"𝜈 = 0.0, x; 𝜈 = 0.1, x; 𝜈 = 0.2, x; 𝜈 = 0.3, x; 𝜈 = 0.4, x; 𝜈 = 0.5, x; 𝜈 = 0.6, x; 𝜈 = 0.7, x; 𝜈 = 0.8, x; 𝜈 = 0.9, x; 𝜈 = 1.0, x; 𝜈 = 1.1, x; 𝜈 = 1.2, x; 𝜈 = 1.3, x; 𝜈 = 1.4, x; 𝜈 = 1.5, x; 𝜈 = 1.6, x; 𝜈 = 1.7, x; 𝜈 = 1.8, x; 𝜈 = 1.9, x; 𝜈 = 2.0, x; 𝜈 = 2.1, x; 𝜈 = 2.2, x; 𝜈 = 2.3, x; 𝜈 = 2.4, x; 𝜈 = 2.5, x; 𝜈 = 2.6, x; 𝜈 = 2.7, x; 𝜈 = 2.8, x; 𝜈 = 2.9, x; 𝜈 = 3.0, x; 𝜈 = 3.1, x; 𝜈 = 3.2, x; 𝜈 = 3.3, x; 𝜈 = 3.4, x; 𝜈 = 3.5, x; 𝜈 = 3.6, x; 𝜈 = 3.7, x; 𝜈 = 3.8, x; 𝜈 = 3.9, x; 𝜈 = 4.0, x; 𝜈 = 4.1, x; 𝜈 = 4.2, x; 𝜈 = 4.3, x; 𝜈 = 4.4, x; 𝜈 = 4.5, x; 𝜈 = 4.6, x; 𝜈 = 4.7, x; 𝜈 = 4.8, x; 𝜈 = 4.9, x","𝜈 = 0.0, y","𝜈 = 0.1, y","𝜈 = 0.2, y","𝜈 = 0.3, y","𝜈 = 0.4, y","𝜈 = 0.5, y","𝜈 = 0.6, y","𝜈 = 0.7, y","𝜈 = 0.8, y","𝜈 = 0.9, y","𝜈 = 1.0, y","𝜈 = 1.1, y","𝜈 = 1.2, y","𝜈 = 1.3, y","𝜈 = 1.4, y","𝜈 = 1.5, y","𝜈 = 1.6, y","𝜈 = 1.7, y","𝜈 = 1.8, y","𝜈 = 1.9, y","𝜈 = 2.0, y","𝜈 = 2.1, y","𝜈 = 2.2, y","𝜈 = 2.3, y","𝜈 = 2.4, y","𝜈 = 2.5, y","𝜈 = 2.6, y","𝜈 = 2.7, y","𝜈 = 2.8, y","𝜈 = 2.9, y","𝜈 = 3.0, y","𝜈 = 3.1, y","𝜈 = 3.2, y","𝜈 = 3.3, y","𝜈 = 3.4, y","𝜈 = 3.5, y","𝜈 = 3.6, y","𝜈 = 3.7, y","𝜈 = 3.8, y","𝜈 = 3.9, y","𝜈 = 4.0, y","𝜈 = 4.1, y","𝜈 = 4.2, y","𝜈 = 4.3, y","𝜈 = 4.4, y","𝜈 = 4.5, y","𝜈 = 4.6, y","𝜈 = 4.7, y","𝜈 = 4.8, y","𝜈 = 4.9, y"
1.64,0.0,0.1632658307,0.3221502969,0.4723896115,0.6099519865,0.7311458297,0.8327188108,0.9119451404,0.966698719,0.995510192,0.9976063813,0.9729310342,0.9221463324,0.8466151228,0.7483643435,0.63003063,0.4947895587,0.346270428,0.1884588634,0.0255898599,-0.1379658673,-0.297819174,-0.4496802735,-0.5894738562,-0.7134484533,-0.8182771111,-0.9011466716,-0.9598332662,-0.992761995,-0.9990491902,-0.9785261299,-0.9317435664,-0.8599569458,-0.7650927175,-0.649696636,-0.5168654444,-0.37016377,-0.2135284654,-0.0511629597,0.1125755434,0.273292995,0.4266764183,0.568609651,0.6952838051,0.8032994823,0.8897579984,0.9523391724,0.9893635905,0.9998376736,0.9834803418
1.65,0.0,0.164252331,0.3240430284,0.4750316513,0.613116852,0.7345477822,0.8360259786,0.9147949594,0.9687151001,0.9963217523,0.9968650285,0.9703301715,0.9174379553,0.8396251065,0.7390052781,0.6183116354,0.480822615,0.3302728707,0.170751829,0.0065926058,-0.1577456941,-0.3177991022,-0.4692200413,-0.6078954207,-0.7300583608,-0.8323905146,-0.9121122039,-0.9670579256,-0.9957351731,-0.997364978,-0.9719030694,-0.9200410766,-0.8431877419,-0.7434306545,-0.6234795453,-0.4865926807,-0.3364883585,-0.1772439055,-0.0131849251,0.1512322012,0.3115413635,0.4633880376,0.6026475684,0.725537209,0.8287188724,0.9093898053,0.9653587199,0.9951053163,0.9978215791,0.9734337256
1.66,0.0,0.1652386671,0.3259344637,0.4776694158,0.6162719075,0.7379313711,0.8393030496,0.9175999537,0.9706694838,0.9970526111,0.9960239899,0.9676119,0.9125974686,0.8324931956,0.7295013699,0.6064535234,0.4667325833,0.3141798669,0.1529894724,-0.0124070281,-0.1774624248,-0.3376388861,-0.4885327157,-0.6259954226,-0.7462477749,-0.8459837011,-0.9224611832,-0.9735776426,-0.9979277457,-0.9948420405,-0.9644053617,-0.9074544981,-0.8255551873,-0.7209590691,-0.5965417816,-0.4557239019,-0.3023769051,-0.1407167265,0.0248121462,0.189658864,0.3492913323,0.4993208108,0.6356225718,0.7544493012,0.8525341216,0.9271804087,0.9763359285,0.9986492591,0.9935069449,0.9610503626
1.67,0.0,0.1662248379,0.3278245953,0.4803028813,0.6194171028,0.7412965117,0.8425499058,0.9203599857,0.972561745,0.9977027092,0.9950833498,0.9647765487,0.9076255695,0.8252205952,0.7198544819,0.5944589618,0.4525230707,0.2979960672,0.1351775486,-0.0314021832,-0.1971081729,-0.3573297768,-0.5076089498,-0.6437642877,-0.7620073709,-0.8590481753,-0.9321866138,-0.9793876645,-0.9993379941,-0.9914824996,-0.9560397543,-0.8939959257,-0.8070773364,-0.6977024305,-0.568914482,-0.4242969183,-0.2678736136,-0.1039969282,0.0627733931,0.2277970922,0.3864825095,0.5344143432,0.6674765019,0.7819666316,0.874699131,0.9430937885,0.9852475745,0.9999875917,0.9869037103,0.9463599793
1.68,0.0,0.1672108425,0.3297134156,0.4829320241,0.6225523874,0.74464312,0.8457664302,0.9230749203,0.9743917626,0.9982719939,0.9940432022,0.9618244606,0.9025229739,0.8178085346,0.7100665046,0.5823306495,0.4381977146,0.2817261488,0.1173218284,-0.0503860024,-0.2166750804,-0.3768630908,-0.5264395111,-0.6611926164,-0.7773280718,-0.8715757724,-0.9412819217,-0.9844837563,-0.9999648127,-0.9872891803,-0.9468137756,-0.8796782919,-0.7877731088,-0.6736860629,-0.5406295807,-0.392350224,-0.2330231954,-0.0671347743,0.1006440062,0.265588885,0.4230553971,0.568609651,0.6981531764,0.8080383284,0.8951709961,0.9570977257,0.9920748043,0.9991173583,0.978027086,0.9293978403
1.69,0.0,0.1681966799,0.3316009171,0.4855568205,0.6256777111,0.7479711122,0.8489525072,0.9257446244,0.9761594195,0.9987604191,0.9929036511,0.9587559929,0.8972904166,0.8102582663,0.7001393566,0.5700713153,0.4237601823,0.2653748135,0.099428097,-0.0693516329,-0.2361553207,-0.3962302144,-0.545015286,-0.6782711896,-0.7922010531,-0.883558663,-0.9497409589,-0.988862203,-0.9998077101,-0.9822656091,-0.9367357284,-0.8645153551,-0.7676622704,-0.6489361177,-0.5117197718,-0.3599229497,-0.1978708117,-0.0301807235,0.1383693068,0.3029767683,0.4589514864,0.6018492598,0.7275984898,0.8326161926,0.9139100897,0.969163867,0.9968031738,0.996040481,0.9668975199,0.9102046636
1.7,0.0,0.1691823491,0.3334870921,0.4881772469,0.628793024,0.7512804051,0.8521080219,0.9283689672,0.9778646024,0.9991679453,0.9916648105,0.9555715169,0.891928651,0.8025710662,0.6900749836,0.5576837174,0.4092141697,0.2489467867,0.0815021518,-0.0882922282,-0.255541102,-0.4154226068,-0.5633272841,-0.6949909732,-0.8066177486,-0.8949893582,-0.9575580074,-0.9925198129,-0.9988668095,-0.9764160103,-0.9258146823,-0.8485216855,-0.7467654129,-0.6234795453,-0.4822184717,-0.3270548149,-0.1624620152,0.0068146401,0.1758948261,0.3399038823,0.4941133511,0.6340773017,0.7557605081,0.8556547866,0.9308801388,0.9792677827,0.9994226798,0.9907637552,0.9535406497,0.8888265226
1.71,0.0,0.1701678491,0.3353719332,0.4907932797,0.6318982763,0.7545709161,0.8552328609,0.9309478202,0.9795072024,0.9994945394,0.9903268042,0.9522714179,0.8864384491,0.7947482336,0.679875358,0.545170643,0.3945634005,0.232446816,0.0635498005,-0.1072009509,-0.2748246703,-0.4344318045,-0.5813666428,-0.7113431228,-0.8205698545,-0.9058607142,-0.9647277832,-0.9954539199,-0.9971428484,-0.9697453032,-0.9140604655,-0.8317126518,-0.7251039328,-0.5973440652,-0.4521597809,-0.2937860788,-0.1268426906,0.0438006755,0.2131663839,0.3763140681,0.5284847399,0.665239609,0.7825895608,0.8771115187,0.9460482948,0.9873890157,0.9999277803,0.9832988352,0.9379872435,0.8653147362
1.72,0.0,0.1711531789,0.3372554329,0.4934048953,0.6349934181,0.7578425629,0.8583269116,0.9334810568,0.9810871143,0.999740175,0.988889766,0.9488560952,0.8808206017,0.7867910904,0.669542479,0.5325349076,0.3798116252,0.2158796698,0.0455768597,-0.1260709753,-0.2939983124,-0.4532494249,-0.5991246314,-0.7273189885,-0.8340493349,-0.9161659367,-0.9712454397,-0.997662385,-0.9946371785,-0.9622590975,-0.901483656,-0.8141044064,-0.7027000097,-0.5705581365,-0.4215784437,-0.2601574914,-0.0910589957,0.0807267546,0.2501301665,0.4121519526,0.5620106659,0.6952838051,0.8080383284,0.8969467215,0.9593851966,0.9935111233,0.9983174067,0.9736622078,0.9202731297,0.8397257447
1.73,0.0,0.1721383376,0.3391375834,0.4960120704,0.6380784001,0.7610952636,0.8613900626,0.9359685531,0.9826042369,0.9999048322,0.9873538397,0.9453259621,0.8750759177,0.7787009814,0.6590783719,0.519779354,0.3649626202,0.1992501358,0.0275891524,-0.1448954894,-0.3130543591,-0.4718671697,-0.6165926553,-0.7429101193,-0.8470484259,-0.9258985854,-0.9771065713,-0.9991435984,-0.9913517639,-0.9539636886,-0.888095572,-0.7957138692,-0.6795765832,-0.5431509263,-0.3905098087,-0.2262102437,-0.0551573011,0.1175423313,0.2867328045,0.4473630336,0.5946374947,0.7241593929,0.832061926,0.9151237253,0.9708650284,0.9976217104,0.9945949659,0.9618751565,0.9004391136,0.8121209751
1.74,0.0,0.1731233242,0.3410183775,0.4986147813,0.6411531729,0.764328937,0.8644222036,0.9384101871,0.9840584731,0.9999884976,0.9857191788,0.9416814457,0.8692052242,0.7704792737,0.6484850875,0.5069068522,0.3500201868,0.18256302,0.0095925065,-0.1636676978,-0.3319851882,-0.4902768286,-0.6337622605,-0.7581082681,-0.8595596405,-0.9350525776,-0.982307216,-0.9998964804,-0.9872891803,-0.9448660524,-0.8739082619,-0.7765587122,-0.6557573296,-0.5151522785,-0.3589897879,-0.1919859167,-0.0191841303,0.154197011,0.3229214502,0.4818937616,0.6263130303,0.7518178393,0.854617982,0.9316089261,0.9804655687,0.9997124544,0.9887683332,0.9479637141,0.8785308841,0.7825666931
1.75,0.0,0.1741081376,0.3428978075,0.5012130047,0.6442176872,0.7675435022,0.8674232256,0.9408058392,0.98544973,0.9999911646,0.9839859469,0.937922987,0.8632093666,0.7621273569,0.6377647021,0.4939202986,0.3349881502,0.1658231447,-0.0084072474,-0.1823808239,-0.3507832277,-0.5084702835,-0.6506251371,-0.7729053952,-0.8715757724,-0.9436221923,-0.9868438585,-0.9999204821,-0.9824526126,-0.9349738396,-0.8589344934,-0.7566573421,-0.6312666379,-0.4865926807,-0.3270548149,-0.157526431,0.0168139005,0.1906406191,0.3586438535,0.515691622,0.6569865987,0.7782126569,0.8756667136,0.9463718473,0.9881682339,0.9997791223,0.9808498356,0.9319586054,0.8545989081,0.7511338445
1.76,0.0,0.1750927769,0.3447758658,0.5038067171,0.6472718941,0.7707388789,0.8703930204,0.943155392,0.9867779184,0.9999128328,0.9821543171,0.9340510408,0.8570892085,0.7536466424,0.6269193169,0.480822615,0.3198703584,0.1490353477,-0.0264042773,-0.2010281126,-0.3694409585,-0.5264395111,-0.6671731238,-0.7872936734,-0.8830899008,-0.9516020739,-0.9907134321,-0.9992155861,-0.9768458524,-0.9242953689,-0.8431877419,-0.7360288825,-0.6061295842,-0.4575032317,-0.2947418029,-0.1228739951,0.0527901428,0.2268232699,0.3938484373,0.548705215,0.6866091287,0.8032994823,0.8951709961,0.9593851966,0.993958114,0.9978215791,0.9708562258,0.913895179,0.8286983142,0.7178978843
1.77,0.0,0.1760772411,0.3466525451,0.5063958954,0.6503157446,0.7739149871,0.8733314811,0.9454587303,0.9880429534,0.9997535086,0.9802244728,0.9300660755,0.8508456309,0.7450385634,0.6159510575,0.4676167483,0.3046706815,0.1322044806,-0.0443927525,-0.2196028323,-0.3879509179,-0.5441765875,-0.6833982117,-0.8012654917,-0.8940953939,-0.9589872352,-0.9939133212,-0.9977823062,-0.970473295,-0.9128396202,-0.8266821782,-0.7146931558,-0.5803719069,-0.4279156067,-0.2620881022,-0.0880710539,0.0886979764,0.2626954351,0.4284843725,0.580884333,0.7151332306,0.8270361504,0.9130964291,0.970624916,0.9978240016,0.9938437881,0.9588086463,0.8938133297,0.8008887659,0.6829385961
1.78,0.0,0.1770615293,0.3485278378,0.508980516,0.6533491901,0.7770717475,0.8762385021,0.9477157414,0.9892447539,0.9995132049,0.9781966068,0.9259685734,0.8444795331,0.7363045747,0.6048620737,0.4543056698,0.2893930106,0.1153354072,-0.0623668449,-0.2380982777,-0.4063057021,-0.5616736909,-0.6992925483,-0.8148134591,-0.9045859127,-0.9657730606,-0.9964413627,-0.9956216872,-0.9633399363,-0.9006162273,-0.8094326564,-0.692670664,-0.5540199794,-0.397862024,-0.2291314569,-0.0531602367,0.1244908699,0.2982080112,0.4625016506,0.612180038,0.7425132718,0.8493827654,0.9294113967,0.9800702264,0.9997584136,0.987853803,0.9447325855,0.8717574103,0.7712343242,0.6463399004
1.79,0.0,0.1780456404,0.3504017363,0.5115605559,0.656372182,0.7802090812,0.8791139785,0.9499263146,0.9903832432,0.9991919412,0.976070922,0.9217590302,0.8379918316,0.7274461522,0.5936545388,0.4408923745,0.2740412567,0.0984330027,-0.0803207309,-0.2565077723,-0.4244979695,-0.5789231052,-0.7148484409,-0.8279304093,-0.914555415,-0.9719553094,-0.9982958477,-0.992735304,-0.9554513684,-0.8876354692,-0.7914546999,-0.669982569,-0.5271007838,-0.3673752089,-0.1959099611,-0.0181843049,0.1601224406,0.3333123872,0.4958511567,0.6425447352,0.7687054502,0.8703017681,0.9440871237,0.9877036662,0.9997576056,0.9798637516,0.9286578231,0.8477761331,0.7398032998,0.608189653
1.8,0.0,0.1790295734,0.3522742333,0.5141359917,0.659384672,0.7833269096,0.8819578069,0.9520903416,0.9914583482,0.9987897435,0.9738476309,0.9174379553,0.8313834608,0.7184647931,0.5823306495,0.4273798802,0.2586193497,0.0815021518,-0.0982485937,-0.2748246703,-0.4425204433,-0.5959172238,-0.7300583608,-0.8406094036,-0.9239981587,-0.9775301177,-0.9994755228,-0.9891252608,-0.9468137756,-0.8739082619,-0.7727644876,-0.6466506723,-0.4996418831,-0.3364883585,-0.1624620152,0.0168139005,0.1955465151,0.3679605106,0.5284847399,0.6719322457,0.7936678638,0.8897579984,0.9570977257,0.9935111233,0.9978215791,0.9698898108,0.9106183671,0.8219224633,0.7066680957,0.5685794345
1.81,0.0,0.1800133274,0.3541453211,0.5167068002,0.6623866118,0.786425155,0.8847698849,0.9542077163,0.9924700002,0.9983066443,0.9715269558,0.9130058715,0.8246553722,0.7093620151,0.5708926253,0.4137712273,0.2431312375,0.0645477473,-0.1161446249,-0.2930423596,-0.4603659148,-0.6126485526,-0.7449149468,-0.852843735,-0.932908705,-0.9824940015,-0.9999795905,-0.9847941891,-0.9374339293,-0.8594461494,-0.7533788393,-0.622697394,-0.4716713928,-0.3052351055,-0.1288262813,0.0517915109,0.2307171887,0.4021049535,0.560355283,0.7002978768,0.8173605782,0.907718755,0.9684202555,0.9974818614,0.9939540816,0.9579521746,0.8906523825,0.7942535009,0.671905041,0.5276043299
1.82,0.0,0.1809969014,0.3560149924,0.5192729584,0.6653779535,0.7895037397,0.8875501113,0.9562783351,0.9934181345,0.9977426829,0.9691091289,0.9084633151,0.8178085346,0.7001393566,0.559342708,0.4000694776,0.2275808851,0.0475746889,-0.1340030262,-0.3111542638,-0.4780272461,-0.6291097133,-0.7594110084,-0.8646269321,-0.9412819217,-0.9868438585,-0.9998077101,-0.979745246,-0.9273191828,-0.8442612932,-0.733315201,-0.5981457515,-0.4432179522,-0.2736494816,-0.0950416386,0.0867056832,0.265588885,0.4356989775,0.5914167704,0.7275984898,0.83974569,0.9241538501,0.9780347431,0.9996085396,0.9881625995,0.9440750126,0.8688021097,0.7648303554,0.6355942143,0.4853627007
1.83,0.0,0.1819802944,0.3578832396,0.5218344432,0.6683586491,0.7925625869,0.890298386,0.9583020964,0.9943026904,0.9970979049,0.9665943918,0.9038108358,0.810843934,0.6907983763,0.5476831613,0.3862777139,0.2119722733,0.0305878818,-0.1518180117,-0.3291538447,-0.4954973729,-0.6452934468,-0.7735395299,-0.8759527617,-0.9491129861,-0.9905769702,-0.9989599978,-0.973982112,-0.9164774655,-0.8283664631,-0.7125916285,-0.5730193369,-0.4143106951,-0.2417658805,-0.0611471383,0.1215136519,0.3001164154,0.4686965976,0.6216243548,0.7537925657,0.8607873879,0.9390356602,0.985924231,0.9998872265,0.9804583432,0.9282864213,0.8451137758,0.7337180107,0.5978192596,0.4419559488
1.84,0.0,0.1829635055,0.3597500553,0.5243912315,0.671328651,0.79560162,0.8930146101,0.9602789012,0.9951236113,0.9963723625,0.9639829962,0.8990489964,0.8037625734,0.6813406526,0.5359162704,0.3723990394,0.1963093976,0.013592235,-0.1695838094,-0.3470346047,-0.5127693074,-0.6611926164,-0.7872936734,-0.8868152326,-0.9563973875,-0.9936910036,-0.9974370265,-0.9675089882,-0.9049172769,-0.8117750256,-0.6912267716,-0.5473422949,-0.3849792201,-0.2096190202,-0.0271819588,0.1561727815,0.3342550368,0.5010526453,0.6509344216,0.7788402685,0.8804520096,0.9523391724,0.9920748043,0.9983174067,0.9708562258,0.9106183671,0.8196374964,0.7009851813,0.5586671938,0.397488273
1.85,0.0,0.1839465335,0.361615432,0.5269433002,0.6742879116,0.7986207632,0.8956986857,0.9622086524,0.9958808445,0.9955661144,0.961275203,0.8941783733,0.7965654722,0.6717677841,0.5240443417,0.3584365767,0.1805962679,-0.0034073398,-0.1872946635,-0.3647900889,-0.5298361409,-0.6768002107,-0.8006667822,-0.897208599,-0.9631309306,-0.9961840125,-0.9952398258,-0.9603305932,-0.8926476794,-0.7945009331,-0.6692398573,-0.521139299,-0.35525356,-0.1772439055,0.0068146401,0.1906406191,0.3679605106,0.5327228302,0.6793046521,0.8027035054,0.8987080958,0.9640420268,0.9964756147,0.9949019824,0.9593748339,0.891106622,0.7924271699,0.6667041606,0.5182282059,0.3520664188
1.86,0.0,0.1849293776,0.3634793622,0.5294906265,0.6772363837,0.8016199409,0.8983505162,0.9640912556,0.9965743418,0.9946792261,0.9584712831,0.8891995556,0.7892536671,0.6620813883,0.5120697019,0.3443934673,0.1648369065,-0.02040593,-0.2049448358,-0.3824138878,-0.5466910471,-0.6921093471,-0.8136523838,-0.907127363,-0.9693097368,-0.9980544388,-0.9923698808,-0.9524521597,-0.8796782919,-0.7765587122,-0.6466506723,-0.4944355284,-0.3251641513,-0.1446757898,0.040803362,0.2248749457,0.401189159,0.5636638007,0.7066940848,0.825345985,0.9155264408,0.9741245535,0.9991189006,0.9896472678,0.946036392,0.8697906904,0.7635403632,0.6309506615,0.4765954495,0.3057994222
1.87,0.0,0.1859120368,0.3653418385,0.5320331873,0.68017402,0.8045990781,0.9009700063,0.9659266185,0.9972040586,0.9937117692,0.9555715169,0.8841131459,0.7818282107,0.6522831024,0.4999946982,0.3302728707,0.1490353477,-0.0373986229,-0.2225286078,-0.3998996395,-0.5633272841,-0.7071132745,-0.8262441936,-0.9165662778,-0.9749302475,-0.9993011135,-0.9888291316,-0.9438794307,-0.8660192817,-0.7579634512,-0.6234795453,-0.4672566433,-0.2947418029,-0.1119501364,0.0747449197,0.2588338286,0.4338979224,0.5938332036,0.7330631741,0.8467332725,0.9308801388,0.9825698062,0.9999999998,0.9825629773,0.9308667191,0.8467137298,0.7330381899,0.593803649,0.4338648279,0.2587983481
1.88,0.0,0.1868945101,0.3672028534,0.5345709598,0.6831007735,0.8075581004,0.9035570615,0.9677146512,0.9977699547,0.9926638223,0.9525761943,0.8789197595,0.7742901725,0.6423745822,0.487821697,0.3160779642,0.1331956367,-0.054380508,-0.2400402824,-0.4172410318,-0.5797381977,-0.7218053764,-0.8384361173,-0.9255203503,-0.9799892252,-0.9999232576,-0.9846199716,-0.9346186555,-0.8516813567,-0.7387307876,-0.5997473288,-0.4396287605,-0.2640176647,-0.0791025803,0.1086000807,0.2924756724,0.4660444148,0.6231897415,0.7583738475,0.8668328419,0.9447446272,0.9893635905,0.9991173583,0.9736622078,0.913895179,0.8219224633,0.7009851813,0.5553451656,0.3901347737,0.2111760235
1.89,0.0,0.1878767965,0.3690623995,0.5371039213,0.6860165974,0.8104969338,0.9061115888,0.9694552661,0.9982719939,0.9915354701,0.9494856149,0.873620025,0.7666406378,0.6323575022,0.4755530844,0.3018119415,0.1173218284,-0.0713466774,-0.257474186,-0.4344318045,-0.5959172238,-0.7361791739,-0.8502222543,-0.9339848442,-0.9844837563,-0.9999204821,-0.979745246,-0.9246765846,-0.8366757572,-0.718876895,-0.5754753802,-0.4115784283,-0.2330231954,-0.0461688894,0.1423297121,0.3257592701,0.4975869789,0.6516932299,0.7825895608,0.8856141256,0.9570977257,0.9944944875,0.9964725329,0.9629614143,0.8951546232,0.7954670846,0.6674491496,0.5156601506,0.3455060216,0.1630467667
1.9,0.0,0.188858895,0.3709204694,0.5396320487,0.6889214451,0.8134155048,0.9086334961,0.9711483779,0.998710144,0.9903268042,0.9463000877,0.8682145834,0.7588807082,0.6222335553,0.4631912649,0.2874780123,0.1014179863,-0.0882922282,-0.2748246703,-0.4514657522,-0.6118578909,-0.7502283282,-0.8615969003,-0.9419552819,-0.9884112519,-0.999292789,-0.9742082499,-0.9140604655,-0.8210142467,-0.6984184692,-0.5506855426,-0.3831326009,-0.2017901308,-0.0131849251,0.1758948261,0.3586438535,0.5284847399,0.6793046521,0.8056753507,0.903048561,0.967919672,0.9979538734,0.9920701882,0.9504803794,0.8746813276,0.7674011569,0.6325010445,0.474836252,0.3000813764,0.114526113
1.91,0.0,0.1898408046,0.3727770556,0.5421553195,0.6918152701,0.8163137404,0.9111226928,0.9727939036,0.999084377,0.9890379222,0.9430199313,0.862704089,0.7510115011,0.6120044524,0.4507386614,0.2730794019,0.0854881818,-0.1052122631,-0.2920861138,-0.4683367255,-0.6275538231,-0.763946644,-0.8725545503,-0.9494274472,-0.99176945,-0.9980405703,-0.9680127261,-0.9027780368,-0.8047091031,-0.6773727147,-0.5254001252,-0.3543186125,-0.1703504506,0.0198133962,0.2092566253,0.391089143,0.5586976587,0.7059862124,0.8275978855,0.9191096336,0.9771931533,0.9997359339,0.985918089,0.9362421771,0.8525149222,0.737781504,0.5962148032,0.4329636332,0.2539654764,0.065730537
1.92,0.0,0.1908225244,0.3746321507,0.5446737109,0.694698026,0.8191915683,0.9135790891,0.9743917626,0.9993946689,0.9876689288,0.9396454737,0.8570892085,0.7430341496,0.6016719222,0.4381977146,0.2586193497,0.0695364927,-0.1221018924,-0.309252924,-0.4850386345,-0.6429987421,-0.7773280718,-0.8830899008,-0.9563973875,-0.9945564163,-0.9961646088,-0.9611628625,-0.8908375228,-0.7877731088,-0.6557573296,-0.4996418831,-0.3251641513,-0.1387363466,0.0527901428,0.2423765472,0.4230553971,0.5881865835,0.7317013877,0.8483255127,0.9337729176,0.9849033341,0.9998376736,0.978027086,0.9202731297,0.8286983142,0.7066680957,0.5586671938,0.3901347737,0.2072645523,0.0167771736
1.93,0.0,0.1918040534,0.3764857472,0.5471872003,0.6975696667,0.8220489164,0.9160025966,0.9759418766,0.9996409999,0.9862199347,0.9361770523,0.8513706211,0.7349498024,0.5912377109,0.4255708824,0.2441011092,0.0535670027,-0.1389562351,-0.3263195389,-0.5015654497,-0.6581864701,-0.7903667104,-0.8931978531,-0.9628614159,-0.9967705456,-0.9936660769,-0.9536632895,-0.8782476278,-0.7702195407,-0.6335904913,-0.4734339971,-0.2956972323,-0.1069801886,0.0857094061,0.2752163088,0.4545034614,0.6169133008,0.7564149782,0.8678283052,0.947016113,0.9910378796,0.9982589217,0.9684110967,0.9026027594,0.803277605,0.674123926,0.5199376531,0.3464442652,0.1600861824,-0.0322164637
1.94,0.0,0.1927853906,0.3783378379,0.5496957649,0.7004301464,0.8248857133,0.9183931282,0.9774441697,0.9998233543,0.9846910573,0.932615014,0.845549019,0.7267596238,0.5807035819,0.4128606397,0.229527947,0.0375837998,-0.1557704204,-0.3432804291,-0.5179112052,-0.6731109323,-0.8030568102,-0.9028735151,-0.9688161131,-0.9984105627,-0.990546536,-0.9455190764,-0.8650175291,-0.75206216,-0.6108908407,-0.4468000524,-0.265946171,-0.0751144922,0.1185353403,0.307737951,0.4853948157,0.6448405848,0.7800931546,0.8860781045,0.9588190795,0.9955869759,0.9950023316,0.9570870814,0.8832637338,0.7763020013,0.6402148857,0.4801081183,0.3019886021,0.1125390447,-0.0811327648
1.95,0.0,0.193766535,0.3801884151,0.5521993823,0.7032794192,0.8277018882,0.9207505977,0.9788985681,0.9999417202,0.9830824205,0.928959715,0.8396251065,0.7184647931,0.5700713153,0.4000694776,0.214903142,0.0215909757,-0.1725395892,-0.3601300995,-0.5340700005,-0.6877661592,-0.8153927749,-0.9121122039,-0.9742583292,-0.9994755228,-0.9868079357,-0.9367357284,-0.851156871,-0.733315201,-0.587677467,-0.4197640178,-0.235939556,-0.0431718852,0.1512322012,0.3399038823,0.515691622,0.6719322457,0.8027035054,0.903048561,0.969163867,0.9985433454,0.9900733768,0.9440750126,0.8622918052,0.7478237194,0.605009629,0.4392628538,0.2568659691,0.0647326669,-0.1298543051
1.96,0.0,0.1947474856,0.3820374716,0.5546980299,0.7061174395,0.8304973705,0.9230749203,0.9803050008,0.9999960903,0.9813941546,0.9252115208,0.8335996004,0.7100665046,0.559342708,0.3871999032,0.2002299847,0.0055926244,-0.1892588952,-0.3768630908,-0.5500360022,-0.7021462887,-0.8273691646,-0.9209094482,-0.9791851853,-0.9999648127,-0.9824526126,-0.9273191828,-0.8366757572,-0.7139933605,-0.5639698911,-0.392350224,-0.2057062211,-0.0111850739,0.1837643852,0.3716769226,0.5453567706,0.6981531764,0.8242150804,0.9187151722,0.9780347431,0.9999022585,0.9834803418,0.9293978403,0.8397257447,0.7178978843,0.5685794345,0.397488273,0.2111760235,0.0167771736,-0.1782641275
1.97,0.0,0.1957282415,0.383885,0.5571916853,0.708944162,0.8332720904,0.9253660123,0.9816633986,0.9999864609,0.9796263962,0.9213708062,0.8274732297,0.7015659678,0.5485195731,0.3742544388,0.1855117765,-0.0104071585,-0.2059235067,-0.3934739819,-0.565803447,-0.7162455691,-0.8389806979,-0.9292609903,-0.9835940753,-0.9998781505,-0.9774832886,-0.9172758046,-0.8215847438,-0.6941117857,-0.5397880498,-0.3645833414,-0.1752752184,0.0208131899,0.216096468,0.4030203458,0.5743539254,0.7234693983,0.8445984337,0.9330553184,0.9854182169,0.9996615414,0.975234308,0.9130814512,0.8156072705,0.6865824231,0.530998061,0.3548727553,0.165019676,-0.0312169669,-0.2262460235
