"Skaarup Moellebaek flow (m3/s), x","Skaarup Moellebaek flow (m3/s), y","Skaarup Moellebaek vandstand (m), x","Skaarup Moellebaek vandstand (m), y"
2017-05-30 17:53:22,0.089159608,2017-05-30 17:52:10,0.1435946
2017-05-30 17:54:24,0.0889787763,2017-05-30 17:52:46,0.1435946
2017-05-30 17:57:24,0.0887901224,2017-05-30 17:53:22,0.1435946
2017-05-30 17:58:00,0.088594863,2017-05-30 17:54:24,0.1435946
2017-05-30 17:58:36,0.0883942145,2017-05-30 17:57:24,0.1435946
2017-05-30 17:59:12,0.0881893934,2017-05-30 17:58:00,0.1435946
2017-05-30 17:59:48,0.0879816163,2017-05-30 17:58:36,0.1435946
2017-05-30 18:00:24,0.0877720998,2017-05-30 17:59:12,0.1435946
2017-05-30 18:01:28,0.0875620603,2017-05-30 17:59:48,0.1435946
2017-05-30 18:04:27,0.0873527144,2017-05-30 18:00:24,0.1435946
2017-05-30 18:05:03,0.0871452786,2017-05-30 18:01:28,0.1435946
2017-05-30 18:05:39,0.0869409694,2017-05-30 18:04:27,0.1435946
2017-05-30 18:06:15,0.0865832257,2017-05-30 18:05:03,0.1435946
2017-05-30 18:06:51,0.086263912,2017-05-30 18:05:39,0.1435946
2017-05-30 18:07:27,0.0859829032,2017-05-30 18:06:15,0.1427106
2017-05-30 18:08:03,0.0857400743,2017-05-30 18:06:51,0.1427106
2017-05-30 18:08:39,0.0855353002,2017-05-30 18:07:27,0.1427106
2017-05-30 18:09:15,0.0853684556,2017-05-30 18:08:03,0.1427106
2017-05-30 18:09:51,0.0852394155,2017-05-30 18:08:39,0.1427106
2017-05-30 18:10:27,0.0851480548,2017-05-30 18:09:15,0.1427106
2017-05-30 18:11:03,0.0850942483,2017-05-30 18:09:51,0.1427106
2017-05-30 18:11:39,0.0850778709,2017-05-30 18:10:27,0.1427106
2017-05-30 18:12:15,0.0850987976,2017-05-30 18:11:03,0.1427106
2017-05-30 18:12:51,0.0851096664,2017-05-30 18:11:39,0.1427106
2017-05-30 18:13:27,0.0851488415,2017-05-30 18:12:15,0.1427106
2017-05-30 18:14:03,0.0852158676,2017-05-30 18:12:51,0.1427106
2017-05-30 18:14:39,0.0853102895,2017-05-30 18:13:27,0.1427106
2017-05-30 18:15:15,0.0854316521,2017-05-30 18:14:03,0.1427106
2017-05-30 18:15:51,0.0855795,2017-05-30 18:14:39,0.1427106
2017-05-30 18:16:27,0.0857533781,2017-05-30 18:15:15,0.1427106
2017-05-30 18:17:03,0.0859528311,2017-05-30 18:15:51,0.1427106
2017-05-30 18:17:39,0.0861774039,2017-05-30 18:16:27,0.1427106
2017-05-30 18:18:15,0.0864266413,2017-05-30 18:17:03,0.1427106
2017-05-30 18:18:51,0.0867000879,2017-05-30 18:17:39,0.1427106
2017-05-30 18:19:27,0.0869972887,2017-05-30 18:18:15,0.1427106
2017-05-30 18:20:03,0.0873177884,2017-05-30 18:18:51,0.1427106
2017-05-30 18:20:39,0.0876611317,2017-05-30 18:19:27,0.1427106
2017-05-30 18:21:15,0.0881028716,2017-05-30 18:20:03,0.1427106
2017-05-30 18:21:51,0.088423861,2017-05-30 18:20:39,0.1427106
2017-05-30 18:22:27,0.0887276492,2017-05-30 18:21:15,0.1423109
2017-05-30 18:23:03,0.0890135409,2017-05-30 18:21:51,0.1423109
2017-05-30 18:23:39,0.0892808408,2017-05-30 18:22:27,0.1423109
2017-05-30 18:24:15,0.0895288536,2017-05-30 18:23:03,0.1423109
2017-05-30 18:24:51,0.089756884,2017-05-30 18:23:39,0.1423109
2017-05-30 18:25:27,0.0899642365,2017-05-30 18:24:15,0.1423109
2017-05-30 18:26:03,0.0901502161,2017-05-30 18:24:51,0.1423109
2017-05-30 18:26:39,0.0903141272,2017-05-30 18:25:27,0.1423109
2017-05-30 18:27:15,0.0904552745,2017-05-30 18:26:03,0.1423109
2017-05-30 18:27:51,0.0905729629,2017-05-30 18:26:39,0.1423109
2017-05-30 18:28:27,0.0906664968,2017-05-30 18:27:15,0.1423109
2017-05-30 18:29:03,0.0907351811,2017-05-30 18:27:51,0.1423109
2017-05-30 18:29:39,0.0907783204,2017-05-30 18:28:27,0.1423109
2017-05-30 18:30:15,0.0907952193,2017-05-30 18:29:03,0.1423109
2017-05-30 18:30:51,0.0907851826,2017-05-30 18:29:39,0.1423109
2017-05-30 18:31:27,0.090747515,2017-05-30 18:30:15,0.1423109
2017-05-30 18:32:03,0.090681521,2017-05-30 18:30:51,0.1423109
2017-05-30 18:32:39,0.0905865055,2017-05-30 18:31:27,0.1423109
2017-05-30 18:33:15,0.090461773,2017-05-30 18:32:03,0.1423109
2017-05-30 18:33:51,0.0903066282,2017-05-30 18:32:39,0.1423109
2017-05-30 18:34:27,0.0901203759,2017-05-30 18:33:15,0.1423109
2017-05-30 18:35:03,0.0899023207,2017-05-30 18:33:51,0.1423109
2017-05-30 18:35:39,0.0896517673,2017-05-30 18:34:27,0.1423109
2017-05-30 18:36:15,0.0893370103,2017-05-30 18:35:03,0.1423109
2017-05-30 18:36:51,0.0891868147,2017-05-30 18:35:39,0.1423109
2017-05-30 18:37:27,0.0890437853,2017-05-30 18:36:15,0.1414833
2017-05-30 18:38:03,0.0889083047,2017-05-30 18:36:51,0.1414833
2017-05-30 18:38:39,0.0887807557,2017-05-30 18:37:27,0.1414833
2017-05-30 18:39:15,0.0886615207,2017-05-30 18:38:03,0.1414833
2017-05-30 18:39:51,0.0885509826,2017-05-30 18:38:39,0.1414833
2017-05-30 18:40:27,0.0884495239,2017-05-30 18:39:15,0.1414833
2017-05-30 18:41:03,0.0883575272,2017-05-30 18:39:51,0.1414833
2017-05-30 18:41:39,0.0882753752,2017-05-30 18:40:27,0.1414833
2017-05-30 18:42:15,0.0882034506,2017-05-30 18:41:03,0.1414833
2017-05-30 18:42:51,0.0881421359,2017-05-30 18:41:39,0.1414833
2017-05-30 18:43:27,0.0880918138,2017-05-30 18:42:15,0.1414833
2017-05-30 18:44:03,0.0880528669,2017-05-30 18:42:51,0.1414833
2017-05-30 18:44:39,0.0880256779,2017-05-30 18:43:27,0.1414833
2017-05-30 18:45:15,0.0880106293,2017-05-30 18:44:03,0.1414833
2017-05-30 18:45:51,0.0877052016,2017-05-30 18:44:39,0.1414833
2017-05-30 18:46:27,0.0874757843,2017-05-30 18:45:15,0.1414833
2017-05-30 18:47:03,0.0873201843,2017-05-30 18:45:51,0.1414833
2017-05-30 18:47:39,0.0872362087,2017-05-30 18:46:27,0.1414833
2017-05-30 18:48:15,0.0872216643,2017-05-30 18:47:03,0.1414833
2017-05-30 18:48:51,0.0872743581,2017-05-30 18:47:39,0.1414833
2017-05-30 18:49:27,0.087392097,2017-05-30 18:48:15,0.1414833
2017-05-30 18:50:03,0.0875726879,2017-05-30 18:48:51,0.1414833
2017-05-30 18:50:39,0.0878139378,2017-05-30 18:49:27,0.1414833
2017-05-30 18:51:15,0.0881136537,2017-05-30 18:50:03,0.1414833
2017-05-30 18:51:51,0.0883771529,2017-05-30 18:50:39,0.1414833
2017-05-30 18:52:27,0.0886776043,2017-05-30 18:51:15,0.1412733
2017-05-30 18:53:03,0.0890121685,2017-05-30 18:51:51,0.1412733
2017-05-30 18:53:39,0.0893780059,2017-05-30 18:52:27,0.1412733
2017-05-30 18:54:41,0.0897722773,2017-05-30 18:53:03,0.1412733
2017-05-30 18:57:42,0.0901921433,2017-05-30 18:53:39,0.1412733
2017-05-30 18:58:18,0.0906347644,2017-05-30 18:54:41,0.1412733
2017-05-30 18:58:54,0.0910973013,2017-05-30 18:57:42,0.1412733
2017-05-30 18:59:30,0.0915769146,2017-05-30 18:58:18,0.1412733
2017-05-30 19:00:06,0.0920707648,2017-05-30 18:58:54,0.1412733
2017-05-30 19:01:08,0.0925760127,2017-05-30 18:59:30,0.1412733
2017-05-30 19:04:09,0.0930898187,2017-05-30 19:00:06,0.1412733
2017-05-30 19:04:45,0.0936093436,2017-05-30 19:01:08,0.1412733
2017-05-30 19:05:21,0.0941317479,2017-05-30 19:04:09,0.1412733
2017-05-30 19:05:57,0.0946541922,2017-05-30 19:04:45,0.1412733
2017-05-30 19:06:33,0.0955427047,2017-05-30 19:05:21,0.1412733
2017-05-30 19:07:09,0.096348731,2017-05-30 19:05:57,0.1412733
2017-05-30 19:07:45,0.0970725683,2017-05-30 19:06:33,0.1409426
2017-05-30 19:08:21,0.0977145141,2017-05-30 19:07:09,0.1409426
2017-05-30 19:08:57,0.0982748653,2017-05-30 19:07:45,0.1409426
2017-05-30 19:09:33,0.0987539194,2017-05-30 19:08:21,0.1409426
2017-05-30 19:10:09,0.0991519735,2017-05-30 19:08:57,0.1409426
2017-05-30 19:10:45,0.0994693249,2017-05-30 19:09:33,0.1409426
2017-05-30 19:11:21,0.0997062708,2017-05-30 19:10:09,0.1409426
2017-05-30 19:11:57,0.0998631085,2017-05-30 19:10:45,0.1409426
2017-05-30 19:12:33,0.0999778693,2017-05-30 19:11:21,0.1409426
2017-05-30 19:13:09,0.1000201041,2017-05-30 19:11:57,0.1409426
2017-05-30 19:13:45,0.099990374,2017-05-30 19:12:33,0.1409426
2017-05-30 19:14:21,0.0998892397,2017-05-30 19:13:09,0.1409426
2017-05-30 19:14:57,0.0997172622,2017-05-30 19:13:45,0.1409426
2017-05-30 19:15:33,0.0994750025,2017-05-30 19:14:21,0.1409426
2017-05-30 19:16:09,0.0991630215,2017-05-30 19:14:57,0.1409426
2017-05-30 19:16:45,0.0987818801,2017-05-30 19:15:33,0.1409426
2017-05-30 19:17:21,0.0983321391,2017-05-30 19:16:09,0.1409426
2017-05-30 19:17:57,0.0978143597,2017-05-30 19:16:45,0.1409426
2017-05-30 19:18:33,0.0972291026,2017-05-30 19:17:21,0.1409426
2017-05-30 19:19:09,0.0965769289,2017-05-30 19:17:57,0.1409426
2017-05-30 19:19:45,0.0958583994,2017-05-30 19:18:33,0.1409426
2017-05-30 19:20:21,0.095074075,2017-05-30 19:19:09,0.1409426
2017-05-30 19:20:57,0.0942245168,2017-05-30 19:19:45,0.1409426
2017-05-30 19:21:33,0.0932781733,2017-05-30 19:20:21,0.1409426
2017-05-30 19:22:09,0.0926429905,2017-05-30 19:20:57,0.1409426
2017-05-30 19:22:45,0.0920189296,2017-05-30 19:21:33,0.1417867
2017-05-30 19:23:21,0.0914088543,2017-05-30 19:22:09,0.1417867
2017-05-30 19:23:57,0.0908156281,2017-05-30 19:22:45,0.1417867
2017-05-30 19:24:33,0.0902421144,2017-05-30 19:23:21,0.1417867
2017-05-30 19:25:09,0.089691177,2017-05-30 19:23:57,0.1417867
2017-05-30 19:25:45,0.0891656794,2017-05-30 19:24:33,0.1417867
2017-05-30 19:26:21,0.0886684851,2017-05-30 19:25:09,0.1417867
2017-05-30 19:26:57,0.0882024576,2017-05-30 19:25:45,0.1417867
2017-05-30 19:27:33,0.0877704607,2017-05-30 19:26:21,0.1417867
2017-05-30 19:28:09,0.0873753577,2017-05-30 19:26:57,0.1417867
2017-05-30 19:28:45,0.0870200124,2017-05-30 19:27:33,0.1417867
2017-05-30 19:29:21,0.0867072882,2017-05-30 19:28:09,0.1417867
2017-05-30 19:29:57,0.0864400487,2017-05-30 19:28:45,0.1417867
2017-05-30 19:30:33,0.0862211575,2017-05-30 19:29:21,0.1417867
2017-05-30 19:31:09,0.0860534781,2017-05-30 19:29:57,0.1417867
2017-05-30 19:31:45,0.0859398742,2017-05-30 19:30:33,0.1417867
2017-05-30 19:32:21,0.0858832092,2017-05-30 19:31:09,0.1417867
2017-05-30 19:32:57,0.0858863468,2017-05-30 19:31:45,0.1417867
2017-05-30 19:33:33,0.0859521505,2017-05-30 19:32:21,0.1417867
2017-05-30 19:34:09,0.0860834838,2017-05-30 19:32:57,0.1417867
2017-05-30 19:34:45,0.0862832104,2017-05-30 19:33:33,0.1417867
2017-05-30 19:35:21,0.0865541937,2017-05-30 19:34:09,0.1417867
2017-05-30 19:35:57,0.0868992974,2017-05-30 19:34:45,0.1417867
2017-05-30 19:36:33,0.0873697564,2017-05-30 19:35:21,0.1417867
2017-05-30 19:37:09,0.087461134,2017-05-30 19:35:57,0.1417867
2017-05-30 19:37:45,0.087542436,2017-05-30 19:36:33,0.1419511
2017-05-30 19:38:21,0.0876138005,2017-05-30 19:37:09,0.1419511
2017-05-30 19:38:57,0.087675366,2017-05-30 19:37:45,0.1419511
2017-05-30 19:39:33,0.0877272706,2017-05-30 19:38:21,0.1419511
2017-05-30 19:40:09,0.0877696526,2017-05-30 19:38:57,0.1419511
2017-05-30 19:40:45,0.0878026502,2017-05-30 19:39:33,0.1419511
2017-05-30 19:41:21,0.0878264018,2017-05-30 19:40:09,0.1419511
2017-05-30 19:41:57,0.0878410455,2017-05-30 19:40:45,0.1419511
2017-05-30 19:42:33,0.0878467196,2017-05-30 19:41:21,0.1419511
2017-05-30 19:43:09,0.0878435624,2017-05-30 19:41:57,0.1419511
2017-05-30 19:43:45,0.0878317122,2017-05-30 19:42:33,0.1419511
2017-05-30 19:44:21,0.0878113071,2017-05-30 19:43:09,0.1419511
2017-05-30 19:44:57,0.0877824855,2017-05-30 19:43:45,0.1419511
2017-05-30 19:45:33,0.0878285692,2017-05-30 19:44:21,0.1419511
2017-05-30 19:46:09,0.0878491829,2017-05-30 19:44:57,0.1419511
2017-05-30 19:46:45,0.0878451723,2017-05-30 19:45:33,0.1419511
2017-05-30 19:47:21,0.0878173829,2017-05-30 19:46:09,0.1419511
2017-05-30 19:47:57,0.0877666604,2017-05-30 19:46:45,0.1419511
2017-05-30 19:48:33,0.0876938503,2017-05-30 19:47:21,0.1419511
2017-05-30 19:49:09,0.0875997982,2017-05-30 19:47:57,0.1419511
2017-05-30 19:49:45,0.0874853499,2017-05-30 19:48:33,0.1419511
2017-05-30 19:50:21,0.0873513507,2017-05-30 19:49:09,0.1419511
2017-05-30 19:50:57,0.0871986465,2017-05-30 19:49:45,0.1419511
2017-05-30 19:51:33,0.0870280826,2017-05-30 19:50:21,0.1419511
2017-05-30 19:52:09,0.0868795803,2017-05-30 19:50:57,0.1419511
2017-05-30 19:52:45,0.0867221458,2017-05-30 19:51:33,0.1423012
2017-05-30 19:53:21,0.0865568979,2017-05-30 19:52:09,0.1423012
2017-05-30 19:55:16,0.0863849551,2017-05-30 19:52:45,0.1423012
2017-05-30 19:57:40,0.0862074361,2017-05-30 19:53:21,0.1423012
2017-05-30 19:58:16,0.0860254597,2017-05-30 19:55:16,0.1423012
2017-05-30 19:58:52,0.0858401444,2017-05-30 19:57:40,0.1423012
2017-05-30 19:59:28,0.0856526089,2017-05-30 19:58:16,0.1423012
2017-05-30 20:00:04,0.085463972,2017-05-30 19:58:52,0.1423012
2017-05-30 20:01:07,0.0852753522,2017-05-30 19:59:28,0.1423012
2017-05-30 20:04:06,0.0850878682,2017-05-30 20:00:04,0.1423012
2017-05-30 20:04:42,0.0849026387,2017-05-30 20:01:07,0.1423012
2017-05-30 20:05:18,0.0847207824,2017-05-30 20:04:06,0.1423012
2017-05-30 20:05:54,0.0845434179,2017-05-30 20:04:42,0.1423012
2017-05-30 20:06:30,0.0842349738,2017-05-30 20:05:18,0.1423012
2017-05-30 20:07:06,0.083961736,2017-05-30 20:05:54,0.1423012
2017-05-30 20:07:42,0.0837236608,2017-05-30 20:06:30,0.1419618
2017-05-30 20:08:18,0.0835207044,2017-05-30 20:07:06,0.1419618
2017-05-30 20:08:54,0.0833528233,2017-05-30 20:07:42,0.1419618
2017-05-30 20:09:30,0.0832199737,2017-05-30 20:08:18,0.1419618
2017-05-30 20:10:06,0.0831221121,2017-05-30 20:08:54,0.1419618
2017-05-30 20:10:42,0.0830591946,2017-05-30 20:09:30,0.1419618
2017-05-30 20:11:18,0.0830311777,2017-05-30 20:10:06,0.1419618
2017-05-30 20:11:54,0.0830380178,2017-05-30 20:10:42,0.1419618
2017-05-30 20:12:30,0.083079671,2017-05-30 20:11:18,0.1419618
2017-05-30 20:13:06,0.0830972338,2017-05-30 20:11:54,0.1419618
2017-05-30 20:13:42,0.0831386226,2017-05-30 20:12:30,0.1419618
2017-05-30 20:14:18,0.0832033822,2017-05-30 20:13:06,0.1419618
2017-05-30 20:14:54,0.0832910578,2017-05-30 20:13:42,0.1419618
2017-05-30 20:15:30,0.0834011943,2017-05-30 20:14:18,0.1419618
2017-05-30 20:16:06,0.0835333367,2017-05-30 20:14:54,0.1419618
2017-05-30 20:16:42,0.0836870301,2017-05-30 20:15:30,0.1419618
2017-05-30 20:17:18,0.0838618196,2017-05-30 20:16:06,0.1419618
2017-05-30 20:17:54,0.08405725,2017-05-30 20:16:42,0.1419618
2017-05-30 20:18:30,0.0842728664,2017-05-30 20:17:18,0.1419618
2017-05-30 20:19:06,0.0845082138,2017-05-30 20:17:54,0.1419618
2017-05-30 20:19:42,0.0847628373,2017-05-30 20:18:30,0.1419618
2017-05-30 20:20:18,0.0850362818,2017-05-30 20:19:06,0.1419618
2017-05-30 20:20:54,0.0853280924,2017-05-30 20:19:42,0.1419618
2017-05-30 20:21:30,0.0855520587,2017-05-30 20:20:18,0.1419618
2017-05-30 20:22:06,0.0857101259,2017-05-30 20:20:54,0.1419618
2017-05-30 20:22:42,0.0858835861,2017-05-30 20:21:30,0.1422914
2017-05-30 20:23:18,0.0860705478,2017-05-30 20:22:06,0.1422914
2017-05-30 20:23:54,0.0862691194,2017-05-30 20:22:42,0.1422914
2017-05-30 20:24:30,0.0864774094,2017-05-30 20:23:18,0.1422914
2017-05-30 20:25:06,0.0866935262,2017-05-30 20:23:54,0.1422914
2017-05-30 20:25:42,0.0869155783,2017-05-30 20:24:30,0.1422914
2017-05-30 20:26:18,0.0871416742,2017-05-30 20:25:06,0.1422914
2017-05-30 20:26:54,0.0873699222,2017-05-30 20:25:42,0.1422914
2017-05-30 20:27:30,0.0875984309,2017-05-30 20:26:18,0.1422914
2017-05-30 20:28:06,0.0878253087,2017-05-30 20:26:54,0.1422914
2017-05-30 20:28:42,0.0880486641,2017-05-30 20:27:30,0.1422914
2017-05-30 20:29:18,0.0882666055,2017-05-30 20:28:06,0.1422914
2017-05-30 20:29:54,0.0884772414,2017-05-30 20:28:42,0.1422914
2017-05-30 20:30:30,0.0886786803,2017-05-30 20:29:18,0.1422914
2017-05-30 20:31:06,0.0888690306,2017-05-30 20:29:54,0.1422914
2017-05-30 20:31:42,0.0890464007,2017-05-30 20:30:30,0.1422914
2017-05-30 20:32:18,0.0892088992,2017-05-30 20:31:06,0.1422914
2017-05-30 20:32:54,0.0893546344,2017-05-30 20:31:42,0.1422914
2017-05-30 20:33:30,0.0894817148,2017-05-30 20:32:18,0.1422914
2017-05-30 20:34:06,0.089588249,2017-05-30 20:32:54,0.1422914
2017-05-30 20:34:42,0.0896723453,2017-05-30 20:33:30,0.1422914
2017-05-30 20:35:18,0.0897321122,2017-05-30 20:34:06,0.1422914
2017-05-30 20:35:54,0.0897656582,2017-05-30 20:34:42,0.1422914
2017-05-30 20:36:30,0.0897762583,2017-05-30 20:35:18,0.1422914
2017-05-30 20:37:06,0.0899221073,2017-05-30 20:35:54,0.1422914
2017-05-30 20:37:42,0.0900658302,2017-05-30 20:36:30,0.1419005
2017-05-30 20:38:18,0.0902067415,2017-05-30 20:37:06,0.1419005
2017-05-30 20:38:54,0.0903441559,2017-05-30 20:37:42,0.1419005
2017-05-30 20:39:30,0.0904773884,2017-05-30 20:38:18,0.1419005
2017-05-30 20:40:06,0.0906057534,2017-05-30 20:38:54,0.1419005
2017-05-30 20:40:42,0.0907285658,2017-05-30 20:39:30,0.1419005
2017-05-30 20:41:18,0.0908451403,2017-05-30 20:40:06,0.1419005
2017-05-30 20:41:54,0.0909547916,2017-05-30 20:40:42,0.1419005
2017-05-30 20:42:30,0.0910568344,2017-05-30 20:41:18,0.1419005
2017-05-30 20:43:06,0.0911505834,2017-05-30 20:41:54,0.1419005
2017-05-30 20:43:42,0.0912353534,2017-05-30 20:42:30,0.1419005
2017-05-30 20:44:18,0.0913104591,2017-05-30 20:43:06,0.1419005
2017-05-30 20:44:54,0.0913752152,2017-05-30 20:43:42,0.1419005
2017-05-30 20:45:30,0.0914289364,2017-05-30 20:44:18,0.1419005
2017-05-30 20:46:06,0.0914587443,2017-05-30 20:44:54,0.1419005
2017-05-30 20:46:42,0.091478687,2017-05-30 20:45:30,0.1419005
2017-05-30 20:47:18,0.0914879756,2017-05-30 20:46:06,0.1419005
2017-05-30 20:47:54,0.091485821,2017-05-30 20:46:42,0.1419005
2017-05-30 20:48:30,0.0914714344,2017-05-30 20:47:18,0.1419005
2017-05-30 20:49:06,0.0914440267,2017-05-30 20:47:54,0.1419005
2017-05-30 20:49:42,0.0914028089,2017-05-30 20:48:30,0.1419005
2017-05-30 20:50:18,0.0913469922,2017-05-30 20:49:06,0.1419005
2017-05-30 20:50:54,0.0912757876,2017-05-30 20:49:42,0.1419005
2017-05-30 20:51:30,0.0911884061,2017-05-30 20:50:18,0.1419005
2017-05-30 20:52:06,0.091188409,2017-05-30 20:50:54,0.1419005
2017-05-30 20:52:42,0.0911899812,2017-05-30 20:51:30,0.1414434
2017-05-30 20:53:18,0.0911930629,2017-05-30 20:52:06,0.1414434
2017-05-30 20:54:20,0.0911975945,2017-05-30 20:52:42,0.1414434
2017-05-30 20:57:23,0.0912035161,2017-05-30 20:53:18,0.1414434
2017-05-30 20:57:59,0.091210768,2017-05-30 20:54:20,0.1414434
2017-05-30 20:58:35,0.0912192904,2017-05-30 20:57:23,0.1414434
2017-05-30 20:59:11,0.0912290237,2017-05-30 20:57:59,0.1414434
2017-05-30 20:59:47,0.091239908,2017-05-30 20:58:35,0.1414434
2017-05-30 21:00:23,0.0912518836,2017-05-30 20:59:11,0.1414434
2017-05-30 21:01:25,0.0912648908,2017-05-30 20:59:47,0.1414434
2017-05-30 21:03:50,0.0912788698,2017-05-30 21:00:23,0.1414434
2017-05-30 21:04:26,0.0912937608,2017-05-30 21:01:25,0.1414434
2017-05-30 21:05:02,0.0913095042,2017-05-30 21:03:50,0.1414434
2017-05-30 21:05:38,0.09132604,2017-05-30 21:04:26,0.1414434
2017-05-30 21:06:14,0.0914785918,2017-05-30 21:05:02,0.1414434
2017-05-30 21:06:50,0.0916036326,2017-05-30 21:05:38,0.1414434
2017-05-30 21:07:26,0.0917022531,2017-05-30 21:06:14,0.1390122
2017-05-30 21:08:02,0.0917755439,2017-05-30 21:06:50,0.1390122
2017-05-30 21:08:38,0.0918245957,2017-05-30 21:07:26,0.1390122
2017-05-30 21:09:14,0.091850499,2017-05-30 21:08:02,0.1390122
2017-05-30 21:09:50,0.0918543445,2017-05-30 21:08:38,0.1390122
2017-05-30 21:10:26,0.0918372228,2017-05-30 21:09:14,0.1390122
2017-05-30 21:11:02,0.0918002245,2017-05-30 21:09:50,0.1390122
2017-05-30 21:11:38,0.0917444402,2017-05-30 21:10:26,0.1390122
2017-05-30 21:12:14,0.0916646737,2017-05-30 21:11:02,0.1390122
2017-05-30 21:12:50,0.0915671383,2017-05-30 21:11:38,0.1390122
2017-05-30 21:13:26,0.0914528805,2017-05-30 21:12:14,0.1390122
2017-05-30 21:14:02,0.0913229472,2017-05-30 21:12:50,0.1390122
2017-05-30 21:14:38,0.0911783849,2017-05-30 21:13:26,0.1390122
2017-05-30 21:15:14,0.0910202403,2017-05-30 21:14:02,0.1390122
2017-05-30 21:15:50,0.0908495603,2017-05-30 21:14:38,0.1390122
2017-05-30 21:16:26,0.0906673913,2017-05-30 21:15:14,0.1390122
2017-05-30 21:17:02,0.0904747801,2017-05-30 21:15:50,0.1390122
2017-05-30 21:17:38,0.0902727734,2017-05-30 21:16:26,0.1390122
2017-05-30 21:18:14,0.0900624179,2017-05-30 21:17:02,0.1390122
2017-05-30 21:18:50,0.0898447603,2017-05-30 21:17:38,0.1390122
2017-05-30 21:19:26,0.0896208472,2017-05-30 21:18:14,0.1390122
2017-05-30 21:20:02,0.0893917253,2017-05-30 21:18:50,0.1390122
2017-05-30 21:20:38,0.0891584413,2017-05-30 21:19:26,0.1390122
2017-05-30 21:21:14,0.0889848281,2017-05-30 21:20:02,0.1390122
2017-05-30 21:21:50,0.0888109027,2017-05-30 21:20:38,0.1390122
2017-05-30 21:22:26,0.0886261564,2017-05-30 21:21:14,0.1378316
2017-05-30 21:23:02,0.0884322733,2017-05-30 21:21:50,0.1378316
2017-05-30 21:23:38,0.0882309376,2017-05-30 21:22:26,0.1378316
2017-05-30 21:24:14,0.0880238338,2017-05-30 21:23:02,0.1378316
2017-05-30 21:24:50,0.087812646,2017-05-30 21:23:38,0.1378316
2017-05-30 21:25:26,0.0875990584,2017-05-30 21:24:14,0.1378316
2017-05-30 21:26:02,0.0873847555,2017-05-30 21:24:50,0.1378316
2017-05-30 21:26:38,0.0871714213,2017-05-30 21:25:26,0.1378316
2017-05-30 21:27:14,0.0869607402,2017-05-30 21:26:02,0.1378316
2017-05-30 21:27:50,0.0867543965,2017-05-30 21:26:38,0.1378316
2017-05-30 21:28:26,0.0865540743,2017-05-30 21:27:14,0.1378316
2017-05-30 21:29:02,0.0863614581,2017-05-30 21:27:50,0.1378316
2017-05-30 21:29:38,0.0861782319,2017-05-30 21:28:26,0.1378316
2017-05-30 21:30:14,0.0860060802,2017-05-30 21:29:02,0.1378316
2017-05-30 21:30:50,0.0858466871,2017-05-30 21:29:38,0.1378316
2017-05-30 21:31:26,0.0857017369,2017-05-30 21:30:14,0.1378316
2017-05-30 21:32:02,0.0855729139,2017-05-30 21:30:50,0.1378316
2017-05-30 21:32:38,0.0854619023,2017-05-30 21:31:26,0.1378316
2017-05-30 21:33:14,0.0853703864,2017-05-30 21:32:02,0.1378316
2017-05-30 21:33:50,0.0853000505,2017-05-30 21:32:38,0.1378316
2017-05-30 21:34:26,0.0852525788,2017-05-30 21:33:14,0.1378316
2017-05-30 21:35:02,0.0852296556,2017-05-30 21:33:50,0.1378316
2017-05-30 21:35:38,0.0852329652,2017-05-30 21:34:26,0.1378316
2017-05-30 21:36:14,0.0852051979,2017-05-30 21:35:02,0.1378316
2017-05-30 21:36:50,0.0850547048,2017-05-30 21:35:38,0.1378316
2017-05-30 21:37:26,0.0849168014,2017-05-30 21:36:14,0.136369
2017-05-30 21:38:02,0.0847915199,2017-05-30 21:36:50,0.136369
2017-05-30 21:38:38,0.0846788924,2017-05-30 21:37:26,0.136369
2017-05-30 21:39:14,0.0845789512,2017-05-30 21:38:02,0.136369
2017-05-30 21:39:50,0.0844917287,2017-05-30 21:38:38,0.136369
2017-05-30 21:40:26,0.0844172569,2017-05-30 21:39:14,0.136369
2017-05-30 21:41:02,0.0843555683,2017-05-30 21:39:50,0.136369
2017-05-30 21:41:38,0.084306695,2017-05-30 21:40:26,0.136369
2017-05-30 21:42:14,0.0842706692,2017-05-30 21:41:02,0.136369
2017-05-30 21:42:50,0.0842475233,2017-05-30 21:41:38,0.136369
2017-05-30 21:43:26,0.0842372895,2017-05-30 21:42:14,0.136369
2017-05-30 21:44:02,0.08424,2017-05-30 21:42:50,0.136369
2017-05-30 21:44:38,0.084255687,2017-05-30 21:43:26,0.136369
2017-05-30 21:45:14,0.0842843829,2017-05-30 21:44:02,0.136369
2017-05-30 21:45:50,0.0842421187,2017-05-30 21:44:38,0.136369
2017-05-30 21:46:26,0.0842304281,2017-05-30 21:45:14,0.136369
2017-05-30 21:47:02,0.084248629,2017-05-30 21:45:50,0.136369
2017-05-30 21:47:38,0.0842960393,2017-05-30 21:46:26,0.136369
2017-05-30 21:48:14,0.084371977,2017-05-30 21:47:02,0.136369
2017-05-30 21:48:50,0.08447576,2017-05-30 21:47:38,0.136369
2017-05-30 21:49:26,0.0846067063,2017-05-30 21:48:14,0.136369
2017-05-30 21:50:02,0.0847641339,2017-05-30 21:48:50,0.136369
