"GROMOS 54A7, x","GROMOS 54A7, y","GROMOS 54A7, z","CHARMM 36/PAR, x; OPLS-AA/L, x","CHARMM 36/PAR, y","CHARMM 36/PAR, z","OPLS-AA/L, y","OPLS-AA/L, z","AMBER 99SB-ILDN, x","AMBER 99SB-ILDN, y","AMBER 99SB-ILDN, z","MARTINI, x","MARTINI, y","MARTINI, z"
85.5999984741,9.1610870361,-11.1909370422,85.5999984741,-0.0464289188,-1.9409688711,-4.7341361046,-0.8923487663,85.5999984741,10.344877243,5.7211508751,85.5999984741,-7.0382843018,4.6589126587
85.8000030518,8.8636703491,-11.3539943695,85.8000030518,-0.9542663097,-2.6659018993,-5.424890995,-1.2542538643,85.8000030518,9.6475372314,4.5588674545,85.8000030518,-6.504611969,4.1595644951
86.0,8.7117538452,-11.7600011826,86.0,-1.3351162672,-2.2056400776,-5.3493676186,-2.2821354866,86.0,9.7447538376,2.1787140369,86.0,-7.0175294876,3.7272434235
86.1999969482,9.1964731216,-11.7035045624,86.1999969482,-0.2161309421,-1.8104287386,-4.8290424347,-2.1915826797,86.1999969482,11.4805431366,2.1328930855,86.1999969482,-7.9960303307,3.7313876152
86.4000015259,8.5495328903,-11.8965234756,86.4000015259,-0.1900769472,-2.5611739159,-4.2957844734,-1.4125850201,86.4000015259,12.057220459,3.3236272335,86.4000015259,-6.3347458839,2.9228169918
86.5999984741,8.6754379272,-12.1318807602,86.5999984741,1.2492476702,-2.2699701786,-5.461359024,-2.9797954559,86.5999984741,10.0099592209,2.8310246468,86.5999984741,-6.015273571,3.3431794643
86.8000030518,8.3337612152,-11.4402236938,86.8000030518,1.0528736115,-2.2563815117,-5.9097929001,-2.4782817364,86.8000030518,8.1977567673,3.3404829502,86.8000030518,-5.9353775978,3.888862133
87.0,8.3476257324,-12.0674791336,87.0,0.5595926642,-1.8442456722,-5.605984211,-2.779178381,87.0,7.7191963196,1.6327277422,87.0,-6.1479492188,2.9816744328
87.1999969482,8.9008808136,-11.7790307999,87.1999969482,-1.2216728926,-3.0594890118,-5.2046084404,-2.7938365936,87.1999969482,7.1431994438,2.9246604443,87.1999969482,-6.3229250908,2.9347264767
87.4000015259,9.3679790497,-9.700594902,87.4000015259,-0.4694103897,-2.8725485802,-5.8147058487,-2.3895187378,87.4000015259,9.9605379105,0.2667598128,87.4000015259,-7.0274610519,3.2316019535
87.5999984741,10.0909204483,-10.5386552811,87.5999984741,-0.588774085,-3.0187635422,-6.6322002411,-2.4816241264,87.5999984741,8.1764640808,-1.5268566608,87.5999984741,-6.487203598,2.4622375965
87.8000030518,9.5806941986,-10.5896177292,87.8000030518,-1.5092716217,-2.894464016,-5.820145607,-2.8348226547,87.8000030518,7.3018798828,-2.0166702271,87.8000030518,-6.920003891,3.3408403397
88.0,9.522942543,-11.0240440369,88.0,-1.5746412277,-2.2579700947,-5.5667581558,-2.0075118542,88.0,7.2585554123,-0.7556021214,88.0,-5.8034911156,3.2222020626
88.1999969482,8.3103866577,-11.7076644897,88.1999969482,-0.2505632937,-2.9033010006,-5.7159538269,-1.7387305498,88.1999969482,7.6043510437,0.7516312599,88.1999969482,-6.5374994278,4.3276772499
88.4000015259,8.5861330032,-11.1684026718,88.4000015259,-1.7365182638,-1.8440505266,-5.7139134407,-1.7422885895,88.4000015259,7.087448597,1.0209639072,88.4000015259,-6.6452746391,3.2164773941
88.5999984741,9.0573644638,-11.5912714005,88.5999984741,-1.8519676924,-2.6079716682,-5.2316961288,-2.1392986774,88.5999984741,6.8114004135,0.2125023901,88.5999984741,-6.5341863632,4.2160658836
88.8000030518,8.9244184494,-11.6834001541,88.8000030518,-1.1835613251,-1.0448620319,-5.5483465195,-2.7924361229,88.8000030518,8.8891906738,-1.3670344353,88.8000030518,-6.5440578461,3.9991829395
89.0,9.2925577164,-12.2058229446,89.0,-0.4703017473,0.1083800793,-5.4556560516,-2.975553751,89.0,6.4470567703,-0.1828053892,89.0,-6.3110303879,2.4988567829
89.1999969482,9.7869634628,-11.808804512,89.1999969482,-1.0815780163,-0.43737638,-6.4374871254,-2.234621048,89.1999969482,7.6584405899,-0.568217814,89.1999969482,-6.8886504173,1.9320851564
89.4000015259,8.5626096725,-10.7227134705,89.4000015259,-1.8118965626,0.6356291771,-5.462143898,-2.057492733,89.4000015259,7.4270362854,1.5005347729,89.4000015259,-7.1049871445,2.3539178371
89.5999984741,8.4676332474,-11.2629747391,89.5999984741,-0.8960697651,-0.8169816136,-5.0166010857,-1.8783328533,89.5999984741,9.0969085693,0.741750598,89.5999984741,-7.817565918,2.3010447025
89.8000030518,8.6312437057,-11.6387834549,89.8000030518,-1.7485630512,-0.0548095405,-5.962644577,-2.2850763798,89.8000030518,9.492773056,0.3991394639,89.8000030518,-8.2430906296,1.4349571466
90.0,9.0918197632,-11.2173309326,90.0,-1.079300642,-0.533621788,-4.7995471954,-1.2542412281,90.0,7.9887161255,0.6556066275,90.0,-8.2367086411,1.4264779091
90.1999969482,8.9954586029,-10.86921978,90.1999969482,-2.2075650692,0.2466024458,-4.840628624,-1.3238246441,90.1999969482,6.3142704964,1.7751200199,90.1999969482,-8.6346273422,1.0020529032
90.4000015259,9.0402469635,-11.3582115173,90.4000015259,-0.7465507388,-0.3336262703,-5.461619854,-1.994867444,90.4000015259,6.5560364723,1.4824348688,90.4000015259,-9.4099311829,1.0539218187
90.5999984741,9.1504793167,-11.2107868195,90.5999984741,-0.4844799042,-1.3791071177,-4.7360863686,-1.5272145271,90.5999984741,5.0016307831,-0.930490613,90.5999984741,-7.9847536087,1.899048686
90.8000030518,8.7360925674,-10.6037425995,90.8000030518,-0.3109250665,-1.2836397886,-5.1294255257,-2.1469974518,90.8000030518,6.5615801811,-2.3503427505,90.8000030518,-8.3081989288,1.8277921677
91.0,9.8869438171,-10.0555467606,91.0,1.1064682007,-1.469686985,-5.3237109184,-2.1271519661,91.0,6.9956531525,0.943086803,91.0,-8.5843334198,1.2478327751
91.1999969482,8.9715538025,-11.4360609055,91.1999969482,-2.0808656216,-1.6091343164,-5.6660852432,-2.2238824368,91.1999969482,5.1587200165,0.7294274569,91.1999969482,-8.0348539352,0.4235024154
91.4000015259,9.4253320694,-10.9110851288,91.4000015259,-1.0740134716,0.9221301079,-5.214214325,-2.115909338,91.4000015259,4.1690835953,2.301815033,91.4000015259,-9.2365274429,0.7888575792
91.5999984741,8.6336994171,-10.863825798,91.5999984741,-0.4227013588,0.2414706945,-5.7109675407,-2.4830727577,91.5999984741,6.6588301659,4.6515636444,91.5999984741,-8.3940248489,0.8360725641
91.8000030518,8.7495775223,-11.0693235397,91.8000030518,0.6590915322,2.0271880627,-5.9691295624,-2.3160579205,91.8000030518,5.739367485,9.0112190247,91.8000030518,-8.0694112778,1.5214775801
92.0,9.3225793839,-10.7727212906,92.0,0.0503328443,0.8146857023,-5.5698862076,-1.9375908375,92.0,5.0797991753,4.5736069679,92.0,-7.6887192726,1.4486106634
92.1999969482,9.0234460831,-11.1624040604,92.1999969482,0.9300938845,-0.8300315738,-4.5547213554,-1.8891066313,92.1999969482,5.4894652367,5.4213957787,92.1999969482,-8.3361902237,1.7193313837
92.4000015259,9.4838256836,-10.7755126953,92.4000015259,-1.4294095039,-1.3652229309,-5.378824234,-2.6925811768,92.4000015259,8.2539815903,1.3612253666,92.4000015259,-8.6296672821,1.7348692417
92.5999984741,9.7998380661,-9.8992338181,92.5999984741,0.2652311623,-1.1908186674,-5.7841105461,-3.0459582806,92.5999984741,7.11454916,-0.2294424325,92.5999984741,-9.4054021835,1.3311419487
92.8000030518,9.774682045,-11.1132564545,92.8000030518,-0.4852722883,-1.1202758551,-5.3336725235,-2.0806791782,92.8000030518,6.1280832291,1.8205573559,92.8000030518,-8.9640436172,1.3274909258
93.0,10.048781395,-10.3674402237,93.0,-2.3299393654,-2.3890619278,-5.5878005028,-1.6228080988,93.0,7.9708428383,1.1324017048,93.0,-9.4618797302,0.9935421944
93.1999969482,9.7081422806,-11.1122465134,93.1999969482,-1.6085691452,-0.5332312584,-4.7774128914,-2.1998300552,93.1999969482,8.3176326752,2.0724802017,93.1999969482,-9.7531433105,1.3337739706
93.4000015259,9.432516098,-10.7571392059,93.4000015259,-1.3408107758,-1.3079404831,-5.3293023109,-2.0257594585,93.4000015259,6.9005923271,3.7294211388,93.4000015259,-10.3654708862,0.4977467358
93.5999984741,9.9626522064,-10.3846406937,93.5999984741,-1.3786947727,-0.2990820706,-5.6812605858,-3.1724033356,93.5999984741,6.8407325745,3.8277311325,93.5999984741,-10.2833852768,0.410869211
93.8000030518,9.6236076355,-11.1322221756,93.8000030518,-3.0060226917,-1.8680979013,-5.7743515968,-2.7801427841,93.8000030518,9.4667320251,3.8460309505,93.8000030518,-10.3827762604,-0.0751387775
94.0,9.193728447,-11.3053312302,94.0,-3.5640423298,-2.8395838737,-5.8001074791,-2.6730656624,94.0,7.0851078033,1.6974103451,94.0,-10.0805606842,0.9638940692
94.1999969482,9.7108325958,-11.4358406067,94.1999969482,-2.3926167488,-1.4978245497,-5.4243702888,-2.8728010654,94.1999969482,4.7239580154,1.5125223398,94.1999969482,-10.5930337906,0.917293489
94.4000015259,9.3916568756,-10.7919940948,94.4000015259,-1.8005506992,-0.6315933466,-5.311123848,-1.948579073,94.4000015259,5.588971138,-0.6281409264,94.4000015259,-10.3261871338,0.6146064997
94.5999984741,10.2152585983,-10.3876428604,94.5999984741,-1.2380844355,0.1892198026,-5.1336321831,-2.4485049248,94.5999984741,1.745708704,0.1796766967,94.5999984741,-9.0585699081,1.0189130306
94.8000030518,10.0447206497,-10.7181062698,94.8000030518,-1.7860217094,-1.0899019241,-5.5682072639,-2.6315140724,94.8000030518,2.9893016815,-0.3859890103,94.8000030518,-9.2469272614,1.4787652493
95.0,9.8958215714,-10.7624988556,95.0,-2.0426161289,-1.7401949167,-5.3982291222,-2.675403595,95.0,1.7446477413,-0.8485831022,95.0,-8.9437704086,0.7599801421
95.1999969482,9.5660514832,-11.3082017899,95.1999969482,-2.4365849495,-1.7411623001,-6.0976142883,-1.6928730011,95.1999969482,4.6292133331,-0.573261559,95.1999969482,-9.8562870026,1.4918584824
95.4000015259,9.5684967041,-10.8421993256,95.4000015259,-0.9362328649,-1.0524543524,-5.9855146408,-2.593960762,95.4000015259,3.7379722595,-0.2367219776,95.4000015259,-8.550702095,1.6712566614
95.5999984741,9.4041557312,-10.2442092896,95.5999984741,-1.7563693523,-1.4509658813,-5.9317560196,-2.4974112511,95.5999984741,3.8761923313,-0.7067402601,95.5999984741,-8.3887891769,1.1599596739
95.8000030518,9.2633609772,-10.5184831619,95.8000030518,-1.835447669,-2.0561680794,-6.2082667351,-2.9929819107,95.8000030518,4.4506392479,0.4477089942,95.8000030518,-9.0002212524,0.3214398921
96.0,9.019692421,-10.3774604797,96.0,0.8655297756,-2.4525849819,-6.4735794067,-3.152838707,96.0,4.4990119934,0.8583116531,96.0,-9.5916948318,0.1028738767
96.1999969482,8.9920339584,-10.9766874313,96.1999969482,-0.9803034067,-1.0480805635,-6.1279292107,-2.434429884,96.1999969482,3.2815189362,1.6708959341,96.1999969482,-9.1858634949,-0.1818701923
96.4000015259,9.1104030609,-10.9878101349,96.4000015259,-1.2836952209,-0.7368901968,-5.3464183807,-2.6461677551,96.4000015259,3.1926229,1.0578536987,96.4000015259,-9.8896665573,-0.6456279755
96.5999984741,9.6634578705,-10.48969841,96.5999984741,-0.8737244606,-2.0005278587,-4.7261476517,-1.7642327547,96.5999984741,2.7751095295,1.9628875256,96.5999984741,-9.2561740875,0.8098317981
96.8000030518,8.9560680389,-10.6306838989,96.8000030518,-1.1199434996,-1.3401566744,-5.1626005173,-2.4698371887,96.8000030518,3.7804570198,-0.0241327882,96.8000030518,-9.260928154,0.0987360775
97.0,9.5109863281,-10.7135763168,97.0,-0.818038702,-2.5616993904,-5.3892307281,-1.679364562,97.0,2.129045248,3.6278657913,97.0,-9.1784172058,-0.1606627107
97.1999969482,9.1370687485,-10.8412876129,97.1999969482,-0.5213596821,-2.1317129135,-5.3295855522,-2.23574543,97.1999969482,0.8181239367,1.0787113905,97.1999969482,-9.1477622986,0.0747257248
97.4000015259,10.1634130478,-10.3621110916,97.4000015259,-0.3961825669,-1.2003772259,-5.2571849823,-2.3307161331,97.4000015259,2.9551301003,1.0985543728,97.4000015259,-9.5946569443,0.2566065788
97.5999984741,9.5207014084,-10.7163476944,97.5999984741,0.2467912138,-1.5352244377,-5.8752884865,-2.2590231895,97.5999984741,5.1758770943,1.2865632772,97.5999984741,-9.4818000793,-0.2366200536
97.8000030518,9.5712461472,-11.3979291916,97.8000030518,0.2185473591,-3.2528223991,-6.8903803825,-2.9565207958,97.8000030518,5.5589556694,0.0628582314,97.8000030518,-9.9096269608,0.3489262164
98.0,9.5855197906,-10.4032592773,98.0,1.3047142029,-1.6898143291,-6.1778745651,-2.4796302319,98.0,6.1073923111,0.4811963439,98.0,-10.4248561859,0.0870357156
98.1999969482,9.4266576767,-11.127081871,98.1999969482,-1.4710185528,-3.4142999649,-4.9609956741,-2.0151498318,98.1999969482,5.2745380402,-0.7470061779,98.1999969482,-10.4994058609,-0.6311649084
98.4000015259,9.3249168396,-10.7473897934,98.4000015259,-0.1050733924,-2.3296575546,-5.7074847221,-2.2808585167,98.4000015259,6.3388466835,-1.3526248932,98.4000015259,-9.9805822372,0.3982485235
98.5999984741,8.6843271255,-11.1409816742,98.5999984741,-1.5221893787,-4.0850772858,-6.2947421074,-2.1298065186,98.5999984741,5.4475688934,-0.7288155556,98.5999984741,-9.6378469467,0.5298060179
98.8000030518,9.8281507492,-10.8845615387,98.8000030518,-1.448959589,-3.8548564911,-6.9364786148,-2.7723731995,98.8000030518,6.3654623032,-2.0003130436,98.8000030518,-9.763507843,0.6757310033
99.0,10.0070123672,-10.8827428818,99.0,-0.6958533525,-3.939571619,-6.1310572624,-2.4963269234,99.0,5.9481015205,-3.8474750519,99.0,-9.6700019836,0.5803009868
99.1999969482,9.2683296204,-11.0868291855,99.1999969482,-0.8077349663,-4.1629157066,-5.6050024033,-2.7990751266,99.1999969482,5.1327056885,-3.7908127308,99.1999969482,-9.9677400589,0.4804610014
99.4000015259,10.1536808014,-11.2297954559,99.4000015259,-1.7809531689,-5.1461086273,-5.9557123184,-2.5181131363,99.4000015259,6.5791110992,-4.2396640778,99.4000015259,-9.8149690628,-0.1053697243
99.5999984741,10.4903936386,-10.7077302933,99.5999984741,-2.8386049271,-6.2410283089,-5.5165419579,-2.9503817558,99.5999984741,5.9220814705,-4.6705613136,99.5999984741,-9.8380851746,0.7133029103
99.8000030518,9.6748943329,-11.1557607651,99.8000030518,-3.0081198215,-6.6984643936,-5.0909023285,-2.3521885872,99.8000030518,6.3961911201,-5.0506243706,99.8000030518,-9.7239456177,0.7476665378
100.0,9.4171495438,-11.1144008636,100.0,-1.2985156775,-7.3328275681,-5.4579181671,-2.0092070103,100.0,6.0424513817,-5.4888153076,100.0,-9.3240213394,0.2780312598
100.1999969482,9.5808591843,-10.7614374161,100.1999969482,-2.2888059616,-6.9848732948,-6.2562909126,-2.5176730156,100.1999969482,6.7181954384,-5.4219446182,100.1999969482,-9.195482254,1.110973835
100.4000015259,9.1344528198,-11.6280298233,100.4000015259,-2.8389284611,-6.5364990234,-5.2113637924,-2.6285841465,100.4000015259,7.6611447334,-5.4032373428,100.4000015259,-9.3147726059,1.5733548403
100.5999984741,9.1603240967,-11.8106203079,100.5999984741,-3.8411757946,-6.4286112785,-5.7716221809,-2.0981359482,100.5999984741,6.1518383026,-5.3624448776,100.5999984741,-9.2117547989,0.9921774864
100.8000030518,9.5562887192,-10.9541444778,100.8000030518,-3.8275990486,-5.6791434288,-4.8139538765,-2.9027562141,100.8000030518,6.2678751945,-5.6474628448,100.8000030518,-8.9235811234,0.6773955822
101.0,10.1168279648,-10.8718852997,101.0,-2.3559436798,-6.2051267624,-5.2053499222,-1.8852651119,101.0,5.7238378525,-5.0204076767,101.0,-8.885304451,0.6888652444
101.1999969482,9.5812349319,-11.6898813248,101.1999969482,-3.1642730236,-5.6997690201,-5.1292843819,-2.7050139904,101.1999969482,5.7584848404,-5.8906655312,101.1999969482,-8.8971061707,0.9362689853
101.4000015259,9.6193122864,-11.1343765259,101.4000015259,-2.3873009682,-5.6743764877,-5.4564871788,-2.3010289669,101.4000015259,6.309671402,-5.3184494972,101.4000015259,-9.5438919067,1.6734386683
101.5999984741,9.6683835983,-11.1879205704,101.5999984741,-2.2955422401,-5.4681091309,-6.0143857002,-2.2181255817,101.5999984741,7.1561670303,-6.0374474525,101.5999984741,-8.7174215317,2.1093871593
101.8000030518,9.514456749,-11.7458877563,101.8000030518,-2.1102802753,-5.5614061356,-5.9329910278,-3.0570878983,101.8000030518,6.4769010544,-4.5984444618,101.8000030518,-9.2787218094,1.4037228823
102.0,9.7946023941,-11.1303510666,102.0,-2.1253900528,-4.2174887657,-5.6519398689,-2.5225038528,102.0,6.1208605766,-5.408405304,102.0,-8.9528827667,0.8232399225
102.1999969482,9.419426918,-11.7300271988,102.1999969482,-3.2516527176,-4.3583168983,-5.4204788208,-2.7293562889,102.1999969482,5.9602928162,-6.0302410126,102.1999969482,-8.4095964432,1.9746305943
102.4000015259,9.8732185364,-11.3074302673,102.4000015259,-2.2494885921,-4.4703755379,-4.8407816887,-2.7370960712,102.4000015259,6.7976064682,-5.6553468704,102.4000015259,-8.4491577148,1.2821085453
102.5999984741,10.4258022308,-10.7433357239,102.5999984741,-1.3338186741,-5.2122426033,-6.1503586769,-2.7687914371,102.5999984741,6.2786545753,-6.1817808151,102.5999984741,-8.7622404099,1.938980341
102.8000030518,10.1011400223,-9.9979763031,102.8000030518,-1.7300049067,-4.7959828377,-4.78525877,-2.767621994,102.8000030518,5.486905098,-6.8016901016,102.8000030518,-8.6809978485,1.0384483337
103.0,9.8955039978,-11.0986766815,103.0,-2.2336933613,-3.8233361244,-5.149579525,-3.4146063328,103.0,5.4133248329,-6.279528141,103.0,-8.2969474792,1.211345315
103.1999969482,9.4017906189,-10.9603176117,103.1999969482,-0.7333328128,-5.4705939293,-5.7994446754,-2.6936116219,103.1999969482,6.1749229431,-5.1893167496,103.1999969482,-9.153585434,1.1401376724
103.4000015259,9.711979866,-11.5968227386,103.4000015259,-1.0713710785,-5.5794868469,-4.9614343643,-2.1690165997,103.4000015259,6.5951499939,-5.4169301987,103.4000015259,-9.0336036682,0.5768126845
103.5999984741,9.9577445984,-11.0246810913,103.5999984741,-1.4862674475,-6.1616110802,-5.48904562,-2.1309678555,103.5999984741,6.7780275345,-5.4805555344,103.5999984741,-8.4582443237,0.6055366993
103.8000030518,9.8159227371,-10.5757360458,103.8000030518,-1.6676080227,-6.3310885429,-5.3600888252,-2.2095179558,103.8000030518,5.801132679,-4.3423805237,103.8000030518,-9.146736145,0.8012830615
104.0,10.3496761322,-11.0990066528,104.0,-1.1945357323,-7.1140117645,-5.7479133606,-2.4760906696,104.0,6.0294017792,-3.2306396961,104.0,-9.2563657761,1.1291935444
104.1999969482,9.8547668457,-11.6841278076,104.1999969482,-1.5334175825,-5.5620470047,-5.8174190521,-2.396212101,104.1999969482,4.8383073807,-3.0912270546,104.1999969482,-9.3114795685,0.5157091022
104.4000015259,9.438536644,-10.8856287003,104.4000015259,-1.4066457748,-6.1747198105,-5.9776482582,-2.4559614658,104.4000015259,4.5873160362,-3.3806653023,104.4000015259,-9.3319606781,-0.4004841149
104.5999984741,9.9882307053,-10.3453378677,104.5999984741,-1.1205937862,-7.1036987305,-5.6685605049,-3.0036046505,104.5999984741,6.2822494507,-2.2700784206,104.5999984741,-9.7793731689,0.5947940946
104.8000030518,8.7859039307,-11.2578773499,104.8000030518,-1.0289919376,-6.0209569931,-6.5284466743,-3.1158545017,104.8000030518,4.2097482681,-4.1207976341,104.8000030518,-9.4472026825,0.701094389
105.0,9.7382793427,-11.023519516,105.0,-0.3858982325,-5.9748206139,-7.2036013603,-2.7372405529,105.0,7.0013065338,-2.7280287743,105.0,-9.4307765961,0.5139984488
105.1999969482,9.463634491,-10.9000844955,105.1999969482,-0.3852931261,-6.1359462738,-7.3528294563,-2.8540415764,105.1999969482,5.9983682632,-2.9891433716,105.1999969482,-9.6276111603,-0.1030083746
105.4000015259,9.983543396,-11.5914230347,105.4000015259,-1.1626088619,-6.0768728256,-6.1907024384,-3.2473897934,105.4000015259,4.8893613815,-3.3947973251,105.4000015259,-10.2588405609,0.4182260334
105.5999984741,9.6847400665,-11.5672740936,105.5999984741,-0.951145947,-5.4709744453,-5.0519170761,-2.3164079189,105.5999984741,5.6340236664,-2.4721987247,105.5999984741,-9.8391475677,0.5658218861
105.8000030518,8.7281017303,-12.1054668427,105.8000030518,-1.0734168291,-5.6541152,-5.3802642822,-1.9184498787,105.8000030518,5.5221567154,-2.511384964,105.8000030518,-9.8777046204,0.1528454572
106.0,9.0821552277,-12.1937007904,106.0,-1.3770581484,-5.590274334,-5.6085162163,-2.6135840416,106.0,4.3748159409,-3.3620049953,106.0,-10.3432407379,1.0754122734
106.1999969482,9.5721473694,-11.4818725586,106.1999969482,-1.475757122,-5.2108750343,-4.8902068138,-2.1216630936,106.1999969482,4.6352972984,-3.1596477032,106.1999969482,-9.5153264999,0.6250132918
106.4000015259,9.3567857742,-11.5695381165,106.4000015259,-1.2975010872,-5.0598406792,-5.7465696335,-1.6704648733,106.4000015259,5.5209422112,-3.6321086884,106.4000015259,-9.5613327026,0.395439893
106.5999984741,8.4786586761,-12.255856514,106.5999984741,-1.3518009186,-5.6749706268,-5.0195379257,-1.6509407759,106.5999984741,4.4115333557,-3.5732216835,106.5999984741,-9.9662275314,0.5955661535
