"Hoelbaekken Flow (m3/s), x","Hoelbaekken Flow (m3/s), y","Hoelbakken vandstand /10 (m), x","Hoelbakken vandstand /10 (m), y"
2017-09-06 14:16:35,0.0339864311,2017-08-23 06:16:35,0.02563518
2017-09-06 14:26:35,0.0339711176,2017-08-23 06:26:35,0.02560133
2017-09-06 14:36:35,0.033954915,2017-08-23 06:36:35,0.02564344
2017-09-06 14:46:35,0.0339353431,2017-08-23 06:46:35,0.02561738
2017-09-06 14:56:35,0.0339258122,2017-08-23 06:56:35,0.02557702
2017-09-06 15:06:35,0.0339051479,2017-08-23 07:06:35,0.02554123
2017-09-06 15:16:35,0.0338878753,2017-08-23 07:16:35,0.02554892
2017-09-06 15:26:35,0.0338720576,2017-08-23 07:26:35,0.02558529
2017-09-06 15:36:35,0.0338621828,2017-08-23 07:36:35,0.02556156
2017-09-06 15:46:35,0.0338468601,2017-08-23 07:46:35,0.02553365
2017-09-06 15:56:35,0.0338260536,2017-08-23 07:56:35,0.02560445
2017-09-06 16:06:35,0.0338140605,2017-08-23 08:06:35,0.02561631
2017-09-06 16:16:35,0.033804924,2017-08-23 08:16:35,0.02564763
2017-09-06 16:26:35,0.0337984544,2017-08-23 08:26:35,0.02562642
2017-09-06 16:36:35,0.033787219,2017-08-23 08:36:35,0.02556438
2017-09-06 16:46:35,0.0337775587,2017-08-23 08:46:35,0.02557128
2017-09-06 16:56:35,0.0337584466,2017-08-23 08:56:35,0.02559774
2017-09-06 17:06:35,0.0337423334,2017-08-23 09:06:35,0.0255742
2017-09-06 17:16:35,0.0337279666,2017-08-23 09:16:35,0.02550924
2017-09-06 17:26:35,0.0337061795,2017-08-23 09:26:35,0.0254752
2017-09-06 17:36:35,0.0337004104,2017-08-23 09:36:35,0.02548094
2017-09-06 17:46:35,0.0336924236,2017-08-23 09:46:35,0.02543426
2017-09-06 17:56:35,0.0336723773,2017-08-23 09:56:35,0.02538029
2017-09-06 18:06:35,0.0336518292,2017-08-23 10:06:35,0.02537854
2017-09-06 18:16:35,0.0336261335,2017-08-23 10:16:35,0.0253447
2017-09-06 18:26:35,0.0336038345,2017-08-23 10:26:35,0.02532943
2017-09-06 18:36:35,0.0335850656,2017-08-23 10:36:35,0.02526622
2017-09-06 18:46:35,0.033562787,2017-08-23 10:46:35,0.02526165
2017-09-06 18:56:35,0.033554071,2017-08-23 10:56:35,0.02520641
2017-09-06 19:06:35,0.0335359891,2017-08-23 11:06:35,0.02523986
2017-09-06 19:16:35,0.0335241798,2017-08-23 11:16:35,0.02525892
2017-09-06 19:26:35,0.0334989309,2017-08-23 11:26:35,0.02524443
2017-09-06 19:36:35,0.0334727248,2017-08-23 11:36:35,0.02522207
2017-09-06 19:46:35,0.0334511497,2017-08-23 11:46:35,0.02514407
2017-09-06 19:56:35,0.033421412,2017-08-23 11:56:35,0.02517111
2017-09-06 20:06:35,0.0333822892,2017-08-23 12:06:35,0.02522596
2017-09-06 20:16:35,0.0333389574,2017-08-23 12:16:35,0.02524823
2017-09-06 20:26:35,0.0333008564,2017-08-23 12:26:35,0.02528372
2017-09-06 20:36:35,0.0332792603,2017-08-23 12:36:35,0.02525601
2017-09-06 20:46:35,0.0332561053,2017-08-23 12:46:35,0.02519688
2017-09-06 20:56:35,0.0332252718,2017-08-23 12:56:35,0.02523413
2017-09-06 21:06:35,0.0332128115,2017-08-23 13:06:35,0.02521721
2017-09-06 21:16:35,0.0332076385,2017-08-23 13:16:35,0.02520252
2017-09-06 21:26:35,0.0332161819,2017-08-23 13:26:35,0.02525348
2017-09-06 21:36:35,0.0332104229,2017-08-23 13:36:35,0.02529374
2017-09-06 21:46:35,0.0332090745,2017-08-23 13:46:35,0.0252633
2017-09-06 21:56:35,0.0331907404,2017-08-23 13:56:35,0.02524375
2017-09-06 22:06:35,0.0331600088,2017-08-23 14:06:35,0.02521205
2017-09-06 22:16:35,0.0331278418,2017-08-23 14:16:35,0.02522255
2017-09-06 22:26:35,0.0331003331,2017-08-23 14:26:35,0.02520242
2017-09-06 22:36:35,0.0330747398,2017-08-23 14:36:35,0.02526952
2017-09-06 22:46:35,0.0330651627,2017-08-23 14:46:35,0.02527176
2017-09-06 22:56:35,0.0330540378,2017-08-23 14:56:35,0.02526544
2017-09-06 23:06:35,0.0330314983,2017-08-23 15:06:35,0.02528693
2017-09-06 23:16:35,0.0330118445,2017-08-23 15:16:35,0.0252138
2017-09-06 23:26:35,0.032997145,2017-08-23 15:26:35,0.02518035
2017-09-06 23:36:35,0.0329860006,2017-08-23 15:36:35,0.02518356
2017-09-06 23:46:35,0.0329771842,2017-08-23 15:46:35,0.02514971
2017-09-06 23:56:35,0.0329775173,2017-08-23 15:56:35,0.02520106
2017-09-07 00:06:35,0.0329722863,2017-08-23 16:06:35,0.02522926
2017-09-07 00:16:35,0.0329769985,2017-08-23 16:16:35,0.02518424
2017-09-07 00:26:35,0.032984065,2017-08-23 16:26:35,0.02519873
2017-09-07 00:36:35,0.032967895,2017-08-23 16:36:35,0.02522411
2017-09-07 00:46:35,0.0329686964,2017-08-23 16:46:35,0.02525435
2017-09-07 00:56:35,0.0329874831,2017-08-23 16:56:35,0.02523461
2017-09-07 01:06:35,0.032990765,2017-08-23 17:06:35,0.02527507
2017-09-07 01:16:35,0.0329845511,2017-08-23 17:16:35,0.02530288
2017-09-07 01:26:35,0.0329778879,2017-08-23 17:26:35,0.02530414
2017-09-07 01:36:35,0.0329601026,2017-08-23 17:36:35,0.02534411
2017-09-07 01:46:35,0.032946194,2017-08-23 17:46:35,0.02532447
2017-09-07 01:56:35,0.0329233943,2017-08-23 17:56:35,0.02536668
2017-09-07 02:06:35,0.0329099842,2017-08-23 18:06:35,0.02535549
2017-09-07 02:16:35,0.0328944619,2017-08-23 18:16:35,0.02532058
2017-09-07 02:26:35,0.0328762629,2017-08-23 18:26:35,0.02530395
2017-09-07 02:36:35,0.0328634338,2017-08-23 18:36:35,0.02526223
2017-09-07 02:46:35,0.0328489133,2017-08-23 18:46:35,0.02527409
2017-09-07 02:56:35,0.0328364236,2017-08-23 18:56:35,0.02531805
2017-09-07 03:06:35,0.0328214177,2017-08-23 19:06:35,0.0253447
2017-09-07 03:16:35,0.0327942016,2017-08-23 19:16:35,0.02536444
2017-09-07 03:26:35,0.0327722471,2017-08-23 19:26:35,0.0253093
2017-09-07 03:36:35,0.03274728,2017-08-23 19:36:35,0.02525581
2017-09-07 03:46:35,0.0327077783,2017-08-23 19:46:35,0.02524074
2017-09-07 03:56:35,0.0326769156,2017-08-23 19:56:35,0.02524103
2017-09-07 04:06:35,0.0326446943,2017-08-23 20:06:35,0.02521594
2017-09-07 04:16:35,0.0326161448,2017-08-23 20:16:35,0.02521195
2017-09-07 04:26:35,0.032591723,2017-08-23 20:26:35,0.02521584
2017-09-07 04:36:35,0.0325498466,2017-08-23 20:36:35,0.02520203
2017-09-07 04:46:35,0.0325520491,2017-08-23 20:46:35,0.02524045
2017-09-07 04:56:35,0.032516769,2017-08-23 20:56:35,0.02520563
2017-09-07 05:06:35,0.0325122134,2017-08-23 21:06:35,0.02517509
2017-09-07 05:16:35,0.032520043,2017-08-23 21:16:35,0.02517957
2017-09-07 05:26:35,0.0325399656,2017-08-23 21:26:35,0.0252207
2017-09-07 05:36:35,0.0325646363,2017-08-23 21:36:35,0.02526311
2017-09-07 05:46:35,0.0325740298,2017-08-23 21:46:35,0.02529286
2017-09-07 05:56:35,0.0325719378,2017-08-23 21:56:35,0.02529792
2017-09-07 06:06:35,0.0325551545,2017-08-23 22:06:35,0.02533808
2017-09-07 06:16:35,0.0325421227,2017-08-23 22:16:35,0.02529189
2017-09-07 06:26:35,0.0325109832,2017-08-23 22:26:35,0.02521808
2017-09-07 06:36:35,0.0324825874,2017-08-23 22:36:35,0.02515166
2017-09-07 06:46:35,0.032448523,2017-08-23 22:46:35,0.02514252
2017-09-07 06:56:35,0.0324191956,2017-08-23 22:56:35,0.02516207
2017-09-07 07:06:35,0.032391534,2017-08-23 23:06:35,0.02514718
2017-09-07 07:16:35,0.0323603193,2017-08-23 23:16:35,0.02511344
2017-09-07 07:26:35,0.032345658,2017-08-23 23:26:35,0.02512287
2017-09-07 07:36:35,0.0323380059,2017-08-23 23:36:35,0.02510848
2017-09-07 07:46:35,0.0323261789,2017-08-23 23:46:35,0.02516615
2017-09-07 07:56:35,0.0323084059,2017-08-23 23:56:35,0.02521633
2017-09-07 08:06:35,0.0322818225,2017-08-24 00:06:35,0.02521283
2017-09-07 08:16:35,0.0322624291,2017-08-24 00:16:35,0.0251609
2017-09-07 08:26:35,0.0322456716,2017-08-24 00:26:35,0.02515467
2017-09-07 08:36:35,0.0322258913,2017-08-24 00:36:35,0.02515759
2017-09-07 08:46:35,0.032193003,2017-08-24 00:46:35,0.02511509
2017-09-07 08:56:35,0.0321565074,2017-08-24 00:56:35,0.02510625
2017-09-07 09:06:35,0.0321273854,2017-08-24 01:06:35,0.02513882
2017-09-07 09:16:35,0.0320897814,2017-08-24 01:16:35,0.02518589
2017-09-07 09:26:35,0.0320489372,2017-08-24 01:26:35,0.02509953
2017-09-07 09:36:35,0.0320219339,2017-08-24 01:36:35,0.02507444
2017-09-07 09:46:35,0.032001297,2017-08-24 01:46:35,0.02512851
2017-09-07 09:56:35,0.0319838048,2017-08-24 01:56:35,0.02515137
2017-09-07 10:06:35,0.031970817,2017-08-24 02:06:35,0.02517762
2017-09-07 10:16:35,0.0319507334,2017-08-24 02:16:35,0.0251183
2017-09-07 10:26:35,0.0319362861,2017-08-24 02:26:35,0.02510566
2017-09-07 10:36:35,0.0319211419,2017-08-24 02:36:35,0.02507026
2017-09-07 10:46:35,0.0319024872,2017-08-24 02:46:35,0.02506132
2017-09-07 10:56:35,0.0318846897,2017-08-24 02:56:35,0.02512132
2017-09-07 11:06:35,0.0318741399,2017-08-24 03:06:35,0.02508962
2017-09-07 11:16:35,0.0318597155,2017-08-24 03:16:35,0.0250759
2017-09-07 11:26:35,0.0318486184,2017-08-24 03:26:35,0.02508893
2017-09-07 11:36:35,0.031837846,2017-08-24 03:36:35,0.02517062
2017-09-07 11:46:35,0.0318316636,2017-08-24 03:46:35,0.02517121
2017-09-07 11:56:35,0.0318216254,2017-08-24 03:56:35,0.02514203
2017-09-07 12:06:35,0.0318229047,2017-08-24 04:06:35,0.02511694
2017-09-07 12:16:35,0.031828929,2017-08-24 04:16:35,0.02514825
2017-09-07 12:26:35,0.0318203564,2017-08-24 04:26:35,0.02517033
2017-09-07 12:36:35,0.0318090228,2017-08-24 04:36:35,0.0251893
2017-09-07 12:46:35,0.031793382,2017-08-24 04:46:35,0.02519309
2017-09-07 12:56:35,0.0317748864,2017-08-24 04:56:35,0.02519698
2017-09-07 13:06:35,0.031763825,2017-08-24 05:06:35,0.02517442
2017-09-07 13:16:35,0.0317548415,2017-08-24 05:16:35,0.02521409
2017-09-07 13:26:35,0.0317313231,2017-08-24 05:26:35,0.02519649
2017-09-07 13:36:35,0.0317137202,2017-08-24 05:36:35,0.02515205
2017-09-07 13:46:35,0.0316948947,2017-08-24 05:46:35,0.02522323
2017-09-07 13:56:35,0.0316791612,2017-08-24 05:56:35,0.02514407
2017-09-07 14:06:35,0.0316657092,2017-08-24 06:06:35,0.0251467
2017-09-07 14:16:35,0.0316506008,2017-08-24 06:16:35,0.02509574
2017-09-07 14:26:35,0.0316309174,2017-08-24 06:26:35,0.02511869
2017-09-07 14:36:35,0.0316136248,2017-08-24 06:36:35,0.02514534
2017-09-07 14:46:35,0.0316022076,2017-08-24 06:46:35,0.02508835
2017-09-07 14:56:35,0.0315819439,2017-08-24 06:56:35,0.0251007
2017-09-07 15:06:35,0.0315685768,2017-08-24 07:06:35,0.02513532
2017-09-07 15:16:35,0.0315610813,2017-08-24 07:16:35,0.02504644
2017-09-07 15:26:35,0.0315589653,2017-08-24 07:26:35,0.02501085
2017-09-07 15:36:35,0.031565376,2017-08-24 07:36:35,0.02515555
2017-09-07 15:46:35,0.0315809925,2017-08-24 07:46:35,0.02521711
2017-09-07 15:56:35,0.0315942263,2017-08-24 07:56:35,0.02526738
2017-09-07 16:06:35,0.0316027283,2017-08-24 08:06:35,0.02524968
2017-09-07 16:16:35,0.0316307601,2017-08-24 08:16:35,0.02522926
2017-09-07 16:26:35,0.0316665236,2017-08-24 08:26:35,0.02518278
2017-09-07 16:36:35,0.0316793203,2017-08-24 08:36:35,0.025115
2017-09-07 16:46:35,0.0316980574,2017-08-24 08:46:35,0.02509497
2017-09-07 16:56:35,0.0317112323,2017-08-24 08:56:35,0.02511704
2017-09-07 17:06:35,0.0317278039,2017-08-24 09:06:35,0.02507785
2017-09-07 17:16:35,0.0317361994,2017-08-24 09:16:35,0.02503798
2017-09-07 17:26:35,0.0317465439,2017-08-24 09:26:35,0.02494802
2017-09-07 17:36:35,0.0317490939,2017-08-24 09:36:35,0.02497117
2017-09-07 17:46:35,0.031756285,2017-08-24 09:46:35,0.02497963
2017-09-07 17:56:35,0.0317677565,2017-08-24 09:56:35,0.02499509
2017-09-07 18:06:35,0.03178175,2017-08-24 10:06:35,0.02490484
2017-09-07 18:16:35,0.0318001438,2017-08-24 10:16:35,0.02492313
2017-09-07 18:26:35,0.0318150677,2017-08-24 10:26:35,0.02497233
2017-09-07 18:36:35,0.0318217035,2017-08-24 10:36:35,0.02499995
2017-09-07 18:46:35,0.0318277645,2017-08-24 10:46:35,0.02505888
2017-09-07 18:56:35,0.0318385612,2017-08-24 10:56:35,0.02508738
2017-09-07 19:06:35,0.0318621662,2017-08-24 11:06:35,0.02508193
2017-09-07 19:16:35,0.0319106645,2017-08-24 11:16:35,0.02499791
2017-09-07 19:26:35,0.0319320957,2017-08-24 11:26:35,0.02495707
2017-09-07 19:36:35,0.0319870104,2017-08-24 11:36:35,0.0249452
2017-09-07 19:46:35,0.0320124882,2017-08-24 11:46:35,0.02492663
2017-09-07 19:56:35,0.0320395685,2017-08-24 11:56:35,0.02503477
2017-09-07 20:06:35,0.032082593,2017-08-24 12:06:35,0.0251006
2017-09-07 20:16:35,0.0321241829,2017-08-24 12:16:35,0.02506812
2017-09-07 20:26:35,0.0321655194,2017-08-24 12:26:35,0.02502368
2017-09-07 20:36:35,0.0321914821,2017-08-24 12:36:35,0.02501901
2017-09-07 20:46:35,0.0322244637,2017-08-24 12:46:35,0.02507172
2017-09-07 20:56:35,0.0322697118,2017-08-24 12:56:35,0.02513571
2017-09-07 21:06:35,0.032310498,2017-08-24 13:06:35,0.02508417
2017-09-07 21:16:35,0.0323581078,2017-08-24 13:16:35,0.02506559
2017-09-07 21:26:35,0.0324066951,2017-08-24 13:26:35,0.02506375
2017-09-07 21:36:35,0.032454984,2017-08-24 13:36:35,0.02503622
2017-09-07 21:46:35,0.0325104513,2017-08-24 13:46:35,0.02504235
2017-09-07 21:56:35,0.0325701141,2017-08-24 13:56:35,0.02508329
2017-09-07 22:06:35,0.0326252028,2017-08-24 14:06:35,0.02512958
2017-09-07 22:16:35,0.0326872262,2017-08-24 14:16:35,0.02517753
2017-09-07 22:26:35,0.0327453526,2017-08-24 14:26:35,0.02518025
2017-09-07 22:36:35,0.0327993087,2017-08-24 14:36:35,0.02526252
2017-09-07 22:46:35,0.0328306296,2017-08-24 14:46:35,0.02526223
2017-09-07 22:56:35,0.0328597722,2017-08-24 14:56:35,0.0252562
2017-09-07 23:06:35,0.0329042421,2017-08-24 15:06:35,0.02515059
2017-09-07 23:16:35,0.03294365,2017-08-24 15:16:35,0.02510741
2017-09-07 23:26:35,0.0329740312,2017-08-24 15:26:35,0.02505694
2017-09-07 23:36:35,0.0329953294,2017-08-24 15:36:35,0.02505149
2017-09-07 23:46:35,0.0330380052,2017-08-24 15:46:35,0.02496621
2017-09-07 23:56:35,0.0330814518,2017-08-24 15:56:35,0.02499421
2017-09-08 00:06:35,0.0331173194,2017-08-24 16:06:35,0.02500336
2017-09-08 00:16:35,0.0331414093,2017-08-24 16:16:35,0.02503924
2017-09-08 00:26:35,0.033179678,2017-08-24 16:26:35,0.02513863
2017-09-08 00:36:35,0.0331995229,2017-08-24 16:36:35,0.02513075
2017-09-08 00:46:35,0.0332237975,2017-08-24 16:46:35,0.02519104
2017-09-08 00:56:35,0.0332509624,2017-08-24 16:56:35,0.0252031
2017-09-08 01:06:35,0.0332628719,2017-08-24 17:06:35,0.02519279
2017-09-08 01:16:35,0.0332800559,2017-08-24 17:16:35,0.0251395
2017-09-08 01:26:35,0.0333035248,2017-08-24 17:26:35,0.02511704
2017-09-08 01:36:35,0.0333495188,2017-08-24 17:36:35,0.02513221
2017-09-08 01:46:35,0.0333673608,2017-08-24 17:46:35,0.02517675
2017-09-08 01:56:35,0.0333828609,2017-08-24 17:56:35,0.0252067
2017-09-08 02:06:35,0.0333672514,2017-08-24 18:06:35,0.02525037
2017-09-08 02:16:35,0.0333786307,2017-08-24 18:16:35,0.02525892
2017-09-08 02:26:35,0.0333752076,2017-08-24 18:26:35,0.02525931
2017-09-08 02:36:35,0.0333692594,2017-08-24 18:36:35,0.02525776
2017-09-08 02:46:35,0.0333900853,2017-08-24 18:46:35,0.02524278
2017-09-08 02:56:35,0.0333990118,2017-08-24 18:56:35,0.02524813
2017-09-08 03:06:35,0.0333956381,2017-08-24 19:06:35,0.02526388
2017-09-08 03:16:35,0.0334078634,2017-08-24 19:16:35,0.02524968
2017-09-08 03:26:35,0.0334201206,2017-08-24 19:26:35,0.02522751
2017-09-08 03:36:35,0.0334474251,2017-08-24 19:36:35,0.02518492
2017-09-08 03:46:35,0.0334903704,2017-08-24 19:46:35,0.02522936
2017-09-08 03:56:35,0.0335225554,2017-08-24 19:56:35,0.02527944
2017-09-08 04:06:35,0.0335517683,2017-08-24 20:06:35,0.02529617
2017-09-08 04:16:35,0.0335858223,2017-08-24 20:16:35,0.02532408
2017-09-08 04:26:35,0.0336203665,2017-08-24 20:26:35,0.02528372
2017-09-08 04:36:35,0.0336421172,2017-08-24 20:36:35,0.02522294
2017-09-08 04:46:35,0.0336585414,2017-08-24 20:46:35,0.02519231
2017-09-08 04:56:35,0.0336668375,2017-08-24 20:56:35,0.02524424
2017-09-08 05:06:35,0.0336787145,2017-08-24 21:06:35,0.02522002
2017-09-08 05:16:35,0.033676523,2017-08-24 21:16:35,0.02520252
2017-09-08 05:26:35,0.0336861598,2017-08-24 21:26:35,0.02515934
2017-09-08 05:36:35,0.0337097767,2017-08-24 21:36:35,0.0251539
2017-09-08 05:46:35,0.0337231006,2017-08-24 21:46:35,0.02517743
2017-09-08 05:56:35,0.0337521084,2017-08-24 21:56:35,0.02521876
2017-09-08 06:06:35,0.0337823041,2017-08-24 22:06:35,0.02517412
2017-09-08 06:16:35,0.0338294639,2017-08-24 22:16:35,0.02520797
2017-09-08 06:26:35,0.0338700705,2017-08-24 22:26:35,0.02528732
2017-09-08 06:36:35,0.0338971406,2017-08-24 22:36:35,0.02526223
2017-09-08 06:46:35,0.0339146494,2017-08-24 22:46:35,0.02520534
2017-09-08 06:56:35,0.033942893,2017-08-24 22:56:35,0.02517033
2017-09-08 07:06:35,0.033970744,2017-08-24 23:06:35,0.02518823
2017-09-08 07:16:35,0.0340279457,2017-08-24 23:16:35,0.02519844
2017-09-08 07:26:35,0.0340388122,2017-08-24 23:26:35,0.02518628
2017-09-08 07:36:35,0.0340485532,2017-08-24 23:36:35,0.02517091
2017-09-08 07:46:35,0.0340552493,2017-08-24 23:46:35,0.02516858
2017-09-08 07:56:35,0.0340923494,2017-08-24 23:56:35,0.02514825
2017-09-08 08:06:35,0.034116911,2017-08-25 00:06:35,0.02514952
2017-09-08 08:16:35,0.0341343163,2017-08-25 00:16:35,0.02514563
2017-09-08 08:26:35,0.0341300216,2017-08-25 00:26:35,0.02515224
2017-09-08 08:36:35,0.0341348349,2017-08-25 00:36:35,0.02517568
2017-09-08 08:46:35,0.0341133829,2017-08-25 00:46:35,0.02513561
2017-09-08 08:56:35,0.0340908406,2017-08-25 00:56:35,0.02516343
2017-09-08 09:06:35,0.034063194,2017-08-25 01:06:35,0.02521069
2017-09-08 09:16:35,0.0340851017,2017-08-25 01:16:35,0.02521312
2017-09-08 09:26:35,0.034108873,2017-08-25 01:26:35,0.02522498
2017-09-08 09:36:35,0.0341366678,2017-08-25 01:36:35,0.0251716
2017-09-08 09:46:35,0.0341776482,2017-08-25 01:46:35,0.02513124
2017-09-08 09:56:35,0.0342130143,2017-08-25 01:56:35,0.02513688
2017-09-08 10:06:35,0.0342326526,2017-08-25 02:06:35,0.0251078
2017-09-08 10:16:35,0.0342701072,2017-08-25 02:16:35,0.02507269
2017-09-08 10:26:35,0.0342912031,2017-08-25 02:26:35,0.02509263
2017-09-08 10:36:35,0.0343158681,2017-08-25 02:36:35,0.02509934
2017-09-08 10:46:35,0.0343309877,2017-08-25 02:46:35,0.02511013
2017-09-08 10:56:35,0.0343575675,2017-08-25 02:56:35,0.02508825
2017-09-08 11:06:35,0.0343729696,2017-08-25 03:06:35,0.02507794
2017-09-08 11:16:35,0.0343715985,2017-08-25 03:16:35,0.02512248
2017-09-08 11:26:35,0.0343679803,2017-08-25 03:26:35,0.02514038
2017-09-08 11:36:35,0.0343535708,2017-08-25 03:36:35,0.0251857
2017-09-08 11:46:35,0.0343418112,2017-08-25 03:46:35,0.02525406
2017-09-08 11:56:35,0.0343100463,2017-08-25 03:56:35,0.02531805
2017-09-08 12:06:35,0.0343123354,2017-08-25 04:06:35,0.0254045
2017-09-08 12:16:35,0.0343335344,2017-08-25 04:16:35,0.02537864
2017-09-08 12:26:35,0.0343264001,2017-08-25 04:26:35,0.02540198
2017-09-08 12:36:35,0.034291206,2017-08-25 04:36:35,0.02538369
2017-09-08 12:46:35,0.0342486893,2017-08-25 04:46:35,0.02539935
2017-09-08 12:56:35,0.0342200422,2017-08-25 04:56:35,0.02539235
2017-09-08 13:06:35,0.0342016934,2017-08-25 05:06:35,0.02533896
2017-09-08 13:16:35,0.0341659945,2017-08-25 05:16:35,0.02531261
2017-09-08 13:26:35,0.0341311491,2017-08-25 05:26:35,0.02529325
2017-09-08 13:36:35,0.0341220574,2017-08-25 05:36:35,0.02531873
2017-09-08 13:46:35,0.034151921,2017-08-25 05:46:35,0.02533147
2017-09-08 13:56:35,0.0341710272,2017-08-25 05:56:35,0.02529354
2017-09-08 14:06:35,0.0342046565,2017-08-25 06:06:35,0.0252847
2017-09-08 14:16:35,0.0342535451,2017-08-25 06:16:35,0.02526359
2017-09-08 14:26:35,0.0343325121,2017-08-25 06:26:35,0.02527526
2017-09-08 14:36:35,0.0344047752,2017-08-25 06:36:35,0.02528897
2017-09-08 14:46:35,0.0344801779,2017-08-25 06:46:35,0.02530541
2017-09-08 14:56:35,0.0345422532,2017-08-25 06:56:35,0.02528285
2017-09-08 15:06:35,0.0346250424,2017-08-25 07:06:35,0.02528333
2017-09-08 15:16:35,0.0346971011,2017-08-25 07:16:35,0.02529666
2017-09-08 15:26:35,0.0347282219,2017-08-25 07:26:35,0.02527312
2017-09-08 15:36:35,0.0347179158,2017-08-25 07:36:35,0.02530259
2017-09-08 15:46:35,0.034713911,2017-08-25 07:46:35,0.02535219
2017-09-08 15:56:35,0.0346677754,2017-08-25 07:56:35,0.02536123
2017-09-08 16:06:35,0.0346494808,2017-08-25 08:06:35,0.02540732
2017-09-08 16:16:35,0.0346430994,2017-08-25 08:16:35,0.02545818
2017-09-08 16:26:35,0.0346401119,2017-08-25 08:26:35,0.02540732
2017-09-08 16:36:35,0.0346276068,2017-08-25 08:36:35,0.02542678
2017-09-08 16:46:35,0.0346186709,2017-08-25 08:46:35,0.0253586
2017-09-08 16:56:35,0.0346191768,2017-08-25 08:56:35,0.0253375
2017-09-08 17:06:35,0.0346193197,2017-08-25 09:06:35,0.02529957
2017-09-08 17:16:35,0.0346170476,2017-08-25 09:16:35,0.02527458
2017-09-08 17:26:35,0.0346355265,2017-08-25 09:26:35,0.02518628
2017-09-08 17:36:35,0.0346483417,2017-08-25 09:36:35,0.02515069
2017-09-08 17:46:35,0.0346693531,2017-08-25 09:46:35,0.0251963
2017-09-08 17:56:35,0.0346661283,2017-08-25 09:56:35,0.02519717
2017-09-08 18:06:35,0.0346544919,2017-08-25 10:06:35,0.02519348
2017-09-08 18:16:35,0.0346429272,2017-08-25 10:16:35,0.02515069
2017-09-08 18:26:35,0.0346265568,2017-08-25 10:26:35,0.02516245
2017-09-08 18:36:35,0.0346205847,2017-08-25 10:36:35,0.02508932
2017-09-08 18:46:35,0.0345959339,2017-08-25 10:46:35,0.02505966
2017-09-08 18:56:35,0.0345764862,2017-08-25 10:56:35,0.0250299
2017-09-08 19:06:35,0.0345715417,2017-08-25 11:06:35,0.02503487
2017-09-08 19:16:35,0.0345705832,2017-08-25 11:16:35,0.02504887
2017-09-08 19:26:35,0.0345720838,2017-08-25 11:26:35,0.02511257
2017-09-08 19:36:35,0.0345829259,2017-08-25 11:36:35,0.02515253
2017-09-08 19:46:35,0.0345750043,2017-08-25 11:46:35,0.02514631
2017-09-08 19:56:35,0.0345729478,2017-08-25 11:56:35,0.02516459
2017-09-08 20:06:35,0.0345718381,2017-08-25 12:06:35,0.02515876
2017-09-08 20:16:35,0.0345618285,2017-08-25 12:16:35,0.02513085
2017-09-08 20:26:35,0.0345519996,2017-08-25 12:26:35,0.02521954
2017-09-08 20:36:35,0.0345377092,2017-08-25 12:36:35,0.02516673
2017-09-08 20:46:35,0.0345162997,2017-08-25 12:46:35,0.02517723
2017-09-08 20:56:35,0.0345075885,2017-08-25 12:56:35,0.02518044
2017-09-08 21:06:35,0.0344803606,2017-08-25 13:06:35,0.02511033
2017-09-08 21:16:35,0.0344466519,2017-08-25 13:16:35,0.02505441
2017-09-08 21:26:35,0.0344336664,2017-08-25 13:26:35,0.02504867
2017-09-08 21:36:35,0.0344228243,2017-08-25 13:36:35,0.02505558
2017-09-08 21:46:35,0.0344176058,2017-08-25 13:46:35,0.02502349
2017-09-08 21:56:35,0.0343997276,2017-08-25 13:56:35,0.02501133
2017-09-08 22:06:35,0.034369561,2017-08-25 14:06:35,0.02509263
2017-09-08 22:16:35,0.034370669,2017-08-25 14:16:35,0.02514116
2017-09-08 22:26:35,0.0343698808,2017-08-25 14:26:35,0.02514028
2017-09-08 22:36:35,0.0343707085,2017-08-25 14:36:35,0.0251148
2017-09-08 22:46:35,0.03434928,2017-08-25 14:46:35,0.02516401
2017-09-08 22:56:35,0.0343440871,2017-08-25 14:56:35,0.02518939
2017-09-08 23:06:35,0.0343272794,2017-08-25 15:06:35,0.02515925
2017-09-08 23:16:35,0.0343004633,2017-08-25 15:16:35,0.02518035
2017-09-08 23:26:35,0.0342574617,2017-08-25 15:26:35,0.02518453
2017-09-08 23:36:35,0.0342145737,2017-08-25 15:36:35,0.02513911
2017-09-08 23:46:35,0.0341680936,2017-08-25 15:46:35,0.02513085
2017-09-08 23:56:35,0.0341095491,2017-08-25 15:56:35,0.02509603
2017-09-09 00:06:35,0.0340692144,2017-08-25 16:06:35,0.02507221
2017-09-09 00:16:35,0.0340692818,2017-08-25 16:16:35,0.02508135
