"up, x; down, x; ping, x","up, y","down, y","ping, y"
2017-01-07 15:02:08,9.37,56.45,13.587
2017-01-07 15:42:11,8.98,56.1,15.346
2017-01-07 16:22:13,9.39,56.58,16.392
2017-01-07 17:02:16,9.29,56.09,16.131
2017-01-07 17:42:19,9.46,56.95,9.405
2017-01-07 18:22:21,9.43,56.94,11.087
2017-01-07 19:02:27,9.43,56.93,9.915
2017-01-07 19:42:27,9.42,56.79,13.551
2017-01-07 20:22:30,9.46,56.79,10.598
2017-01-07 21:02:32,8.51,56.12,11.006
2017-01-07 21:42:38,9.37,56.94,14.426
2017-01-07 22:22:38,9.41,56.9,11.29
2017-01-07 23:02:43,9.41,56.92,14.072
2017-01-07 23:42:46,9.38,56.2,13.482
2017-01-08 00:22:46,9.39,56.57,14.573
2017-01-08 01:02:50,9.3,55.19,13.092
2017-01-08 01:42:52,9.36,56.08,11.54
2017-01-08 02:22:55,9.36,55.75,11.08
2017-01-08 03:02:58,9.07,56.94,11.65
2017-01-08 03:43:00,9.29,56.9,9.207
2017-01-08 04:23:03,9.38,56.95,11.119
2017-01-08 05:03:06,9.45,56.93,9.893
2017-01-08 05:43:09,9.41,56.93,14.449
2017-01-08 06:23:11,9.45,56.82,11.342
2017-01-08 07:03:14,9.45,56.39,11.016
2017-01-08 07:43:17,9.28,56.11,15.225
2017-01-08 08:23:20,9.42,56.94,11.497
2017-01-08 09:03:22,9.4,56.93,14.788
2017-01-08 09:43:25,9.35,56.98,11.435
2017-01-08 10:23:28,9.34,56.79,13.177
2017-01-08 11:03:31,9.37,55.84,11.288
2017-01-08 11:43:33,9.36,56.94,11.698
2017-01-08 12:23:36,9.19,55.63,11.57
2017-01-08 13:03:39,9.43,56.94,9.76
2017-01-08 13:43:42,9.39,55.99,11.407
2017-01-08 14:23:45,9.22,54.77,15.274
2017-01-08 15:03:51,9.36,46.48,12.373
2017-01-08 15:43:50,9.41,56.93,14.944
2017-01-08 16:23:52,9.42,56.95,11.237
2017-01-08 17:03:56,9.35,56.53,11.35
2017-01-08 17:43:59,9.39,54.57,11.054
2017-01-08 18:24:02,9.33,55.76,13.123
2017-01-08 19:04:04,9.39,56.95,9.47
2017-01-08 19:44:07,9.33,56.1,12.776
2017-01-08 20:24:10,9.38,56.22,10.154
2017-01-08 21:04:13,9.41,56.93,13.923
2017-01-08 21:44:17,9.3,51.49,14.22
2017-01-08 22:24:18,9.38,56.34,13.359
2017-01-08 23:04:23,9.2,52.16,11.513
2017-01-08 23:44:26,9.3,51.79,11.28
2017-01-09 00:24:27,9.27,55.44,9.528
2017-01-09 01:04:33,9.41,56.92,13.393
2017-01-09 01:44:32,9.34,56.94,11.369
2017-01-09 02:24:34,9.36,56.94,13.595
2017-01-09 03:04:40,9.37,57.0,9.542
2017-01-09 03:44:40,9.4,56.81,9.846
2017-01-09 04:24:43,9.38,57.03,16.096
2017-01-09 05:04:45,6.7,56.93,11.554
2017-01-09 05:44:48,9.41,56.82,14.364
2017-01-09 06:24:50,9.42,56.94,11.35
2017-01-09 07:04:54,9.44,56.8,9.542
2017-01-09 07:45:00,7.35,56.94,14.418
2017-01-09 08:24:59,9.46,56.83,11.591
2017-01-09 09:05:02,9.44,56.88,11.368
2017-01-09 09:45:07,9.42,57.0,12.177
2017-01-09 10:25:08,9.39,56.9,9.593
2017-01-09 11:05:11,8.71,56.9,11.144
2017-01-09 11:45:13,9.44,56.94,11.357
2017-01-09 12:25:16,9.43,56.93,12.998
2017-01-09 13:05:18,9.4,56.91,11.354
2017-01-09 13:45:21,9.44,56.93,11.889
2017-01-09 14:25:24,9.42,56.87,11.325
2017-01-09 15:05:27,9.45,56.93,14.576
2017-01-09 15:45:31,8.68,56.93,11.405
2017-01-09 16:25:33,9.45,56.89,11.727
2017-01-09 17:05:35,9.42,56.94,13.765
2017-01-09 17:45:38,9.44,56.92,11.202
2017-01-09 18:25:40,9.4,56.82,11.185
2017-01-09 19:05:43,9.44,56.94,9.704
2017-01-09 19:45:46,9.04,56.92,11.549
2017-01-09 20:25:50,9.43,55.55,11.695
2017-01-09 21:05:52,9.44,56.94,11.21
2017-01-09 21:45:55,9.39,56.69,14.934
2017-01-09 22:25:56,8.57,56.92,9.556
2017-01-09 23:06:01,9.31,55.89,11.383
2017-01-09 23:46:03,9.16,54.76,9.943
2017-01-10 00:26:08,9.09,49.62,9.756
2017-01-10 01:06:08,9.42,56.92,11.22
2017-01-10 01:46:11,9.4,55.65,9.535
2017-01-10 02:26:14,9.36,56.92,11.323
2017-01-10 03:06:16,9.4,56.98,10.976
2017-01-10 03:46:20,9.42,56.79,11.643
2017-01-10 04:26:23,8.87,56.93,9.3
2017-01-10 05:06:25,9.15,56.92,9.798
2017-01-10 05:46:28,9.42,56.93,14.203
2017-01-10 06:26:30,9.39,56.34,12.849
2017-01-10 07:06:33,9.41,56.77,9.801
2017-01-10 07:46:36,9.41,56.8,11.189
2017-01-10 08:26:39,9.43,56.93,11.604
2017-01-10 09:06:40,8.31,56.69,11.364
2017-01-10 09:46:45,9.32,53.13,11.527
2017-01-10 10:26:47,8.81,56.93,14.461
2017-01-10 11:06:50,9.42,56.95,11.546
2017-01-10 11:46:53,9.41,56.81,13.174
2017-01-10 12:26:55,9.42,56.89,11.42
2017-01-10 13:06:58,9.43,56.92,9.788
2017-01-10 13:47:01,9.43,56.37,11.292
2017-01-10 14:27:04,9.44,56.93,11.675
2017-01-10 15:07:07,9.42,56.58,11.994
2017-01-10 15:47:09,9.43,56.91,11.742
2017-01-10 16:27:12,9.45,56.81,9.772
2017-01-10 17:07:15,9.37,56.94,11.389
2017-01-10 17:47:18,9.4,56.58,13.412
2017-01-10 18:27:21,9.4,56.8,14.312
2017-01-10 19:07:26,9.42,56.9,11.095
2017-01-10 19:47:27,9.24,56.01,15.437
2017-01-10 20:27:29,9.4,56.92,14.048
2017-01-10 21:07:32,8.88,56.94,11.365
2017-01-10 21:47:37,9.35,56.8,10.269
2017-01-10 22:27:37,9.25,56.94,11.552
2017-01-10 23:07:39,9.41,56.91,10.881
2017-01-10 23:47:44,9.34,56.8,9.481
2017-01-11 00:27:44,9.35,56.93,13.155
2017-01-11 01:07:48,9.35,56.93,11.307
2017-01-11 01:47:51,9.37,56.94,11.817
2017-01-11 02:27:53,9.43,56.78,9.861
2017-01-11 03:07:56,9.43,56.94,9.718
2017-01-11 03:47:59,9.3,56.94,9.752
2017-01-11 04:28:04,9.39,57.0,13.447
2017-01-11 05:08:05,9.29,56.81,12.829
2017-01-11 05:48:07,9.44,57.0,11.253
2017-01-11 06:28:10,9.36,56.94,9.926
2017-01-11 07:08:13,8.59,56.93,11.469
2017-01-11 07:48:17,9.39,54.07,11.44
2017-01-11 08:28:19,9.46,56.81,10.967
2017-01-11 09:08:21,9.45,56.93,11.545
2017-01-11 09:48:24,9.42,56.98,10.817
2017-01-11 10:28:27,8.86,56.79,13.021
2017-01-11 11:08:30,9.44,56.94,11.527
2017-01-11 11:48:33,9.36,56.69,13.524
2017-01-11 12:28:34,9.36,56.81,13.299
2017-01-11 13:08:38,9.41,56.92,11.327
2017-01-11 13:48:41,9.41,56.79,11.648
2017-01-11 14:28:43,9.37,56.93,9.363
2017-01-11 15:08:46,9.37,56.9,13.11
2017-01-11 15:48:49,9.31,56.08,15.394
2017-01-11 16:28:52,9.44,56.32,12.987
2017-01-11 17:08:57,9.36,57.03,11.462
2017-01-11 17:48:57,9.43,56.81,13.697
2017-01-11 18:29:00,9.43,56.91,11.378
2017-01-11 19:09:05,9.42,56.93,11.535
2017-01-11 19:49:05,9.41,56.92,11.513
2017-01-11 20:29:08,9.34,56.92,9.922
2017-01-11 21:09:11,9.34,56.92,11.275
2017-01-11 21:49:14,9.4,56.95,11.392
2017-01-11 22:29:17,9.41,56.78,13.615
2017-01-11 23:09:20,8.84,56.93,14.303
2017-01-11 23:49:22,9.44,56.81,11.806
2017-01-12 00:29:27,9.42,56.73,11.496
2017-01-12 01:09:28,9.44,56.94,9.553
2017-01-12 01:49:30,9.4,56.58,13.503
2017-01-12 02:29:33,9.42,57.0,9.937
2017-01-12 03:09:36,9.41,56.93,9.318
2017-01-12 03:49:39,9.29,56.92,9.04
2017-01-12 04:29:42,9.27,56.95,11.757
2017-01-12 05:09:44,9.37,56.21,12.914
2017-01-12 05:49:48,9.3,56.11,15.571
2017-01-12 06:29:50,9.44,56.92,15.333
2017-01-12 07:09:53,9.35,56.92,15.215
2017-01-12 07:49:55,9.43,56.93,11.717
2017-01-12 08:29:58,9.39,56.94,13.683
2017-01-12 09:10:01,9.31,56.09,15.58
2017-01-12 09:50:04,9.4,56.92,10.063
2017-01-12 10:30:07,9.39,56.89,13.215
2017-01-12 11:10:09,9.37,56.44,9.661
2017-01-12 11:50:12,9.31,56.81,12.885
2017-01-12 12:30:15,9.4,56.95,11.45
2017-01-12 13:10:23,9.4,53.39,14.262
2017-01-12 13:50:21,9.26,56.11,12.383
2017-01-12 14:30:23,9.43,55.99,15.996
2017-01-12 15:10:26,9.42,56.43,13.092
2017-01-12 15:50:29,9.45,56.55,12.978
2017-01-12 16:30:32,9.31,56.09,15.224
2017-01-12 17:10:35,9.3,56.12,15.119
2017-01-12 17:50:37,9.4,56.52,13.173
2017-01-12 18:30:43,9.27,56.2,15.798
2017-01-12 19:10:42,9.41,56.93,12.479
2017-01-12 19:50:45,9.42,56.97,13.839
2017-01-12 20:30:48,9.33,56.59,12.931
2017-01-12 21:10:51,9.3,55.54,15.736
2017-01-12 21:50:54,9.33,56.57,13.596
2017-01-12 22:30:56,9.4,56.04,14.006
2017-01-12 23:10:59,9.21,56.11,15.509
2017-01-12 23:51:02,9.28,56.11,15.092
2017-01-13 00:31:05,9.43,56.81,13.408
2017-01-13 01:11:08,9.4,55.56,13.266
2017-01-13 01:51:10,9.34,56.9,13.048
2017-01-13 02:31:13,9.4,56.47,12.541
2017-01-13 03:11:15,9.44,56.94,10.927
2017-01-13 03:51:19,9.03,56.01,18.516
2017-01-13 04:31:20,9.39,56.8,16.796
2017-01-13 05:11:24,9.1,56.81,15.498
2017-01-13 05:51:27,9.43,56.64,15.326
2017-01-13 06:31:30,9.3,56.05,15.927
2017-01-13 07:11:34,8.46,56.17,15.27
2017-01-13 07:52:08,9.38,18.72,13.624
2017-01-13 08:31:38,9.41,56.8,12.674
2017-01-13 09:11:41,9.36,56.84,12.489
2017-01-13 09:51:44,9.29,56.08,12.556
2017-01-13 10:31:46,9.39,56.69,13.331
2017-01-13 11:11:49,9.41,56.91,14.514
2017-01-13 11:51:51,9.42,56.59,15.933
2017-01-13 12:31:54,9.45,56.79,11.178
2017-01-13 13:11:57,9.4,56.55,13.072
2017-01-13 13:51:59,8.42,56.92,9.973
2017-01-13 14:32:03,9.38,56.81,13.224
2017-01-13 15:12:05,9.39,56.87,11.897
2017-01-13 15:52:09,9.06,56.12,15.213
2017-01-13 16:32:11,9.4,56.81,13.61
2017-01-13 17:12:14,9.39,56.94,10.059
2017-01-13 17:52:17,9.42,56.79,12.517
2017-01-13 18:32:20,9.29,56.04,12.147
2017-01-13 19:12:22,9.41,56.8,14.673
2017-01-13 19:52:25,9.38,56.75,13.608
2017-01-13 20:32:28,9.42,56.7,13.729
2017-01-13 21:12:31,9.29,56.11,15.954
2017-01-13 21:52:33,9.19,56.1,15.042
2017-01-13 22:32:36,9.39,56.44,13.38
2017-01-13 23:12:39,9.44,56.91,16.228
2017-01-13 23:52:42,9.27,56.04,15.568
2017-01-14 00:32:45,9.27,56.1,19.311
2017-01-14 01:12:47,9.47,56.95,14.953
2017-01-14 01:52:50,9.26,56.09,15.451
2017-01-14 02:32:52,7.86,56.58,17.651
2017-01-14 03:13:01,9.43,56.8,14.574
2017-01-14 03:52:58,9.41,56.8,15.638
2017-01-14 04:33:00,9.05,56.1,17.021
2017-01-14 05:13:02,9.1,56.09,15.248
2017-01-14 05:53:05,9.37,56.79,17.197
2017-01-14 06:33:12,9.29,56.12,15.503
2017-01-14 07:13:12,9.44,56.7,17.201
2017-01-14 07:53:15,9.39,56.65,17.038
2017-01-14 08:33:18,9.41,56.23,15.517
2017-01-14 09:13:21,9.42,56.68,11.264
2017-01-14 09:53:24,9.24,55.0,18.665
2017-01-14 10:33:27,9.27,55.99,18.656
2017-01-14 11:13:30,9.03,54.44,16.003
2017-01-14 11:53:32,9.28,55.09,15.668
2017-01-14 12:33:34,9.42,56.74,18.259
2017-01-14 13:13:37,9.41,56.93,14.505
2017-01-14 13:53:41,9.38,56.0,14.735
2017-01-14 14:33:43,9.3,56.1,15.329
2017-01-14 15:13:45,9.26,56.08,15.885
2017-01-14 15:53:53,9.06,44.38,11.094
2017-01-14 16:33:53,9.21,50.89,19.369
2017-01-14 17:13:54,9.37,51.91,14.183
2017-01-14 17:53:59,8.92,51.77,19.804
2017-01-14 18:34:02,8.96,50.25,17.471
2017-01-14 19:14:02,9.16,55.23,15.316
2017-01-14 19:54:05,9.4,56.35,14.935
2017-01-14 20:34:11,8.97,50.81,20.813
2017-01-14 21:14:11,9.28,56.12,15.284
2017-01-14 21:54:13,8.59,56.81,14.315
2017-01-14 22:34:16,8.72,56.11,16.919
2017-01-14 23:14:19,9.31,56.0,15.405
2017-01-14 23:54:22,9.3,56.1,14.923
2017-01-15 00:34:25,9.28,56.1,15.517
2017-01-15 01:14:27,9.41,56.71,13.786
2017-01-15 01:54:30,9.27,56.05,15.453
2017-01-15 02:34:32,9.29,56.09,15.198
2017-01-15 03:14:35,9.38,56.93,13.232
2017-01-15 03:54:39,9.26,55.98,15.328
2017-01-15 04:34:41,9.42,56.91,17.195
2017-01-15 05:14:42,8.1,56.09,15.484
2017-01-15 05:54:46,9.2,56.1,15.732
2017-01-15 06:34:50,9.33,57.01,13.349
2017-01-15 07:14:52,9.4,56.79,16.596
2017-01-15 07:54:55,9.23,56.08,15.514
2017-01-15 08:34:58,8.74,56.8,16.392
2017-01-15 09:15:00,9.32,56.76,11.968
2017-01-15 09:55:03,9.19,56.11,16.294
2017-01-15 10:35:06,9.27,56.09,16.022
2017-01-15 11:15:09,9.17,56.11,15.176
2017-01-15 11:55:11,9.35,56.56,10.448
2017-01-15 12:35:14,9.36,56.79,13.388
2017-01-15 13:15:19,8.78,54.05,17.331
2017-01-15 13:55:20,9.41,56.93,13.659
2017-01-15 14:35:22,8.87,55.73,15.335
2017-01-15 15:15:26,9.29,56.12,15.386
2017-01-15 15:55:28,9.41,56.42,17.952
2017-01-15 16:35:31,9.37,56.88,15.932
2017-01-15 17:15:34,9.43,56.9,15.47
2017-01-15 17:55:37,9.41,56.87,19.101
2017-01-15 18:35:40,9.3,56.12,18.843
2017-01-15 19:15:42,9.3,56.05,15.494
2017-01-15 19:55:44,9.3,56.19,15.619
2017-01-15 20:35:48,9.28,56.05,17.816
2017-01-15 21:15:51,9.21,56.1,15.677
2017-01-15 21:55:53,9.28,55.98,18.505
2017-01-15 22:35:56,9.17,56.04,15.723
2017-01-15 23:15:58,8.71,56.81,10.101
2017-01-15 23:56:02,9.42,56.09,16.58
2017-01-16 00:36:04,9.22,56.11,15.659
2017-01-16 01:16:06,9.29,56.12,16.733
2017-01-16 01:56:10,9.38,56.65,17.568
2017-01-16 02:36:15,9.29,56.15,15.872
2017-01-16 03:16:15,9.35,56.94,11.79
2017-01-16 03:56:18,8.59,56.21,17.109
2017-01-16 04:36:22,9.41,56.74,15.626
2017-01-16 05:16:24,8.37,54.88,14.732
2017-01-16 05:56:26,9.28,56.0,16.411
2017-01-16 06:36:29,9.25,56.1,15.516
2017-01-16 07:16:31,9.26,56.1,15.253
2017-01-16 07:56:35,9.02,56.11,16.187
2017-01-16 08:36:37,9.38,56.81,19.029
2017-01-16 09:16:41,9.37,56.67,12.448
2017-01-16 09:56:43,9.38,56.39,12.839
2017-01-16 10:36:45,9.15,56.05,15.199
2017-01-16 11:16:48,9.37,56.54,15.518
2017-01-16 11:56:51,9.41,56.11,12.81
2017-01-16 12:36:54,9.28,56.94,11.428
2017-01-16 13:16:56,9.43,56.91,14.881
2017-01-16 13:56:59,9.19,55.89,15.846
2017-01-16 14:37:03,9.35,56.91,14.534
2017-01-16 15:17:05,9.41,56.94,14.084
2017-01-16 15:57:07,9.42,56.81,11.426
2017-01-16 16:37:10,9.29,56.06,15.042
2017-01-16 17:17:13,9.31,56.93,11.578
2017-01-16 17:57:16,9.42,56.4,13.26
2017-01-16 18:37:19,9.44,56.95,20.966
2017-01-16 19:17:24,7.96,56.11,16.004
2017-01-16 19:57:24,9.38,56.94,16.909
2017-01-16 20:37:27,9.32,56.69,14.322
2017-01-16 21:17:36,7.47,43.62,22.562
2017-01-16 21:57:33,9.25,56.08,15.563
2017-01-16 22:37:37,9.17,55.75,15.074
2017-01-16 23:17:38,9.45,56.93,14.369
2017-01-16 23:57:41,6.84,56.0,15.752
2017-01-17 00:37:44,9.25,55.84,15.996
2017-01-17 01:17:46,9.46,56.9,16.514
2017-01-17 01:57:50,9.29,56.09,15.246
2017-01-17 02:37:52,9.24,56.09,15.829
2017-01-17 03:17:55,9.24,56.22,12.991
2017-01-17 03:58:00,9.31,56.9,14.525
2017-01-17 04:37:59,9.4,56.59,15.328
2017-01-17 05:18:03,9.23,56.01,15.64
2017-01-17 05:58:06,9.22,56.1,15.363
2017-01-17 06:38:07,9.28,56.1,14.88
2017-01-17 07:18:12,9.29,56.07,15.84
2017-01-17 07:58:14,9.41,56.9,14.37
2017-01-17 08:38:17,9.42,56.91,17.067
2017-01-17 09:18:19,9.43,56.92,14.641
2017-01-17 09:58:23,9.41,56.59,13.334
2017-01-17 10:38:26,9.33,55.9,15.747
2017-01-17 11:18:28,9.44,56.89,16.678
2017-01-17 11:58:30,8.81,56.8,11.401
2017-01-17 12:38:34,9.22,56.7,14.606
2017-01-17 13:18:37,9.29,56.08,15.551
2017-01-17 13:58:39,9.29,56.11,15.32
2017-01-17 14:38:42,9.41,56.91,13.573
2017-01-17 15:18:45,9.41,56.75,12.808
2017-01-17 15:58:48,9.21,56.06,15.462
2017-01-17 16:38:51,9.43,56.11,19.365
2017-01-17 17:18:53,8.85,56.22,16.011
2017-01-17 17:58:56,9.42,56.22,13.652
2017-01-17 18:38:59,9.09,56.57,16.515
2017-01-17 19:19:01,9.26,56.04,17.585
2017-01-17 19:59:04,9.41,56.72,13.643
2017-01-17 20:39:07,9.42,56.69,16.357
2017-01-17 21:19:10,9.15,56.11,15.736
2017-01-17 21:59:12,9.23,56.07,15.703
2017-01-17 22:39:16,9.26,56.06,15.736
2017-01-17 23:19:18,9.26,56.12,15.563
2017-01-17 23:59:23,9.41,56.93,9.663
2017-01-18 00:39:24,9.32,54.56,13.503
2017-01-18 01:19:26,8.56,53.78,17.738
2017-01-18 01:59:30,9.36,55.1,15.435
2017-01-18 02:39:33,9.34,53.6,12.756
2017-01-18 03:19:37,7.41,56.92,16.481
2017-01-18 03:59:37,9.43,56.8,18.014
2017-01-18 04:39:40,9.36,56.55,17.731
2017-01-18 05:19:43,8.77,56.7,17.376
2017-01-18 05:59:45,9.28,56.08,15.381
2017-01-18 06:39:49,9.38,56.77,17.305
2017-01-18 07:19:51,9.38,56.79,12.767
2017-01-18 07:59:54,9.17,56.0,18.449
2017-01-18 08:39:57,9.25,56.21,11.872
2017-01-18 09:21:06,9.3,16.28,13.776
2017-01-18 10:00:02,9.29,56.18,15.195
2017-01-18 10:40:05,9.28,56.1,15.592
2017-01-18 11:20:08,9.29,55.98,15.699
2017-01-18 12:00:09,9.36,56.78,12.761
2017-01-18 12:40:13,9.35,56.75,13.028
2017-01-18 13:20:16,9.27,55.99,14.745
2017-01-18 14:00:21,7.88,55.89,15.253
2017-01-18 14:40:22,9.28,56.06,14.97
2017-01-18 15:20:24,9.42,56.78,16.49
2017-01-18 16:00:27,9.24,55.37,15.283
2017-01-18 16:40:30,9.29,56.94,12.336
2017-01-18 17:20:33,8.93,56.35,13.271
2017-01-18 18:00:43,9.26,48.19,19.785
2017-01-18 18:40:40,7.26,56.93,11.783
2017-01-18 19:20:40,9.25,56.2,14.976
2017-01-18 20:00:43,9.41,57.02,13.56
2017-01-18 20:40:47,9.41,56.8,14.328
2017-01-18 21:20:50,8.62,56.11,15.287
2017-01-18 22:00:53,9.32,56.1,17.692
2017-01-18 22:41:24,9.16,56.09,17.783
2017-01-18 23:20:57,9.38,56.8,13.069
2017-01-19 00:01:02,9.39,56.92,11.572
2017-01-19 00:41:03,9.42,56.95,14.624
2017-01-19 01:21:05,9.41,56.79,11.394
2017-01-19 02:01:09,9.34,56.56,13.355
2017-01-19 02:41:11,9.23,56.12,17.325
2017-01-19 03:21:13,8.22,16.27,13.559
2017-01-19 04:01:16,7.96,55.74,15.549
2017-01-19 04:41:19,9.38,56.78,15.416
2017-01-19 05:21:22,9.44,56.47,12.782
2017-01-19 06:01:25,9.29,56.12,15.927
2017-01-19 06:41:28,9.43,56.94,15.439
2017-01-19 07:21:30,9.42,56.93,16.025
2017-01-19 08:01:34,8.71,56.09,15.483
2017-01-19 08:41:36,9.45,56.78,14.899
2017-01-19 09:21:39,9.43,56.69,13.347
2017-01-19 10:01:43,9.19,54.94,17.706
2017-01-19 10:42:12,9.42,34.24,16.537
2017-01-19 11:21:46,9.29,56.09,15.676
2017-01-19 12:01:49,9.4,56.23,13.277
2017-01-19 12:41:56,9.25,56.15,15.532
2017-01-19 13:21:56,9.33,56.24,16.455
2017-01-19 14:02:00,9.27,56.08,15.386
2017-01-19 14:42:00,9.28,56.11,15.55
2017-01-19 15:22:29,9.38,35.95,14.028
2017-01-19 16:02:05,9.41,56.91,9.994
2017-01-19 16:42:10,9.38,55.9,13.046
2017-01-19 17:22:11,9.33,56.77,15.457
2017-01-19 18:02:15,9.29,56.0,19.84
2017-01-19 18:42:18,9.16,56.11,15.689
2017-01-19 19:22:21,9.22,56.02,14.132
2017-01-19 20:02:26,9.44,56.43,17.819
2017-01-19 20:42:26,9.37,56.74,13.215
2017-01-19 21:22:29,9.22,56.06,12.417
2017-01-19 22:02:30,8.11,56.09,15.156
2017-01-19 22:42:35,9.02,56.76,13.517
2017-01-19 23:22:40,9.26,56.01,18.668
2017-01-20 00:02:39,9.23,56.1,12.486
2017-01-20 00:42:43,9.32,56.79,15.096
2017-01-20 01:22:46,9.21,56.1,15.206
2017-01-20 02:02:49,9.4,56.73,14.575
2017-01-20 02:42:51,8.44,56.1,15.057
2017-01-20 03:22:54,9.23,55.88,15.225
2017-01-20 04:02:56,9.4,56.93,15.431
2017-01-20 04:43:01,8.76,55.4,15.169
2017-01-20 05:23:02,9.41,56.93,11.904
2017-01-20 06:03:05,9.45,56.65,17.716
2017-01-20 06:43:07,9.44,56.94,15.388
2017-01-20 07:23:11,9.31,55.99,15.764
2017-01-20 08:03:13,9.41,56.31,15.592
2017-01-20 08:43:17,9.16,54.44,15.318
2017-01-20 09:23:19,7.12,55.7,13.279
2017-01-20 10:03:21,9.4,56.77,15.515
2017-01-20 10:43:24,9.37,56.81,13.213
2017-01-20 11:23:27,9.27,56.12,12.178
2017-01-20 12:03:31,9.38,56.93,11.913
2017-01-20 12:43:33,9.43,56.86,13.443
2017-01-20 13:23:36,9.44,56.93,11.509
2017-01-20 14:03:37,9.39,56.82,11.628
2017-01-20 14:43:41,9.44,56.81,15.907
2017-01-20 15:23:43,9.43,56.94,13.364
2017-01-20 16:03:47,9.44,56.46,13.263
2017-01-20 16:43:49,9.44,56.59,14.24
2017-01-20 17:23:52,9.35,56.79,14.837
2017-01-20 18:03:56,8.74,56.94,11.071
2017-01-20 18:43:58,9.35,56.4,14.292
2017-01-20 19:24:00,9.41,56.94,11.635
2017-01-20 20:04:04,9.12,56.1,14.992
2017-01-20 20:44:06,9.37,56.81,13.819
2017-01-20 21:24:10,9.41,53.28,13.621
2017-01-20 22:04:11,9.4,56.99,11.842
2017-01-20 22:44:14,9.32,56.78,16.642
2017-01-20 23:24:18,9.24,53.18,12.146
2017-01-21 00:04:20,9.34,56.8,15.044
2017-01-21 00:44:23,9.39,56.78,15.776
2017-01-21 01:24:25,9.39,56.89,14.643
2017-01-21 02:04:28,9.26,56.06,15.567
2017-01-21 02:44:31,9.22,56.12,14.969
2017-01-21 03:24:35,9.24,55.85,15.426
2017-01-21 04:04:36,9.27,55.5,12.281
2017-01-21 04:44:39,9.38,56.77,15.868
2017-01-21 05:24:42,8.55,55.37,15.51
2017-01-21 06:04:45,9.31,56.1,12.728
2017-01-21 06:44:48,9.3,56.12,14.899
2017-01-21 07:24:50,9.42,56.79,16.146
2017-01-21 08:04:53,9.38,56.8,12.81
2017-01-21 08:44:56,9.43,56.45,13.118
2017-01-21 09:24:59,9.39,55.99,16.068
2017-01-21 10:05:01,9.43,56.76,11.488
2017-01-21 10:45:04,9.41,55.78,13.438
2017-01-21 11:25:07,9.43,56.23,12.811
2017-01-21 12:05:09,9.38,56.94,11.207
2017-01-21 12:45:13,9.31,56.2,15.814
2017-01-21 13:25:15,9.41,56.91,11.468
2017-01-21 14:05:20,9.35,56.93,11.43
2017-01-21 14:45:21,9.42,56.33,12.868
2017-01-21 15:25:23,9.44,56.8,13.051
2017-01-21 16:05:26,9.41,56.79,11.23
2017-01-21 16:45:29,9.43,56.81,10.896
2017-01-21 17:25:33,9.4,52.04,18.398
2017-01-21 18:05:36,9.18,53.78,15.86
2017-01-21 18:45:37,9.38,56.55,13.412
2017-01-21 19:25:45,9.41,56.94,11.363
2017-01-21 20:05:43,9.39,57.01,11.561
2017-01-21 20:45:46,9.34,55.95,11.773
2017-01-21 21:25:49,9.3,56.78,11.199
2017-01-21 22:05:52,9.37,55.65,15.996
2017-01-21 22:45:55,9.16,55.38,15.331
2017-01-21 23:25:58,8.78,56.43,14.714
2017-01-22 00:05:59,9.35,56.88,11.657
2017-01-22 00:46:02,9.42,56.67,12.335
2017-01-22 01:26:05,9.4,56.79,11.142
2017-01-22 02:06:08,8.6,55.39,12.722
2017-01-22 02:46:11,9.31,56.8,14.162
2017-01-22 03:26:14,9.36,56.91,13.238
2017-01-22 04:06:23,7.72,5.23,15.026
2017-01-22 04:46:19,8.74,56.76,15.143
2017-01-22 05:26:21,9.43,56.92,11.445
2017-01-22 06:06:23,8.98,56.94,14.255
2017-01-22 06:46:27,9.41,56.41,15.46
2017-01-22 07:26:30,9.4,56.93,18.239
2017-01-22 08:06:32,9.43,56.8,10.993
2017-01-22 08:46:32,9.39,42.08,15.333
2017-01-22 09:28:24,9.35,12.16,13.602
2017-01-22 10:06:41,7.04,56.19,15.114
2017-01-22 10:46:44,9.32,56.93,11.535
2017-01-22 11:26:46,9.4,56.79,17.782
2017-01-22 12:06:50,9.15,56.8,11.621
2017-01-22 12:46:53,9.09,56.11,16.579
2017-01-22 13:26:55,9.44,56.9,19.573
2017-01-22 14:06:57,9.36,56.7,14.32
2017-01-22 14:47:00,9.43,56.93,17.008
2017-01-22 15:27:04,9.4,56.92,15.482
2017-01-22 16:07:06,9.39,56.9,15.165
2017-01-22 16:47:09,9.34,54.89,14.588
2017-01-22 17:27:14,7.28,49.4,18.128
2017-01-22 18:07:17,7.3,46.98,16.46
2017-01-22 18:47:17,9.45,56.93,11.576
2017-01-22 19:27:20,9.35,56.05,14.044
2017-01-22 20:07:25,9.38,56.92,11.707
2017-01-22 20:47:27,9.15,54.55,15.601
2017-01-22 21:27:30,9.38,56.78,11.148
2017-01-22 22:07:31,9.42,56.93,11.677
2017-01-22 22:47:34,9.23,54.1,15.136
2017-01-22 23:27:36,8.9,56.22,11.333
2017-01-23 00:07:39,9.37,56.94,14.987
2017-01-23 00:47:43,8.46,56.94,14.441
2017-01-23 01:27:45,9.29,56.11,15.302
2017-01-23 02:07:50,9.43,57.02,11.571
2017-01-23 02:47:51,9.23,56.06,15.69
