"Br1301, x","Br1301, y","Br1601 10min medel, x","Br1601 10min medel, y","Br1602, x","Br1602, y","Br1301 (1), x","Br1301 (1), y","Br1601, x","Br1601, y","Br1602 (1), x","Br1602 (1), y"
2017-12-21 01:00:10,0.0605737135,2017-12-15 13:40:00,0.0201524037,2017-12-13 02:49:05,-0.3652699634,2017-12-14 05:00:21,66.667,2017-12-14 05:05:05,96.834,2017-12-14 05:05:10,87.333
2017-12-21 01:30:10,0.0535737135,2017-12-15 13:50:00,0.0303524037,2017-12-13 02:50:10,-0.3472699634,2017-12-14 05:05:05,67.0,2017-12-14 05:10:10,96.834,2017-12-14 05:10:10,83.278
2017-12-21 02:00:10,0.0575737135,2017-12-15 14:00:00,0.0279524037,2017-12-13 02:51:05,-0.3352699634,2017-12-14 05:10:05,66.667,2017-12-14 05:15:05,96.834,2017-12-14 05:15:10,82.724
2017-12-21 02:30:10,0.0445737135,2017-12-15 14:10:00,0.0281524037,2017-12-13 02:52:05,-0.3352699634,2017-12-14 05:15:05,67.667,2017-12-14 05:20:10,96.834,2017-12-14 05:20:10,82.333
2017-12-21 03:00:10,0.0445737135,2017-12-15 14:20:00,0.0297524037,2017-12-13 02:53:05,-0.3252699634,2017-12-14 05:20:05,67.0,2017-12-14 05:25:05,97.325,2017-12-14 05:25:10,82.333
2017-12-21 03:30:10,0.0355737135,2017-12-15 14:30:00,0.0361524037,2017-12-13 02:54:05,-0.3252699634,2017-12-14 05:25:05,67.0,2017-12-14 05:30:10,97.0,2017-12-14 05:30:10,84.333
2017-12-21 04:00:10,0.0355737135,2017-12-15 14:40:00,0.0231524037,2017-12-13 02:55:10,-0.3442699634,2017-12-14 05:30:21,67.0,2017-12-14 05:35:05,97.0,2017-12-14 05:35:10,83.0
2017-12-21 04:30:10,0.0175737135,2017-12-15 14:50:00,0.0285524037,2017-12-13 02:56:05,-0.3382699634,2017-12-14 05:35:05,66.667,2017-12-14 05:40:10,96.844,2017-12-14 05:40:10,83.333
2017-12-21 05:00:10,0.0265737135,2017-12-15 15:00:00,0.0329524037,2017-12-13 02:57:05,-0.3442699634,2017-12-14 05:40:05,66.667,2017-12-14 05:45:05,96.834,2017-12-14 05:45:10,81.0
2017-12-21 05:30:10,0.0325737135,2017-12-15 15:10:00,0.0275524037,2017-12-13 02:58:05,-0.3532699634,2017-12-14 05:45:05,67.0,2017-12-14 05:50:10,97.325,2017-12-14 05:50:10,83.667
2017-12-21 06:00:10,0.0295737135,2017-12-15 15:20:00,0.0329524037,2017-12-13 02:59:05,-0.3252699634,2017-12-14 05:50:05,66.667,2017-12-14 05:55:05,97.0,2017-12-14 05:55:10,83.0
2017-12-21 06:30:10,0.0265737135,2017-12-15 15:30:00,0.0273524037,2017-12-13 03:00:10,-0.3562699634,2017-12-14 05:55:05,66.667,2017-12-14 06:00:10,97.0,2017-12-14 06:00:10,80.667
2017-12-21 07:00:10,0.0355737135,2017-12-15 15:40:00,0.0447524037,2017-12-13 03:01:05,-0.3472699634,2017-12-14 06:00:21,66.667,2017-12-14 06:05:05,97.0,2017-12-14 06:05:10,83.278
2017-12-21 07:30:10,0.0325737135,2017-12-15 15:50:00,0.0423524037,2017-12-13 03:02:05,-0.3222699634,2017-12-14 06:05:05,66.667,2017-12-14 06:10:10,97.0,2017-12-14 06:10:10,82.392
2017-12-21 08:00:10,0.0045737135,2017-12-15 16:00:00,0.0315524037,2017-12-13 03:03:05,-0.3412699634,2017-12-14 06:10:05,67.0,2017-12-14 06:15:05,96.834,2017-12-14 06:15:10,81.667
2017-12-21 08:30:10,0.0265737135,2017-12-15 16:10:00,0.0359524037,2017-12-13 03:04:05,-0.3352699634,2017-12-14 06:15:05,67.333,2017-12-14 06:20:10,96.834,2017-12-14 06:20:10,80.667
2017-12-21 09:00:10,0.0205737135,2017-12-15 16:20:00,0.0403524037,2017-12-13 03:05:10,-0.3282699634,2017-12-14 06:20:05,66.667,2017-12-14 06:25:05,96.512,2017-12-14 06:25:10,80.333
2017-12-21 09:30:10,0.0355737135,2017-12-15 16:30:00,0.0323524037,2017-12-13 03:06:05,-0.3472699634,2017-12-14 06:25:05,67.0,2017-12-14 06:30:10,96.834,2017-12-14 06:30:10,84.0
2017-12-21 10:00:10,0.0175737135,2017-12-15 16:40:00,0.0341524037,2017-12-13 03:07:05,-0.3502699634,2017-12-14 06:30:21,67.0,2017-12-14 06:35:05,96.834,2017-12-14 06:35:10,82.0
2017-12-21 10:30:10,0.0135737135,2017-12-15 16:50:00,0.0297524037,2017-12-13 03:08:05,-0.3162699634,2017-12-14 06:35:05,66.667,2017-12-14 06:40:10,96.834,2017-12-14 06:40:10,80.667
2017-12-21 11:00:10,0.0135737135,2017-12-15 17:00:00,0.0319524037,2017-12-13 03:09:05,-0.3352699634,2017-12-14 06:40:05,67.333,2017-12-14 06:45:05,97.0,2017-12-14 06:45:10,83.0
2017-12-21 11:30:10,0.0205737135,2017-12-15 17:10:00,0.0239524037,2017-12-13 03:10:10,-0.3382699634,2017-12-14 06:45:05,67.333,2017-12-14 06:50:10,97.325,2017-12-14 06:50:10,83.333
2017-12-21 12:00:10,0.0235737135,2017-12-15 17:20:00,0.0273524037,2017-12-13 03:11:05,-0.3252699634,2017-12-14 06:50:05,67.333,2017-12-14 06:55:05,97.0,2017-12-14 06:55:10,84.615
2017-12-21 12:30:10,0.0355737135,2017-12-15 17:30:00,0.0447524037,2017-12-13 03:12:05,-0.3472699634,2017-12-14 06:55:05,66.667,2017-12-14 07:00:10,97.0,2017-12-14 07:00:10,81.333
2017-12-21 13:00:10,-0.0044262865,2017-12-15 17:40:00,0.0347524037,2017-12-13 03:13:05,-0.3162699634,2017-12-14 07:00:21,67.0,2017-12-14 07:05:05,96.844,2017-12-14 07:05:10,80.066
2017-12-21 13:30:10,0.0105737135,2017-12-15 17:50:00,0.0373524037,2017-12-13 03:14:05,-0.3352699634,2017-12-14 07:05:05,66.667,2017-12-14 07:10:10,97.0,2017-12-14 07:10:10,81.0
2017-12-21 14:00:10,0.0135737135,2017-12-15 18:00:00,0.0291524037,2017-12-13 03:15:10,-0.3222699634,2017-12-14 07:10:05,66.667,2017-12-14 07:15:05,96.834,2017-12-14 07:15:10,83.0
2017-12-21 14:30:10,0.0135737135,2017-12-15 18:10:00,0.0323524037,2017-12-13 03:16:05,-0.3532699634,2017-12-14 07:15:05,66.667,2017-12-14 07:20:10,97.157,2017-12-14 07:20:10,84.0
2017-12-21 15:00:10,0.0075737135,2017-12-15 18:20:00,0.0385524037,2017-12-13 03:17:05,-0.3472699634,2017-12-14 07:20:05,67.0,2017-12-14 07:25:05,96.834,2017-12-14 07:25:10,82.274
2017-12-21 15:30:10,-0.0044262865,2017-12-15 18:30:00,0.0417524037,2017-12-13 03:18:05,-0.3252699634,2017-12-14 07:25:05,66.667,2017-12-14 07:30:10,96.834,2017-12-14 07:30:10,82.392
2017-12-21 16:00:10,0.0105737135,2017-12-15 18:40:00,0.0355524037,2017-12-13 03:19:05,-0.3252699634,2017-12-14 07:30:21,67.0,2017-12-14 07:35:05,96.834,2017-12-14 07:35:10,85.333
2017-12-21 16:30:10,-0.0164262865,2017-12-15 18:50:00,0.0383524037,2017-12-13 03:20:10,-0.3472699634,2017-12-14 07:35:05,66.667,2017-12-14 07:40:10,97.0,2017-12-14 07:40:10,82.333
2017-12-21 17:00:10,0.0205737135,2017-12-15 19:00:00,0.0379524037,2017-12-13 03:21:05,-0.3162699634,2017-12-14 07:40:05,67.0,2017-12-14 07:45:05,97.0,2017-12-14 07:45:10,84.667
2017-12-21 17:30:10,0.0105737135,2017-12-15 19:10:00,0.0341524037,2017-12-13 03:22:05,-0.3102699634,2017-12-14 07:45:05,66.333,2017-12-14 07:50:10,97.0,2017-12-14 07:50:10,86.0
2017-12-21 18:00:10,-0.0164262865,2017-12-15 19:20:00,0.0397524037,2017-12-13 03:23:05,-0.3562699634,2017-12-14 07:50:05,67.0,2017-12-14 07:55:05,97.0,2017-12-14 07:55:10,84.667
2017-12-21 18:30:10,0.0045737135,2017-12-15 19:30:00,0.0335524037,2017-12-13 03:24:05,-0.3442699634,2017-12-14 07:55:05,66.667,2017-12-14 08:00:10,96.844,2017-12-14 08:00:10,84.95
2017-12-21 19:00:10,0.0135737135,2017-12-15 19:40:00,0.0327524037,2017-12-13 03:25:10,-0.3192699634,2017-12-14 08:00:21,67.0,2017-12-14 08:05:05,97.0,2017-12-14 08:05:10,84.718
2017-12-21 19:30:10,-0.0014262865,2017-12-15 19:50:00,0.0353524037,2017-12-13 03:26:05,-0.3382699634,2017-12-14 08:05:05,66.667,2017-12-14 08:10:10,97.0,2017-12-14 08:10:10,85.667
2017-12-21 20:00:10,-0.0044262865,2017-12-15 20:00:00,0.0405524037,2017-12-13 03:27:05,-0.3282699634,2017-12-14 08:10:05,66.667,2017-12-14 08:15:05,97.157,2017-12-14 08:15:10,84.0
2017-12-21 20:30:10,-0.0044262865,2017-12-15 20:10:00,0.0367524037,2017-12-13 03:28:05,-0.3352699634,2017-12-14 08:15:05,67.0,2017-12-14 08:20:10,96.678,2017-12-14 08:20:10,83.667
2017-12-21 21:00:10,0.0105737135,2017-12-15 20:20:00,0.0311524037,2017-12-13 03:29:05,-0.3442699634,2017-12-14 08:20:05,66.667,2017-12-14 08:25:05,97.157,2017-12-14 08:25:10,81.667
2017-12-21 21:30:10,-0.0194262865,2017-12-15 20:30:00,0.0403524037,2017-12-13 03:30:10,-0.3352699634,2017-12-14 08:25:05,67.0,2017-12-14 08:30:10,96.678,2017-12-14 08:30:10,79.333
2017-12-21 22:00:10,-0.0014262865,2017-12-15 20:40:00,0.0335524037,2017-12-13 03:31:05,-0.3382699634,2017-12-14 08:30:21,67.0,2017-12-14 08:35:05,97.157,2017-12-14 08:35:10,80.333
2017-12-21 22:30:10,-0.0074262865,2017-12-15 20:50:00,0.0303524037,2017-12-13 03:32:05,-0.3472699634,2017-12-14 08:35:05,66.667,2017-12-14 08:40:10,96.678,2017-12-14 08:40:10,81.667
2017-12-21 23:00:10,-0.0014262865,2017-12-15 21:00:00,0.0371524037,2017-12-13 03:33:05,-0.3502699634,2017-12-14 08:40:05,67.0,2017-12-14 08:45:05,97.0,2017-12-14 08:45:10,83.333
2017-12-21 23:30:10,-0.0194262865,2017-12-15 21:10:00,0.0399524037,2017-12-13 03:34:05,-0.3352699634,2017-12-14 08:45:05,66.667,2017-12-14 08:50:10,97.157,2017-12-14 08:50:10,79.333
2017-12-22 00:00:10,-0.0074262865,2017-12-15 21:20:00,0.0487524037,2017-12-13 03:35:10,-0.3382699634,2017-12-14 08:50:05,67.0,2017-12-14 08:55:05,96.512,2017-12-14 08:55:10,80.731
2017-12-22 00:30:10,-0.0044262865,2017-12-15 21:30:00,0.0353524037,2017-12-13 03:36:05,-0.3502699634,2017-12-14 08:55:05,67.0,2017-12-14 09:00:10,96.834,2017-12-14 09:00:10,85.619
2017-12-22 01:00:10,-0.0044262865,2017-12-15 21:40:00,0.0395524037,2017-12-13 03:37:05,-0.3502699634,2017-12-14 09:00:21,66.333,2017-12-14 09:05:05,96.834,2017-12-14 09:05:10,81.667
2017-12-22 01:30:10,0.0105737135,2017-12-15 21:50:00,0.0349524037,2017-12-13 03:38:05,-0.3282699634,2017-12-14 09:05:05,67.0,2017-12-14 09:10:10,96.834,2017-12-14 09:10:10,83.721
2017-12-22 02:00:10,-0.0164262865,2017-12-15 22:00:00,0.0349524037,2017-12-13 03:39:05,-0.3472699634,2017-12-14 09:10:05,66.667,2017-12-14 09:15:05,96.834,2017-12-14 09:15:10,81.94
2017-12-22 02:30:10,-0.0164262865,2017-12-15 22:10:00,0.0455524037,2017-12-13 03:40:10,-0.3592699634,2017-12-14 09:15:05,67.333,2017-12-14 09:20:10,97.157,2017-12-14 09:20:10,85.667
2017-12-22 03:00:10,-0.0104262865,2017-12-15 22:20:00,0.0391524037,2017-12-13 03:41:05,-0.3472699634,2017-12-14 09:20:05,66.667,2017-12-14 09:25:05,96.834,2017-12-14 09:25:10,82.667
2017-12-22 03:30:10,-0.0104262865,2017-12-15 22:30:00,0.0409524037,2017-12-13 03:42:05,-0.3382699634,2017-12-14 09:25:05,66.667,2017-12-14 09:30:10,96.512,2017-12-14 09:30:10,83.333
2017-12-22 04:00:10,-0.0194262865,2017-12-15 22:40:00,0.0405524037,2017-12-13 03:43:05,-0.3382699634,2017-12-14 09:30:21,67.0,2017-12-14 09:35:05,96.834,2017-12-14 09:35:10,84.0
2017-12-22 04:30:10,-0.0074262865,2017-12-15 22:50:00,0.0467524037,2017-12-13 03:44:05,-0.3502699634,2017-12-14 09:35:05,67.333,2017-12-14 09:40:10,96.834,2017-12-14 09:40:10,85.333
2017-12-22 05:00:10,-0.0164262865,2017-12-15 23:00:00,0.0479524037,2017-12-13 03:45:10,-0.3282699634,2017-12-14 09:40:05,67.333,2017-12-14 09:45:05,97.0,2017-12-14 09:45:10,83.333
2017-12-22 05:30:10,-0.0074262865,2017-12-15 23:10:00,0.0361524037,2017-12-13 03:46:05,-0.3592699634,2017-12-14 09:45:05,67.333,2017-12-14 09:50:10,96.834,2017-12-14 09:50:10,83.946
2017-12-22 06:00:10,-0.0044262865,2017-12-15 23:20:00,0.0475524037,2017-12-13 03:47:05,-0.3162699634,2017-12-14 09:50:05,67.667,2017-12-14 09:55:05,96.834,2017-12-14 09:55:10,86.711
2017-12-22 06:30:10,-0.0104262865,2017-12-15 23:30:00,0.0453524037,2017-12-13 03:48:05,-0.3282699634,2017-12-14 09:55:05,66.667,2017-12-14 10:00:10,96.834,2017-12-14 10:00:10,82.333
2017-12-22 07:00:10,0.0045737135,2017-12-15 23:40:00,0.0351524037,2017-12-13 03:49:05,-0.3282699634,2017-12-14 10:00:21,67.333,2017-12-14 10:05:05,96.834,2017-12-14 10:05:10,82.333
2017-12-22 07:30:10,0.0075737135,2017-12-15 23:50:00,0.0397524037,2017-12-13 03:50:10,-0.3502699634,2017-12-14 10:05:05,66.667,2017-12-14 10:10:10,97.157,2017-12-14 10:10:10,83.333
2017-12-22 08:00:10,-0.0104262865,2017-12-16 00:00:00,0.0391524037,2017-12-13 03:51:05,-0.3352699634,2017-12-14 10:10:05,67.0,2017-12-14 10:15:05,96.834,2017-12-14 10:15:10,83.667
2017-12-22 08:30:10,-0.0194262865,2017-12-16 00:10:00,0.0469524037,2017-12-13 03:52:05,-0.3442699634,2017-12-14 10:15:05,67.333,2017-12-14 10:20:10,96.512,2017-12-14 10:20:10,81.271
2017-12-22 09:00:10,0.0045737135,2017-12-16 00:20:00,0.0397524037,2017-12-13 03:53:05,-0.3352699634,2017-12-14 10:20:05,67.0,2017-12-14 10:25:05,97.0,2017-12-14 10:25:10,82.392
2017-12-22 09:30:10,-0.0074262865,2017-12-16 00:30:00,0.0515524037,2017-12-13 03:54:05,-0.3472699634,2017-12-14 10:25:05,67.333,2017-12-14 10:30:10,96.834,2017-12-14 10:30:10,82.0
2017-12-22 10:00:10,-0.0294262865,2017-12-16 00:40:00,0.0437524037,2017-12-13 03:55:10,-0.3192699634,2017-12-14 10:30:21,67.667,2017-12-14 10:35:05,96.834,2017-12-14 10:35:10,80.0
2017-12-22 10:30:10,-0.0044262865,2017-12-16 00:50:00,0.0453524037,2017-12-13 03:56:05,-0.3412699634,2017-12-14 10:35:05,67.667,2017-12-14 10:40:10,97.157,2017-12-14 10:40:10,81.333
2017-12-22 11:00:10,-0.0194262865,2017-12-16 01:00:00,0.0421524037,2017-12-13 03:57:05,-0.3682699634,2017-12-14 10:40:05,61.667,2017-12-14 10:45:05,96.678,2017-12-14 10:45:10,81.333
2017-12-22 11:30:10,-0.0164262865,2017-12-16 01:10:00,0.0437524037,2017-12-13 03:58:05,-0.3532699634,2017-12-14 10:45:05,67.0,2017-12-14 10:50:10,96.834,2017-12-14 10:50:10,78.333
2017-12-22 12:00:10,0.0045737135,2017-12-16 01:20:00,0.0475524037,2017-12-13 03:59:05,-0.3252699634,2017-12-14 10:50:05,67.667,2017-12-14 10:55:05,96.834,2017-12-14 10:55:10,83.946
2017-12-22 12:30:10,-0.0134262865,2017-12-16 01:30:00,0.0405524037,2017-12-13 04:00:10,-0.3012699634,2017-12-14 10:55:05,67.0,2017-12-14 11:00:10,97.0,2017-12-14 11:00:10,80.731
2017-12-22 13:00:10,-0.0164262865,2017-12-16 01:40:00,0.0387524037,2017-12-13 04:01:05,-0.3442699634,2017-12-14 11:00:21,68.0,2017-12-14 11:05:05,97.157,2017-12-14 11:05:10,82.333
2017-12-22 13:30:10,-0.0164262865,2017-12-16 01:50:00,0.0395524037,2017-12-13 04:02:05,-0.3382699634,2017-12-14 11:05:05,67.333,2017-12-14 11:10:10,96.678,2017-12-14 11:10:10,82.667
2017-12-22 14:00:10,-0.0104262865,2017-12-16 02:00:00,0.0447524037,2017-12-13 04:03:05,-0.3012699634,2017-12-14 11:10:05,68.333,2017-12-14 11:15:05,97.157,2017-12-14 11:15:10,80.667
2017-12-22 14:30:10,-0.0164262865,2017-12-16 02:10:00,0.0471524037,2017-12-13 04:04:05,-0.3472699634,2017-12-14 11:15:05,67.667,2017-12-14 11:20:10,96.678,2017-12-14 11:20:10,85.667
2017-12-22 15:00:10,-0.0074262865,2017-12-16 02:20:00,0.0455524037,2017-12-13 04:05:10,-0.3312699634,2017-12-14 11:20:05,67.667,2017-12-14 11:25:05,96.834,2017-12-14 11:25:10,80.0
2017-12-22 15:30:10,-0.0164262865,2017-12-16 02:30:00,0.0409524037,2017-12-13 04:06:05,-0.3382699634,2017-12-14 11:25:05,68.0,2017-12-14 11:30:10,97.157,2017-12-14 11:30:10,81.0
2017-12-22 16:00:10,-0.0014262865,2017-12-16 02:40:00,0.0445524037,2017-12-13 04:07:05,-0.3412699634,2017-12-14 11:30:21,68.0,2017-12-14 11:35:05,96.512,2017-12-14 11:35:10,79.333
2017-12-22 16:30:10,-0.0194262865,2017-12-16 02:50:00,0.0423524037,2017-12-13 04:08:05,-0.3412699634,2017-12-14 11:35:05,68.333,2017-12-14 11:40:10,97.0,2017-12-14 11:40:10,83.0
2017-12-22 17:00:10,-0.0224262865,2017-12-16 03:00:00,0.0479524037,2017-12-13 04:09:05,-0.3502699634,2017-12-14 11:40:05,68.333,2017-12-14 11:45:05,97.157,2017-12-14 11:45:10,81.605
2017-12-22 17:30:10,-0.0164262865,2017-12-16 03:10:00,0.0461524037,2017-12-13 04:10:10,-0.3222699634,2017-12-14 11:45:05,68.0,2017-12-14 11:50:10,96.678,2017-12-14 11:50:10,84.667
2017-12-22 18:00:10,-0.0164262865,2017-12-16 03:20:00,0.0461524037,2017-12-13 04:11:05,-0.3352699634,2017-12-14 11:50:05,68.333,2017-12-14 11:55:05,97.157,2017-12-14 11:55:10,79.734
2017-12-22 18:30:10,-0.0134262865,2017-12-16 03:30:00,0.0449524037,2017-12-13 04:12:05,-0.3162699634,2017-12-14 11:55:05,68.667,2017-12-14 12:00:10,96.678,2017-12-14 12:00:10,80.333
2017-12-22 19:00:10,0.0015737135,2017-12-16 03:40:00,0.0435524037,2017-12-13 04:13:05,-0.3502699634,2017-12-14 12:00:21,68.0,2017-12-14 12:05:05,97.157,2017-12-14 12:05:10,80.333
2017-12-22 19:30:10,-0.0164262865,2017-12-16 03:50:00,0.0483524037,2017-12-13 04:14:05,-0.3352699634,2017-12-14 12:05:05,68.333,2017-12-14 12:10:10,96.844,2017-12-14 12:10:10,60.0
2017-12-22 20:00:10,-0.0254262865,2017-12-16 04:00:00,0.0421524037,2017-12-13 04:15:10,-0.3472699634,2017-12-14 12:10:05,68.0,2017-12-14 12:15:05,97.334,2017-12-14 12:15:00,0.0
2017-12-22 20:30:10,-0.0254262865,2017-12-16 04:10:00,0.0469524037,2017-12-13 04:16:05,-0.3382699634,2017-12-14 12:15:05,67.667,2017-12-14 12:20:10,97.167,2017-12-14 12:15:10,0.0
2017-12-22 21:00:10,-0.0014262865,2017-12-16 04:20:00,0.0517524037,2017-12-13 04:17:05,-0.3352699634,2017-12-14 12:20:05,68.667,2017-12-14 12:25:05,97.334,2017-12-14 12:20:10,0.0
2017-12-22 21:30:10,-0.0384262865,2017-12-16 04:30:00,0.0443524037,2017-12-13 04:18:05,-0.3442699634,2017-12-14 12:25:05,67.333,2017-12-14 12:30:10,97.334,2017-12-14 12:25:10,0.0
2017-12-22 22:00:10,-0.0134262865,2017-12-16 04:40:00,0.0481524037,2017-12-13 04:19:05,-0.3532699634,2017-12-14 12:30:21,67.667,2017-12-14 12:35:05,97.167,2017-12-14 12:30:10,0.0
2017-12-22 22:30:10,-0.0224262865,2017-12-16 04:50:00,0.0491524037,2017-12-13 04:20:10,-0.3312699634,2017-12-14 12:35:05,68.333,2017-12-14 12:40:10,97.334,2017-12-14 12:35:10,0.0
2017-12-22 23:00:10,-0.0444262865,2017-12-16 05:00:00,0.0517524037,2017-12-13 04:21:05,-0.3282699634,2017-12-14 12:40:05,67.333,2017-12-14 12:45:05,97.492,2017-12-14 12:40:10,0.0
2017-12-22 23:30:10,-0.0414262865,2017-12-16 05:10:00,0.0487524037,2017-12-13 04:22:05,-0.3382699634,2017-12-14 12:45:05,67.333,2017-12-14 12:50:10,97.01,2017-12-14 12:45:10,0.0
2017-12-23 00:00:10,-0.0474262865,2017-12-16 05:20:00,0.0443524037,2017-12-13 04:23:05,-0.3682699634,2017-12-14 12:50:05,67.333,2017-12-14 12:55:05,97.492,2017-12-14 12:50:10,0.0
2017-12-23 00:30:10,-0.0194262865,2017-12-16 05:30:00,0.0447524037,2017-12-13 04:24:05,-0.3252699634,2017-12-14 12:55:05,67.333,2017-12-14 13:00:10,97.01,2017-12-14 12:55:10,0.0
2017-12-23 01:00:10,-0.0324262865,2017-12-16 05:40:00,0.0453524037,2017-12-13 04:25:10,-0.3222699634,2017-12-14 13:00:21,66.667,2017-12-14 13:05:05,97.334,2017-12-14 13:00:10,0.0
2017-12-23 01:30:10,-0.0324262865,2017-12-16 05:50:00,0.0439524037,2017-12-13 04:26:05,-0.3472699634,2017-12-14 13:05:05,67.667,2017-12-14 13:10:10,97.492,2017-12-14 13:05:10,0.0
2017-12-23 02:00:10,-0.0474262865,2017-12-16 06:00:00,0.0479524037,2017-12-13 04:27:05,-0.3442699634,2017-12-14 13:10:05,67.333,2017-12-14 13:15:05,97.01,2017-12-14 13:10:10,0.0
2017-12-23 02:30:10,-0.0414262865,2017-12-16 06:10:00,0.0485524037,2017-12-13 04:28:05,-0.3442699634,2017-12-14 13:15:05,67.333,2017-12-14 13:20:10,97.492,2017-12-14 13:15:10,0.0
2017-12-23 03:00:10,-0.0444262865,2017-12-16 06:20:00,0.0491524037,2017-12-13 04:29:05,-0.3442699634,2017-12-14 13:20:05,67.333,2017-12-14 13:25:05,97.01,2017-12-14 13:20:10,0.0
2017-12-23 03:30:10,-0.0414262865,2017-12-16 06:30:00,0.0443524037,2017-12-13 04:30:10,-0.3562699634,2017-12-14 13:25:05,67.667,2017-12-14 13:30:10,97.167,2017-12-14 13:25:10,0.0
2017-12-23 04:00:10,-0.0414262865,2017-12-16 06:40:00,0.0471524037,2017-12-13 04:31:05,-0.3472699634,2017-12-14 13:30:21,67.0,2017-12-14 13:35:05,97.334,2017-12-14 13:30:10,0.0
2017-12-23 04:30:10,-0.0594262865,2017-12-16 06:50:00,0.0515524037,2017-12-13 04:32:05,-0.3382699634,2017-12-14 13:35:05,67.333,2017-12-14 13:40:10,97.167,2017-12-14 13:35:10,0.0
2017-12-23 05:00:10,-0.0564262865,2017-12-16 07:00:00,0.0469524037,2017-12-13 04:33:05,-0.3682699634,2017-12-14 13:40:05,67.0,2017-12-14 13:45:05,97.0,2017-12-14 13:40:10,2.218
2017-12-23 05:30:10,-0.0534262865,2017-12-16 07:10:00,0.0511524037,2017-12-13 04:34:05,-0.3132699634,2017-12-14 13:45:05,67.667,2017-12-14 13:50:10,97.157,2017-12-14 13:45:10,76.923
2017-12-23 06:00:10,-0.0724262865,2017-12-16 07:20:00,0.0505524037,2017-12-13 04:35:10,-0.3592699634,2017-12-14 13:50:05,67.667,2017-12-14 13:55:05,96.678,2017-12-14 13:50:10,83.667
2017-12-23 06:30:10,-0.0694262865,2017-12-16 07:30:00,0.0529524037,2017-12-13 04:36:05,-0.3102699634,2017-12-14 13:55:05,68.0,2017-12-14 14:00:10,97.0,2017-12-14 13:55:10,82.274
2017-12-23 07:00:10,-0.0784262865,2017-12-16 07:40:00,0.0467524037,2017-12-13 04:37:05,-0.3502699634,2017-12-14 14:00:21,67.333,2017-12-14 14:05:05,97.0,2017-12-14 14:00:10,69.205
2017-12-23 07:30:10,-0.0964262865,2017-12-16 07:50:00,0.0461524037,2017-12-13 04:38:05,-0.3502699634,2017-12-14 14:05:05,67.333,2017-12-14 14:10:10,97.0,2017-12-14 14:05:10,70.234
2017-12-23 08:00:10,-0.0534262865,2017-12-16 08:00:00,0.0541524037,2017-12-13 04:39:05,-0.3132699634,2017-12-14 14:10:05,67.667,2017-12-14 14:15:05,97.0,2017-12-14 14:10:10,69.333
2017-12-23 08:30:10,-0.0594262865,2017-12-16 08:10:00,0.0435524037,2017-12-13 04:40:10,-0.3412699634,2017-12-14 14:15:05,67.333,2017-12-14 14:20:10,97.325,2017-12-14 14:15:10,73.0
2017-12-23 09:00:10,-0.0504262865,2017-12-16 08:20:00,0.0499524037,2017-12-13 04:41:05,-0.3312699634,2017-12-14 14:20:05,68.0,2017-12-14 14:25:05,97.167,2017-12-14 14:20:10,68.667
2017-12-23 09:30:10,-0.0474262865,2017-12-16 08:30:00,0.0485524037,2017-12-13 04:42:05,-0.3312699634,2017-12-14 14:25:05,68.0,2017-12-14 14:30:10,97.167,2017-12-14 14:25:10,70.432
2017-12-23 10:00:10,-0.0624262865,2017-12-16 08:40:00,0.0431524037,2017-12-13 04:43:05,-0.3222699634,2017-12-14 14:30:21,67.667,2017-12-14 14:35:05,97.167,2017-12-14 14:30:10,70.234
2017-12-23 10:30:10,-0.0724262865,2017-12-16 08:50:00,0.0487524037,2017-12-13 04:44:05,-0.3532699634,2017-12-14 14:35:05,68.333,2017-12-14 14:40:10,96.844,2017-12-14 14:35:10,69.767
2017-12-23 11:00:10,-0.0474262865,2017-12-16 09:00:00,0.0503524037,2017-12-13 04:45:10,-0.3352699634,2017-12-14 14:40:05,67.667,2017-12-14 14:45:05,97.334,2017-12-14 14:40:10,71.237
2017-12-23 11:30:10,-0.0504262865,2017-12-16 09:10:00,0.0441524037,2017-12-13 04:46:05,-0.3282699634,2017-12-14 14:45:05,68.667,2017-12-14 14:50:10,97.0,2017-12-14 14:45:10,70.1
2017-12-23 12:00:10,-0.0624262865,2017-12-16 09:20:00,0.0511524037,2017-12-13 04:47:05,-0.3042699634,2017-12-14 14:50:05,68.0,2017-12-14 14:55:05,97.492,2017-12-14 14:50:10,67.558
2017-12-23 12:30:10,-0.0564262865,2017-12-16 09:30:00,0.0523524037,2017-12-13 04:48:05,-0.3532699634,2017-12-14 14:55:05,68.667,2017-12-14 15:00:10,96.844,2017-12-14 14:55:10,70.0
2017-12-23 13:00:10,-0.0534262865,2017-12-16 09:40:00,0.0559524037,2017-12-13 04:49:05,-0.3382699634,2017-12-14 15:00:21,67.333,2017-12-14 15:05:05,97.492,2017-12-14 15:00:10,74.0
2017-12-23 13:30:10,-0.0654262865,2017-12-16 09:50:00,0.0509524037,2017-12-13 04:50:10,-0.3162699634,2017-12-14 15:05:05,68.333,2017-12-14 15:10:10,97.167,2017-12-14 15:05:10,70.333
2017-12-23 14:00:10,-0.0784262865,2017-12-16 10:00:00,0.0473524037,2017-12-13 04:51:05,-0.3352699634,2017-12-14 15:10:05,68.0,2017-12-14 15:15:05,97.167,2017-12-14 15:10:10,70.1
