"countB, x","countB, y","mS/m ADC8, x","mS/m ADC8, y"
2017-11-19 18:56:18,1.2247508231,2017-11-19 18:56:18,36.33137736
2017-11-19 19:06:20,1.2237541658,2017-11-19 19:06:20,82.932088623
2017-11-19 19:16:21,1.2259567407,2017-11-19 19:16:22,44.5921748861
2017-11-19 19:26:23,1.2239202583,2017-11-19 19:26:23,64.013494873
2017-11-19 19:36:24,1.2242928472,2017-11-19 19:36:24,39.4352091471
2017-11-19 19:46:26,1.2239202583,2017-11-19 19:46:26,83.0245902507
2017-11-19 19:56:27,1.2254575727,2017-11-19 19:56:28,40.8026245117
2017-11-19 20:06:29,1.2244186176,2017-11-19 20:06:29,33.2888781738
2017-11-19 20:16:30,1.2247919948,2017-11-19 20:16:31,49.191114502
2017-11-19 20:26:32,1.2234219399,2017-11-19 20:26:32,47.7673937988
2017-11-19 20:36:34,1.2244185972,2017-11-19 20:36:34,42.3188468424
2017-11-19 20:46:36,1.222923601,2017-11-19 20:46:36,33.9836458333
2017-11-19 20:56:37,1.2241264374,2017-11-19 20:56:37,41.3898087565
2017-11-19 21:06:39,1.2224252621,2017-11-19 21:06:39,52.3522570801
2017-11-19 21:16:41,1.2235880324,2017-11-19 21:16:41,40.3732963053
2017-11-19 21:26:43,1.2242525047,2017-11-19 21:26:43,39.9650826009
2017-11-19 21:36:44,1.22346088,2017-11-19 21:36:44,38.9274556478
2017-11-19 21:46:46,1.2220930362,2017-11-19 21:46:46,52.5563639323
2017-11-19 21:56:47,1.2236272898,2017-11-19 21:56:47,31.7897485352
2017-11-19 22:06:49,1.2227574676,2017-11-19 22:06:49,90.2266463216
2017-11-19 22:16:51,1.221262451,2017-11-19 22:16:51,37.6585746257
2017-11-19 22:26:53,1.2222591492,2017-11-19 22:26:53,88.763712972
2017-11-19 22:36:54,1.2226289537,2017-11-19 22:36:54,45.6298018392
2017-11-19 22:46:55,1.2231281217,2017-11-19 22:46:55,36.8813598633
2017-11-19 22:56:57,1.2217607899,2017-11-19 22:56:57,46.5598453776
2017-11-19 23:06:59,1.2215946769,2017-11-19 23:06:59,55.9879732259
2017-11-19 23:17:01,1.2225913751,2017-11-19 23:17:01,39.5910542806
2017-11-19 23:27:02,1.2236272898,2017-11-19 23:27:02,35.0293164063
2017-11-19 23:37:04,1.2219269028,2017-11-19 23:37:04,49.9683292643
2017-11-19 23:47:05,1.2229617324,2017-11-19 23:47:05,52.2225537109
2017-11-19 23:57:07,1.2220930158,2017-11-19 23:57:07,34.7588496908
2017-11-20 00:07:09,1.2220930362,2017-11-20 00:07:09,35.1881778971
2017-11-20 00:17:10,1.2224625643,2017-11-20 00:17:10,53.9036702474
2017-11-20 00:27:12,1.2229235806,2017-11-20 00:27:12,97.1532084147
2017-11-20 00:37:14,1.221428564,2017-11-20 00:37:14,75.4756530762
2017-11-20 00:47:15,1.225124794,2017-11-20 00:47:16,41.8070715332
2017-11-20 00:57:17,1.2217608103,2017-11-20 00:57:17,99.2445495605
2017-11-20 01:07:19,1.2224252417,2017-11-20 01:07:19,60.0550284831
2017-11-20 01:17:20,1.2239600685,2017-11-20 01:17:21,93.3757234701
2017-11-20 01:27:23,1.2207296884,2017-11-20 01:27:23,50.2347741699
2017-11-20 01:37:24,1.2232945111,2017-11-20 01:37:24,29.6984073893
2017-11-20 01:47:25,1.2236272693,2017-11-20 01:47:25,41.8241642253
2017-11-20 01:57:27,1.222923601,2017-11-20 01:57:27,49.4324230957
2017-11-20 02:07:29,1.2227574676,2017-11-20 02:07:29,47.799568278
2017-11-20 02:17:31,1.2217608103,2017-11-20 02:17:31,43.8772981771
2017-11-20 02:27:33,1.2219269028,2017-11-20 02:27:33,36.2137394206
2017-11-20 02:37:35,1.2225913547,2017-11-20 02:37:35,59.4789042155
2017-11-20 02:47:36,1.2231281217,2017-11-20 02:47:36,35.2163305664
2017-11-20 02:57:38,1.223089714,2017-11-20 02:57:39,32.4754671224
2017-11-20 03:07:40,1.221428564,2017-11-20 03:07:40,39.4452636719
2017-11-20 03:17:41,1.2229617324,2017-11-20 03:17:42,50.1704252116
2017-11-20 03:27:44,1.2210613634,2017-11-20 03:27:44,41.5667683919
2017-11-20 03:37:46,1.221096338,2017-11-20 03:37:46,49.9150402832
2017-11-20 03:47:47,1.222296175,2017-11-20 03:47:47,56.6505664063
2017-11-20 03:57:49,1.2215946769,2017-11-20 03:57:49,48.1695747884
2017-11-20 04:07:50,1.2229617324,2017-11-20 04:07:50,37.1136193848
2017-11-20 04:17:52,1.2209302455,2017-11-20 04:17:52,69.9396317546
2017-11-20 04:27:53,1.2227953226,2017-11-20 04:27:53,38.3241841634
2017-11-20 04:37:54,1.2231281217,2017-11-20 04:37:54,47.5250797526
2017-11-20 04:47:56,1.2220930362,2017-11-20 04:47:56,55.790904541
2017-11-20 04:57:59,1.220563851,2017-11-20 04:57:59,45.8540177409
2017-11-20 05:08:00,1.2221297652,2017-11-20 05:08:00,48.8542879232
2017-11-20 05:18:02,1.2220930362,2017-11-20 05:18:02,50.0598254395
2017-11-20 05:28:03,1.2219633963,2017-11-20 05:28:04,28.8990726725
2017-11-20 05:38:05,1.2202657733,2017-11-20 05:38:05,82.0844921875
2017-11-20 05:48:06,1.2221297856,2017-11-20 05:48:06,51.9943159993
2017-11-20 05:58:08,1.221428564,2017-11-20 05:58:08,49.5530773926
2017-11-20 06:08:09,1.2224625643,2017-11-20 06:08:09,55.1624967448
2017-11-20 06:18:11,1.2215946973,2017-11-20 06:18:11,31.4418619792
2017-11-20 06:28:13,1.221428564,2017-11-20 06:28:13,92.0424934896
2017-11-20 06:38:15,1.2220930158,2017-11-20 06:38:15,53.0802046712
2017-11-20 06:48:17,1.2210963585,2017-11-20 06:48:17,36.7617110189
2017-11-20 06:58:18,1.2231281217,2017-11-20 06:58:18,35.5963916016
2017-11-20 07:08:20,1.2207641121,2017-11-20 07:08:20,66.1742122396
2017-11-20 07:18:22,1.2219269028,2017-11-20 07:18:22,25.0934350586
2017-11-20 07:28:25,1.2197346636,2017-11-20 07:28:25,74.7376509603
2017-11-20 07:38:26,1.2217970069,2017-11-20 07:38:26,75.250431722
2017-11-20 07:48:27,1.2224625643,2017-11-20 07:48:27,49.4354394531
2017-11-20 07:58:29,1.2204318862,2017-11-20 07:58:29,35.6345987956
2017-11-20 08:08:30,1.2219633963,2017-11-20 08:08:30,61.5551635742
2017-11-20 08:18:31,1.2217970069,2017-11-20 08:18:31,44.9953613281
2017-11-20 08:28:33,1.2205980196,2017-11-20 08:28:33,47.086702474
2017-11-20 08:38:34,1.2212978184,2017-11-20 08:38:35,64.5614664714
2017-11-20 08:48:37,1.2194029886,2017-11-20 08:48:37,40.2214729818
2017-11-20 08:58:38,1.222296175,2017-11-20 08:58:38,71.9957820638
2017-11-20 09:08:40,1.2210963585,2017-11-20 09:08:40,46.1888334147
2017-11-20 09:18:42,1.2219269028,2017-11-20 09:18:42,32.1959513346
2017-11-20 09:28:44,1.2219269028,2017-11-20 09:28:44,37.1779683431
2017-11-20 09:38:45,1.2219633963,2017-11-20 09:38:45,36.295181071
2017-11-20 09:48:47,1.2215946973,2017-11-20 09:48:47,82.8054016113
2017-11-20 09:58:48,1.2219633758,2017-11-20 09:58:49,82.2363155111
2017-11-20 10:08:50,1.2200996807,2017-11-20 10:08:50,39.0239790853
2017-11-20 10:18:52,1.2219269028,2017-11-20 10:18:52,39.7438830566
2017-11-20 10:28:53,1.222795343,2017-11-20 10:28:53,31.0557682292
2017-11-20 10:38:54,1.2219633963,2017-11-20 10:38:55,49.0242093913
2017-11-20 10:48:56,1.221428564,2017-11-20 10:48:56,51.5881131999
2017-11-20 10:58:59,1.2213930384,2017-11-20 10:59:00,43.6792240397
2017-11-20 11:09:01,1.2194352289,2017-11-20 11:09:01,45.3864823405
2017-11-20 11:19:02,1.2227953226,2017-11-20 11:19:02,42.2203125
2017-11-20 11:29:04,1.2207641325,2017-11-20 11:29:04,42.60640625
2017-11-20 11:39:05,1.2229617324,2017-11-20 11:39:05,44.8626416016
2017-11-20 11:49:07,1.221096338,2017-11-20 11:49:07,37.8295015462
2017-11-20 11:59:08,1.2224625643,2017-11-20 11:59:08,34.8543676758
2017-11-20 12:09:10,1.221428564,2017-11-20 12:09:10,40.330061849
2017-11-20 12:19:12,1.2205980196,2017-11-20 12:19:12,42.1348490397
2017-11-20 12:29:13,1.2212978389,2017-11-20 12:29:13,42.6928751628
2017-11-20 12:39:15,1.2220930158,2017-11-20 12:39:15,40.5140596517
2017-11-20 12:49:17,1.221262451,2017-11-20 12:49:17,45.3402315267
2017-11-20 12:59:18,1.2221297856,2017-11-20 12:59:18,42.799453125
2017-11-20 13:09:20,1.2197674548,2017-11-20 13:09:20,33.7875826009
2017-11-20 13:19:21,1.2217970069,2017-11-20 13:19:21,33.4477396647
2017-11-20 13:29:23,1.2197674344,2017-11-20 13:29:23,47.8991080729
2017-11-20 13:39:25,1.2205979992,2017-11-20 13:39:25,32.8243591309
2017-11-20 13:49:26,1.2217970069,2017-11-20 13:49:26,40.6528120931
2017-11-20 13:59:28,1.2200996807,2017-11-20 13:59:28,34.9810546875
2017-11-20 14:09:30,1.2189368696,2017-11-20 14:09:30,41.8945458984
2017-11-20 14:19:31,1.2219633963,2017-11-20 14:19:31,38.997837321
2017-11-20 14:29:33,1.2202657733,2017-11-20 14:29:33,27.0440128581
2017-11-20 14:39:35,1.2210963585,2017-11-20 14:39:35,83.9023502604
2017-11-20 14:49:37,1.2209302251,2017-11-20 14:49:37,46.4613110352
2017-11-20 14:59:38,1.2211314495,2017-11-20 14:59:38,32.934958903
2017-11-20 15:09:40,1.2197674344,2017-11-20 15:09:40,41.4742667643
2017-11-20 15:19:41,1.2212978389,2017-11-20 15:19:41,54.2384859212
2017-11-20 15:29:42,1.2202995028,2017-11-20 15:29:43,30.561085612
2017-11-20 15:39:44,1.2197674344,2017-11-20 15:39:44,35.889983724
2017-11-20 15:49:46,1.2197674548,2017-11-20 15:49:46,31.6379252116
2017-11-20 15:59:47,1.2199667241,2017-11-20 15:59:47,39.1657478841
2017-11-20 16:09:49,1.2199335474,2017-11-20 16:09:49,34.4552030436
2017-11-20 16:19:50,1.2206322815,2017-11-20 16:19:50,36.4399662272
2017-11-20 16:29:51,1.2206322815,2017-11-20 16:29:51,37.4846313477
2017-11-20 16:39:53,1.2196013214,2017-11-20 16:39:53,38.0336083984
2017-11-20 16:49:55,1.2182724382,2017-11-20 16:49:55,35.2273905436
2017-11-20 16:59:56,1.220133093,2017-11-20 16:59:56,37.3328080241
2017-11-20 17:09:57,1.2211314495,2017-11-20 17:09:57,35.6034297689
2017-11-20 17:19:59,1.21893689,2017-11-20 17:19:59,31.5202872721
2017-11-20 17:30:00,1.2217970069,2017-11-20 17:30:01,41.9397912598
2017-11-20 17:40:02,1.2197674344,2017-11-20 17:40:02,35.5853316243
2017-11-20 17:50:04,1.2187707567,2017-11-20 17:50:04,34.0731311035
2017-11-20 18:00:06,1.2202657937,2017-11-20 18:00:06,31.9395609538
2017-11-20 18:10:08,1.2191029826,2017-11-20 18:10:08,35.3339685059
2017-11-20 18:20:10,1.2196013214,2017-11-20 18:20:10,32.9661279297
2017-11-20 18:30:11,1.2202995028,2017-11-20 18:30:11,40.2345438639
2017-11-20 18:40:13,1.2192691159,2017-11-20 18:40:13,34.0630765788
2017-11-20 18:50:15,1.2196013214,2017-11-20 18:50:15,40.0284261068
2017-11-20 19:00:16,1.2217970069,2017-11-20 19:00:17,39.5196671549
2017-11-20 19:10:18,1.2196013214,2017-11-20 19:10:19,30.8084269206
2017-11-20 19:20:20,1.2194352289,2017-11-20 19:20:20,29.0488850911
2017-11-20 19:30:22,1.2194352085,2017-11-20 19:30:22,34.3466141764
2017-11-20 19:40:24,1.2181063252,2017-11-20 19:40:24,26.8499605306
2017-11-20 19:50:26,1.2186046437,2017-11-20 19:50:26,32.4010636393
2017-11-20 20:00:27,1.2207986708,2017-11-20 20:00:27,39.7660030111
2017-11-20 20:10:30,1.2185738012,2017-11-20 20:10:30,39.3497456868
2017-11-20 20:20:31,1.2199667241,2017-11-20 20:20:31,35.6114733887
2017-11-20 20:30:32,1.2191347569,2017-11-20 20:30:32,33.7976371257
2017-11-20 20:40:34,1.2186046641,2017-11-20 20:40:34,36.9175561523
2017-11-20 20:50:36,1.2191029826,2017-11-20 20:50:36,33.3522216797
2017-11-20 21:00:38,1.2191030029,2017-11-20 21:00:38,38.1864371745
2017-11-20 21:10:40,1.2191029826,2017-11-20 21:10:40,32.0531770833
2017-11-20 21:20:42,1.2194352085,2017-11-20 21:20:42,37.5509912109
2017-11-20 21:30:43,1.2199667241,2017-11-20 21:30:43,42.799453125
2017-11-20 21:40:45,1.2177740993,2017-11-20 21:40:45,33.1461039225
2017-11-20 21:50:46,1.2217969865,2017-11-20 21:50:47,34.5507210286
2017-11-20 22:00:48,1.2192691159,2017-11-20 22:00:48,37.3619661458
2017-11-20 22:10:50,1.2186046437,2017-11-20 22:10:50,35.8930000814
2017-11-20 22:20:51,1.2214642282,2017-11-20 22:20:52,33.4779032389
2017-11-20 22:30:53,1.2184385308,2017-11-20 22:30:53,38.9566137695
2017-11-20 22:40:54,1.2199667241,2017-11-20 22:40:54,36.0307470703
2017-11-20 22:50:56,1.2181063252,2017-11-20 22:50:56,46.5487854004
2017-11-20 23:00:57,1.2198003347,2017-11-20 23:00:57,34.2923197428
2017-11-20 23:10:58,1.2207986708,2017-11-20 23:10:59,31.1985424805
2017-11-20 23:21:00,1.2181063048,2017-11-20 23:21:00,32.6785685221
2017-11-20 23:31:01,1.2196339454,2017-11-20 23:31:01,31.9868172201
2017-11-20 23:41:03,1.2184385308,2017-11-20 23:41:03,34.1485400391
2017-11-20 23:51:05,1.2207641325,2017-11-20 23:51:05,33.6206774902
2017-11-21 00:01:07,1.2179401919,2017-11-21 00:01:07,33.7745117188
2017-11-21 00:11:08,1.2202995028,2017-11-21 00:11:08,56.660620931
2017-11-21 00:21:10,1.2199335474,2017-11-21 00:21:10,38.4508711751
2017-11-21 00:31:12,1.21893689,2017-11-21 00:31:12,33.978618571
2017-11-21 00:41:13,1.2199667036,2017-11-21 00:41:13,39.1335734049
2017-11-21 00:51:15,1.2192691159,2017-11-21 00:51:15,34.4903938802
2017-11-21 01:01:17,1.2182724178,2017-11-21 01:01:17,32.6514213053
2017-11-21 01:11:19,1.2184385511,2017-11-21 01:11:19,34.5225683594
2017-11-21 01:21:20,1.2209650397,2017-11-21 01:21:20,33.24262736
2017-11-21 01:31:22,1.2174418734,2017-11-21 01:31:22,43.6249296061
2017-11-21 01:41:23,1.2191347773,2017-11-21 01:41:23,43.1161706543
2017-11-21 01:51:25,1.2196013214,2017-11-21 01:51:25,53.0047957357
2017-11-21 02:01:26,1.2207986708,2017-11-21 02:01:27,54.7381958008
2017-11-21 02:11:28,1.2189368696,2017-11-21 02:11:28,89.5067423503
2017-11-21 02:21:30,1.2186046641,2017-11-21 02:21:30,48.2419673665
2017-11-21 02:31:31,1.219467556,2017-11-21 02:31:31,34.8151550293
2017-11-21 02:41:33,1.2189368696,2017-11-21 02:41:33,54.7924902344
2017-11-21 02:51:35,1.2200996603,2017-11-21 02:51:35,32.5257397461
2017-11-21 03:01:37,1.2192691159,2017-11-21 03:01:37,58.5448388672
2017-11-21 03:11:39,1.2196013214,2017-11-21 03:11:39,68.9743973796
2017-11-21 03:21:41,1.2200996603,2017-11-21 03:21:41,43.5796842448
2017-11-21 03:31:43,1.2191030029,2017-11-21 03:31:43,30.8255196126
2017-11-21 03:41:45,1.2196013214,2017-11-21 03:41:45,30.4223331706
2017-11-21 03:51:46,1.2211314495,2017-11-21 03:51:46,34.0409566243
2017-11-21 04:01:48,1.2184385308,2017-11-21 04:01:48,41.8704150391
2017-11-21 04:11:50,1.2191030029,2017-11-21 04:11:50,63.4625069173
2017-11-21 04:21:51,1.219467556,2017-11-21 04:21:51,55.230867513
2017-11-21 04:31:53,1.2192690955,2017-11-21 04:31:53,36.4419771322
2017-11-21 04:41:55,1.2192690955,2017-11-21 04:41:55,43.3795992025
2017-11-21 04:51:57,1.2182724382,2017-11-21 04:51:57,54.7542830404
2017-11-21 05:01:59,1.2191029826,2017-11-21 05:01:59,42.0725109863
2017-11-21 05:12:00,1.2202995028,2017-11-21 05:12:00,37.5620511882
2017-11-21 05:22:02,1.2194352085,2017-11-21 05:22:02,40.0244042969
2017-11-21 05:32:04,1.2200996807,2017-11-21 05:32:04,41.9337585449
2017-11-21 05:42:06,1.2187707567,2017-11-21 05:42:06,37.4383805339
2017-11-21 05:52:08,1.2194352289,2017-11-21 05:52:08,44.4252697754
2017-11-21 06:02:10,1.2187707567,2017-11-21 06:02:10,40.1008186849
2017-11-21 06:12:11,1.219467556,2017-11-21 06:12:11,56.5540429688
2017-11-21 06:22:13,1.2192690955,2017-11-21 06:22:13,43.7787638346
2017-11-21 06:32:15,1.2182724382,2017-11-21 06:32:15,40.3451436361
2017-11-21 06:42:17,1.2189368696,2017-11-21 06:42:17,51.8867325846
2017-11-21 06:52:18,1.219467556,2017-11-21 06:52:18,30.1910791016
2017-11-21 07:02:20,1.2191029826,2017-11-21 07:02:20,29.5978621419
2017-11-21 07:12:21,1.2204658921,2017-11-21 07:12:21,66.6688948568
2017-11-21 07:22:22,1.219467556,2017-11-21 07:22:22,33.4346687826
2017-11-21 07:32:23,1.2201331134,2017-11-21 07:32:24,68.9874682617
2017-11-21 07:42:25,1.2169435142,2017-11-21 07:42:25,44.0291215007
2017-11-21 07:52:26,1.2209650602,2017-11-21 07:52:26,66.0404870605
2017-11-21 08:02:28,1.2182724382,2017-11-21 08:02:28,41.622068278
2017-11-21 08:12:29,1.2212978184,2017-11-21 08:12:30,48.7748571777
2017-11-21 08:22:32,1.2179104513,2017-11-21 08:22:32,50.850111084
2017-11-21 08:32:34,1.2192691159,2017-11-21 08:32:34,32.415139974
2017-11-21 08:42:36,1.2182724178,2017-11-21 08:42:36,41.524539388
2017-11-21 08:52:37,1.2204658921,2017-11-21 08:52:37,55.9970222982
2017-11-21 09:02:40,1.219900501,2017-11-21 09:02:40,43.1463342285
2017-11-21 09:12:42,1.2182724178,2017-11-21 09:12:42,46.6161507161
2017-11-21 09:22:44,1.2192690955,2017-11-21 09:22:44,37.4333532715
2017-11-21 09:32:46,1.2179402122,2017-11-21 09:32:46,37.5318876139
2017-11-21 09:42:48,1.2187707567,2017-11-21 09:42:48,56.7149153646
2017-11-21 09:52:49,1.2202995028,2017-11-21 09:52:49,34.7759423828
2017-11-21 10:02:51,1.2186046437,2017-11-21 10:02:51,43.8491455078
2017-11-21 10:12:53,1.2196013418,2017-11-21 10:12:54,44.768129069
2017-11-21 10:22:55,1.2181063048,2017-11-21 10:22:55,43.6339786784
2017-11-21 10:32:56,1.2191347773,2017-11-21 10:32:57,33.3039599609
2017-11-21 10:42:58,1.217441853,2017-11-21 10:42:58,31.2870222982
2017-11-21 10:53:00,1.2194352289,2017-11-21 10:53:00,36.6088822428
2017-11-21 11:03:02,1.2189368696,2017-11-21 11:03:02,39.2089823405
2017-11-21 11:13:04,1.2196013418,2017-11-21 11:13:04,31.9003483073
2017-11-21 11:23:06,1.2177740789,2017-11-21 11:23:06,53.3084423828
2017-11-21 11:33:07,1.2196339454,2017-11-21 11:33:07,50.1281962077
2017-11-21 11:43:09,1.2184385308,2017-11-21 11:43:09,42.1177563477
2017-11-21 11:53:11,1.2196013418,2017-11-21 11:53:11,32.1104878743
2017-11-21 12:03:13,1.2177740789,2017-11-21 12:03:13,38.4840511068
2017-11-21 12:13:15,1.2191029826,2017-11-21 12:13:15,31.505205485
2017-11-21 12:23:16,1.2201331134,2017-11-21 12:23:17,30.4575240072
2017-11-21 12:33:18,1.2171096474,2017-11-21 12:33:18,38.2598352051
2017-11-21 12:43:19,1.2193011463,2017-11-21 12:43:19,43.1222033691
2017-11-21 12:53:20,1.2198003347,2017-11-21 12:53:20,31.3161804199
2017-11-21 13:03:22,1.2179402122,2017-11-21 13:03:22,45.7846415202
2017-11-21 13:13:23,1.218968388,2017-11-21 13:13:23,29.0941304525
2017-11-21 13:23:24,1.2193011667,2017-11-21 13:23:24,44.110563151
2017-11-21 13:33:26,1.2172757401,2017-11-21 13:33:26,36.4932552083
2017-11-21 13:43:28,1.2182724178,2017-11-21 13:43:28,38.0527119954
2017-11-21 13:53:30,1.2181063252,2017-11-21 13:53:30,42.7753222656
2017-11-21 14:03:31,1.2191347773,2017-11-21 14:03:31,32.413129069
2017-11-21 14:13:32,1.2186355889,2017-11-21 14:13:32,56.5449938965
2017-11-21 14:23:33,1.2191347773,2017-11-21 14:23:33,37.5751220703
2017-11-21 14:33:35,1.2177740993,2017-11-21 14:33:35,44.6464693197
2017-11-21 14:43:36,1.219467556,2017-11-21 14:43:36,35.7341385905
2017-11-21 14:53:38,1.2184385308,2017-11-21 14:53:38,35.0132291667
2017-11-21 15:03:40,1.2179401919,2017-11-21 15:03:40,26.0757621257
2017-11-21 15:13:41,1.2178036625,2017-11-21 15:13:41,71.1099784342
2017-11-21 15:23:43,1.2177740993,2017-11-21 15:23:43,34.5145247396
2017-11-21 15:33:44,1.2193011667,2017-11-21 15:33:44,39.9158154297
2017-11-21 15:43:45,1.2183028102,2017-11-21 15:43:45,36.4540425618
2017-11-21 15:53:47,1.2172757604,2017-11-21 15:53:47,39.2783585612
2017-11-21 16:03:48,1.2191347773,2017-11-21 16:03:48,35.2967667643
2017-11-21 16:13:50,1.2182724178,2017-11-21 16:13:50,36.6470894368
2017-11-21 16:23:51,1.2186356093,2017-11-21 16:23:52,32.8917244466
2017-11-21 16:33:53,1.2164451753,2017-11-21 16:33:53,32.296496582
2017-11-21 16:43:55,1.2172757604,2017-11-21 16:43:55,39.3879528809
2017-11-21 16:53:56,1.2191347773,2017-11-21 16:53:56,36.3464591471
2017-11-21 17:03:57,1.2191347773,2017-11-21 17:03:58,37.3428625488
2017-11-21 17:13:59,1.2166112882,2017-11-21 17:13:59,32.3638618978
2017-11-21 17:24:01,1.217441853,2017-11-21 17:24:01,29.8009635417
2017-11-21 17:34:02,1.2193011667,2017-11-21 17:34:02,42.7773331706
2017-11-21 17:44:04,1.218770777,2017-11-21 17:44:04,36.5807295736
2017-11-21 17:54:06,1.217441853,2017-11-21 17:54:06,33.3582543945
2017-11-21 18:04:08,1.217441853,2017-11-21 18:04:08,55.5365250651
2017-11-21 18:14:09,1.218968388,2017-11-21 18:14:09,41.9076167806
2017-11-21 18:24:10,1.2193011667,2017-11-21 18:24:10,64.2648579915
2017-11-21 18:34:12,1.2181063048,2017-11-21 18:34:12,58.3176066081
2017-11-21 18:44:14,1.2181063252,2017-11-21 18:44:14,38.5363346354
2017-11-21 18:54:15,1.2179700518,2017-11-21 18:54:15,39.574967041
2017-11-21 19:04:17,1.217607966,2017-11-21 19:04:17,38.1401863607
2017-11-21 19:14:18,1.2188019986,2017-11-21 19:14:18,70.1276513672
2017-11-21 19:24:20,1.2177740789,2017-11-21 19:24:20,45.5302620443
2017-11-21 19:34:22,1.2174418734,2017-11-21 19:34:22,36.3555082194
2017-11-21 19:44:24,1.217607966,2017-11-21 19:44:24,43.0669034831
2017-11-21 19:54:25,1.218968388,2017-11-21 19:54:26,30.9944356283
2017-11-21 20:04:27,1.2179401919,2017-11-21 20:04:28,49.5591101074
2017-11-21 20:14:29,1.2179402122,2017-11-21 20:14:29,28.3340083822
2017-11-21 20:24:31,1.2166112882,2017-11-21 20:24:31,40.7865372721
2017-11-21 20:34:32,1.219467556,2017-11-21 20:34:32,40.230522054
2017-11-21 20:44:33,1.2178036625,2017-11-21 20:44:33,33.5774430339
2017-11-21 20:54:35,1.2157807235,2017-11-21 20:54:35,50.4408919271
2017-11-21 21:04:37,1.2167774215,2017-11-21 21:04:37,52.6890836589
2017-11-21 21:14:39,1.2169435142,2017-11-21 21:14:39,32.7378902181
2017-11-21 21:24:40,1.2184692199,2017-11-21 21:24:40,27.1988525391
2017-11-21 21:34:42,1.2154484976,2017-11-21 21:34:42,40.0998132324
2017-11-21 21:44:45,1.2185738012,2017-11-21 21:44:45,35.6577242025
2017-11-21 21:54:47,1.2177740789,2017-11-21 21:54:47,32.2351639811
2017-11-21 22:04:49,1.2176079863,2017-11-21 22:04:49,62.4852071126
2017-11-21 22:14:51,1.2169435142,2017-11-21 22:14:51,36.9396761068
2017-11-21 22:24:53,1.2176079863,2017-11-21 22:24:53,33.957504069
2017-11-21 22:34:55,1.217441853,2017-11-21 22:34:55,32.8193318685
2017-11-21 22:44:56,1.218968388,2017-11-21 22:44:57,32.2060058594
2017-11-21 22:54:58,1.2171096271,2017-11-21 22:54:58,39.1989278158
2017-11-21 23:05:00,1.2167774215,2017-11-21 23:05:00,34.8423022461
2017-11-21 23:15:02,1.217607966,2017-11-21 23:15:02,32.6282958984
2017-11-21 23:25:03,1.2179700518,2017-11-21 23:25:03,34.1575891113
2017-11-21 23:35:05,1.2171096271,2017-11-21 23:35:05,42.0393310547
2017-11-21 23:45:07,1.2177740993,2017-11-21 23:45:07,31.7515413411
2017-11-21 23:55:09,1.2169435142,2017-11-21 23:55:09,39.7328230794
2017-11-22 00:05:10,1.2181364412,2017-11-22 00:05:10,36.9266052246
2017-11-22 00:15:12,1.2172757401,2017-11-22 00:15:12,29.5244641113
2017-11-22 00:25:14,1.2172757604,2017-11-22 00:25:14,26.8821350098
2017-11-22 00:35:15,1.2193011463,2017-11-22 00:35:15,32.1758422852
2017-11-22 00:45:17,1.2157807438,2017-11-22 00:45:17,32.2331530762
2017-11-22 00:55:18,1.2171381051,2017-11-22 00:55:18,36.216755778
