"bitcoin, x; Moving Average 8, x; Moving Average 40, x; Volume, x; Bollinger Bands, x; Trace 5, x",close,high,low,open,"Moving Average 8, y","Moving Average 40, y","Volume, y",color,"Bollinger Bands, y","Trace 5, y"
2015-03-26,248.53,254.35,244.91,246.28,257.215,261.9695,103.5287490444,#17BECF,284.0470244749,235.8569755251
2015-03-27,247.03,256.81,245.21,248.57,255.4775,262.27475,69.9303728292,#7F7F7F,273.3942599931,238.8157400069
2015-03-28,252.8,254.21,246.97,246.97,254.35875,262.74875,63.4529272152,#17BECF,273.167979195,238.342020805
2015-03-29,242.71,253.14,240.85,252.74,252.195,262.72625,89.4046392814,#7F7F7F,272.6996513913,235.1663486087
2015-03-30,247.53,249.24,239.21,242.88,249.64125,263.00625,92.9568133156,#17BECF,270.7938795446,234.2281204554
2015-03-31,244.22,248.73,242.74,247.45,246.82625,263.10475,92.8343297027,#7F7F7F,269.0599809728,232.8020190272
2015-04-01,247.27,247.54,241.16,244.22,247.03625,263.192,92.5191086666,#17BECF,262.5261194374,235.1978805626
2015-04-02,253.0,254.46,245.42,247.09,247.88625,263.40375,103.8442687747,#17BECF,254.111686788,240.864313212
2015-04-03,254.32,256.04,251.88,253.07,248.61,263.86225,91.0136835483,#17BECF,256.0830403176,240.6389596824
2015-04-04,253.7,255.26,251.1,254.29,249.44375,264.2325,49.2451714624,#7F7F7F,257.3404131018,240.8815868982
2015-04-05,260.6,260.68,251.94,253.76,250.41875,264.779,75.3998465081,#17BECF,261.2616609759,239.3743390241
2015-04-06,255.49,261.8,254.57,260.72,252.01625,265.2295,78.4148107558,#7F7F7F,262.2845483478,240.0434516522
2015-04-07,253.18,255.81,252.21,255.27,252.7225,265.64825,72.9417805514,#7F7F7F,262.3499576605,240.0540423395
2015-04-08,245.02,253.85,244.22,253.06,252.8225,265.428,122.7916088483,#7F7F7F,261.8720848896,240.9939151104
2015-04-09,243.68,246.12,239.4,244.75,252.37375,265.1635,88.8193532502,#7F7F7F,262.3732119921,239.7227880079
2015-04-10,236.07,243.69,232.77,243.69,250.2575,264.56025,122.3450671411,#7F7F7F,264.5261624679,235.9398375321
2015-04-11,236.55,239.54,234.18,236.02,248.03625,263.58225,69.1828366096,#17BECF,265.8491979588,232.4728020412
2015-04-12,236.15,237.73,233.5,236.53,245.8425,262.4435,52.4577598984,#7F7F7F,265.7671252312,229.1848747688
2015-04-13,224.59,236.94,222.0,235.95,241.34125,261.231,138.838772875,#7F7F7F,267.0252182645,221.9807817355
2015-04-14,219.16,224.98,216.32,224.76,236.8,259.8055,144.7298777149,#7F7F7F,267.5459171372,214.5520828628
2015-04-15,223.83,223.83,218.65,219.07,233.13125,258.58325,100.7997140687,#17BECF,261.9460962081,212.7979037919
2015-04-16,228.57,229.67,223.92,223.92,231.075,257.391,108.5243032769,#17BECF,256.1326724572,213.2273275428
2015-04-17,222.88,228.91,221.94,228.57,228.475,256.10425,91.6627781766,#7F7F7F,249.7934971516,213.5065028485
2015-04-18,223.36,224.32,220.88,222.85,226.88625,254.448,57.9289040115,#17BECF,245.5908824489,213.3771175511
2015-04-19,222.6,226.35,222.37,223.46,225.1425,252.719,67.4820305481,#7F7F7F,240.4594524835,214.2925475165
2015-04-20,224.63,226.35,221.98,222.61,223.7025,250.92525,81.7553309887,#17BECF,237.856020341,214.607979659
2015-04-21,235.27,235.27,224.3,224.62,225.0375,249.44825,106.1673821567,#17BECF,237.2410381061,214.9669618939
2015-04-22,234.18,237.91,233.48,235.6,226.915,248.16925,101.8357673584,#7F7F7F,236.2990313488,215.5149686512
2015-04-23,236.46,236.47,233.2,234.05,228.49375,247.03375,72.0460120105,#17BECF,239.3601021609,214.8278978391
2015-04-24,231.27,236.31,229.93,235.97,228.83125,245.65575,92.7431141091,#7F7F7F,239.42763458,217.18236542
2015-04-25,226.39,232.56,226.34,231.24,229.27,244.05075,61.6511330006,#7F7F7F,239.3383525918,217.7836474082
2015-04-26,219.43,226.94,214.87,226.41,228.77875,242.399,131.9040240623,#7F7F7F,239.8737758992,215.4202241008
2015-04-27,229.29,233.31,218.02,219.43,229.615,241.72375,168.2323694884,#17BECF,240.0679822675,216.5080177325
2015-04-28,225.85,229.5,223.07,228.97,229.7675,240.84675,95.0595528005,#7F7F7F,239.9536858394,217.1203141606
2015-04-29,225.81,227.04,223.43,225.59,228.585,239.94825,83.860325052,#17BECF,239.6987617608,218.0172382392
2015-04-30,236.15,239.56,224.99,225.69,228.83125,239.3515,143.2081304256,#17BECF,241.2932422448,218.7267577552
2015-05-01,232.08,238.97,232.08,235.94,228.28375,238.4545,81.0724750086,#7F7F7F,240.4829865332,218.8990134668
2015-05-02,234.93,235.73,232.34,232.34,228.74125,237.65925,53.358447197,#17BECF,240.7060475319,218.8259524681
2015-05-03,240.36,243.24,234.08,234.88,230.4875,237.5285,76.9433349975,#17BECF,242.3615113234,217.9504886766
2015-05-04,239.02,242.64,237.81,240.36,232.93625,237.349,88.7934064095,#7F7F7F,244.3724928073,217.4895071927
2015-05-05,236.12,239.2,232.05,238.85,233.79,237.03875,101.3429612062,#7F7F7F,245.2931106667,218.5148893333
2015-05-06,229.78,236.45,229.23,236.25,234.28125,236.6075,128.7631647663,#7F7F7F,243.3002974305,222.5777025695
2015-05-07,237.33,239.1,228.57,229.66,235.72125,236.22075,122.4640795517,#17BECF,244.0936008414,223.3923991586
2015-05-08,243.86,246.28,236.27,237.2,236.685,236.2495,112.5461330271,#17BECF,246.0568881749,225.0311118251
2015-05-09,241.83,247.8,239.64,243.77,237.90375,236.107,81.8364140098,#7F7F7F,245.7810922275,228.5109077725
2015-05-10,240.3,244.07,238.85,241.73,238.575,236.009,62.5014565127,#7F7F7F,246.380279134,228.741720866
2015-05-11,242.16,244.27,239.38,240.3,238.8,235.88125,86.2747770069,#17BECF,246.8944119684,230.2435880316
2015-05-12,241.11,242.88,240.1,242.15,239.06125,235.584,79.9742855958,#7F7F7F,247.224363028,231.149636972
2015-05-13,236.38,243.7,235.04,241.4,239.09375,235.1355,114.9847702851,#7F7F7F,246.9612427222,230.6167572778
2015-05-14,236.93,237.8,234.06,236.21,239.9875,234.71625,103.0418266999,#17BECF,246.8324932259,230.3275067741
2015-05-15,237.6,238.75,236.79,236.96,240.02125,234.14125,68.7264309764,#17BECF,246.8362388826,230.6197611174
2015-05-16,236.15,237.7,235.29,237.64,239.0575,233.65775,46.9604065213,#7F7F7F,244.9604207467,233.7695792533
2015-05-17,236.8,238.03,236.01,236.01,238.42875,233.24825,47.019847973,#17BECF,245.002325513,233.621674487
2015-05-18,233.13,237.21,232.46,236.89,237.5325,232.951,71.9782953717,#7F7F7F,244.1597390679,232.3182609321
2015-05-19,231.95,234.15,231.82,233.04,236.25625,232.65775,61.4007329166,#7F7F7F,243.7751053878,230.7268946122
2015-05-20,234.02,234.68,231.84,231.89,235.37,232.6065,66.2310913597,#17BECF,243.050994676,230.195005324
2015-05-21,235.34,236.24,233.84,234.02,235.24,232.57625,64.2003059403,#17BECF,241.0749605677,230.8070394323
2015-05-22,240.35,240.97,235.06,235.32,235.6675,232.68125,112.3486582068,#17BECF,240.6708968407,231.0591031593
2015-05-23,238.87,241.03,238.69,240.29,235.82625,233.03825,61.1420437895,#7F7F7F,241.2828055787,230.9451944213
2015-05-24,240.95,241.98,238.81,238.98,236.42625,233.583,47.7609462544,#17BECF,242.5240405384,230.5079594616
2015-05-25,237.11,241.02,236.64,240.93,236.465,233.915,60.8321032432,#7F7F7F,242.4436586726,230.4903413274
2015-05-26,237.12,238.24,235.69,237.1,236.96375,234.12875,69.2687246964,#17BECF,242.5492722949,230.5787277051
2015-05-27,237.28,238.64,236.69,237.06,237.63,234.48875,79.3872218476,#17BECF,242.613361327,230.610638673
2015-05-28,237.41,237.82,236.65,237.26,238.05375,234.84,58.2519691673,#17BECF,242.5260388462,231.5539611538
2015-05-29,237.1,237.52,235.73,237.38,238.27375,235.2025,62.4420075917,#7F7F7F,241.7268980492,233.3831019508
2015-05-30,233.34,237.09,232.05,237.09,237.3975,235.42025,60.4208451187,#7F7F7F,241.9284417078,233.0455582922
2015-05-31,230.19,233.25,229.54,233.13,236.3125,235.29325,63.9940918372,#7F7F7F,243.3094989809,230.6345010191
2015-06-01,222.93,231.71,221.3,230.23,234.06,235.012,117.034495133,#7F7F7F,245.6817941043,224.7782058957
2015-06-02,225.8,226.42,222.42,222.89,232.64625,234.7455,90.6067316209,#17BECF,245.5540467667,222.2919532333
2015-06-03,225.87,227.4,223.93,225.74,231.24,234.6105,78.5956523664,#17BECF,243.9063348997,220.9236651003
2015-06-04,224.32,226.58,224.05,225.77,229.62,234.55875,65.6566512126,#7F7F7F,243.1404776831,219.1315223169
2015-06-05,224.95,225.97,223.18,224.15,228.0625,234.69675,80.2689486553,#17BECF,241.6925917299,218.1454082701
2015-06-06,225.62,225.72,224.38,225.0,226.6275,234.605,49.3373814378,#17BECF,239.5561026407,217.9498973593
2015-06-07,222.88,226.19,222.65,225.6,225.32,234.53075,59.7559224695,#7F7F7F,236.7522707442,217.8477292558
2015-06-08,228.49,229.46,222.84,222.88,225.1075,234.59775,102.3169504136,#17BECF,233.0719175749,219.8060824251
2015-06-09,229.05,230.95,227.93,228.54,225.8725,234.42025,123.7856363239,#17BECF,231.0141405078,221.0058594922
2015-06-10,228.8,229.78,228.01,229.0,226.2475,234.33825,69.513986014,#7F7F7F,230.4151874961,221.3268125039
2015-06-11,229.71,230.29,228.77,228.85,226.7275,234.20775,62.7573897523,#17BECF,231.1655542705,221.9324457295
2015-06-12,229.98,231.06,229.31,229.71,227.435,233.94825,60.9518218976,#17BECF,232.0185920482,221.9154079518
2015-06-13,232.4,232.65,229.21,229.92,228.36625,233.78275,57.2517211704,#17BECF,233.6372640516,221.6027359484
2015-06-14,233.54,234.86,232.0,232.44,229.35625,233.71825,52.0934315321,#17BECF,235.1120451545,221.9719548455
2015-06-15,236.82,237.84,233.42,233.42,231.09875,233.89425,84.0811586859,#17BECF,237.5791377199,221.8788622801
2015-06-16,250.9,251.74,236.12,236.76,233.9,234.2335,165.8509366281,#17BECF,247.2544073315,217.2595926685
2015-06-17,249.28,256.85,246.48,250.82,236.42875,234.369,175.9403080873,#7F7F7F,251.7391879022,218.0548120978
2015-06-18,249.01,252.11,244.13,249.43,238.955,234.5485,124.4134773704,#7F7F7F,255.2581172188,218.6398827812
2015-06-19,244.61,250.98,243.79,249.04,240.8175,234.65625,97.9735088508,#7F7F7F,256.472116259,220.537883741
2015-06-20,245.21,245.83,240.63,244.53,242.72125,234.7325,84.0426573141,#17BECF,257.1450854656,223.1469145344
2015-06-21,243.94,245.22,241.88,245.1,244.16375,234.80325,43.4569976224,#7F7F7F,256.9950254836,226.1429745164
2015-06-22,246.99,247.92,243.78,243.97,245.845,235.0685,71.6324547553,#17BECF,256.629364589,229.910635411
2015-06-23,244.3,247.3,243.13,246.93,246.78,235.25275,61.8448628735,#7F7F7F,255.4206650244,233.4993349756
2015-06-24,240.51,244.34,240.51,244.28,245.48125,235.3255,72.1171676853,#7F7F7F,253.6371574933,236.6768425067
2015-06-25,242.8,243.33,240.37,240.37,244.67125,235.49175,66.4460461285,#17BECF,252.2281325063,239.2818674937
2015-06-26,243.59,243.75,241.55,242.6,243.99375,235.6615,57.4058869412,#17BECF,250.4870410741,239.5609589259
2015-06-27,250.99,251.34,243.12,243.55,244.79125,236.108,81.6311406829,#17BECF,251.3173833413,239.0726166588
2015-06-28,249.01,251.17,247.43,250.96,245.26625,236.5345,60.7911328862,#7F7F7F,251.3173833413,239.0726166588
2015-06-29,257.06,257.17,248.58,248.72,246.90625,237.1105,135.1548276667,#17BECF,256.0841991776,236.7958008224
2015-06-30,263.07,267.87,255.95,257.04,248.91625,237.80375,169.2849811837,#17BECF,262.4061087599,234.0458912401
2015-07-01,258.62,265.17,255.77,263.35,250.70625,238.2605,104.5155053747,#7F7F7F,264.9041580092,234.4838419908
2015-07-02,255.41,261.63,254.12,258.55,252.56875,238.674,84.3815825535,#7F7F7F,266.0108030323,235.0611969677
2015-07-03,256.34,257.08,253.5,255.46,254.26125,239.05875,74.2521650932,#17BECF,266.9293091058,236.5506908942
2015-07-04,260.89,261.46,254.2,256.49,256.42375,239.65325,59.8735099084,#17BECF,267.685378697,239.870621303
2015-07-05,271.91,274.51,258.7,260.81,259.03875,240.523,162.3923356993,#17BECF,272.4468606839,240.9311393161
2015-07-06,269.03,277.42,267.6,271.11,261.54125,241.31675,182.7112217968,#7F7F7F,273.7579977625,244.7080022375
2015-07-07,266.21,271.34,264.83,269.96,262.685,242.03675,108.4016378047,#7F7F7F,274.6156020392,246.8943979608
2015-07-08,270.79,272.97,264.39,265.98,263.65,242.879,136.5641271834,#17BECF,275.3620164087,250.5039835913
2015-07-09,269.23,272.33,267.09,270.83,264.97625,243.77625,149.690599116,#7F7F7F,276.4052519354,251.8947480646
2015-07-10,284.89,294.59,268.8,269.16,268.66125,245.14375,352.3816209765,#17BECF,284.2118478741,248.4521521259
2015-07-11,293.12,298.51,283.53,284.88,273.25875,246.8985,140.249385917,#17BECF,293.4312627087,246.1327372913
2015-07-12,310.87,314.39,292.5,293.14,279.50625,249.02525,181.4424035771,#17BECF,308.2081551767,242.4478448233
2015-07-13,292.05,310.95,281.01,310.83,282.02375,250.67975,212.476973121,#7F7F7F,310.3388621003,247.4591378997
2015-07-14,287.46,296.15,286.64,292.03,284.3275,252.25825,99.9345995965,#7F7F7F,310.6337978686,252.4782021314
2015-07-15,285.83,293.25,285.37,288.05,286.78,253.78025,96.1641535178,#7F7F7F,311.2971043166,254.5988956834
2015-07-16,278.09,291.18,275.24,286.04,287.6925,255.092,177.9373584091,#7F7F7F,310.7690304147,256.9389695853
2015-07-17,279.47,280.28,272.04,278.09,288.9725,256.50675,98.7275915125,#17BECF,309.4036651966,260.9563348034
2015-07-18,274.9,282.53,274.07,279.33,287.72375,257.667,91.6227719171,#7F7F7F,308.8497903574,262.3322096426
2015-07-19,273.61,275.67,272.51,274.77,285.285,258.781,56.0377910164,#7F7F7F,308.0504954583,264.0075045417
2015-07-20,278.98,278.98,272.96,273.5,281.29875,260.0355,81.4087031328,#17BECF,307.908003313,262.967996687
2015-07-21,275.83,280.55,275.42,278.88,279.27125,261.1885,83.1334517638,#7F7F7F,306.2126638005,261.2053361995
2015-07-22,277.22,277.67,274.38,275.66,277.99125,262.3695,69.9437270038,#17BECF,292.4653941259,268.2226058741
2015-07-23,276.05,278.11,275.72,277.34,276.76875,263.46075,67.1302300308,#7F7F7F,287.8458054375,269.6421945625
2015-07-24,288.28,289.25,275.25,276.0,278.0425,264.82925,129.0391286249,#17BECF,288.2845843432,269.3674156568
2015-07-25,288.7,290.73,286.0,288.16,279.19625,266.12625,71.5697956356,#17BECF,289.6309636812,268.5950363188
2015-07-26,292.69,293.05,287.71,288.64,281.42,267.171,54.7757012539,#17BECF,294.0865226101,267.0594773899
2015-07-27,293.62,297.77,287.45,292.64,283.92125,268.2795,104.1890879368,#17BECF,297.7623781001,266.2136218999
2015-07-28,294.43,296.65,293.42,293.63,285.8525,269.415,86.4504296437,#17BECF,300.6248749829,267.2571250171
2015-07-29,289.59,294.54,288.78,294.48,287.5725,270.5395,85.1983839221,#7F7F7F,300.8278759851,270.2501240149
2015-07-30,287.72,290.13,286.57,289.1,288.885,271.60225,75.1974141526,#7F7F7F,301.0194583889,271.8065416111
2015-07-31,284.65,288.96,282.34,287.7,289.96,272.62,83.0110662217,#7F7F7F,300.0030630572,274.5869369428
2015-08-01,281.6,284.93,278.11,284.69,289.125,273.48525,67.4538352273,#7F7F7F,299.1322672279,276.3337327721
2015-08-02,282.61,283.03,277.53,280.45,288.36375,274.443,62.7090336506,#17BECF,297.2789866266,279.4990133734
2015-08-03,281.23,285.47,280.23,282.81,286.93125,275.461,76.3577854425,#7F7F7F,297.6637759939,277.7042240061
2015-08-04,285.22,285.71,281.23,281.23,285.88125,276.5215,76.8133370731,#17BECF,297.4006541034,277.2713458966
2015-08-05,281.88,285.5,281.49,284.85,284.3125,277.47875,71.4062721726,#7F7F7F,296.0832099647,276.4267900353
2015-08-06,278.58,281.91,278.4,281.91,282.93625,278.1685,67.4567449207,#7F7F7F,294.1644204434,275.3375795566
2015-08-07,279.58,280.39,276.37,278.74,281.91875,278.93275,151.9593676229,#17BECF,290.2701904917,276.2618095083
2015-08-08,261.0,279.93,260.71,279.74,278.9625,279.03125,224.2643678161,#7F7F7F,295.0801047991,265.733895201
2015-08-09,265.08,267.0,260.47,261.12,276.8975,279.0815,89.7449826467,#17BECF,294.6704856594,261.6155143406
2015-08-10,264.47,267.03,262.6,265.48,274.63,279.22775,79.3261995689,#7F7F7F,293.9947963677,258.2552036323
2015-08-11,270.39,270.39,264.09,264.34,273.275,279.60225,94.0637597544,#17BECF,292.7533641827,257.2546358174
2015-08-12,266.38,270.67,265.47,270.6,270.92,279.85325,100.6659659134,#7F7F7F,291.0069996091,255.7550003909
2015-08-13,264.08,266.23,262.84,266.18,268.695,279.933,104.8375492275,#7F7F7F,289.2350414587,254.0969585413
2015-08-14,265.68,267.47,261.48,264.13,267.0825,279.77725,101.9692863595,#17BECF,284.7445625819,254.6794374182
2015-08-15,261.55,266.67,261.3,265.53,264.82875,279.59025,73.8715350793,#7F7F7F,280.7714488839,254.5865511161
2015-08-16,258.51,262.44,257.04,261.87,264.5175,279.39775,114.9549340451,#7F7F7F,277.4219079902,253.9220920098
2015-08-17,257.98,260.5,257.12,258.49,263.63,279.0775,83.7968059539,#7F7F7F,271.1048082932,255.9191917068
2015-08-18,211.08,257.99,211.08,257.93,256.95625,277.62375,199.6740572295,#7F7F7F,292.6655577068,224.3744422932
2015-08-19,226.68,237.41,222.77,225.67,251.4925,276.1685,268.5247926593,#17BECF,293.8185800004,215.5414199997
2015-08-20,235.35,237.37,226.9,226.9,247.61375,274.72425,137.1361801572,#17BECF,291.987516324,211.548483676
2015-08-21,232.57,236.43,231.72,235.35,243.675,272.76675,99.6422582448,#7F7F7F,287.5299021286,208.4420978714
2015-08-22,230.39,234.96,222.7,232.66,239.26375,271.22525,100.7244238031,#7F7F7F,283.0313752411,205.7426247589
2015-08-23,228.17,232.71,225.58,230.38,235.09125,269.743,80.6705526581,#7F7F7F,277.9524048016,203.6395951984
2015-08-24,210.5,228.14,210.44,228.11,229.09,267.85975,281.3334916865,#7F7F7F,272.3994065825,198.1565934175
2015-08-25,221.61,226.32,199.57,210.07,224.54375,266.44775,275.6608456297,#17BECF,264.1985239134,198.3694760866
2015-08-26,225.83,231.18,220.2,222.08,226.3875,265.10675,140.849311429,#17BECF,254.8427365804,201.1892634196
2015-08-27,224.77,228.64,223.68,226.05,226.14875,263.8535,97.4569559995,#7F7F7F,241.3172187314,208.0727812686
2015-08-28,231.4,235.22,220.93,224.7,225.655,262.79825,135.4217804667,#17BECF,240.7106318601,212.7433681399
2015-08-29,229.78,233.22,227.33,231.55,225.30625,261.56825,74.6039690138,#7F7F7F,241.152822643,212.921177357
2015-08-30,228.76,232.07,226.25,229.9,225.1025,260.3915,84.8601154048,#7F7F7F,239.3368572884,213.4191427116
2015-08-31,230.06,231.96,225.91,229.11,225.33875,259.2125,90.0230374685,#17BECF,238.6424697164,213.6115302836
2015-09-01,228.12,231.22,226.86,230.26,227.54125,258.01425,90.1946344029,#7F7F7F,238.1513817815,213.6486182185
2015-09-02,229.28,230.58,226.47,228.03,228.5,256.53925,81.823098395,#17BECF,238.373399803,213.648600197
2015-09-03,227.18,229.6,226.67,229.32,228.66875,255.00125,76.9521964962,#7F7F7F,233.522069589,221.835930411
2015-09-04,230.3,230.9,227.05,227.22,229.36,253.4415,91.0221450282,#17BECF,232.727503426,224.368496574
2015-09-05,235.02,236.14,229.44,230.2,229.8125,251.9765,87.9559186452,#17BECF,234.8565870796,224.0774129204
2015-09-06,239.84,242.91,234.68,234.87,231.07,250.61175,106.2112241494,#17BECF,238.5218927154,223.4261072846
2015-09-07,239.85,242.11,238.72,239.93,232.45625,249.36825,88.3560558683,#7F7F7F,241.2387355471,222.3992644529
2015-09-08,243.61,245.78,239.68,239.85,234.15,248.2655,110.3370140799,#17BECF,245.0414624502,221.3625375498
2015-09-09,238.17,244.42,237.82,243.41,235.40625,247.1035,99.2387790234,#7F7F7F,245.9089359546,222.3770640454
2015-09-10,238.48,241.29,235.79,238.34,236.55625,246.0255,88.961338477,#17BECF,246.6570530423,223.3129469577
2015-09-11,240.11,241.17,238.33,238.33,238.1725,244.963,80.0662196493,#17BECF,247.1646747414,225.2033252586
2015-09-12,235.23,240.12,234.75,239.85,238.78875,243.813,76.3618586065,#7F7F7F,246.6896876093,226.8683123907
2015-09-13,230.51,235.94,229.33,235.24,238.225,242.44525,80.1648518502,#7F7F7F,245.72851025,228.49548975
2015-09-14,230.64,232.44,227.96,230.61,237.075,241.16425,91.0414498786,#17BECF,245.6449264681,228.6470735319
2015-09-15,230.3,259.18,229.82,230.49,235.88125,239.95725,83.2731220148,#7F7F7F,246.1641455322,227.1838544678
2015-09-16,229.09,231.22,227.4,230.25,234.06625,238.695,87.9313806801,#7F7F7F,245.8963284561,225.3016715439
2015-09-17,229.81,230.28,228.93,229.08,233.02125,237.91525,82.3958922588,#17BECF,245.0073868541,224.1826131459
2015-09-18,232.97,234.35,232.19,233.52,232.3325,237.1125,86.8875820921,#7F7F7F,241.8038334525,225.2581665475
2015-09-19,231.49,233.21,231.09,232.86,231.255,236.288,54.9164110761,#7F7F7F,240.52742315,225.19857685
2015-09-20,231.21,232.37,230.91,231.4,230.7525,235.3085,62.4743739458,#7F7F7F,238.7379875795,225.5340124205
2015-09-21,227.09,231.22,226.52,231.22,230.325,234.32625,86.656391739,#7F7F7F,235.205343043,226.462656957
2015-09-22,230.62,232.39,225.12,226.97,230.3225,233.48975,108.4437602983,#17BECF,233.4706844398,227.2753155602
2015-09-23,230.28,231.84,229.59,230.94,230.32,232.60475,74.9266110822,#7F7F7F,233.4465787572,227.2534212428
2015-09-24,234.53,235.65,230.29,230.36,231.0,231.92925,107.0131752867,#17BECF,234.8187543498,226.6592456502
2015-09-25,235.14,237.43,233.68,234.36,231.66625,231.345,95.107595475,#17BECF,236.1348184005,226.3111815995
