"Br9901, x","Br9901, y","Br9102, x","Br9102, y","Br9901 manuellt, x","Br9901 manuellt, y","Br9102 manuellt, x","Br9102 manuellt, y","ök. brunnsfilter Br9901, x; ök. brunnsfilter Br9102, x","ök. brunnsfilter Br9901, y","ök. brunnsfilter Br9102, y"
2017-11-21 19:56:39,16.480777098,2017-11-21 19:56:39,17.1509276514,,,,,,,
2017-11-21 20:06:41,16.4793694645,2017-11-21 20:06:41,17.1506260156,,,,,,,
2017-11-21 20:16:42,16.4788667383,2017-11-21 20:16:42,17.1498216537,,,,,,,
2017-11-21 20:26:43,16.4765541976,2017-11-21 20:26:43,17.1480118392,,,,,,,
2017-11-21 20:36:45,16.4760514714,2017-11-21 20:36:45,17.147106932,,,,,,,
2017-11-21 20:46:46,16.4735378402,2017-11-21 20:46:46,17.147509113,,,,,,,
2017-11-21 20:56:48,16.4748449284,2017-11-21 20:56:48,17.1449954818,,,,,,,
2017-11-21 21:06:49,16.4729345687,2017-11-21 21:06:49,17.1434873031,,,,,,,
2017-11-21 21:16:50,16.4728340234,2017-11-21 21:16:50,17.1422807601,,,,,,,
2017-11-21 21:26:51,16.4691138493,2017-11-21 21:26:51,17.1403704004,,,,,,,
2017-11-21 21:36:53,16.4652931299,2017-11-21 21:36:53,17.1388622217,,,,,,,
2017-11-21 21:46:54,16.4659969466,2017-11-21 21:46:54,17.1376556787,,,,,,,
2017-11-21 21:56:55,16.4635838607,2017-11-21 21:56:55,17.1371529525,,,,,,,
2017-11-21 22:06:56,16.4645893132,2017-11-21 22:06:56,17.135745319,,,,,,,
2017-11-21 22:16:58,16.4622767725,2017-11-21 22:16:58,17.134136595,,,,,,,
2017-11-21 22:26:59,16.4636844059,2017-11-21 22:26:59,17.1346393213,,,,,,,
2017-11-21 22:37:01,16.4578527816,2017-11-21 22:37:01,17.1332316878,,,,,,,
2017-11-21 22:47:03,16.459662596,2017-11-21 22:47:03,17.1333322331,,,,,,,
2017-11-21 22:57:04,16.4585565983,2017-11-21 22:57:04,17.1321256901,,,,,,,
2017-11-21 23:07:05,17.4329405908,2017-11-21 23:07:05,17.1485145654,,,,,,,
2017-11-21 23:17:07,17.5552036117,2017-11-21 23:17:07,17.2482554508,,,,,,,
2017-11-21 23:27:09,17.591098265,2017-11-21 23:27:09,17.2822397445,,,,,,,
2017-11-21 23:37:10,17.6128160384,2017-11-21 23:37:10,17.3026504297,,,,,,,
2017-11-21 23:47:11,17.6279983708,2017-11-21 23:47:11,17.3161234928,,,,,,,
2017-11-21 23:57:13,17.637449624,2017-11-21 23:57:13,17.3246698389,,,,,,,
2017-11-22 00:07:14,16.5927845036,2017-11-22 00:07:14,17.2561985254,,,,,,,
2017-11-22 00:17:15,16.5455282373,2017-11-22 00:17:15,17.2103498926,,,,,,,
2017-11-22 00:27:17,16.5278322738,2017-11-22 00:27:17,17.1933577458,,,,,,,
2017-11-22 00:37:19,16.5172750228,2017-11-22 00:37:19,17.1838059473,,,,,,,
2017-11-22 00:47:20,16.5077232243,2017-11-22 00:47:20,17.175963418,,,,,,,
2017-11-22 00:57:21,17.5877802718,2017-11-22 00:57:21,17.2768103011,,,,,,,
2017-11-22 01:07:22,17.6252836491,2017-11-22 01:07:22,17.3128054997,,,,,,,
2017-11-22 01:17:23,17.6441861556,2017-11-22 01:17:23,17.330803099,,,,,,,
2017-11-22 01:27:25,17.6560504948,2017-11-22 01:27:25,17.3418630762,,,,,,,
2017-11-22 01:37:27,17.6664066553,2017-11-22 01:37:27,17.3514148747,,,,,,,
2017-11-22 01:47:28,17.6744502751,2017-11-22 01:47:28,17.3579503158,,,,,,,
2017-11-22 01:57:29,17.6823933496,2017-11-22 01:57:29,17.3654912093,,,,,,,
2017-11-22 02:07:30,17.6883255192,2017-11-22 02:07:30,17.3711217432,,,,,,,
2017-11-22 02:17:32,17.6927495101,2017-11-22 02:17:32,17.3755457341,,,,,,,
2017-11-22 02:27:33,17.6986816797,2017-11-22 02:27:33,17.3803719059,,,,,,,
2017-11-22 02:37:34,17.7034073063,2017-11-22 02:37:34,17.3849969873,,,,,,,
2017-11-22 02:47:35,17.7080323877,2017-11-22 02:47:35,17.3892198877,,,,,,,
2017-11-22 02:57:37,17.7112498356,2017-11-22 02:57:37,17.3922362451,,,,,,,
2017-11-22 03:07:39,17.7132607406,2017-11-22 03:07:39,17.3940460596,,,,,,,
2017-11-22 03:17:41,17.7171820052,2017-11-22 03:17:41,17.3979673242,,,,,,,
2017-11-22 03:27:42,17.7214049056,2017-11-22 03:27:42,17.4013858626,,,,,,,
2017-11-22 03:37:43,17.724823444,2017-11-22 03:37:43,17.4040000391,,,,,,,
2017-11-22 03:47:45,17.7274376204,2017-11-22 03:47:45,17.407217487,,,,,,,
2017-11-22 03:57:46,17.7285436182,2017-11-22 03:57:46,17.4079213037,,,,,,,
2017-11-22 04:07:47,17.734174152,2017-11-22 04:07:47,17.4139540186,,,,,,,
2017-11-22 04:17:48,17.7364866927,2017-11-22 04:17:48,17.4160654687,,,,,,,
2017-11-22 04:27:50,17.7394025049,2017-11-22 04:27:50,17.4181769189,,,,,,,
2017-11-22 04:37:51,17.7410112288,2017-11-22 04:37:51,17.4202883691,,,,,,,
2017-11-22 04:47:52,17.7433237695,2017-11-22 04:47:52,17.4215954574,,,,,,,
2017-11-22 04:57:53,17.7452341292,2017-11-22 04:57:53,17.4238074528,,,,,,,
2017-11-22 05:07:54,17.7468428532,2017-11-22 05:07:54,17.425114541,,,,,,,
2017-11-22 05:17:56,17.7481499414,2017-11-22 05:17:56,17.4264216292,,,,,,,
2017-11-22 05:27:57,17.7501608463,2017-11-22 05:27:57,17.4282314437,,,,,,,
2017-11-22 05:37:58,17.7523728418,2017-11-22 05:37:58,17.4304434391,,,,,,,
2017-11-22 05:47:59,17.7535793848,2017-11-22 05:47:59,17.4317505273,,,,,,,
2017-11-22 05:58:01,17.7557913802,2017-11-22 05:58:01,17.4339625228,,,,,,,
2017-11-22 06:08:02,17.7567968327,2017-11-22 06:08:02,17.4349679753,,,,,,,
2017-11-22 06:18:03,17.7579028304,2017-11-22 06:18:03,17.4361745182,,,,,,,
2017-11-22 06:28:05,17.7599137354,2017-11-22 06:28:05,17.4374816064,,,,,,,
2017-11-22 06:38:06,17.7610197331,2017-11-22 06:38:06,17.4395930566,,,,,,,
2017-11-22 06:48:07,17.7629300928,2017-11-22 06:48:07,17.4405985091,,,,,,,
2017-11-22 06:58:08,17.763432819,2017-11-22 06:58:08,17.4413023258,,,,,,,
2017-11-22 07:08:10,17.7664491764,2017-11-22 07:08:10,17.4440170475,,,,,,,
2017-11-22 07:18:11,16.7832172021,2017-11-22 07:18:11,17.4213943669,,,,,,,
2017-11-22 07:28:12,16.673823973,2017-11-22 07:28:12,17.3288927393,,,,,,,
2017-11-22 07:38:13,16.6439620345,2017-11-22 07:38:13,17.3004384342,,,,,,,
2017-11-22 07:48:15,16.623450804,2017-11-22 07:48:15,17.2830441064,,,,,,,
2017-11-22 07:58:16,16.6072630192,2017-11-22 07:58:16,17.2674595931,,,,,,,
2017-11-22 08:08:17,16.5968063135,2017-11-22 08:08:17,17.2607230615,,,,,,,
2017-11-22 08:18:18,16.5898686914,2017-11-22 08:18:18,17.2522772607,,,,,,,
2017-11-22 08:28:20,16.5921812321,2017-11-22 08:28:20,17.2466467269,,,,,,,
2017-11-22 08:38:21,16.5834337956,2017-11-22 08:38:21,17.2391058333,,,,,,,
2017-11-22 08:48:23,16.5793114404,2017-11-22 08:48:23,17.2350840234,,,,,,,
2017-11-22 08:58:24,16.5735803613,2017-11-22 08:58:24,17.2314643945,,,,,,,
2017-11-22 09:08:25,16.5718710921,2017-11-22 09:08:25,17.2280458561,,,,,,,
2017-11-22 09:18:26,16.5640285628,2017-11-22 09:18:26,17.2226164128,,,,,,,
2017-11-22 09:28:28,16.5489467757,2017-11-22 09:28:28,17.2167847884,,,,,,,
2017-11-22 09:38:29,16.5460309635,2017-11-22 09:38:29,17.2131651595,,,,,,,
2017-11-22 09:48:30,16.5429140609,2017-11-22 09:48:30,17.2099477116,,,,,,,
2017-11-22 09:58:31,16.537283527,2017-11-22 09:58:31,17.2080373519,,,,,,,
2017-11-22 10:08:33,16.5449249658,2017-11-22 10:08:33,17.2051215397,,,,,,,
2017-11-22 10:18:34,16.5431151514,2017-11-22 10:18:34,17.2037139063,,,,,,,
2017-11-22 10:28:36,16.5420091536,2017-11-22 10:28:36,17.2034122705,,,,,,,
2017-11-22 10:38:37,16.5399982487,2017-11-22 10:38:37,17.2009991846,,,,,,,
2017-11-22 10:48:39,16.5297426335,2017-11-22 10:48:39,17.1996920963,,,,,,,
2017-11-22 10:58:40,16.527530638,2017-11-22 10:58:40,17.1974801009,,,,,,,
2017-11-22 11:08:41,16.5262235498,2017-11-22 11:08:41,17.1953686507,,,,,,,
2017-11-22 11:18:42,16.5238104639,2017-11-22 11:18:42,17.194262653,,,,,,,
2017-11-22 11:28:44,16.5225033757,2017-11-22 11:28:44,17.192653929,,,,,,,
2017-11-22 11:38:45,16.5198891992,2017-11-22 11:38:45,17.1913468408,,,,,,,
2017-11-22 11:48:47,16.517777749,2017-11-22 11:48:47,17.1907435693,,,,,,,
2017-11-22 11:58:48,16.5175766585,2017-11-22 11:58:48,17.1892353906,,,,,,,
2017-11-22 12:08:49,16.5182804753,2017-11-22 12:08:49,17.1893359359,,,,,,,
2017-11-22 12:18:51,17.5947178939,2017-11-22 12:18:51,17.2865631901,,,,,,,
2017-11-22 12:28:52,17.6392594385,2017-11-22 12:28:52,17.3284905583,,,,,,,
2017-11-22 12:38:53,17.6625859359,2017-11-22 12:38:53,17.3509121484,,,,,,,
2017-11-22 12:48:54,17.6774666325,2017-11-22 12:48:54,17.3648879378,,,,,,,
2017-11-22 12:58:55,17.6917440576,2017-11-22 12:58:55,17.3776571842,,,,,,,
2017-11-22 13:08:57,16.6430571273,2017-11-22 13:08:57,17.3017455225,,,,,,,
2017-11-22 13:18:58,16.594192137,2017-11-22 13:18:58,17.2579077946,,,,,,,
2017-11-22 13:29:00,16.576697264,2017-11-22 13:29:00,17.241418374,,,,,,,
2017-11-22 13:39:01,16.5632242009,2017-11-22 13:39:01,17.2291518538,,,,,,,
2017-11-22 13:49:02,16.556789305,2017-11-22 13:49:02,17.2230185937,,,,,,,
2017-11-22 13:59:03,16.5483435042,2017-11-22 13:59:03,17.2170864242,,,,,,,
2017-11-22 14:09:05,16.5453271468,2017-11-22 14:09:05,17.214170612,,,,,,,
2017-11-22 14:19:06,17.6229711084,2017-11-22 14:19:06,17.3123027734,,,,,,,
2017-11-22 14:29:07,17.6640941146,2017-11-22 14:29:07,17.3519176009,,,,,,,
2017-11-22 14:39:09,17.6844042546,2017-11-22 14:39:09,17.3706190169,,,,,,,
2017-11-22 14:49:10,17.6965702295,2017-11-22 14:49:10,17.3823828109,,,,,,,
2017-11-22 14:59:11,16.7216835107,2017-11-22 14:59:11,17.366999388,,,,,,,
2017-11-22 15:09:12,16.6203339014,2017-11-22 15:09:12,17.2822397445,,,,,,,
2017-11-22 15:19:14,16.5950970443,2017-11-22 15:19:14,17.2579077946,,,,,,,
2017-11-22 15:29:16,16.5808196191,2017-11-22 15:29:16,17.2443341862,,,,,,,
2017-11-22 15:39:17,16.5700612777,2017-11-22 15:39:17,17.2358883854,,,,,,,
2017-11-22 15:49:18,16.5628220199,2017-11-22 15:49:18,17.2292523991,,,,,,,
2017-11-22 15:59:19,16.5585991195,2017-11-22 15:59:19,17.2242251367,,,,,,,
2017-11-22 16:09:21,17.4420902083,2017-11-22 16:09:21,17.2267387679,,,,,,,
2017-11-22 16:19:22,17.6478057845,2017-11-22 16:19:22,17.3362325423,,,,,,,
2017-11-22 16:29:24,17.678874266,2017-11-22 16:29:24,17.3659939356,,,,,,,
2017-11-22 16:39:25,17.6974751367,2017-11-22 16:39:25,17.3830866276,,,,,,,
2017-11-22 16:49:26,17.7101438379,2017-11-22 16:49:26,17.395051512,,,,,,,
2017-11-22 16:59:27,16.6440625797,2017-11-22 16:59:27,17.3047618799,,,,,,,
2017-11-22 17:09:29,16.6035428451,2017-11-22 17:09:29,17.2691688623,,,,,,,
2017-11-22 17:19:30,16.5879583317,2017-11-22 17:19:30,17.2513723535,,,,,,,
2017-11-22 17:29:32,16.5765967188,2017-11-22 17:29:32,17.2417200098,,,,,,,
2017-11-22 17:39:34,16.5678492822,2017-11-22 17:39:34,17.2358883854,,,,,,,
2017-11-22 17:49:35,16.5623192936,2017-11-22 17:49:35,17.2290513086,,,,,,,
2017-11-22 17:59:36,16.5585991195,2017-11-22 17:59:36,17.2265376774,,,,,,,
2017-11-22 18:09:38,16.5533707666,2017-11-22 18:09:38,17.2236218652,,,,,,,
2017-11-22 18:19:39,16.5548789453,2017-11-22 18:19:39,17.2218120508,,,,,,,
2017-11-22 18:29:41,16.5499522282,2017-11-22 18:29:41,17.2196000553,,,,,,,
2017-11-22 18:39:42,16.5444222396,2017-11-22 18:39:42,17.2146733382,,,,,,,
2017-11-22 18:49:44,16.5425118799,2017-11-22 18:49:44,17.2122602523,,,,,,,
2017-11-22 18:59:45,16.5421096989,2017-11-22 18:59:45,17.2124613428,,,,,,,
2017-11-22 19:09:46,16.538892251,2017-11-22 19:09:46,17.2087411686,,,,,,,
2017-11-22 19:19:47,16.5369818913,2017-11-22 19:19:47,17.2066297184,,,,,,,
2017-11-22 19:29:49,16.5346693506,2017-11-22 19:29:49,17.2062275374,,,,,,,
2017-11-22 19:39:51,16.5320551741,2017-11-22 19:39:51,17.2033117253,,,,,,,
2017-11-22 19:49:52,16.5316529932,2017-11-22 19:49:52,17.2035128158,,,,,,,
2017-11-22 19:59:53,16.5309491764,2017-11-22 19:59:53,17.2014013656,,,,,,,
2017-11-22 20:09:55,16.528335,2017-11-22 20:09:55,17.2001948226,,,,,,,
2017-11-22 20:19:56,16.5274300928,2017-11-22 20:19:56,17.1984855534,,,,,,,
2017-11-22 20:29:58,16.5222017399,2017-11-22 20:29:58,17.1961730127,,,,,,,
2017-11-22 20:39:59,16.5265251855,2017-11-22 20:39:59,17.1944637435,,,,,,,
2017-11-22 20:50:00,16.5210957422,2017-11-22 20:50:00,17.1941621077,,,,,,,
2017-11-22 21:00:02,16.519386473,2017-11-22 21:00:02,17.1921512028,,,,,,,
2017-11-22 21:10:04,16.5170739323,2017-11-22 21:10:04,17.1908441146,,,,,,,
2017-11-22 21:20:05,16.5178782943,2017-11-22 21:20:05,17.1913468408,,,,,,,
2017-11-22 21:30:07,16.5195875635,2017-11-22 21:30:07,17.1918495671,,,,,,,
2017-11-22 21:40:08,16.5195875635,2017-11-22 21:40:08,17.1905424788,,,,,,,
2017-11-22 21:50:10,16.516571206,2017-11-22 21:50:10,17.1893359359,,,,,,,
2017-11-22 22:00:11,16.5149624821,2017-11-22 22:00:11,17.1882299381,,,,,,,
2017-11-22 22:10:13,16.5126499414,2017-11-22 22:10:13,17.1869228499,,,,,,,
2017-11-22 22:20:14,16.5137559391,2017-11-22 22:20:14,17.1873250309,,,,,,,
2017-11-22 22:30:16,16.5127504866,2017-11-22 22:30:16,17.1852135807,,,,,,,
2017-11-22 22:40:17,16.5115439437,2017-11-22 22:40:17,17.1864201237,,,,,,,
2017-11-22 22:50:18,16.5117450342,2017-11-22 22:50:18,17.1840070378,,,,,,,
2017-11-22 23:00:20,16.5119461247,2017-11-22 23:00:20,17.1844092187,,,,,,,
2017-11-22 23:10:21,16.5090303125,2017-11-22 23:10:21,17.1846103092,,,,,,,
2017-11-22 23:20:22,16.5107395817,2017-11-22 23:20:22,17.184509764,,,,,,,
2017-11-22 23:30:24,16.5115439437,2017-11-22 23:30:24,17.184911945,,,,,,,
2017-11-22 23:40:25,16.5125493962,2017-11-22 23:40:25,17.184509764,,,,,,,
2017-11-22 23:50:26,16.5127504866,2017-11-22 23:50:26,17.1851130355,,,,,,,
2017-11-23 00:00:28,16.5118455794,2017-11-23 00:00:28,17.184107583,,,,,,,
2017-11-23 00:10:29,16.5110412174,2017-11-23 00:10:29,17.1839064925,,,,,,,
2017-11-23 00:20:30,17.5492714421,2017-11-23 00:20:30,17.2465461816,,,,,,,
2017-11-23 00:30:32,17.6200552962,2017-11-23 00:30:32,17.3126044092,,,,,,,
2017-11-23 00:40:33,17.6510232324,2017-11-23 00:40:33,17.3418630762,,,,,,,
2017-11-23 00:50:35,17.6686186507,2017-11-23 00:50:35,17.3587546777,,,,,,,
2017-11-23 01:00:37,17.6832982568,2017-11-23 01:00:37,17.3717250146,,,,,,,
2017-11-23 01:10:39,17.6945593245,2017-11-23 01:10:39,17.3822822656,,,,,,,
2017-11-23 01:20:40,17.705317666,2017-11-23 01:20:40,17.3923367904,,,,,,,
2017-11-23 01:30:42,17.714266193,2017-11-23 01:30:42,17.3993749577,,,,,,,
2017-11-23 01:40:43,17.7215054508,2017-11-23 01:40:43,17.407217487,,,,,,,
2017-11-23 01:50:44,17.7281414372,2017-11-23 01:50:44,17.4124458398,,,,,,,
2017-11-23 02:00:46,17.7356823307,2017-11-23 02:00:46,17.4198861881,,,,,,,
2017-11-23 02:10:47,17.7410112288,2017-11-23 02:10:47,17.4245112695,,,,,,,
2017-11-23 02:20:48,17.7465412175,2017-11-23 02:20:48,17.4294379867,,,,,,,
2017-11-23 02:30:50,17.7526744775,2017-11-23 02:30:50,17.4345657943,,,,,,,
2017-11-23 02:40:51,17.7564951969,2017-11-23 02:40:51,17.4382859684,,,,,,,
2017-11-23 02:50:53,17.7602153711,2017-11-23 02:50:53,17.4420061426,,,,,,,
2017-11-23 03:00:54,17.7635333643,2017-11-23 03:00:54,17.4452235905,,,,,,,
2017-11-23 03:10:55,17.7677562646,2017-11-23 03:10:55,17.4491448551,,,,,,,
2017-11-23 03:20:56,17.7721802555,2017-11-23 03:20:56,17.4532672103,,,,,,,
2017-11-23 03:30:57,17.7765037012,2017-11-23 03:30:57,17.4567862939,,,,,,,
2017-11-23 03:40:59,17.7789167871,2017-11-23 03:40:59,17.4595010156,,,,,,,
2017-11-23 03:51:00,17.7820336898,2017-11-23 03:51:00,17.4615119206,,,,,,,
2017-11-23 04:01:01,17.7830391423,2017-11-23 04:01:01,17.4623162825,,,,,,,
2017-11-23 04:11:02,17.7867593164,2017-11-23 04:11:02,17.4663380925,,,,,,,
2017-11-23 04:21:04,17.7890718571,2017-11-23 04:21:04,17.4679468164,,,,,,,
2017-11-23 04:31:06,17.7906805811,2017-11-23 04:31:06,17.4707620833,,,,,,,
2017-11-23 04:41:07,17.7940991195,2017-11-23 04:41:07,17.4736778955,,,,,,,
2017-11-23 04:51:08,17.7978192936,2017-11-23 04:51:08,17.4774986149,,,,,,,
2017-11-23 05:01:10,17.8003329248,2017-11-23 05:01:10,17.4804144271,,,,,,,
2017-11-23 05:11:11,17.8017405583,2017-11-23 05:11:11,17.4809171533,,,,,,,
2017-11-23 05:21:12,17.8068683659,2017-11-23 05:21:12,17.4860449609,,,,,,,
2017-11-23 05:31:14,17.8101863591,2017-11-23 05:31:14,17.4892624088,,,,,,,
2017-11-23 05:41:15,17.8137054427,2017-11-23 05:41:15,17.4935858545,,,,,,,
2017-11-23 05:51:16,17.8154147119,2017-11-23 05:51:16,17.494993488,,,,,,,
2017-11-23 06:01:18,17.8189337956,2017-11-23 06:01:18,17.4986131169,,,,,,,
2017-11-23 06:11:19,17.8204419743,2017-11-23 06:11:19,17.5008251123,,,,,,,
2017-11-23 06:21:20,16.7676326888,2017-11-23 06:21:20,17.4238074528,,,,,,,
2017-11-23 06:31:22,16.7140420719,2017-11-23 06:31:22,17.3748419173,,,,,,,
2017-11-23 06:41:24,16.6912183008,2017-11-23 06:41:24,17.3544312321,,,,,,,
2017-11-23 06:51:26,16.6762370589,2017-11-23 06:51:26,17.3404554427,,,,,,,
2017-11-23 07:01:27,17.6245798324,2017-11-23 07:01:27,17.3442761621,,,,,,,
2017-11-23 07:11:29,17.7567968327,2017-11-23 07:11:29,17.4425088688,,,,,,,
2017-11-23 07:21:31,17.7859549544,2017-11-23 07:21:31,17.4711642643,,,,,,,
2017-11-23 07:31:32,17.8022432845,2017-11-23 07:31:32,17.4860449609,,,,,,,
2017-11-23 07:41:34,17.811795083,2017-11-23 07:41:34,17.4948929427,,,,,,,
2017-11-23 07:51:35,17.821547972,2017-11-23 07:51:35,17.503942015,,,,,,,
2017-11-23 08:01:37,16.7553661686,2017-11-23 08:01:37,17.4134512923,,,,,,,
2017-11-23 08:11:38,16.7125338932,2017-11-23 08:11:38,17.3752440983,,,,,,,
2017-11-23 08:21:39,16.6923242985,2017-11-23 08:21:39,17.3574475895,,,,,,,
2017-11-23 08:31:40,16.683174681,2017-11-23 08:31:40,17.3505099675,,,,,,,
2017-11-23 08:41:42,16.6748294255,2017-11-23 08:41:42,17.3416619857,,,,,,,
2017-11-23 08:51:43,16.6681934391,2017-11-23 08:51:43,17.3362325423,,,,,,,
2017-11-23 09:01:44,16.664071084,2017-11-23 09:01:44,17.3326129134,,,,,,,
2017-11-23 09:11:45,16.6594460026,2017-11-23 09:11:45,17.3280883773,,,,,,,
2017-11-23 09:21:46,16.6550220117,2017-11-23 09:21:46,17.3246698389,,,,,,,
2017-11-23 09:31:48,17.7476472152,2017-11-23 09:31:48,17.436878335,,,,,,,
2017-11-23 09:41:49,17.7826369613,2017-11-23 09:41:49,17.4706615381,,,,,,,
2017-11-23 09:51:50,17.8018411035,2017-11-23 09:51:50,17.4891618636,,,,,,,
2017-11-23 10:01:52,16.9135238428,2017-11-23 10:01:52,17.4950940332,,,,,,,
2017-11-23 10:11:53,16.731939126,2017-11-23 10:11:53,17.397464598,,,,,,,
2017-11-23 10:21:54,16.7048924544,2017-11-23 10:21:54,17.3716244694,,,,,,,
2017-11-23 10:31:56,16.691318846,2017-11-23 10:31:56,17.3583524967,,,,,,,
2017-11-23 10:41:57,16.6805605046,2017-11-23 10:41:57,17.3484990625,,,,,,,
2017-11-23 10:51:59,16.6716119775,2017-11-23 10:51:59,17.3432707096,,,,,,,
2017-11-23 11:02:00,16.6678918034,2017-11-23 11:02:00,17.3390478092,,,,,,,
2017-11-23 11:12:01,16.6653781722,2017-11-23 11:12:01,17.3360314518,,,,,,,
2017-11-23 11:22:02,16.6618590885,2017-11-23 11:22:02,17.3344227279,,,,,,,
2017-11-23 11:32:04,17.7086356592,2017-11-23 11:32:04,17.4026929508,,,,,,,
2017-11-23 11:42:05,17.7728840723,2017-11-23 11:42:05,17.4634222803,,,,,,,
2017-11-23 11:52:07,17.7976182031,2017-11-23 11:52:07,17.4869498682,,,,,,,
2017-11-23 12:02:08,17.8145098047,2017-11-23 12:02:08,17.5024338363,,,,,,,
2017-11-23 12:12:09,16.7737659489,2017-11-23 12:12:09,17.437280516,,,,,,,
2017-11-23 12:22:11,16.720577513,2017-11-23 12:22:11,17.3886166162,,,,,,,
2017-11-23 12:32:13,16.7024793685,2017-11-23 12:32:13,17.3705184717,,,,,,,
2017-11-23 12:42:14,16.6920226628,2017-11-23 12:42:14,17.3620726709,,,,,,,
2017-11-23 12:52:15,16.6838784977,2017-11-23 12:52:15,17.3551350488,,,,,,,
2017-11-23 13:02:16,16.6781474186,2017-11-23 13:02:16,17.3480968815,,,,,,,
2017-11-23 13:12:18,16.674628335,2017-11-23 13:12:18,17.3450805241,,,,,,,
2017-11-23 13:22:19,16.6690983464,2017-11-23 13:22:19,17.3408576237,,,,,,,
2017-11-23 13:32:20,16.6669868962,2017-11-23 13:32:20,17.338142902,,,,,,,
2017-11-23 13:42:21,17.7313588851,2017-11-23 13:42:21,17.4252150863,,,,,,,
2017-11-23 13:52:23,17.7838435042,2017-11-23 13:52:23,17.474683348,,,,,,,
2017-11-23 14:02:24,17.8068683659,2017-11-23 14:02:24,17.4966022119,,,,,,,
2017-11-23 14:12:25,17.8238605127,2017-11-23 14:12:25,17.512488361,,,,,,,
2017-11-23 14:22:26,17.8344177637,2017-11-23 14:22:26,17.5225428857,,,,,,,
2017-11-23 14:32:28,16.7559694401,2017-11-23 14:32:28,17.4213943669,,,,,,,
2017-11-23 14:42:29,16.72339278,2017-11-23 14:42:29,17.3917335189,,,,,,,
2017-11-23 14:52:31,16.7075066309,2017-11-23 14:52:31,17.3770539128,,,,,,,
2017-11-23 15:02:32,16.6983570133,2017-11-23 15:02:32,17.3696135644,,,,,,,
2017-11-23 15:12:33,16.6927264795,2017-11-23 15:12:33,17.3635808496,,,,,,,
2017-11-23 15:22:34,16.6870959456,2017-11-23 15:22:34,17.3599612207,,,,,,,
2017-11-23 15:32:36,16.6838784977,2017-11-23 15:32:36,17.3559394108,,,,,,,
2017-11-23 15:42:37,16.6803594141,2017-11-23 15:42:37,17.3530235986,,,,,,,
2017-11-23 15:52:39,17.7732862533,2017-11-23 15:52:39,17.464930459,,,,,,,
2017-11-23 16:02:40,17.8071700016,2017-11-23 16:02:40,17.4985125716,,,,,,,
2017-11-23 16:12:42,17.8278823226,2017-11-23 16:12:42,17.5176161686,,,,,,,
2017-11-23 16:22:43,17.8421597477,2017-11-23 16:22:43,17.5305865055,,,,,,,
2017-11-23 16:32:45,16.7608961572,2017-11-23 16:32:45,17.4270249007,,,,,,,
2017-11-23 16:42:46,16.7351565739,2017-11-23 16:42:46,17.4037989486,,,,,,,
2017-11-23 16:52:47,16.7212813297,2017-11-23 16:52:47,17.3914318831,,,,,,,
2017-11-23 17:02:48,16.7121317122,2017-11-23 17:02:48,17.3838909896,,,,,,,
2017-11-23 17:12:50,16.7073055404,2017-11-23 17:12:50,17.3794669987,,,,,,,
2017-11-23 17:22:51,16.7028815495,2017-11-23 17:22:51,17.3746408268,,,,,,,
2017-11-23 17:32:53,16.6989602848,2017-11-23 17:32:53,17.3711217432,,,,,,,
2017-11-23 17:42:54,16.6951395654,2017-11-23 17:42:54,17.3667982975,,,,,,,
2017-11-23 17:52:55,16.6870959456,2017-11-23 17:52:55,17.360061766,,,,,,,
2017-11-23 18:02:56,16.6872970361,2017-11-23 18:02:56,17.3620726709,,,,,,,
2017-11-23 18:12:58,16.6856883122,2017-11-23 18:12:58,17.3608661279,,,,,,,
2017-11-23 18:22:59,16.6805605046,2017-11-23 18:22:59,17.3548334131,,,,,,,
2017-11-23 18:33:00,16.6772425114,2017-11-23 18:33:00,17.3536268701,,,,,,,
2017-11-23 18:43:01,16.6775441471,2017-11-23 18:43:01,17.3519176009,,,,,,,
2017-11-23 18:53:02,16.6740250635,2017-11-23 18:53:02,17.3504094222,,,,,,,
2017-11-23 19:03:04,16.6732207015,2017-11-23 19:03:04,17.3488006982,,,,,,,
2017-11-23 19:13:05,16.6733212467,2017-11-23 19:13:05,17.3497056055,,,,,,,
2017-11-23 19:23:06,16.6732207015,2017-11-23 19:23:06,17.3489012435,,,,,,,
2017-11-23 19:33:08,16.6698021631,2017-11-23 19:33:08,17.3468903385,,,,,,,
2017-11-23 19:43:09,16.6707070703,2017-11-23 19:43:09,17.3465887028,,,,,,,
2017-11-23 19:53:10,16.6737234277,2017-11-23 19:53:10,17.3489012435,,,,,,,
2017-11-23 20:03:12,16.6707070703,2017-11-23 20:03:12,17.347091429,,,,,,,
2017-11-23 20:13:13,16.6661825342,2017-11-23 20:13:13,17.3447788883,,,,,,,
2017-11-23 20:23:14,16.6711092513,2017-11-23 20:23:14,17.3475941553,,,,,,,
2017-11-23 20:33:15,16.6684950749,2017-11-23 20:33:15,17.3463876123,,,,,,,
2017-11-23 20:43:17,16.6676907129,2017-11-23 20:43:17,17.3447788883,,,,,,,
2017-11-23 20:53:18,16.6661825342,2017-11-23 20:53:18,17.3434718001,,,,,,,
2017-11-23 21:03:20,16.6653781722,2017-11-23 21:03:20,17.3432707096,,,,,,,
2017-11-23 21:13:21,16.663668903,2017-11-23 21:13:21,17.3412598047,,,,,,,
