"Adults, lat","Adults, lon","Adults, Larvae, lat","Adults, Larvae, lon","Larvae, lat","Larvae, lon","Unknown, lat","Unknown, lon"
-3.2068,29.3175,,,,,,
-5.266,38.685,,,,,,
-5.247,38.822,,,,,,
-5.1858,38.8567,,,,,,
-3.1708,29.4042,,,,,,
-3.1443,29.4441,,,,,,
-3.3424,29.3547,,,,,,
-3.3692,29.3584,,,,,,
-3.466,29.366,,,,,,
10.3764,-3.307,,,,,,
-3.328,29.374,,,,,,
14.3211,-7.2217,,,,,,
-3.3167,29.2372,,,,,,
-3.216,30.55,,,,,,
-2.999,29.249,,,,,,
-2.699,29.249,,,,,,
-2.802,29.0833,,,,,,
-17.5811,31.5208,,,,,,
-3.15,29.866,,,,,,
-3.083,30.049,,,,,,
-3.101,30.164,,,,,,
-3.017,30.149,,,,,,
-3.25,30.1,,,,,,
-3.266,30.032,,,,,,
-4.117,29.85,,,,,,
-3.586,29.368,,,,,,
-4.3187,29.5998,,,,,,
10.4839,-3.2099,,,,,,
10.6329,-3.1703,,,,,,
-5.0328,38.9152,,,,,,
14.1191,-1.5089,,,,,,
14.0995,-1.722,,,,,,
14.068,-1.483,,,,,,
11.0256,-3.233,,,,,,
10.9,-3.567,,,,,,
10.766,-3.133,,,,,,
10.833,-3.266,,,,,,
10.9163,-3.2451,,,,,,
10.6643,-3.2511,,,,,,
11.1374,-3.0506,,,,,,
10.9588,-2.9717,,,,,,
11.079,-3.1263,,,,,,
-4.9403,38.893,,,,,,
10.3059,-3.4585,,,,,,
11.2268,-3.224,,,,,,
11.1206,-3.1048,,,,,,
11.3003,-3.1828,,,,,,
11.1347,-3.1794,,,,,,
9.7724,-2.8762,,,,,,
9.8498,-3.0484,,,,,,
9.935,-2.8558,,,,,,
10.1841,-3.4046,,,,,,
10.3318,-3.0198,,,,,,
10.5807,-3.5052,,,,,,
10.0711,-3.441,,,,,,
10.1831,-3.4771,,,,,,
10.244,-3.0308,,,,,,
11.217,-6.268,,,,,,
10.2667,-3.15,,,,,,
11.3058,-3.2226,,,,,,
-4.4216,29.6694,,,,,,
-4.2688,29.6253,,,,,,
-4.3616,29.6637,,,,,,
6.5896,12.2485,,,,,,
6.6647,11.7151,,,,,,
6.0828,11.4876,,,,,,
6.7491,11.8104,,,,,,
6.207,11.5717,,,,,,
6.7174,11.8915,,,,,,
6.5119,11.553,,,,,,
6.4218,11.5721,,,,,,
6.6799,11.7406,,,,,,
6.8098,11.9543,,,,,,
6.0487,11.406,,,,,,
6.0574,11.4535,,,,,,
6.0428,11.3664,,,,,,
6.1757,11.5647,,,,,,
6.5282,12.39,,,,,,
6.5854,11.6265,,,,,,
6.6988,11.7595,,,,,,
6.41,11.45,,,,,,
6.1225,11.544,,,,,,
6.6471,11.6823,,,,,,
6.3279,11.5982,,,,,,
6.4598,11.5742,,,,,,
6.5542,11.5744,,,,,,
-5.1667,38.7667,,,,,,
7.129,13.245,,,,,,
7.4993,13.5568,,,,,,
7.2595,13.3306,,,,,,
7.3985,13.5507,,,,,,
6.9973,13.1329,,,,,,
7.7328,13.5336,,,,,,
6.7195,11.7401,,,,,,
6.5737,12.8013,,,,,,
6.5167,12.6,,,,,,
6.3333,12.7667,,,,,,
-2.817,30.133,,,,,,
-2.817,29.983,,,,,,
-3.984,30.117,,,,,,
6.5,12.7,,,,,,
6.5098,12.4779,,,,,,
6.5699,12.6928,,,,,,
6.751,13.1106,,,,,,
6.3667,12.75,,,,,,
6.55,12.6833,,,,,,
6.2833,12.8,,,,,,
6.6134,12.0997,,,,,,
6.6702,12.0519,,,,,,
6.5908,12.2076,,,,,,
6.605,12.9417,,,,,,
6.5667,12.6833,,,,,,
6.5973,12.8809,,,,,,
6.5481,12.3259,,,,,,
6.35,12.7667,,,,,,
6.5045,12.5114,,,,,,
6.505,12.5986,,,,,,
6.6825,13.0974,,,,,,
6.6085,12.9829,,,,,,
6.3,12.7833,,,,,,
13.9515,-1.6855,,,,,,
6.3667,12.7667,,,,,,
6.5952,13.0715,,,,,,
6.5994,12.1529,,,,,,
6.55,12.6333,,,,,,
6.5489,12.6394,,,,,,
6.4333,12.6333,,,,,,
6.45,12.7333,,,,,,
6.6018,13.0112,,,,,,
14.0955,-1.4886,,,,,,
14.0126,-1.5616,,,,,,
13.9935,-1.1007,,,,,,
11.719,-3.8355,,,,,,
11.6793,-3.6447,,,,,,
13.7023,-2.1427,,,,,,
12.9351,-1.9608,,,,,,
12.6989,-2.096,,,,,,
12.886,-2.1461,,,,,,
12.8998,-1.9157,,,,,,
12.7317,-2.0596,,,,,,
12.9936,-2.284,,,,,,
12.8964,-2.2492,,,,,,
12.8776,-2.3274,,,,,,
12.967,-2.635,,,,,,
,,,,,,,
12.9521,-2.3746,,,,,,
11.458,-3.1645,,,,,,
12.7961,-1.9792,,,,,,
13.4269,-2.3638,,,,,,
13.493,2.139,,,,,,
13.3866,-1.8989,,,,,,
13.3924,-2.1635,,,,,,
-5.0667,38.9167,,,,,,
13.592,-2.3974,,,,,,
13.483,-2.3653,,,,,,
13.5122,-1.9143,,,,,,
-5.091,39.0509,,,,,,
13.3739,-2.4052,,,,,,
13.3311,-2.3799,,,,,,
13.1457,-2.3183,,,,,,
13.2715,-2.2798,,,,,,
13.131,-2.4602,,,,,,
13.321,-1.935,,,,,,
11.5099,-3.3951,,,,,,
11.4234,-3.2191,,,,,,
11.0963,-5.1514,,,,,,
11.3754,-4.415,,,,,,
11.3882,-4.4109,,,,,,
9.95,1.05,,,,,,
11.4042,-4.4179,,,,,,
-18.386,32.9991,,,,,,
-18.3667,32.9333,,,,,,
11.0871,-4.3708,,,,,,
13.5561,2.1292,,,,,,
13.5307,2.0947,,,,,,
11.2195,-4.6371,,,,,,
11.1231,-4.5016,,,,,,
11.4247,-4.1022,,,,,,
16.3167,-3.3167,,,,,,
-23.3697,35.3133,,,,,,
-23.9422,35.0289,,,,,,
11.3139,-4.404,,,,,,
11.1569,-4.2769,,,,,,
10.9827,-4.8409,,,,,,
11.0823,-4.9543,,,,,,
10.8546,-5.1654,,,,,,
11.1712,-5.3018,,,,,,
11.058,-5.45,,,,,,
10.9315,-5.1133,,,,,,
13.2851,-2.3677,,,,,,
11.4167,-8.3167,,,,,,
11.05,-5.3667,,,,,,
10.9927,-5.015,,,,,,
11.2922,-3.9468,,,,,,
10.819,-7.741,,,,,,
11.5,-8.3,,,,,,
11.633,-8.234,,,,,,
11.8073,-4.8242,,,,,,
11.3713,-4.4037,,,,,,
13.0853,-2.3698,,,,,,
12.5,-0.752,,,,,,
14.6424,0.0375,,,,,,
14.6572,0.0794,,,,,,
-5.15,38.732,,,,,,
-4.865,39.148,,,,,,
-5.1318,38.622,,,,,,
14.5875,0.0149,,,,,,
14.4931,-0.3133,,,,,,
-5.249,38.832,,,,,,
-5.2833,38.8333,,,,,,
13.697,-0.0116,,,,,,
14.065,-0.051,,,,,,
14.0443,0.1069,,,,,,
14.0789,0.11,,,,,,
14.1022,-0.5117,,,,,,
13.505,2.117,,,,,,
13.9645,-0.0801,,,,,,
13.933,-0.0608,,,,,,
13.7454,-0.2247,,,,,,
14.1712,0.0227,,,,,,
13.778,-0.0335,,,,,,
14.0361,-0.462,,,,,,
14.0333,-0.0667,,,,,,
14.0746,-0.1379,,,,,,
14.2302,-0.8668,,,,,,
14.017,-1.701,,,,,,
14.0908,-1.2892,,,,,,
-5.1753,38.7683,,,,,,
14.0993,-1.6268,,,,,,
14.0706,-1.5186,,,,,,
14.217,-1.5529,,,,,,
14.0212,-0.3124,,,,,,
-5.1667,38.8667,,,,,,
14.2958,-0.0344,,,,,,
-4.95,39.1333,,,,,,
12.6558,-0.6699,,,,,,
12.5257,-1.7353,,,,,,
12.5833,-1.7667,,,,,,
-5.083,39.133,,,,,,
12.7208,-1.81,,,,,,
12.534,-1.3531,,,,,,
-5.184,38.999,,,,,,
12.5981,-1.2596,,,,,,
12.668,-1.233,,,,,,
12.6098,-1.1626,,,,,,
-5.2523,39.037,,,,,,
12.6286,-1.2446,,,,,,
12.4691,-1.42,,,,,,
12.566,-1.401,,,,,,
11.5833,-8.2833,,,,,,
-16.6667,32.25,,,,,,
12.516,-1.383,,,,,,
-5.2109,38.6477,,,,,,
-17.2364,31.6843,,,,,,
11.4664,-5.743,,,,,,
12.313,-1.143,,,,,,
12.5929,-1.3131,,,,,,
12.5929,-1.3167,,,,,,
12.271,-0.5574,,,,,,
12.5125,-1.3366,,,,,,
-5.4167,38.7167,,,,,,
12.668,-1.051,,,,,,
12.5648,-1.3805,,,,,,
12.6667,-1.3333,,,,,,
12.529,-1.3383,,,,,,
12.6834,-1.3173,,,,,,
12.5135,-1.3274,,,,,,
12.7016,-2.9563,,,,,,
12.6298,-2.8823,,,,,,
12.8754,-3.0937,,,,,,
-13.0045,28.5911,,,,,,
9.167,2.4949,,,,,,
15.7166,-11.7561,,,,,,
-12.934,28.617,,,,,,
-12.4402,28.3359,,,,,,
7.7755,2.1953,,,,,,
-12.5744,28.2393,,,,,,
-13.183,28.6,,,,,,
-13.3013,35.3453,,,,,,
-13.414,34.873,,,,,,
-12.8994,28.2472,,,,,,
7.8811,2.2126,,,,,,
-12.7559,28.2196,,,,,,
-12.8042,28.2468,,,,,,
9.3611,2.6282,,,,,,
7.9667,2.211,,,,,,
7.8524,1.8446,,,,,,
7.8724,1.8221,,,,,,
-12.3167,27.8,,,,,,
-12.267,27.6,,,,,,
-13.1,30.08,,,,,,
-13.2326,30.234,,,,,,
-13.183,30.683,,,,,,
-12.875,35.405,,,,,,
-19.5364,34.6249,,,,,,
6.7943,2.0398,,,,,,
-18.282,35.932,,,,,,
-15.0667,25.9936,,,,,,
-15.0329,27.1121,,,,,,
9.7,1.6667,,,,,,
-12.544,27.858,,,,,,
-16.2728,33.5456,,,,,,
9.3442,2.5801,,,,,,
9.3453,2.7083,,,,,,
-25.9169,32.6336,,,,,,
-25.8958,32.6125,,,,,,
6.5,2.2167,,,,,,
14.8137,-12.0562,,,,,,
6.55,2.2167,,,,,,
-11.195,29.094,,,,,,
-25.883,32.617,,,,,,
14.9034,-12.421,,,,,,
-25.8953,32.5653,,,,,,
-9.8833,28.9117,,,,,,
-6.066,39.282,,,,,,
14.8992,-12.4489,,,,,,
-9.65,29.4333,,,,,,
14.7417,-12.086,,,,,,
-13.0408,28.6317,,,,,,
-6.0667,39.3,,,,,,
-14.0,32.083,,,,,,
-14.9194,39.9837,,,,,,
-14.96,40.659,,,,,,
6.7288,2.3701,,,,,,
-13.7,32.767,,,,,,
-13.301,35.239,,,,,,
-14.067,32.333,,,,,,
-14.05,32.95,,,,,,
9.4894,2.6276,,,,,,
-12.6933,34.8105,,,,,,
9.3249,2.6774,,,,,,
9.3667,2.6667,,,,,,
-13.042,28.704,,,,,,
9.2893,2.7308,,,,,,
6.55,2.2,,,,,,
9.9044,1.5302,,,,,,
9.9673,1.4809,,,,,,
-13.7736,28.9546,,,,,,
6.2767,1.7863,,,,,,
6.2857,1.8441,,,,,,
6.3437,1.8391,,,,,,
6.2841,1.8098,,,,,,
6.5362,1.808,,,,,,
-0.79,29.918,,,,,,
6.5676,1.7984,,,,,,
6.6202,1.7904,,,,,,
6.5326,1.8717,,,,,,
6.6725,1.7023,,,,,,
6.6751,1.6971,,,,,,
6.5333,2.6667,,,,,,
-0.998,29.966,,,,,,
6.5267,2.6626,,,,,,
6.282,1.8203,,,,,,
-0.999,29.931,,,,,,
-0.988,29.929,,,,,,
6.723,2.49,,,,,,
-0.85,29.999,,,,,,
-1.016,29.932,,,,,,
-0.6333,31.5667,,,,,,
-0.6667,31.2833,,,,,,
-8.9555,13.126,,,,,,
6.4971,2.545,,,,,,
6.4902,2.5506,,,,,,
6.517,2.533,,,,,,
6.522,2.5364,,,,,,
6.476,2.5603,,,,,,
6.4833,2.5333,,,,,,
6.4523,2.5395,,,,,,
6.495,2.66,,,,,,
1.1167,34.3333,,,,,,
6.37,1.95,,,,,,
0.7696,34.0261,,,,,,
-6.0987,39.2972,,,,,,
-8.898,13.347,,,,,,
-14.4,28.4667,,,,,,
-16.167,33.766,,,,,,
-6.1746,39.3588,,,,,,
6.3561,2.3833,,,,,,
6.35,2.4667,,,,,,
-14.9883,28.3757,,,,,,
6.3633,2.474,,,,,,
-17.5089,37.5439,,,,,,
6.3558,2.3629,,,,,,
0.3022,32.5927,,,,,,
-6.366,39.466,,,,,,
6.3658,2.4122,,,,,,
-16.69,37.0185,,,,,,
0.247,32.565,,,,,,
-16.8374,36.994,,,,,,
0.773,34.018,,,,,,
0.867,34.103,,,,,,
6.6018,1.9755,,,,,,
6.6051,1.7061,,,,,,
6.5214,1.7671,,,,,,
6.4962,1.7721,,,,,,
-25.9341,32.6131,,,,,,
6.5683,1.7667,,,,,,
6.6164,1.7158,,,,,,
0.632,34.199,,,,,,
-16.5195,37.1676,,,,,,
16.3333,-12.4297,,,,,,
6.3836,2.3986,,,,,,
0.337,32.524,,,,,,
6.5734,1.7643,,,,,,
-25.928,32.6183,,,,,,
-5.9337,39.2945,,,,,,
-10.384,28.682,,,,,,
-7.2524,12.8981,,,,,,
-6.1224,12.3615,,,,,,
-6.1259,12.3601,,,,,,
-12.646,26.7001,,,,,,
-11.7199,24.419,,,,,,
-12.1858,24.3089,,,,,,
-13.493,24.8624,,,,,,
11.221,3.064,,,,,,
11.2004,2.908,,,,,,
11.3233,3.0401,,,,,,
-13.1236,24.723,,,,,,
11.1793,2.9008,,,,,,
11.1747,3.0673,,,,,,
-13.935,26.689,,,,,,
-12.3662,26.3573,,,,,,
11.1177,2.8792,,,,,,
-13.6159,24.1339,,,,,,
-13.0667,22.7833,,,,,,
-13.533,22.266,,,,,,
12.1,3.05,,,,,,
11.8514,3.3959,,,,,,
11.8002,3.4367,,,,,,
11.6981,3.5513,,,,,,
11.8758,3.3487,,,,,,
11.85,3.3833,,,,,,
-13.367,22.317,,,,,,
-25.1419,32.5423,,,,,,
10.1438,1.14,,,,,,
-11.838,31.461,,,,,,
-11.082,31.116,,,,,,
-13.9181,23.6467,,,,,,
-4.9819,39.831,,,,,,
-13.25,23.267,,,,,,
-15.9,12.8,,,,,,
-26.067,32.332,,,,,,
-16.6367,23.6594,,,,,,
-14.75,24.8667,,,,,,
-14.617,24.524,,,,,,
-15.6,24.884,,,,,,
-25.9208,32.3974,,,,,,
-15.1764,12.194,,,,,,
-15.1876,12.1574,,,,,,
-14.4167,24.6667,,,,,,
-14.7667,24.7833,,,,,,
-14.9,12.216,,,,,,
-16.1674,28.7525,,,,,,
-16.1612,28.7464,,,,,,
-16.0271,28.8509,,,,,,
-16.2183,27.2998,,,,,,
,,,,,,,
-25.8881,32.4331,,,,,,
-16.435,26.807,,,,,,
-16.35,26.8833,,,,,,
-16.366,26.75,,,,,,
-16.434,26.783,,,,,,
-16.4687,26.9396,,,,,,
-16.3469,26.8887,,,,,,
-11.383,31.017,,,,,,
18.1048,-15.9289,,,,,,
-16.65,27.782,,,,,,
-16.1893,28.1826,,,,,,
-15.7622,28.1436,,,,,,
-25.9108,32.4064,,,,,,
-15.9586,28.4669,,,,,,
-15.9091,27.5656,,,,,,
-16.5886,27.8841,,,,,,
6.5625,2.5853,,,,,,
-10.2345,31.2275,,,,,,
10.4797,1.0143,,,,,,
-5.4016,39.6918,,,,,,
-11.347,29.539,,,,,,
-5.949,39.299,,,,,,
-5.87,39.28,,,,,,
10.4957,1.3783,,,,,,
6.4,2.3333,,,,,,
-5.916,39.282,,,,,,
6.4672,2.2558,,,,,,
-9.138,18.044,,,,,,
6.6708,2.1508,,,,,,
-25.9464,32.6108,,,,,,
-9.3023,28.7448,,,,,,
6.4925,2.0261,,,,,,
6.433,1.9922,,,,,,
18.1485,-15.9352,,,,,,
6.4898,2.0623,,,,,,
6.443,2.0481,,,,,,
6.4652,2.0303,,,,,,
6.5241,2.0343,,,,,,
-5.9231,39.3566,,,,,,
-9.3721,28.7952,,,,,,
6.4437,2.1224,,,,,,
6.457,2.0904,,,,,,
6.4153,2.0555,,,,,,
6.4833,2.0833,,,,,,
-9.3008,28.7498,,,,,,
-9.3186,28.7512,,,,,,
-9.3009,28.7419,,,,,,
6.4509,2.15,,,,,,
-9.3455,28.7861,,,,,,
6.4915,2.0422,,,,,,
10.7458,1.3882,,,,,,
-5.4209,39.6895,,,,,,
-14.9968,30.2143,,,,,,
10.4796,1.0143,,,,,,
-10.2588,31.2165,,,,,,
-24.8,32.865,,,,,,
-10.12,30.92,,,,,,
-10.0668,32.583,,,,,,
-25.4486,32.7811,,,,,,
-10.132,32.644,,,,,,
-10.117,32.666,,,,,,
-10.7203,31.8808,,,,,,
10.7174,0.901,,,,,,
-11.084,31.433,,,,,,
-25.2638,32.8705,,,,,,
-25.3683,32.8353,,,,,,
-4.9812,39.8519,,,,,,
-15.43,28.311,,,,,,
-25.5362,32.7715,,,,,,
-9.4846,16.1781,,,,,,
-5.43,39.7605,,,,,,
-5.4135,39.745,,,,,,
10.8363,1.3877,,,,,,
-5.1791,39.7634,,,,,,
18.1278,-15.9392,,,,,,
-15.9075,29.0308,,,,,,
10.4805,1.0144,,,,,,
10.2283,2.0019,,,,,,
-5.1892,39.8129,,,,,,
-15.4167,30.2833,,,,,,
-19.4131,33.4514,,,,,,
-17.434,33.331,,,,,,
-15.2018,30.1612,,,,,,
-15.426,30.3274,,,,,,
16.666,-9.617,,,,,,
1.173,33.697,,,,,,
2.9116,33.0263,,,,,,
3.0111,32.7739,,,,,,
-19.2167,23.95,,,,,,
-18.369,21.802,,,,,,
-18.2833,21.7833,,,,,,
2.8,32.3477,,,,,,
3.0167,32.3239,,,,,,
0.855,33.917,,,,,,
-18.8128,22.4164,,,,,,
-0.2198,30.0981,,,,,,
0.95,30.2667,,,,,,
1.0507,30.5393,,,,,,
-18.4701,21.7551,,,,,,
0.9,30.2333,,,,,,
-8.8081,13.2393,,,,,,
0.907,30.182,,,,,,
-19.994,23.415,,,,,,
0.8315,30.1102,,,,,,
-19.3524,22.2819,,,,,,
-8.8029,13.2589,,,,,,
-6.15,39.266,,,,,,
-6.167,39.249,,,,,,
-18.271,18.4276,,,,,,
-17.9939,21.3189,,,,,,
0.85,30.182,,,,,,
-17.9508,21.1712,,,,,,
-17.966,21.233,,,,,,
-6.25,39.25,,,,,,
0.8008,30.1068,,,,,,
0.8001,30.1069,,,,,,
-17.95,21.233,,,,,,
0.8,30.1833,,,,,,
-17.5,24.2667,,,,,,
2.8171,31.8614,,,,,,
3.0024,32.1408,,,,,,
2.8908,32.1507,,,,,,
-1.312,29.984,,,,,,
-1.349,30.016,,,,,,
-1.2472,29.9751,,,,,,
-1.2633,29.9887,,,,,,
3.57,33.6958,,,,,,
3.5124,34.1337,,,,,,
3.6877,33.5879,,,,,,
0.4376,33.2218,,,,,,
-17.9822,24.6526,,,,,,
-17.9511,24.6868,,,,,,
0.44,33.206,,,,,,
-18.1803,24.4279,,,,,,
0.423,33.218,,,,,,
0.4273,33.2031,,,,,,
0.5256,33.3064,,,,,,
0.4717,33.2094,,,,,,
0.4999,33.28,,,,,,
2.6031,31.9476,,,,,,
-18.279,21.841,,,,,,
2.5798,32.3527,,,,,,
2.518,32.366,,,,,,
-19.7667,23.4167,,,,,,
-17.5112,24.2815,,,,,,
-18.049,21.651,,,,,,
-17.716,24.516,,,,,,
0.8617,33.6878,,,,,,
0.6092,33.4686,,,,,,
0.7634,33.331,,,,,,
-0.8281,31.021,,,,,,
0.462,33.236,,,,,,
0.563,33.237,,,,,,
-0.13,30.531,,,,,,
-1.284,29.866,,,,,,
-17.999,21.367,,,,,,
0.727,30.056,,,,,,
12.633,-3.584,,,,,,
-6.1071,39.2632,,,,,,
-8.7573,13.4035,,,,,,
1.783,32.216,,,,,,
1.749,32.617,,,,,,
1.9926,32.7195,,,,,,
12.8666,-3.6499,,,,,,
1.882,32.781,,,,,,
12.649,-3.932,,,,,,
-8.8167,13.4833,,,,,,
2.1333,32.75,,,,,,
16.5927,-14.2764,,,,,,
2.418,32.785,,,,,,
16.6171,-14.2688,,,,,,
2.083,32.503,,,,,,
-6.1919,39.2298,,,,,,
-6.0543,39.2532,,,,,,
12.0239,-3.7505,,,,,,
11.8537,-3.7496,,,,,,
10.842,0.042,,,,,,
11.843,-3.8264,,,,,,
12.2138,-3.7469,,,,,,
12.0828,-3.6099,,,,,,
11.9104,-3.6415,,,,,,
11.8667,-3.6333,,,,,,
12.5917,-3.2533,,,,,,
12.657,-3.1322,,,,,,
12.8037,-2.8193,,,,,,
12.8872,-3.1482,,,,,,
12.7927,-2.9764,,,,,,
2.235,33.532,,,,,,
12.8102,-3.606,,,,,,
1.8927,32.5428,,,,,,
12.516,-3.601,,,,,,
0.758,30.047,,,,,,
-6.233,39.249,,,,,,
-17.934,21.216,,,,,,
11.679,-3.2631,,,,,,
0.776,30.066,,,,,,
-17.9608,21.0354,,,,,,
11.85,-2.9666,,,,,,
11.7591,-3.1347,,,,,,
0.807,30.113,,,,,,
0.807,30.128,,,,,,
-17.983,20.933,,,,,,
0.2497,33.8809,,,,,,
0.5351,33.8755,,,,,,
0.5291,33.8649,,,,,,
0.5714,33.7417,,,,,,
3.2,31.0333,,,,,,
12.8963,-3.7364,,,,,,
1.8167,32.299,,,,,,
-18.4167,19.75,,,,,,
2.3653,32.4591,,,,,,
-8.7833,13.4667,,,,,,
2.401,32.515,,,,,,
-6.1938,39.2636,,,,,,
0.715,30.058,,,,,,
-8.754,13.3966,,,,,,
-17.982,21.0,,,,,,
2.434,32.617,,,,,,
2.511,32.482,,,,,,
17.4667,-13.2333,,,,,,
3.102,30.888,,,,,,
3.066,30.911,,,,,,
2.132,32.337,,,,,,
7.0781,13.1856,,,,,,
-1.182,29.809,,,,,,
-1.058,29.999,,,,,,
1.7701,33.0291,,,,,,
0.618,30.634,,,,,,
0.618,30.687,,,,,,
0.636,30.709,,,,,,
0.64,30.675,,,,,,
0.6173,30.6328,,,,,,
-6.1667,39.1986,,,,,,
0.8355,30.5648,,,,,,
0.622,30.66,,,,,,
0.6667,30.85,,,,,,
0.642,30.6918,,,,,,
-6.2667,39.2667,,,,,,
0.381,30.969,,,,,,
0.61,31.072,,,,,,
1.7736,33.0171,,,,,,
1.5995,33.7679,,,,,,
1.4933,33.9509,,,,,,
-9.117,13.3336,,,,,,
1.3542,33.7507,,,,,,
1.452,33.9837,,,,,,
2.6,33.7667,,,,,,
2.9732,34.0138,,,,,,
3.4414,32.5851,,,,,,
7.2993,2.4668,,,,,,
3.3702,32.6397,,,,,,
3.4872,32.8164,,,,,,
3.4458,32.8486,,,,,,
3.3519,33.3384,,,,,,
3.2979,32.8809,,,,,,
-6.1946,39.2177,,,,,,
1.6505,33.8063,,,,,,
1.7713,33.0044,,,,,,
1.7608,33.0184,,,,,,
1.7778,33.0464,,,,,,
2.7892,33.1596,,,,,,
3.0287,33.3688,,,,,,
-0.8828,30.1332,,,,,,
1.5749,34.8276,,,,,,
1.8645,34.9217,,,,,,
6.587,2.549,,,,,,
2.0206,34.5842,,,,,,
-6.3424,39.4938,,,,,,
6.588,2.5046,,,,,,
1.9167,34.6667,,,,,,
1.6994,34.5875,,,,,,
-0.0833,32.6,,,,,,
6.4784,2.6325,,,,,,
0.268,32.832,,,,,,
0.447,31.841,,,,,,
0.451,31.909,,,,,,
6.5079,2.6015,,,,,,
1.7576,33.0006,,,,,,
1.7921,33.0414,,,,,,
-16.7977,37.0058,,,,,,
2.404,33.041,,,,,,
2.268,33.232,,,,,,
0.8503,34.3845,,,,,,
-0.565,31.106,,,,,,
6.3873,2.4443,,,,,,
0.4,33.5167,,,,,,
1.1122,34.2007,,,,,,
0.4,32.03,,,,,,
2.4356,34.4869,,,,,,
-16.5354,37.1799,,,,,,
0.3754,31.2273,,,,,,
-0.4364,31.664,,,,,,
-1.1667,29.8167,,,,,,
-0.48,30.893,,,,,,
-0.454,31.067,,,,,,
0.351,32.582,,,,,,
7.2293,2.4495,,,,,,
7.0,2.0,,,,,,
0.3646,32.594,,,,,,
1.1369,33.4201,,,,,,
-0.223,32.342,,,,,,
-0.36,32.4524,,,,,,
-0.427,32.505,,,,,,
-0.6564,32.3351,,,,,,
-6.2036,39.2519,,,,,,
-0.354,32.397,,,,,,
1.8606,33.277,,,,,,
-6.22,39.28,,,,,,
1.868,33.265,,,,,,
7.2008,2.2553,,,,,,
0.549,30.299,,,,,,
-20.1276,27.2278,,,,,,
0.7,30.351,,,,,,
0.71,30.19,,,,,,
0.716,30.199,,,,,,
0.5667,30.3667,,,,,,
0.5731,30.3412,,,,,,
0.6667,30.1333,,,,,,
0.4065,30.2119,,,,,,
-17.55,24.5,,,,,,
-1.156,30.017,,,,,,
-1.096,30.016,,,,,,
-1.166,30.084,,,,,,
-1.114,30.0328,,,,,,
-1.086,29.995,,,,,,
0.6,30.3,,,,,,
7.133,2.45,,,,,,
0.338,32.569,,,,,,
0.338,32.614,,,,,,
-0.564,31.098,,,,,,
-0.313,30.9,,,,,,
-0.0838,30.9029,,,,,,
-6.049,39.216,,,,,,
-17.718,37.193,,,,,,
1.1427,31.6024,,,,,,
0.6688,31.1007,,,,,,
-8.8173,13.2253,,,,,,
0.2667,30.05,,,,,,
0.1833,29.9,,,,,,
1.4123,34.5907,,,,,,
1.4224,34.6172,,,,,,
1.4295,34.5815,,,,,,
-17.5685,36.6995,,,,,,
-6.1238,39.2541,,,,,,
-6.133,39.249,,,,,,
-1.05,29.7167,,,,,,
0.3391,32.6148,,,,,,
0.294,32.544,,,,,,
0.3439,32.5416,,,,,,
1.0933,33.2433,,,,,,
1.3434,32.9842,,,,,,
1.0326,33.0972,,,,,,
-0.5651,30.9333,,,,,,
0.895,33.1592,,,,,,
0.925,33.2563,,,,,,
0.8333,33.0833,,,,,,
0.337,30.4365,,,,,,
0.4862,30.3897,,,,,,
-0.0407,30.2821,,,,,,
-0.0488,30.2693,,,,,,
0.9815,33.1218,,,,,,
-16.666,23.683,,,,,,
7.8198,13.5812,,,,,,
7.3535,13.5781,,,,,,
-4.4166,35.516,,,,,,
-4.2717,35.7602,,,,,,
7.05,-7.6947,,,,,,
-4.116,35.7218,,,,,,
-4.0333,35.7,,,,,,
-4.2833,35.6167,,,,,,
-3.834,35.7,,,,,,
-3.9752,35.7147,,,,,,
8.55,-7.4667,,,,,,
-3.9751,35.7186,,,,,,
-3.9677,35.72,,,,,,
-3.841,35.7,,,,,,
-4.2334,35.415,,,,,,
12.7167,-5.0333,,,,,,
-4.4587,35.4785,,,,,,
-8.5167,37.3667,,,,,,
,,,,,,,
-4.5939,38.0672,,,,,,
-4.075,37.724,,,,,,
-4.366,38.05,,,,,,
-4.5419,38.0747,,,,,,
-4.282,38.0545,,,,,,
-4.393,38.0824,,,,,,
-4.122,37.967,,,,,,
-4.3085,38.0565,,,,,,
-4.3,38.0705,,,,,,
-4.2667,38.0667,,,,,,
-4.6346,38.0283,,,,,,
-3.8,37.4667,,,,,,
-3.75,37.6,,,,,,
4.9426,-6.0914,,,,,,
-3.8,37.7,,,,,,
-3.6506,37.3561,,,,,,
13.65,-5.9667,,,,,,
-8.098,36.482,,,,,,
-4.156,15.3332,,,,,,
-8.0982,36.5104,,,,,,
-8.105,36.4735,,,,,,
-8.1083,36.4753,,,,,,
-4.31,15.1917,,,,,,
-8.1049,36.4891,,,,,,
-4.2578,15.2278,,,,,,
-4.2809,15.2384,,,,,,
-8.1627,36.6906,,,,,,
-4.3222,15.164,,,,,,
-4.3575,15.145,,,,,,
7.0167,-7.4833,,,,,,
7.1381,-7.1797,,,,,,
-3.6889,37.3009,,,,,,
7.1503,-7.3402,,,,,,
6.9148,-7.6321,,,,,,
-8.151,36.387,,,,,,
-9.0667,33.6167,,,,,,
-8.1843,34.818,,,,,,
-9.51,33.969,,,,,,
