"Daily Avg., x; 7 Day Avg., x; 30 Day Avg., x","Daily Avg., y","Daily Avg., text","7 Day Avg., y","7 Day Avg., text","30 Day Avg., y","30 Day Avg., text"
2017-12-26,4.15385,total number = 52<br>5☆ = 34<br>4☆ = 8<br>3☆ = 1<br>2☆ = 2<br>1☆ = 7,4.16097,total number = 52<br>5☆ = 323<br>4☆ = 83<br>3☆ = 12<br>2☆ = 6<br>1☆ = 73,4.21384,total number = 2731<br>5☆ = 1796<br>4☆ = 462<br>3☆ = 79<br>2☆ = 49<br>1☆ = 345
2017-12-27,4.4,total number = 75<br>5☆ = 53<br>4☆ = 13<br>3☆ = 2<br>2☆ = 0<br>1☆ = 7,4.20825,total number = 75<br>5☆ = 319<br>4☆ = 84<br>3☆ = 11<br>2☆ = 6<br>1☆ = 65,4.21672,total number = 2727<br>5☆ = 1795<br>4☆ = 462<br>3☆ = 79<br>2☆ = 48<br>1☆ = 343
2017-12-28,4.14,total number = 100<br>5☆ = 60<br>4☆ = 20<br>3☆ = 6<br>2☆ = 2<br>1☆ = 12,4.21193,total number = 100<br>5☆ = 316<br>4☆ = 88<br>3☆ = 13<br>2☆ = 7<br>1☆ = 62,4.21234,total number = 2722<br>5☆ = 1790<br>4☆ = 457<br>3☆ = 82<br>2☆ = 49<br>1☆ = 344
2017-12-29,4.14286,total number = 91<br>5☆ = 60<br>4☆ = 12<br>3☆ = 3<br>2☆ = 4<br>1☆ = 12,4.20792,total number = 91<br>5☆ = 331<br>4☆ = 85<br>3☆ = 15<br>2☆ = 11<br>1☆ = 63,4.21058,total number = 2702<br>5☆ = 1774<br>4☆ = 454<br>3☆ = 82<br>2☆ = 53<br>1☆ = 339
2017-12-30,4.14493,total number = 69<br>5☆ = 46<br>4☆ = 9<br>3☆ = 3<br>2☆ = 0<br>1☆ = 11,4.19604,total number = 69<br>5☆ = 335<br>4☆ = 77<br>3☆ = 17<br>2☆ = 9<br>1☆ = 67,4.20709,total number = 2651<br>5☆ = 1735<br>4☆ = 451<br>3☆ = 80<br>2☆ = 49<br>1☆ = 336
2017-12-31,4.08046,total number = 87<br>5☆ = 54<br>4☆ = 15<br>3☆ = 1<br>2☆ = 5<br>1☆ = 12,4.17073,total number = 87<br>5☆ = 349<br>4☆ = 82<br>3☆ = 17<br>2☆ = 14<br>1☆ = 71,4.19111,total number = 2632<br>5☆ = 1709<br>4☆ = 450<br>3☆ = 80<br>2☆ = 53<br>1☆ = 340
2018-01-01,4.14815,total number = 108<br>5☆ = 71<br>4☆ = 17<br>3☆ = 2<br>2☆ = 1<br>1☆ = 17,4.16838,total number = 108<br>5☆ = 378<br>4☆ = 94<br>3☆ = 18<br>2☆ = 14<br>1☆ = 78,4.17801,total number = 2629<br>5☆ = 1700<br>4☆ = 447<br>3☆ = 80<br>2☆ = 54<br>1☆ = 348
2018-01-02,4.08929,total number = 112<br>5☆ = 67<br>4☆ = 23<br>3☆ = 4<br>2☆ = 1<br>1☆ = 17,4.15576,total number = 112<br>5☆ = 411<br>4☆ = 109<br>3☆ = 21<br>2☆ = 13<br>1☆ = 88,4.1639,total number = 2648<br>5☆ = 1700<br>4☆ = 453<br>3☆ = 82<br>2☆ = 55<br>1☆ = 358
2018-01-03,4.24725,total number = 182<br>5☆ = 123<br>4☆ = 28<br>3☆ = 7<br>2☆ = 1<br>1☆ = 23,4.15354,total number = 182<br>5☆ = 481<br>4☆ = 124<br>3☆ = 26<br>2☆ = 14<br>1☆ = 104,4.16423,total number = 2734<br>5☆ = 1757<br>4☆ = 465<br>3☆ = 87<br>2☆ = 54<br>1☆ = 371
2018-01-04,4.3141,total number = 156<br>5☆ = 102<br>4☆ = 33<br>3☆ = 4<br>2☆ = 2<br>1☆ = 15,4.18634,total number = 156<br>5☆ = 523<br>4☆ = 137<br>3☆ = 24<br>2☆ = 14<br>1☆ = 107,4.17419,total number = 2790<br>5☆ = 1794<br>4☆ = 485<br>3☆ = 86<br>2☆ = 53<br>1☆ = 372
2018-01-05,4.17881,total number = 151<br>5☆ = 89<br>4☆ = 34<br>3☆ = 10<br>2☆ = 2<br>1☆ = 16,4.1896,total number = 151<br>5☆ = 552<br>4☆ = 159<br>3☆ = 31<br>2☆ = 12<br>1☆ = 111,4.18134,total number = 2829<br>5☆ = 1818<br>4☆ = 498<br>3☆ = 91<br>2☆ = 52<br>1☆ = 370
2018-01-06,4.13077,total number = 130<br>5☆ = 83<br>4☆ = 22<br>3☆ = 2<br>2☆ = 5<br>1☆ = 18,4.18467,total number = 130<br>5☆ = 589<br>4☆ = 172<br>3☆ = 30<br>2☆ = 17<br>1☆ = 118,4.17858,total number = 2867<br>5☆ = 1839<br>4☆ = 508<br>3☆ = 89<br>2☆ = 55<br>1☆ = 376
2018-01-07,4.31667,total number = 120<br>5☆ = 82<br>4☆ = 17<br>3☆ = 8<br>2☆ = 3<br>1☆ = 10,4.21064,total number = 120<br>5☆ = 617<br>4☆ = 174<br>3☆ = 37<br>2☆ = 15<br>1☆ = 116,4.19277,total number = 2905<br>5☆ = 1877<br>4☆ = 509<br>3☆ = 93<br>2☆ = 54<br>1☆ = 372
2018-01-08,4.22414,total number = 116<br>5☆ = 77<br>4☆ = 16<br>3☆ = 8<br>2☆ = 2<br>1☆ = 13,4.21923,total number = 116<br>5☆ = 623<br>4☆ = 173<br>3☆ = 43<br>2☆ = 16<br>1☆ = 112,4.20095,total number = 2941<br>5☆ = 1903<br>4☆ = 516<br>3☆ = 99<br>2☆ = 56<br>1☆ = 367
2018-01-09,4.125,total number = 120<br>5☆ = 72<br>4☆ = 25<br>3☆ = 5<br>2☆ = 2<br>1☆ = 16,4.22256,total number = 120<br>5☆ = 628<br>4☆ = 175<br>3☆ = 44<br>2☆ = 17<br>1☆ = 111,4.20965,total number = 2986<br>5☆ = 1937<br>4☆ = 526<br>3☆ = 101<br>2☆ = 56<br>1☆ = 366
2018-01-10,4.22321,total number = 112<br>5☆ = 79<br>4☆ = 13<br>3☆ = 3<br>2☆ = 0<br>1☆ = 17,4.21768,total number = 112<br>5☆ = 584<br>4☆ = 160<br>3☆ = 40<br>2☆ = 16<br>1☆ = 105,4.20623,total number = 2987<br>5☆ = 1941<br>4☆ = 521<br>3☆ = 98<br>2☆ = 54<br>1☆ = 373
2018-01-11,4.53571,total number = 28<br>5☆ = 21<br>4☆ = 5<br>3☆ = 0<br>2☆ = 0<br>1☆ = 2,4.20978,total number = 28<br>5☆ = 503<br>4☆ = 132<br>3☆ = 36<br>2☆ = 14<br>1☆ = 92,4.19593,total number = 2899<br>5☆ = 1876<br>4☆ = 505<br>3☆ = 97<br>2☆ = 52<br>1☆ = 369
