"Daily Avg., x; 7 Day Avg., x; 30 Day Avg., x","Daily Avg., y","Daily Avg., text","7 Day Avg., y","7 Day Avg., text","30 Day Avg., y","30 Day Avg., text"
2017-12-29,2.2,total number = 10<br>5☆ = 3<br>4☆ = 0<br>3☆ = 0<br>2☆ = 0<br>1☆ = 7,2.82759,total number = 10<br>5☆ = 23<br>4☆ = 2<br>3☆ = 3<br>2☆ = 2<br>1☆ = 28,2.9196,total number = 398<br>5☆ = 163<br>4☆ = 17<br>3☆ = 18<br>2☆ = 25<br>1☆ = 175
2017-12-30,3.44444,total number = 9<br>5☆ = 5<br>4☆ = 0<br>3☆ = 1<br>2☆ = 0<br>1☆ = 3,2.91667,total number = 9<br>5☆ = 25<br>4☆ = 2<br>3☆ = 4<br>2☆ = 1<br>1☆ = 28,2.87306,total number = 386<br>5☆ = 153<br>4☆ = 17<br>3☆ = 18<br>2☆ = 24<br>1☆ = 174
2017-12-31,2.44444,total number = 9<br>5☆ = 2<br>4☆ = 1<br>3☆ = 1<br>2☆ = 0<br>1☆ = 5,2.85484,total number = 9<br>5☆ = 24<br>4☆ = 3<br>3☆ = 5<br>2☆ = 0<br>1☆ = 30,2.84921,total number = 378<br>5☆ = 146<br>4☆ = 18<br>3☆ = 19<br>2☆ = 23<br>1☆ = 172
2018-01-01,2.3125,total number = 16<br>5☆ = 2<br>4☆ = 3<br>3☆ = 2<br>2☆ = 0<br>1☆ = 9,2.68056,total number = 16<br>5☆ = 23<br>4☆ = 5<br>3☆ = 7<br>2☆ = 0<br>1☆ = 37,2.84856,total number = 383<br>5☆ = 147<br>4☆ = 19<br>3☆ = 20<br>2☆ = 23<br>1☆ = 174
2018-01-02,3.2,total number = 10<br>5☆ = 4<br>4☆ = 1<br>3☆ = 1<br>2☆ = 1<br>1☆ = 3,2.68421,total number = 10<br>5☆ = 24<br>4☆ = 5<br>3☆ = 8<br>2☆ = 1<br>1☆ = 38,2.88329,total number = 377<br>5☆ = 147<br>4☆ = 19<br>3☆ = 21<br>2☆ = 23<br>1☆ = 167
2018-01-03,3.2,total number = 15<br>5☆ = 8<br>4☆ = 0<br>3☆ = 0<br>2☆ = 1<br>1☆ = 6,2.75,total number = 15<br>5☆ = 29<br>4☆ = 5<br>3☆ = 7<br>2☆ = 2<br>1☆ = 41,2.89637,total number = 386<br>5☆ = 153<br>4☆ = 18<br>3☆ = 21<br>2☆ = 24<br>1☆ = 170
2018-01-04,3.42857,total number = 14<br>5☆ = 6<br>4☆ = 1<br>3☆ = 1<br>2☆ = 5<br>1☆ = 1,2.89157,total number = 14<br>5☆ = 30<br>4☆ = 6<br>3☆ = 6<br>2☆ = 7<br>1☆ = 34,2.91451,total number = 386<br>5☆ = 154<br>4☆ = 18<br>3☆ = 21<br>2☆ = 27<br>1☆ = 166
2018-01-05,3,total number = 15<br>5☆ = 6<br>4☆ = 2<br>3☆ = 0<br>2☆ = 0<br>1☆ = 7,2.98864,total number = 15<br>5☆ = 33<br>4☆ = 8<br>3☆ = 6<br>2☆ = 7<br>1☆ = 34,2.92051,total number = 390<br>5☆ = 156<br>4☆ = 19<br>3☆ = 21<br>2☆ = 26<br>1☆ = 168
2018-01-06,2.91667,total number = 12<br>5☆ = 5<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 6,2.93407,total number = 12<br>5☆ = 33<br>4☆ = 9<br>3☆ = 5<br>2☆ = 7<br>1☆ = 37,2.91948,total number = 385<br>5☆ = 154<br>4☆ = 20<br>3☆ = 19<br>2☆ = 25<br>1☆ = 167
2018-01-07,3.72727,total number = 22<br>5☆ = 13<br>4☆ = 2<br>3☆ = 1<br>2☆ = 0<br>1☆ = 6,3.14423,total number = 22<br>5☆ = 44<br>4☆ = 10<br>3☆ = 5<br>2☆ = 7<br>1☆ = 38,2.97933,total number = 387<br>5☆ = 160<br>4☆ = 22<br>3☆ = 18<br>2☆ = 24<br>1☆ = 163
2018-01-08,4.06667,total number = 15<br>5☆ = 8<br>4☆ = 4<br>3☆ = 1<br>2☆ = 0<br>1☆ = 2,3.40777,total number = 15<br>5☆ = 50<br>4☆ = 11<br>3☆ = 4<br>2☆ = 7<br>1☆ = 31,3.03342,total number = 389<br>5☆ = 164<br>4☆ = 25<br>3☆ = 19<br>2☆ = 22<br>1☆ = 159
2018-01-09,3.45455,total number = 11<br>5☆ = 6<br>4☆ = 1<br>3☆ = 0<br>2☆ = 0<br>1☆ = 4,3.43269,total number = 11<br>5☆ = 52<br>4☆ = 11<br>3☆ = 3<br>2☆ = 6<br>1☆ = 32,3.0799,total number = 388<br>5☆ = 168<br>4☆ = 25<br>3☆ = 19<br>2☆ = 22<br>1☆ = 154
2018-01-10,4.1,total number = 10<br>5☆ = 6<br>4☆ = 1<br>3☆ = 1<br>2☆ = 2<br>1☆ = 0,3.53535,total number = 10<br>5☆ = 50<br>4☆ = 12<br>3☆ = 4<br>2☆ = 7<br>1☆ = 26,3.1164,total number = 378<br>5☆ = 166<br>4☆ = 25<br>3☆ = 19<br>2☆ = 23<br>1☆ = 145
2018-01-11,3.17647,total number = 17<br>5☆ = 7<br>4☆ = 1<br>3☆ = 2<br>2☆ = 2<br>1☆ = 5,3.4902,total number = 17<br>5☆ = 51<br>4☆ = 12<br>3☆ = 5<br>2☆ = 4<br>1☆ = 30,3.04749,total number = 358<br>5☆ = 149<br>4☆ = 25<br>3☆ = 20<br>2☆ = 22<br>1☆ = 142
