"Interval: 13600s, x; Interval: 3600s, x","Interval: 13600s, y","Interval: 3600s, y"
3165798,29,532
3165831,29,532
3166201,29,532
3166278,244,532
3166456,244,532
3166465,244,532
3167122,244,532
3167196,244,532
3167208,244,532
3167278,244,532
3167285,244,532
3167497,244,532
3168780,244,532
3169339,244,532
3169681,244,532
3169759,244,596
3170392,244,596
3171443,276,333
3173164,276,333
3173240,276,333
3175208,276,332
3176645,276,332
3176721,276,332
3179110,276,332
3180126,276,332
3180201,276,332
3183603,276,332
3183742,332,333
3184834,332,333
3187149,332,333
3187283,332,333
3190688,332,333
3190824,332,341
3192576,332,340
3194225,332,340
3194364,332,340
3195112,332,340
3195485,332,340
3195543,332,340
3195774,332,340
3197769,332,340
3197905,332,340
3198905,332,340
3199165,340,371
3199359,340,371
3200200,340,371
3200232,340,371
3200660,340,371
3201173,340,371
3201266,340,371
3201311,340,371
3201446,340,371
3201773,340,371
3201782,340,371
3202588,340,371
3202629,340,371
3202934,340,371
3203535,340,371
3204753,340,418
3204789,340,418
3204847,340,418
3204987,340,418
3205689,340,418
3205808,340,388
3205810,340,356
3205812,324,324
3205814,292,292
3205815,260,260
3205817,228,228
3205819,196,196
3205821,164,164
3205823,132,132
3205825,100,100
3205827,68,68
3205828,36,36
3205830,4,4
3205832,4,4
3205834,4,4
3205836,4,4
3206102,4,4
3206113,3,3
3206113,2,2
3206119,2,2
3206119,2,2
3206130,2,2
3206137,2,2
3206140,2,2
3206146,2,2
3206184,2,2
3206190,2,2
3206196,2,2
3206202,2,2
3206227,2,2
3206233,2,2
3206273,2,2
3206279,2,2
3206392,2,2
3206398,2,2
3206431,2,2
3206437,2,2
3206449,2,2
3206455,2,2
3206473,2,2
3206479,2,2
3206538,2,2
3206541,2,2
3206543,2,2
3206546,2,2
3206551,2,2
3206624,2,2
3206629,2,2
3206644,2,2
3206649,2,2
3206651,2,2
3206657,2,2
3206861,2,2
3206867,2,2
3206992,2,2
3206999,2,2
3207028,2,2
3207034,2,2
3207107,2,2
3207113,2,2
3207123,2,2
3207129,2,2
3207166,2,2
3207172,2,2
3207294,2,2
3207300,2,2
3207310,2,2
3207316,2,2
3207434,2,2
3207440,2,2
3207715,2,2
3207889,2,2
3207895,2,2
3207917,2,2
3207923,2,2
3207935,2,2
3207941,2,2
3207949,2,2
3207969,2,2
3208052,2,2
3208058,2,2
3208131,2,2
3208137,2,2
3208153,2,2
3208158,2,2
3208212,2,2
3208215,2,2
3208256,1,1
3208262,1,1
3208313,1,1
3208346,1,1
3208392,1,1
3208464,1,1
3208470,1,1
3208527,1,1
3208529,1,1
3208548,0,0
3208553,0,0
3208562,0,0
3208595,0,0
3208601,0,0
3208675,0,0
3208680,0,0
3208696,0,0
3208701,0,0
3208862,0,0
3209508,0,0
3209514,0,0
3209520,0,0
3209538,0,0
3209575,0,0
3209581,0,0
3209656,0,0
3209662,0,0
3209671,0,0
3209677,0,0
3209714,0,0
3209784,0,0
3209790,0,0
3209947,0,0
3209952,0,0
3209961,0,0
3209965,0,0
3210051,0,0
3210057,0,0
3210084,0,0
3210090,0,0
3210175,0,0
3210215,0,0
3210221,0,0
3210361,0,0
3210386,0,0
3210393,0,0
3210425,0,0
3210429,0,0
3210435,0,0
3210528,0,0
3210534,0,0
3210595,0,0
3210602,0,0
3210806,0,0
3210812,0,0
3210867,0,0
3210903,0,0
3210941,0,0
3210947,0,0
3210984,0,0
3210987,0,0
3210990,0,0
3211063,0,0
3211069,0,0
3211094,0,0
3211130,0,0
3211276,0,0
3211283,0,0
3211376,0,0
3211553,0,0
3211559,0,0
3211566,0,0
3211572,0,0
3211588,0,0
3211932,0,0
3212068,0,0
3213994,0,0
3214976,0,155
3214982,0,155
3215357,0,283
3215363,0,283
3215462,0,283
3215468,0,283
3215474,0,283
3215533,0,283
3215539,0,283
3215584,0,283
3215590,0,283
3215609,0,283
3215611,0,283
3215617,0,283
3215683,0,283
3215688,0,283
3215779,0,283
3215784,0,283
3215838,0,283
3215844,0,283
3215845,0,283
3215851,0,283
3215919,0,283
3215925,0,283
3215967,0,283
3215974,0,283
3215974,0,283
3215985,0,283
3215991,0,283
3216007,0,283
3216013,0,283
3216133,0,283
3216139,0,283
3216210,0,283
3216216,0,283
3216380,0,276
3216388,0,268
3216664,0,260
3216665,0,252
3216671,0,244
3216976,0,244
3217190,0,242
3217448,0,242
3217775,0,242
3217941,0,240
3218092,0,240
3218139,0,240
3218509,0,240
3218757,0,240
3218922,0,240
3219012,0,240
3219114,0,240
3219117,0,240
3219150,0,240
3219276,0,240
3219668,0,240
3219675,0,240
3219690,0,240
3219696,0,240
3219887,0,240
3219949,0,240
3220091,0,240
3220097,0,240
3220131,0,240
3220137,0,240
3220237,0,240
3220243,0,240
3220299,0,240
3220305,0,240
3220406,0,240
3220412,0,240
3220601,0,240
3220607,0,240
3220610,0,228
3220713,0,228
3220798,0,228
3220804,0,228
3220904,0,228
3220968,0,228
3221077,0,228
3221084,0,228
3221238,0,228
3221243,0,228
3221260,0,228
3221266,0,228
3221400,0,228
3221406,0,228
3221446,0,228
3221452,0,228
3221567,0,228
3221573,0,228
3221610,0,228
3221615,0,228
3221787,0,228
3221798,0,228
3221804,0,228
3221826,0,228
3221832,0,228
3221894,0,228
3221901,0,228
3221987,0,228
3221993,0,228
3222262,1,212
3222352,2,211
3222412,2,211
3222441,2,211
3222553,2,211
3222691,3,211
3223498,3,211
3223514,3,211
3223862,3,211
3223865,3,211
3223936,114,211
3223956,114,211
3223969,114,211
3223978,114,211
3224057,114,211
3224077,114,211
3224205,115,211
3224205,115,211
3224211,115,211
3224315,115,211
3224413,115,211
3224424,115,211
3224441,115,211
3224538,115,211
3224564,115,211
3224841,115,211
3224865,115,211
3224886,115,211
3224967,115,211
3225094,115,211
3225104,115,211
3225113,115,211
3225124,115,211
3225183,115,211
3225204,115,211
3225311,211,211
3225318,211,211
3225331,211,211
3225402,211,211
3225508,211,211
3225527,211,211
3225540,211,211
3225560,211,211
3225585,211,211
3225591,211,211
3225598,211,211
3225605,211,211
3225726,211,211
3225732,211,211
3225746,211,211
3225752,211,211
3225914,211,211
3225920,211,211
3225935,211,211
3225961,211,211
3225981,211,211
3226037,211,212
3226051,211,212
3226071,211,212
3226097,211,212
3226118,211,212
3226146,211,212
3226167,211,212
3226179,211,212
3226231,211,212
3226232,211,212
3226251,211,212
3226273,211,212
3226330,211,212
3226350,211,212
3226380,211,212
3226391,211,212
3226400,211,212
3226424,211,212
3226466,211,212
3226486,211,212
3226723,211,212
3226750,211,212
3226794,211,212
3226814,211,212
3226830,211,212
3226849,211,212
3226850,211,212
3226876,211,212
3226992,211,212
3227011,211,212
3227042,211,212
3227048,211,212
3227077,211,212
3227097,211,212
3227116,211,276
3227122,211,276
3227155,211,276
3227239,211,276
3227268,211,276
3227274,211,276
3227277,211,276
3227278,211,276
3227294,211,276
3227294,211,276
3227365,211,276
3227506,211,340
3227512,211,340
3227555,211,340
3227575,211,340
3227748,211,389
3227768,211,389
3227783,211,389
3227803,211,389
3227893,211,389
3227913,211,389
3227931,211,389
3228057,211,436
3228064,211,436
3228067,211,436
3228341,211,469
3228348,211,469
3228452,211,469
3228464,211,469
3228561,211,469
3228568,211,469
3228578,211,469
3228581,211,469
3228592,211,469
3228720,211,469
3228752,211,469
3228762,211,469
3229376,211,469
3229449,211,469
3229635,211,469
3229743,211,469
3229858,211,469
3230064,211,501
3230220,211,501
3230341,211,476
3230632,211,476
3230796,211,476
3231015,211,453
3231017,211,421
3231018,211,389
3231020,211,357
3231021,211,325
3231023,211,293
3231024,211,261
3231026,211,229
3231027,197,197
3231029,165,165
3231030,133,133
3231032,101,101
3231033,69,69
3231035,37,37
3231036,5,5
3231038,5,5
3231513,4,4
3231525,4,4
3231772,4,4
3231779,4,4
3231989,4,4
3232070,4,4
3232103,4,4
3232272,4,4
3232286,4,4
3232519,4,4
3233148,4,4
3233253,4,4
3233939,4,4
3233964,4,4
3235145,4,5
3235641,4,35
3235770,4,35
3235775,4,35
3236657,4,35
3236764,4,101
3240168,4,101
3240245,4,227
3241159,4,226
3241169,4,225
3241187,4,225
3242169,4,225
3243652,4,225
3243726,4,225
3245988,100,226
3247134,100,226
3247236,101,226
3247818,101,226
3247902,101,226
3248296,101,226
3248424,101,226
3249248,101,226
3249287,101,226
3249329,101,226
3249833,101,226
3249876,101,226
3250471,101,226
3250641,101,226
3250747,225,226
3251348,225,226
3251383,225,226
3251385,225,226
3252083,225,226
3252448,225,226
3252457,225,226
3252497,225,226
3252497,225,226
3254151,225,226
3254228,225,994
3257158,225,994
3257634,225,994
3257709,226,1251
3259233,226,1251
3261114,226,1251
3261190,226,1252
3261366,226,1252
3264592,226,1252
3264670,995,1253
3267883,995,1253
3268075,995,1253
3268151,1251,1254
3271556,1251,1254
3271632,1252,1255
3273837,1252,1255
3274567,1252,1255
3275033,1252,1255
3275300,1254,1255
3275309,1254,1255
3275539,1254,1255
3277101,1254,1255
3277319,1254,1255
3277397,1254,1255
3277489,1240,1240
3278776,1240,1240
3287032,1240,1247
3288739,1215,1215
3288741,1183,1183
3288742,1151,1151
3288744,1119,1119
3288746,1087,1087
3288748,1055,1055
3288750,1023,1023
3288752,991,991
3288754,959,959
3288756,927,927
3288757,895,895
3288759,863,863
3288761,831,831
3288763,799,799
3288765,767,767
3288767,735,735
3289182,735,735
3291676,735,735
3291915,735,735
3291916,704,704
3293608,692,692
3294355,692,692
3295593,692,692
3301071,692,692
3301083,692,692
3301241,692,712
3301242,692,712
3302397,692,708
3302407,692,708
3302696,692,708
3302715,692,708
3302912,692,708
3303002,692,708
3303021,692,708
3303253,692,708
3303271,692,708
3303499,692,708
3303963,692,708
3304073,692,708
3304075,692,708
3304080,677,677
3304080,645,645
3304084,644,644
3304094,643,643
3304192,643,643
3304270,643,643
3304284,643,643
3304390,643,643
3304400,643,643
3304470,643,643
3304549,643,643
3304560,643,643
3305849,643,643
3306431,643,643
3306836,643,643
3307083,643,643
3307624,643,643
3307635,643,643
3307817,643,643
3307819,643,643
3308216,643,643
3308233,643,643
3308426,643,643
3308429,643,643
3309150,643,643
3309151,643,643
3309154,643,643
3309155,643,643
3310194,643,762
3310199,643,762
3310245,643,762
3310254,643,762
3310255,643,762
3310257,643,762
3310285,643,762
3310629,643,774
3310648,643,774
3311083,643,805
3311105,643,805
3311121,643,805
3311144,643,805
3311155,643,805
3311179,643,805
3311261,643,869
3311285,643,869
3311296,643,869
3311320,643,869
3311346,643,869
3311370,643,869
3312344,643,1030
3312362,643,1030
3313211,643,1158
3313249,643,1158
3313596,643,1158
3313920,643,1294
3314032,643,1294
3314123,643,1294
3314356,643,1294
3314360,643,1294
3315769,643,1306
3315772,643,1306
3315774,643,1306
3315775,643,1306
3315777,643,1303
3315780,643,1287
3315782,643,1255
3315785,643,1255
3315787,643,1255
3315791,643,1255
3315794,643,1255
3315797,643,1255
3316056,643,1255
3316058,643,1255
3316061,643,1255
3316063,643,1255
3316065,643,1255
3316071,643,1255
3316074,643,1255
3316076,643,1255
3316079,643,1255
3316081,643,1255
3316425,643,1255
3316428,643,1255
3316430,643,1255
3316432,643,1255
3316435,643,1255
3316441,643,1255
3316444,643,1255
3316447,643,1255
3316449,643,1255
3316452,643,1255
3316750,643,1255
3317004,643,1255
3317006,643,1241
3317006,643,1209
3317008,643,1177
3317008,643,1145
3317009,643,1113
3317009,643,1081
3317011,643,1049
3317011,643,1017
3317013,643,985
3317013,643,953
3317015,643,921
3317015,643,889
3317017,643,857
3317018,643,825
3317020,643,793
3317022,643,761
3317024,643,729
3317025,643,697
3317027,643,665
3317029,633,633
3317031,601,601
3317848,601,601
3318955,597,597
3318971,597,597
3318982,597,597
3318990,597,597
3319704,597,597
3319712,597,597
3320123,597,597
3320130,597,597
3320134,597,597
3320442,580,580
3320458,580,580
3320744,580,580
3321392,568,568
3321400,568,568
3321451,536,536
3321459,536,536
3321727,536,536
3321730,504,504
3321736,504,504
3321738,504,504
3321802,504,504
3321806,504,504
3321811,504,504
3321814,504,504
3321912,504,504
3321916,504,504
3321920,504,504
3321924,504,504
3322098,504,504
3322269,504,504
3322974,504,504
3323648,504,504
3324329,504,504
3324346,504,504
3325717,504,504
3325876,504,504
3325887,504,504
3325898,504,504
3325910,504,504
3325925,504,504
3327806,504,504
3329105,504,504
3332473,504,977
3332706,504,945
3332733,504,891
3332737,504,891
3332764,504,891
3332797,504,891
3332805,504,891
3333004,504,891
3333030,504,891
3333039,504,891
3333320,504,775
3335082,504,775
3335083,504,775
3335456,504,775
3335656,504,775
3335664,504,775
3335921,601,775
3335931,601,775
3335934,601,775
3336314,601,775
3336785,601,775
3336822,601,775
3337382,601,775
3337383,601,775
3337427,601,775
3337431,601,775
3337439,601,775
3338482,601,775
3338494,601,775
3338535,601,775
3338544,601,775
3339035,720,838
3339046,720,838
3351582,720,838
3363516,720,838
3364974,1244,1244
3365383,1244,1244
3367691,1244,1244
3367923,1244,1244
3370640,1244,1244
3370927,1244,1244
3371603,1244,1244
3372628,1207,1207
3372629,1159,1159
3373916,1111,1111
3373962,1111,1111
3374136,1111,1111
3374981,1047,1047
3374999,1047,1047
3375155,1047,1047
3375266,1031,1031
3375285,1031,1031
3375385,1031,1031
3375409,1031,1031
3375658,1031,1031
3375689,1031,1031
3375691,1031,1031
3375692,1003,1003
3375694,971,971
3375696,939,939
3375698,907,907
3375700,875,875
3375701,843,843
3375703,811,811
3375705,779,779
3375707,747,747
3375709,715,715
3375710,683,683
3375712,651,651
3375714,619,619
3375716,587,587
3375873,583,583
3375881,583,583
3375919,459,459
3375945,459,459
3375956,459,459
3375960,395,395
3375972,395,395
3375977,395,395
3375986,395,395
3375992,395,395
3376003,395,395
3376010,395,395
3376064,395,395
3376071,395,395
3376081,395,395
3376090,395,395
3376288,395,395
3376626,395,395
3376930,395,395
3377321,395,395
3377406,395,395
3377760,395,395
3377776,395,395
3379337,395,395
3379345,395,395
3381845,395,627
3382575,395,627
3382665,395,627
3384928,395,627
3388016,395,630
3388119,395,598
3388172,395,598
3389265,395,598
3389284,395,598
3390227,395,598
3392707,534,630
3393273,534,727
3393350,534,727
3394085,534,727
3394141,534,727
3394307,534,727
3394318,534,727
3394481,534,727
3395276,534,727
3395718,534,727
3396054,534,727
3396075,534,727
3396269,598,727
3397432,598,698
3397434,598,666
3397436,598,634
3397439,598,602
3397441,570,570
3397443,538,538
3397445,506,506
3397448,474,474
3397450,442,442
3397453,410,410
3397455,378,378
3397458,346,346
3397459,314,314
3397462,282,282
3397464,250,250
3397468,218,218
3397727,218,218
3397790,218,218
3398561,218,218
3399545,217,217
3400055,217,217
3400089,217,217
3400147,217,217
3400210,217,217
3400271,217,217
3400277,217,217
3400314,183,183
3400413,182,182
3400418,182,182
3400419,182,182
3400419,182,182
3400583,182,182
3400612,182,182
3400618,182,182
3400810,182,182
3400816,182,182
3401009,182,182
3401014,182,182
3401080,182,182
3401284,182,182
3401290,182,182
3401388,182,182
3401514,182,182
3401520,182,182
3401610,182,182
3401713,182,182
3401716,182,182
3401718,182,182
3401774,182,182
3401898,182,182
3401904,182,182
3402077,182,182
3402353,182,182
3402384,182,182
3402439,182,182
3403849,182,182
3404658,182,216
3404670,182,216
3405888,182,217
3405915,182,217
3405924,182,216
3405979,182,216
3406029,182,216
3406153,182,216
3406155,182,216
3406369,182,215
3406689,182,215
3407863,182,215
3407975,157,157
3407975,93,93
3408013,93,93
3408095,93,93
3408119,93,93
3408943,93,93
3408994,93,93
3409235,93,93
3409614,93,93
3409757,93,93
3411249,93,93
3411430,93,93
3412588,93,204
3412925,93,204
3413032,93,204
3413074,93,204
3413106,93,204
3413201,93,202
3413215,93,202
3413704,93,202
3413959,93,202
3414354,93,202
3414415,93,166
3414602,93,166
3414635,93,154
3414799,93,150
3415024,93,149
3415030,93,149
3415253,93,149
3415254,93,149
3415280,93,149
3415323,93,149
3415384,93,149
3415742,93,149
3415745,93,149
3415746,93,123
3415748,91,91
3415750,59,59
3415752,27,27
3415754,27,27
3415757,27,27
3415759,27,27
3415761,27,27
3415763,27,27
3415765,27,27
3415766,27,27
3415768,27,27
3415771,27,27
3415772,27,27
3416294,27,27
3416527,27,27
3418024,27,27
3418204,27,27
3419699,27,27
3420265,0,0
3420640,0,0
3420974,0,0
3421001,0,0
3422485,0,0
3424640,0,0
3426310,0,0
3429487,0,0
3429891,0,0
3435814,0,0
3435945,0,0
3435959,0,0
3436130,0,0
3437309,0,0
3437311,0,0
3437312,0,0
3437357,0,0
3437861,0,0
3437876,0,0
3437991,0,0
3438806,0,0
3441466,0,7
3441485,0,7
3443369,0,0
3443480,0,0
3443542,0,0
3443543,0,0
3443617,0,0
3443703,0,0
3445580,0,0
3447232,0,0
3447247,0,0
3447392,0,0
3447392,0,0
3448805,0,0
3453236,0,196
3453980,0,196
3459529,64,196
3459532,64,192
3459559,64,160
3459573,64,160
3459611,64,160
3460007,64,160
3460019,64,160
3460213,64,160
3460554,64,160
3460565,64,160
3460706,64,160
3461251,160,160
3461261,160,160
3461263,160,160
3461324,136,136
3461678,132,132
3461888,132,132
3462400,132,132
3462678,132,132
3462696,132,132
3462749,132,132
3462816,132,132
3462829,132,132
3462963,132,132
3462974,132,132
3463019,132,132
3463031,132,132
3463229,132,132
3463252,132,132
3463313,132,132
3463480,132,132
3463645,132,132
3463655,132,132
3463705,132,132
3463707,132,132
3463709,100,100
3463710,68,68
3463712,36,36
3463714,4,4
3463716,4,4
3463717,4,4
3463719,4,4
3463721,4,4
3463723,4,4
3463725,4,4
3463726,4,4
3463728,4,4
3463730,4,4
3463732,4,4
3463979,0,0
3463990,0,0
3464148,0,0
3464157,0,0
3464298,0,0
3464307,0,0
3464375,0,0
3464384,0,0
3464457,0,0
3464559,0,0
3464568,0,0
3464750,0,0
3464759,0,0
3464910,0,0
3464921,0,0
3464996,0,0
3465170,0,0
3465319,0,0
3465347,0,0
3465406,0,0
3465409,0,0
3465430,0,0
3465480,0,0
3466476,0,0
3466493,0,0
3466584,0,0
3466660,0,0
3466668,0,0
3466700,0,0
3467126,0,0
3467353,0,0
3467519,0,0
3467640,0,0
3467694,0,0
3467694,0,0
3467863,0,0
3467935,0,0
3468002,0,0
3468098,0,0
3468134,0,0
3468200,0,0
3468273,0,0
3468614,0,0
3469105,0,0
3469401,0,0
3469497,0,0
3469779,0,0
3469849,0,0
3469891,0,0
3469902,0,0
3470009,0,0
3470016,0,0
3470127,0,0
3470324,0,0
3470826,0,0
3470865,0,0
3471303,0,0
3472152,0,0
3472774,0,0
3473440,0,0
3473775,0,0
3474036,0,0
3474069,0,0
3475027,0,0
3475134,0,0
3475166,0,0
3475436,0,0
3475751,0,0
3475755,0,0
3475760,0,0
3475857,0,0
3475877,0,0
3476130,0,0
3476365,0,0
3476592,0,0
3476728,0,0
3476746,0,0
3476825,0,0
3476956,0,0
3476962,0,0
3476962,0,0
3476962,0,0
3476962,0,0
3476962,0,0
3476962,0,0
3476963,0,0
3476963,0,0
3476965,0,0
3476965,0,0
3476967,0,0
3476968,0,0
3476969,0,0
3476981,0,0
3476981,0,0
3477090,0,0
3477109,0,0
3477669,0,0
3477718,0,0
3477721,0,0
3478561,0,0
3478563,0,0
3478567,0,0
3478576,0,0
3478613,0,0
3478636,0,0
3478707,0,0
3478821,0,0
3478838,0,0
3479096,0,0
3479256,0,0
3479468,0,0
3479665,0,0
3479807,0,0
3479819,0,0
3480075,0,0
3480075,0,0
3480078,0,0
3480130,0,0
3480149,0,0
3480622,0,0
3481177,0,0
3482094,0,0
3482100,0,0
3482136,0,0
3482277,0,0
3482283,0,0
3482480,0,0
3482930,0,0
3482936,0,0
3483993,0,0
3485478,0,94
3485484,0,94
3485866,0,98
3485876,0,98
3485882,0,98
3487096,0,98
3487102,0,98
3487155,0,98
3487347,0,98
3487353,0,98
3487381,0,98
3487673,0,98
3487778,0,98
3488065,0,98
3488071,0,98
3488132,0,98
3489292,0,98
3489462,0,98
3489598,0,98
3491023,0,98
3491300,0,122
3492423,0,122
3492452,0,122
3492458,0,122
3493242,0,90
3493284,0,90
3494596,0,90
3494616,75,90
3494863,75,90
3495671,75,90
3497980,75,145
3501915,75,145
3501969,82,153
3502211,82,145
3504048,82,145
3504325,82,145
3505245,82,145
3507510,82,145
3507535,82,145
3508318,137,145
3508446,137,145
3508510,137,145
3508789,137,145
3510388,137,145
3510542,137,209
3511928,137,209
3515615,137,209
3515736,137,209
3516605,137,209
3516751,137,345
3517060,137,345
3518992,137,345
3519143,137,345
3520711,137,345
3520904,137,345
3521004,137,345
3521353,209,386
3521414,209,386
3521474,209,386
3521694,209,386
3522205,209,386
3522217,209,386
3522810,209,386
3522813,209,386
3522830,209,386
3522941,209,386
3522998,209,386
3523001,281,449
3525779,281,449
3526706,281,449
3526724,281,449
3526935,345,747
3526957,345,747
3529091,345,747
3530272,345,747
3535871,345,747
3536894,345,747
3537328,345,747
3544740,345,747
3544744,345,747
3544853,345,747
3546587,345,747
3546625,345,747
3546699,345,747
3546701,345,747
3549341,879,1040
3555365,879,1040
3555628,975,1160
3556013,975,1160
3556133,975,1160
3556377,975,1160
3556538,975,1160
3556588,975,1160
3558599,1039,1160
3558604,1039,1160
3565548,1128,1216
3572189,1128,1216
3573616,1128,1216
3574543,1128,1216
3574597,1128,1216
3575365,1128,1216
3575723,1128,1216
3576819,1216,1224
3576827,1216,1224
3578303,1216,1320
3578311,1216,1320
3578597,1216,1320
3580363,1216,1320
3581153,1216,1320
3581514,1216,1320
3583425,1216,1320
3586153,1216,1320
3586528,1216,1320
3609270,1216,1320
3609455,1216,1320
3639831,1216,1320
3641662,1216,1320
3642589,1216,1320
3660022,1216,1320
3661161,1216,1320
3709428,1216,1320
3761642,1216,1320
3803297,1216,1320
3805236,1216,1320
3805494,1216,1320
