"Helleroed Kaer flow (m3/s), x","Helleroed Kaer flow (m3/s), y","Helleroed Kaer vanddybde / 10 (m), x","Helleroed Kaer vanddybde / 10 (m), y"
2017-08-12 12:56:35,0.0267412888,2017-08-12 06:56:35,0.02699033
2017-08-12 13:06:35,0.0274626749,2017-08-12 07:06:35,0.02724133
2017-08-12 13:16:35,0.0281110345,2017-08-12 07:16:35,0.02758296
2017-08-12 13:26:35,0.0285931301,2017-08-12 07:26:35,0.02795425
2017-08-12 13:36:35,0.0290578035,2017-08-12 07:36:35,0.02803079
2017-08-12 13:46:35,0.0292370273,2017-08-12 07:46:35,0.02804353
2017-08-12 13:56:35,0.0293348443,2017-08-12 07:56:35,0.0280304
2017-08-12 14:06:35,0.0300933184,2017-08-12 08:06:35,0.0279914
2017-08-12 14:16:35,0.0298796608,2017-08-12 08:16:35,0.02782336
2017-08-12 14:26:35,0.0283246035,2017-08-12 08:26:35,0.02764607
2017-08-12 14:36:35,0.0265939949,2017-08-12 08:36:35,0.02759181
2017-08-12 14:46:35,0.0251332225,2017-08-12 08:46:35,0.02736279
2017-08-12 14:56:35,0.0249701493,2017-08-12 08:56:35,0.0270268
2017-08-12 15:06:35,0.0245112152,2017-08-12 09:06:35,0.02689104
2017-08-12 15:16:35,0.0241465161,2017-08-12 09:16:35,0.02666688
2017-08-12 15:26:35,0.0235620993,2017-08-12 09:26:35,0.02635715
2017-08-12 15:36:35,0.0232747259,2017-08-12 09:36:35,0.02608193
2017-08-12 15:46:35,0.0233878245,2017-08-12 09:46:35,0.02584776
2017-08-12 15:56:35,0.0223614613,2017-08-12 09:56:35,0.02553219
2017-08-12 16:06:35,0.0207628819,2017-08-12 10:06:35,0.02512764
2017-08-12 16:16:35,0.0200276692,2017-08-12 10:16:35,0.02475917
2017-08-12 16:26:35,0.0201671191,2017-08-12 10:26:35,0.02431912
2017-08-12 16:36:35,0.0213178636,2017-08-12 10:36:35,0.02388043
2017-08-12 16:46:35,0.0220048171,2017-08-12 10:46:35,0.02364159
2017-08-12 16:56:35,0.02175089,2017-08-12 10:56:35,0.02358178
2017-08-12 17:06:35,0.0221851657,2017-08-12 11:06:35,0.0237085
2017-08-12 17:16:35,0.0231086018,2017-08-12 11:16:35,0.02377083
2017-08-12 17:26:35,0.0234261921,2017-08-12 11:26:35,0.02396873
2017-08-12 17:36:35,0.0238915773,2017-08-12 11:36:35,0.02383871
2017-08-12 17:46:35,0.0252286156,2017-08-12 11:46:35,0.02366289
2017-08-12 17:56:35,0.0266836417,2017-08-12 11:56:35,0.02347073
2017-08-12 18:06:35,0.0282167714,2017-08-12 12:06:35,0.02349416
2017-08-12 18:16:35,0.0300016871,2017-08-12 12:16:35,0.02366279
2017-08-12 18:26:35,0.0308756028,2017-08-12 12:26:35,0.02377006
2017-08-12 18:36:35,0.0300907288,2017-08-12 12:36:35,0.02383015
2017-08-12 18:46:35,0.0294351708,2017-08-12 12:46:35,0.02392945
2017-08-12 18:56:35,0.0289669559,2017-08-12 12:56:35,0.02405888
2017-08-12 19:06:35,0.0281539223,2017-08-12 13:06:35,0.02408242
2017-08-12 19:16:35,0.0274776674,2017-08-12 13:16:35,0.02421127
2017-08-12 19:26:35,0.0273955922,2017-08-12 13:26:35,0.02427672
2017-08-12 19:36:35,0.0274252428,2017-08-12 13:36:35,0.0243835
2017-08-12 19:46:35,0.0272640867,2017-08-12 13:46:35,0.02456691
2017-08-12 19:56:35,0.0268805831,2017-08-12 13:56:35,0.02479661
2017-08-12 20:06:35,0.0261534088,2017-08-12 14:06:35,0.02491
2017-08-12 20:16:35,0.0254014912,2017-08-12 14:16:35,0.02498079
2017-08-12 20:26:35,0.0251292992,2017-08-12 14:26:35,0.02511986
2017-08-12 20:36:35,0.0255997357,2017-08-12 14:36:35,0.02538369
2017-08-12 20:46:35,0.0267602657,2017-08-12 14:46:35,0.02577268
2017-08-12 20:56:35,0.0268751568,2017-08-12 14:56:35,0.02620223
2017-08-12 21:06:35,0.0267674314,2017-08-12 15:06:35,0.02647063
2017-08-12 21:16:35,0.0266019437,2017-08-12 15:16:35,0.02718239
2017-08-12 21:26:35,0.0261075437,2017-08-12 15:26:35,0.02788511
2017-08-12 21:36:35,0.0262670762,2017-08-12 15:36:35,0.02835472
2017-08-12 21:46:35,0.0273702266,2017-08-12 15:46:35,0.02840986
2017-08-12 21:56:35,0.0290269678,2017-08-12 15:56:35,0.02844915
2017-08-12 22:06:35,0.0306332403,2017-08-12 16:06:35,0.02869771
2017-08-12 22:16:35,0.0316181505,2017-08-12 16:16:35,0.02900132
2017-08-12 22:26:35,0.0315885934,2017-08-12 16:26:35,0.02959084
2017-08-12 22:36:35,0.0298836127,2017-08-12 16:36:35,0.02985331
2017-08-12 22:46:35,0.0277560854,2017-08-12 16:46:35,0.02975694
2017-08-12 22:56:35,0.0258676826,2017-08-12 16:56:35,0.03012814
2017-08-12 23:06:35,0.0248995783,2017-08-12 17:06:35,0.03014885
2017-08-12 23:16:35,0.0251306882,2017-08-12 17:16:35,0.0297228
2017-08-12 23:26:35,0.0261295692,2017-08-12 17:26:35,0.02974187
2017-08-12 23:36:35,0.0274677964,2017-08-12 17:36:35,0.03013417
2017-08-12 23:46:35,0.0286007675,2017-08-12 17:46:35,0.03092693
2017-08-12 23:56:35,0.0295472847,2017-08-12 17:56:35,0.03219125
2017-08-13 00:06:35,0.0295280058,2017-08-12 18:06:35,0.03331496
2017-08-13 00:16:35,0.0292046614,2017-08-12 18:16:35,0.03367059
2017-08-13 00:26:35,0.0290111125,2017-08-12 18:26:35,0.03332332
2017-08-13 00:36:35,0.0290064442,2017-08-12 18:36:35,0.03332069
2017-08-13 00:46:35,0.0292744675,2017-08-12 18:46:35,0.0334831
2017-08-13 00:56:35,0.0296138847,2017-08-12 18:56:35,0.03375743
2017-08-13 01:06:35,0.0300101138,2017-08-12 19:06:35,0.03452297
2017-08-13 01:16:35,0.0294873024,2017-08-12 19:16:35,0.035271
2017-08-13 01:26:35,0.028854912,2017-08-12 19:26:35,0.03575724
2017-08-13 01:36:35,0.0279721187,2017-08-12 19:36:35,0.03560904
2017-08-13 01:46:35,0.0270063046,2017-08-12 19:46:35,0.03538722
2017-08-13 01:56:35,0.0259969352,2017-08-12 19:56:35,0.03592694
2017-08-13 02:06:35,0.0251860395,2017-08-12 20:06:35,0.03612805
2017-08-13 02:16:35,0.0245034546,2017-08-12 20:16:35,0.03656829
2017-08-13 02:26:35,0.0238668661,2017-08-12 20:26:35,0.03725963
2017-08-13 02:36:35,0.0237415423,2017-08-12 20:36:35,0.03748271
2017-08-13 02:46:35,0.0236792369,2017-08-12 20:46:35,0.03736621
2017-08-13 02:56:35,0.023422637,2017-08-12 20:56:35,0.03709022
2017-08-13 03:06:35,0.0233130373,2017-08-12 21:06:35,0.03708312
2017-08-13 03:16:35,0.0228233379,2017-08-12 21:16:35,0.03751948
2017-08-13 03:26:35,0.0222792045,2017-08-12 21:26:35,0.03774927
2017-08-13 03:36:35,0.0216570399,2017-08-12 21:36:35,0.03821908
2017-08-13 03:46:35,0.0209497818,2017-08-12 21:46:35,0.03823989
2017-08-13 03:56:35,0.0207648744,2017-08-12 21:56:35,0.03790711
2017-08-13 04:06:35,0.0209181932,2017-08-12 22:06:35,0.03753192
2017-08-13 04:16:35,0.0218422533,2017-08-12 22:16:35,0.03695933
2017-08-13 04:26:35,0.0228000022,2017-08-12 22:26:35,0.03657306
2017-08-13 04:36:35,0.0240117872,2017-08-12 22:36:35,0.03650907
2017-08-13 04:46:35,0.0244520463,2017-08-12 22:46:35,0.03677562
2017-08-13 04:56:35,0.0241517153,2017-08-12 22:56:35,0.03706319
2017-08-13 05:06:35,0.0233866487,2017-08-12 23:06:35,0.03758716
2017-08-13 05:16:35,0.0224773543,2017-08-12 23:16:35,0.03774227
2017-08-13 05:26:35,0.0221683148,2017-08-12 23:26:35,0.03783825
2017-08-13 05:36:35,0.0221171283,2017-08-12 23:36:35,0.0375611
2017-08-13 05:46:35,0.0212167446,2017-08-12 23:46:35,0.0372324
2017-08-13 05:56:35,0.0199003436,2017-08-12 23:56:35,0.03693064
2017-08-13 06:06:35,0.018754867,2017-08-13 00:06:35,0.03682036
2017-08-13 06:16:35,0.0177416772,2017-08-13 00:16:35,0.0366986
2017-08-13 06:26:35,0.017139533,2017-08-13 00:26:35,0.03665893
2017-08-13 06:36:35,0.0166130216,2017-08-13 00:36:35,0.03663821
2017-08-13 06:46:35,0.0168225023,2017-08-13 00:46:35,0.0364904
2017-08-13 06:56:35,0.0176633279,2017-08-13 00:56:35,0.03627703
2017-08-13 07:06:35,0.0187769913,2017-08-13 01:06:35,0.03601933
2017-08-13 07:16:35,0.0187393792,2017-08-13 01:16:35,0.03582697
2017-08-13 07:26:35,0.0175203366,2017-08-13 01:26:35,0.03575763
2017-08-13 07:36:35,0.0164069875,2017-08-13 01:36:35,0.03577601
2017-08-13 07:46:35,0.0151723179,2017-08-13 01:46:35,0.03586217
2017-08-13 07:56:35,0.01455608,2017-08-13 01:56:35,0.03572904
2017-08-13 08:06:35,0.0150984445,2017-08-13 02:06:35,0.03581851
2017-08-13 08:16:35,0.0168864109,2017-08-13 02:16:35,0.03596983
2017-08-13 08:26:35,0.0193471746,2017-08-13 02:26:35,0.03610529
2017-08-13 08:36:35,0.0215024232,2017-08-13 02:36:35,0.03636718
2017-08-13 08:46:35,0.0232868047,2017-08-13 02:46:35,0.03663043
2017-08-13 08:56:35,0.0247943313,2017-08-13 02:56:35,0.03681287
2017-08-13 09:06:35,0.0264884687,2017-08-13 03:06:35,0.03702186
2017-08-13 09:16:35,0.0283941862,2017-08-13 03:16:35,0.03715197
2017-08-13 09:26:35,0.0286194005,2017-08-13 03:26:35,0.03740667
2017-08-13 09:36:35,0.0289768926,2017-08-13 03:36:35,0.03776269
2017-08-13 09:46:35,0.0294894102,2017-08-13 03:46:35,0.0380982
2017-08-13 09:56:35,0.0305655585,2017-08-13 03:56:35,0.03843088
2017-08-13 10:06:35,0.0312265351,2017-08-13 04:06:35,0.0387661
2017-08-13 10:16:35,0.0313588855,2017-08-13 04:16:35,0.03895631
2017-08-13 10:26:35,0.0314107791,2017-08-13 04:26:35,0.03906533
2017-08-13 10:36:35,0.0317091811,2017-08-13 04:36:35,0.03898928
2017-08-13 10:46:35,0.032205306,2017-08-13 04:46:35,0.03893434
2017-08-13 10:56:35,0.0324992276,2017-08-13 04:56:35,0.03897168
2017-08-13 11:06:35,0.0316968153,2017-08-13 05:06:35,0.03914089
2017-08-13 11:16:35,0.0313030517,2017-08-13 05:16:35,0.03931973
2017-08-13 11:26:35,0.031137012,2017-08-13 05:26:35,0.03974257
2017-08-13 11:36:35,0.0313092943,2017-08-13 05:36:35,0.04022492
2017-08-13 11:46:35,0.0313841827,2017-08-13 05:46:35,0.0404092
2017-08-13 11:56:35,0.0307048517,2017-08-13 05:56:35,0.04039082
2017-08-13 12:06:35,0.0299509087,2017-08-13 06:06:35,0.04042311
2017-08-13 12:16:35,0.0292770769,2017-08-13 06:16:35,0.0412009
2017-08-13 12:26:35,0.0285081897,2017-08-13 06:26:35,0.04195574
2017-08-13 12:36:35,0.0275770375,2017-08-13 06:36:35,0.04242331
2017-08-13 12:46:35,0.0265951431,2017-08-13 06:46:35,0.04257959
2017-08-13 12:56:35,0.0258784349,2017-08-13 06:56:35,0.04278809
2017-08-13 13:06:35,0.0253257015,2017-08-13 07:06:35,0.04287036
2017-08-13 13:16:35,0.0249330357,2017-08-13 07:16:35,0.04314995
2017-08-13 13:26:35,0.0245271857,2017-08-13 07:26:35,0.04341213
2017-08-13 13:36:35,0.0238828372,2017-08-13 07:36:35,0.04382864
2017-08-13 13:46:35,0.0233630793,2017-08-13 07:46:35,0.04433647
2017-08-13 13:56:35,0.0226911472,2017-08-13 07:56:35,0.04479772
2017-08-13 14:06:35,0.0219200537,2017-08-13 08:06:35,0.04507108
2017-08-13 14:16:35,0.0214757494,2017-08-13 08:16:35,0.0453108
2017-08-13 14:26:35,0.0207877644,2017-08-13 08:26:35,0.04565418
2017-08-13 14:36:35,0.0201101771,2017-08-13 08:36:35,0.04551366
2017-08-13 14:46:35,0.0193183103,2017-08-13 08:46:35,0.04533316
2017-08-13 14:56:35,0.0186158158,2017-08-13 08:56:35,0.045088
2017-08-13 15:06:35,0.0181164092,2017-08-13 09:06:35,0.04493484
2017-08-13 15:16:35,0.017669258,2017-08-13 09:16:35,0.04489195
2017-08-13 15:26:35,0.017236297,2017-08-13 09:26:35,0.04450529
2017-08-13 15:36:35,0.0170798861,2017-08-13 09:36:35,0.04401574
2017-08-13 15:46:35,0.017272798,2017-08-13 09:46:35,0.04359203
2017-08-13 15:56:35,0.018161451,2017-08-13 09:56:35,0.04323805
2017-08-13 16:06:35,0.018843979,2017-08-13 10:06:35,0.04333579
2017-08-13 16:16:35,0.0193683033,2017-08-13 10:16:35,0.04286238
2017-08-13 16:26:35,0.0194063732,2017-08-13 10:26:35,0.04224729
2017-08-13 16:36:35,0.0194347107,2017-08-13 10:36:35,0.04158406
2017-08-13 16:46:35,0.019494866,2017-08-13 10:46:35,0.04113584
2017-08-13 16:56:35,0.0193890497,2017-08-13 10:56:35,0.04077583
2017-08-13 17:06:35,0.0190801617,2017-08-13 11:06:35,0.04036622
2017-08-13 17:16:35,0.0186748946,2017-08-13 11:16:35,0.0397202
2017-08-13 17:26:35,0.0182014965,2017-08-13 11:26:35,0.03922832
2017-08-13 17:36:35,0.0180532469,2017-08-13 11:36:35,0.03871543
2017-08-13 17:46:35,0.0180685527,2017-08-13 11:46:35,0.03810131
2017-08-13 17:56:35,0.0181066767,2017-08-13 11:56:35,0.03754709
2017-08-13 18:06:35,0.0177063025,2017-08-13 12:06:35,0.03707992
2017-08-13 18:16:35,0.0173248813,2017-08-13 12:16:35,0.03657529
2017-08-13 18:26:35,0.0169582181,2017-08-13 12:26:35,0.03637885
2017-08-13 18:36:35,0.016321149,2017-08-13 12:36:35,0.03619019
2017-08-13 18:46:35,0.0155698338,2017-08-13 12:46:35,0.03586402
2017-08-13 18:56:35,0.0149385352,2017-08-13 12:56:35,0.03562742
2017-08-13 19:06:35,0.014141991,2017-08-13 13:06:35,0.03547396
2017-08-13 19:16:35,0.0136216132,2017-08-13 13:16:35,0.03527479
2017-08-13 19:26:35,0.0129860789,2017-08-13 13:26:35,0.03511511
2017-08-13 19:36:35,0.0125457061,2017-08-13 13:36:35,0.03489494
2017-08-13 19:46:35,0.0116198679,2017-08-13 13:46:35,0.03458511
2017-08-13 19:56:35,0.010968102,2017-08-13 13:56:35,0.03443788
2017-08-13 20:06:35,0.0107082099,2017-08-13 14:06:35,0.03431204
2017-08-13 20:16:35,0.0107668472,2017-08-13 14:16:35,0.03425816
2017-08-13 20:26:35,0.0115375614,2017-08-13 14:26:35,0.0342746
2017-08-13 20:36:35,0.012649942,2017-08-13 14:36:35,0.03419417
2017-08-13 20:46:35,0.0139342818,2017-08-13 14:46:35,0.03414993
2017-08-13 20:56:35,0.015297855,2017-08-13 14:56:35,0.03403731
2017-08-13 21:06:35,0.0166167306,2017-08-13 15:06:35,0.03426439
2017-08-13 21:16:35,0.0180245441,2017-08-13 15:16:35,0.03440306
2017-08-13 21:26:35,0.0192311012,2017-08-13 15:26:35,0.03462012
2017-08-13 21:36:35,0.0203724935,2017-08-13 15:36:35,0.03472505
2017-08-13 21:46:35,0.0216666009,2017-08-13 15:46:35,0.03478223
2017-08-13 21:56:35,0.0229259088,2017-08-13 15:56:35,0.0347727
2017-08-13 22:06:35,0.0241554397,2017-08-13 16:06:35,0.0347445
2017-08-13 22:16:35,0.0249936735,2017-08-13 16:16:35,0.03471611
2017-08-13 22:26:35,0.025694325,2017-08-13 16:26:35,0.03459668
2017-08-13 22:36:35,0.0263069915,2017-08-13 16:36:35,0.03446219
2017-08-13 22:46:35,0.0269385554,2017-08-13 16:46:35,0.03440442
2017-08-13 22:56:35,0.0272590384,2017-08-13 16:56:35,0.03447863
2017-08-13 23:06:35,0.0274212341,2017-08-13 17:06:35,0.03446131
2017-08-13 23:16:35,0.0274543133,2017-08-13 17:16:35,0.03440452
2017-08-13 23:26:35,0.0277304837,2017-08-13 17:26:35,0.03433052
2017-08-13 23:36:35,0.0280288076,2017-08-13 17:36:35,0.03436329
2017-08-13 23:46:35,0.0280613348,2017-08-13 17:46:35,0.03448786
2017-08-13 23:56:35,0.0277431789,2017-08-13 17:56:35,0.03458959
2017-08-14 00:06:35,0.0274371045,2017-08-13 18:06:35,0.03468479
2017-08-14 00:16:35,0.0272000888,2017-08-13 18:16:35,0.03463694
2017-08-14 00:26:35,0.0268388041,2017-08-13 18:26:35,0.03458317
2017-08-14 00:36:35,0.0264682367,2017-08-13 18:36:35,0.03477484
2017-08-14 00:46:35,0.0261992449,2017-08-13 18:46:35,0.03515294
2017-08-14 00:56:35,0.026229273,2017-08-13 18:56:35,0.03546725
2017-08-14 01:06:35,0.025216533,2017-08-13 19:06:35,0.03577154
2017-08-14 01:16:35,0.0242743019,2017-08-13 19:16:35,0.03616004
2017-08-14 01:26:35,0.0234247587,2017-08-13 19:26:35,0.03644994
2017-08-14 01:36:35,0.0227241081,2017-08-13 19:36:35,0.03672797
2017-08-14 01:46:35,0.0224688265,2017-08-13 19:46:35,0.03723347
2017-08-14 01:56:35,0.0224385159,2017-08-13 19:56:35,0.0376422
2017-08-14 02:06:35,0.0225201713,2017-08-13 20:06:35,0.03807544
2017-08-14 02:16:35,0.0229167169,2017-08-13 20:16:35,0.03832936
2017-08-14 02:26:35,0.0234357138,2017-08-13 20:26:35,0.03873663
2017-08-14 02:36:35,0.0236458102,2017-08-13 20:36:35,0.03896653
2017-08-14 02:46:35,0.0227694748,2017-08-13 20:46:35,0.03909052
2017-08-14 02:56:35,0.022265664,2017-08-13 20:56:35,0.03925409
2017-08-14 03:06:35,0.0218310824,2017-08-13 21:06:35,0.03932207
2017-08-14 03:16:35,0.0213205256,2017-08-13 21:16:35,0.03939014
2017-08-14 03:26:35,0.0210443826,2017-08-13 21:26:35,0.03933305
2017-08-14 03:36:35,0.0209715924,2017-08-13 21:36:35,0.03924796
2017-08-14 03:46:35,0.0205312709,2017-08-13 21:46:35,0.03905872
2017-08-14 03:56:35,0.0205310725,2017-08-13 21:56:35,0.03884088
2017-08-14 04:06:35,0.0203567121,2017-08-13 22:06:35,0.03863899
2017-08-14 04:16:35,0.0202078686,2017-08-13 22:16:35,0.03828686
2017-08-14 04:26:35,0.0199726636,2017-08-13 22:26:35,0.03794289
2017-08-14 04:36:35,0.0196371831,2017-08-13 22:36:35,0.03763365
2017-08-14 04:46:35,0.0194269092,2017-08-13 22:46:35,0.0371863
2017-08-14 04:56:35,0.0192166448,2017-08-13 22:56:35,0.03675442
2017-08-14 05:06:35,0.0194090587,2017-08-13 23:06:35,0.03636796
2017-08-14 05:16:35,0.0196294669,2017-08-13 23:16:35,0.0359282
2017-08-14 05:26:35,0.0196586726,2017-08-13 23:26:35,0.03548291
2017-08-14 05:36:35,0.0198728845,2017-08-13 23:36:35,0.03492859
2017-08-14 05:46:35,0.0197398511,2017-08-13 23:46:35,0.03441045
2017-08-14 05:56:35,0.0198410969,2017-08-13 23:56:35,0.03386927
2017-08-14 06:06:35,0.0200207248,2017-08-14 00:06:35,0.03340082
2017-08-14 06:16:35,0.0202281489,2017-08-14 00:16:35,0.03305939
2017-08-14 06:26:35,0.0206271464,2017-08-14 00:26:35,0.03264287
2017-08-14 06:36:35,0.0210533863,2017-08-14 00:36:35,0.03226001
2017-08-14 06:46:35,0.021554643,2017-08-14 00:46:35,0.03185934
2017-08-14 06:56:35,0.0219596254,2017-08-14 00:56:35,0.03142824
2017-08-14 07:06:35,0.0221388416,2017-08-14 01:06:35,0.03106648
2017-08-14 07:16:35,0.0222900602,2017-08-14 01:16:35,0.03070793
2017-08-14 07:26:35,0.0225498364,2017-08-14 01:26:35,0.03042737
2017-08-14 07:36:35,0.0225080729,2017-08-14 01:36:35,0.03021566
2017-08-14 07:46:35,0.0223626003,2017-08-14 01:46:35,0.03001562
2017-08-14 07:56:35,0.0223718882,2017-08-14 01:56:35,0.02981188
2017-08-14 08:06:35,0.0224002824,2017-08-14 02:06:35,0.02956293
2017-08-14 08:16:35,0.022517796,2017-08-14 02:16:35,0.02935355
2017-08-14 08:26:35,0.0226551717,2017-08-14 02:26:35,0.02915303
2017-08-14 08:36:35,0.0228825561,2017-08-14 02:36:35,0.02883172
2017-08-14 08:46:35,0.0231479606,2017-08-14 02:46:35,0.02873827
2017-08-14 08:56:35,0.0237622546,2017-08-14 02:56:35,0.02867399
2017-08-14 09:06:35,0.024332085,2017-08-14 03:06:35,0.02858889
2017-08-14 09:16:35,0.0244617249,2017-08-14 03:16:35,0.02848231
2017-08-14 09:26:35,0.0246600731,2017-08-14 03:26:35,0.02839537
2017-08-14 09:36:35,0.0250679096,2017-08-14 03:36:35,0.0284473
2017-08-14 09:46:35,0.025328682,2017-08-14 03:46:35,0.02841618
2017-08-14 09:56:35,0.0256396331,2017-08-14 03:56:35,0.02839021
2017-08-14 10:06:35,0.0259384883,2017-08-14 04:06:35,0.02832817
2017-08-14 10:16:35,0.026264794,2017-08-14 04:16:35,0.02831621
2017-08-14 10:26:35,0.026773655,2017-08-14 04:26:35,0.02834888
2017-08-14 10:36:35,0.0272647513,2017-08-14 04:36:35,0.02837592
2017-08-14 10:46:35,0.0281035946,2017-08-14 04:46:35,0.02834587
2017-08-14 10:56:35,0.0280409329,2017-08-14 04:56:35,0.0284191
2017-08-14 11:06:35,0.0280225186,2017-08-14 05:06:35,0.02851265
2017-08-14 11:16:35,0.0285963646,2017-08-14 05:16:35,0.02855242
2017-08-14 11:26:35,0.0283338588,2017-08-14 05:26:35,0.02859395
2017-08-14 11:36:35,0.0273600662,2017-08-14 05:36:35,0.02851839
2017-08-14 11:46:35,0.0259419008,2017-08-14 05:46:35,0.02847064
2017-08-14 11:56:35,0.0235797819,2017-08-14 05:56:35,0.02843651
2017-08-14 12:06:35,0.0224234317,2017-08-14 06:06:35,0.02866436
2017-08-14 12:16:35,0.0218790383,2017-08-14 06:16:35,0.02881266
2017-08-14 12:26:35,0.022336273,2017-08-14 06:26:35,0.02889979
2017-08-14 12:36:35,0.0227195718,2017-08-14 06:36:35,0.0288076
2017-08-14 12:46:35,0.0240722138,2017-08-14 06:46:35,0.02861369
2017-08-14 12:56:35,0.0259562994,2017-08-14 06:56:35,0.02855505
2017-08-14 13:06:35,0.0269398906,2017-08-14 07:06:35,0.0284719
2017-08-14 13:16:35,0.0273564471,2017-08-14 07:16:35,0.02844924
2017-08-14 13:26:35,0.0271017738,2017-08-14 07:26:35,0.02837495
2017-08-14 13:36:35,0.025534927,2017-08-14 07:36:35,0.02834033
2017-08-14 13:46:35,0.0248397632,2017-08-14 07:46:35,0.02831417
2017-08-14 13:56:35,0.024765001,2017-08-14 07:56:35,0.0283164
2017-08-14 14:06:35,0.024826208,2017-08-14 08:06:35,0.02831796
2017-08-14 14:16:35,0.0244925534,2017-08-14 08:16:35,0.02831504
2017-08-14 14:26:35,0.0243810762,2017-08-14 08:26:35,0.028313
2017-08-14 14:36:35,0.0229959617,2017-08-14 08:36:35,0.02839459
2017-08-14 14:46:35,0.0224300805,2017-08-14 08:46:35,0.02847511
2017-08-14 14:56:35,0.0216555625,2017-08-14 08:56:35,0.02849962
2017-08-14 15:06:35,0.0208840475,2017-08-14 09:06:35,0.02835453
2017-08-14 15:16:35,0.0201941558,2017-08-14 09:16:35,0.02836454
2017-08-14 15:26:35,0.0196935983,2017-08-14 09:26:35,0.02838866
2017-08-14 15:36:35,0.0201598853,2017-08-14 09:36:35,0.02845352
2017-08-14 15:46:35,0.0207898047,2017-08-14 09:46:35,0.02849194
2017-08-14 15:56:35,0.0212543012,2017-08-14 09:56:35,0.02857304
2017-08-14 16:06:35,0.0215407041,2017-08-14 10:06:35,0.02861291
2017-08-14 16:16:35,0.0209149166,2017-08-14 10:16:35,0.02864996
2017-08-14 16:26:35,0.0210044327,2017-08-14 10:26:35,0.0286064
2017-08-14 16:36:35,0.0207426442,2017-08-14 10:36:35,0.0286487
2017-08-14 16:46:35,0.0200209225,2017-08-14 10:46:35,0.0285426
2017-08-14 16:56:35,0.0196178986,2017-08-14 10:56:35,0.02838341
2017-08-14 17:06:35,0.018671945,2017-08-14 11:06:35,0.02819903
2017-08-14 17:16:35,0.0182705146,2017-08-14 11:16:35,0.02803788
2017-08-14 17:26:35,0.0187826091,2017-08-14 11:26:35,0.02787373
2017-08-14 17:36:35,0.0188210582,2017-08-14 11:36:35,0.02773389
2017-08-14 17:46:35,0.0187940643,2017-08-14 11:46:35,0.02747511
2017-08-14 17:56:35,0.0192099043,2017-08-14 11:56:35,0.02720846
2017-08-14 18:06:35,0.0195900426,2017-08-14 12:06:35,0.02678815
2017-08-14 18:16:35,0.0203185042,2017-08-14 12:16:35,0.02646762
2017-08-14 18:26:35,0.019877939,2017-08-14 12:26:35,0.02609652
2017-08-14 18:36:35,0.0196715772,2017-08-14 12:36:35,0.02582413
2017-08-14 18:46:35,0.0191009988,2017-08-14 12:46:35,0.02547695
2017-08-14 18:56:35,0.0188660063,2017-08-14 12:56:35,0.02523315
2017-08-14 19:06:35,0.0189481644,2017-08-14 13:06:35,0.02493324
2017-08-14 19:16:35,0.0182227206,2017-08-14 13:16:35,0.02461475
2017-08-14 19:26:35,0.0179938835,2017-08-14 13:26:35,0.02432379
2017-08-14 19:36:35,0.0177307276,2017-08-14 13:36:35,0.02403807
2017-08-14 19:46:35,0.0180733136,2017-08-14 13:46:35,0.02378231
2017-08-14 19:56:35,0.0185772744,2017-08-14 13:56:35,0.02355222
2017-08-14 20:06:35,0.0183464672,2017-08-14 14:06:35,0.02334129
2017-08-14 20:16:35,0.0183850706,2017-08-14 14:16:35,0.02312841
2017-08-14 20:26:35,0.0183272929,2017-08-14 14:26:35,0.02298517
2017-08-14 20:36:35,0.0185278424,2017-08-14 14:36:35,0.02273913
2017-08-14 20:46:35,0.0184442531,2017-08-14 14:46:35,0.02249562
2017-08-14 20:56:35,0.018161682,2017-08-14 14:56:35,0.02232096
2017-08-14 21:06:35,0.0177707483,2017-08-14 15:06:35,0.0220971
2017-08-14 21:16:35,0.0175699608,2017-08-14 15:16:35,0.02192536
2017-08-14 21:26:35,0.0181086574,2017-08-14 15:26:35,0.02187489
2017-08-14 21:36:35,0.0182533145,2017-08-14 15:36:35,0.02179534
2017-08-14 21:46:35,0.0180956896,2017-08-14 15:46:35,0.02164528
2017-08-14 21:56:35,0.01785324,2017-08-14 15:56:35,0.02147315
2017-08-14 22:06:35,0.0179098473,2017-08-14 16:06:35,0.0213901
2017-08-14 22:16:35,0.0180832025,2017-08-14 16:16:35,0.02126504
2017-08-14 22:26:35,0.0182423221,2017-08-14 16:26:35,0.02123227
2017-08-14 22:36:35,0.018638754,2017-08-14 16:36:35,0.0211464
2017-08-14 22:46:35,0.0185950291,2017-08-14 16:46:35,0.02106034
2017-08-14 22:56:35,0.0191320514,2017-08-14 16:56:35,0.02098925
