"Intl Download, x; Intl Upload, x","Intl Download, y","Intl Upload, y","local Download, x; local Upload, x","local Download, y","local Upload, y"
2017-06-03T13:00:06.618409,21346148.269735534,4590552.962482699,2017-06-02T17:00:06.292102,16858081.124910455,8430974.666035153
2017-06-03T13:20:06.793308,20312505.88302513,4465138.049474774,2017-06-02T17:20:06.067202,11374682.967496328,8789082.078122562
2017-06-03T13:40:06.463685,19484209.89619754,4691003.664536422,2017-06-02T17:40:06.115759,17356926.228650834,8496392.63845839
2017-06-03T14:00:06.557043,22339854.362403046,4607969.727505709,2017-06-02T18:00:06.537874,16323734.354488842,7965180.298769326
2017-06-03T14:20:06.478918,20320144.42963708,4903558.343656298,2017-06-02T18:20:06.261162,17652748.621223796,8556922.085499655
2017-06-03T14:40:06.217822,20787124.98544879,4509884.34826464,2017-06-02T18:40:07.406004,17912008.19866118,9281558.959369328
2017-06-03T15:00:06.065070,18701993.08315632,4782937.788832571,2017-06-02T19:00:06.641357,16008222.121842002,7889968.002667249
2017-06-03T15:20:05.967840,21840966.08515404,4350089.148208224,2017-06-02T19:20:06.887447,17270958.526131112,8372348.878215132
2017-06-03T15:40:06.037197,22188282.92478853,4599809.5220628455,2017-06-02T19:40:06.092904,17797926.350741357,9109134.49771988
2017-06-03T16:00:06.884401,10946858.468765303,4975797.372829348,2017-06-02T20:00:06.105545,15887067.43321844,8274541.4651625585
2017-06-03T16:20:06.745134,19478873.441735752,4675332.158005387,2017-06-02T20:20:06.757616,16079624.831269125,8623461.538852552
2017-06-03T16:40:06.146898,20981965.27385101,4713639.128822382,2017-06-02T20:40:06.201039,16895486.025054567,8776239.535589745
2017-06-03T17:00:06.725531,11438245.517884953,5042051.839541482,2017-06-02T21:00:06.607879,20151801.144186188,6222814.924823407
2017-06-03T17:20:06.659332,19263515.256064113,4694827.742564695,2017-06-02T21:20:06.767413,17012266.736221075,8473165.764198255
2017-06-03T17:40:06.375183,19174179.638191383,4737232.347160706,2017-06-02T21:40:06.137427,16567102.998894865,8374007.440204483
2017-06-03T18:00:13.681612,14932261.517635925,6318324.455772776,2017-06-02T22:00:06.577758,16902470.75520947,8378541.460466863
2017-06-03T18:20:06.245588,19570215.711962905,4902305.246361966,2017-06-02T22:20:06.539094,17125374.40857513,8513254.125817627
2017-06-03T18:40:07.042743,18876275.125443347,4668818.022989785,2017-06-02T22:40:06.293354,16668030.670577293,8723240.606678594
2017-06-03T19:00:06.143654,20555973.90542804,5278201.528622822,2017-06-02T23:00:06.375452,16046476.727777593,7545117.65902884
2017-06-03T19:20:06.777565,20497570.93434408,4611386.026882389,2017-06-02T23:20:06.680804,17412067.396987647,9372657.92596192
2017-06-03T19:40:06.781151,18802074.09085362,4542441.620619481,2017-06-02T23:40:06.423478,16663912.137536967,1879816.645131525
2017-06-03T20:00:06.815399,16099754.79322648,4929987.838710628,2017-06-03T00:00:06.202305,15106769.629319455,6403409.561951092
2017-06-03T20:20:06.778112,20013449.352618273,4614323.434542797,2017-06-03T00:20:06.149643,17223163.447023116,8546951.579107778
2017-06-03T20:40:06.391929,12918275.488900587,4716180.4928581575,2017-06-03T00:40:06.105810,16350807.784536844,8339066.029932275
2017-06-03T21:00:06.615931,24374015.376494125,9943962.728679953,2017-06-03T01:00:06.902766,16451195.154921135,8504050.243346935
2017-06-03T21:20:06.847473,20512249.088539936,4738715.9606598085,2017-06-03T01:20:06.672317,15923957.82896732,8371659.160681552
2017-06-03T21:40:06.185884,18229614.548391733,4846307.038602146,2017-06-03T01:40:06.233462,16449177.279981678,8333787.936753328
2017-06-03T22:00:06.217540,16057303.178208275,5108913.978322252,2017-06-03T02:00:06.102741,14435084.22757739,8678880.35255434
2017-06-03T22:20:06.367841,19617579.2827938,4608441.129381533,2017-06-03T02:20:06.057943,17105425.67211279,8508912.379879778
2017-06-03T22:40:06.761954,14644423.000929635,4472898.28641354,2017-06-03T02:40:06.227972,16728260.488137932,8382770.168857818
2017-06-03T23:00:06.858406,21090936.09082576,4583264.098510349,2017-06-03T03:00:06.451639,16707033.27538322,8370840.311027379
2017-06-03T23:20:06.473011,22237576.26739544,4684417.85520704,2017-06-03T03:20:06.118221,16606349.465636125,8606090.433930572
2017-06-03T23:40:06.845839,13123896.763379864,3747463.549885799,2017-06-03T03:40:06.241061,16708489.439748738,8501019.34231344
2017-06-04T00:00:06.618114,21201779.503032032,4605835.338106448,2017-06-03T04:00:07.064349,16231468.297421565,8543167.360348726
2017-06-04T00:20:06.256624,19604729.0281327,4630779.412104047,2017-06-03T04:20:06.667070,16287701.06707769,8230548.824259594
2017-06-04T00:40:06.768130,16248664.552344315,3902392.985771615,2017-06-03T04:40:06.354075,17157691.253797848,8923894.628009291
2017-06-04T01:00:06.238037,13028674.189432312,4865459.9518645685,2017-06-03T05:00:05.913081,17001714.90861354,8370014.063732847
2017-06-04T01:20:06.837182,19535412.649551466,4667062.649837216,2017-06-03T05:20:06.867486,16913637.366604354,8367082.885234074
2017-06-04T01:40:06.914983,16637783.636831408,2961371.6053018193,2017-06-03T05:40:06.428308,17990683.05855893,8715191.288997192
2017-06-04T02:00:06.536580,17662019.182272844,5005186.779177652,2017-06-03T06:00:06.877809,13716539.579067735,11510119.955175916
2017-06-04T02:20:06.245723,18964224.083661914,4797567.328676384,2017-06-03T06:20:06.664501,16949248.394046295,8072114.434859875
2017-06-04T02:40:06.319422,19468571.259789046,4643148.300638079,2017-06-03T06:40:06.805734,16833557.427669857,8562098.394453658
2017-06-04T03:00:06.688092,19720569.818223488,4663861.212938374,2017-06-03T07:00:06.348108,15783839.831314927,7759441.689665668
2017-06-04T03:20:06.957410,20108013.448033556,4735988.156200646,2017-06-03T07:20:06.156254,17060989.185422335,8310468.601199972
2017-06-04T03:40:06.197994,18712642.992967397,4947894.756676582,2017-06-03T07:40:06.183372,17420416.18785571,8427598.883511895
2017-06-04T04:00:06.606179,17640379.13628266,4725845.485987979,2017-06-03T08:00:06.298824,23637137.32606919,15644061.060197547
2017-06-04T04:20:06.216828,18523863.6646118,6243036.670855385,2017-06-03T08:20:06.818334,17683635.142002493,8975694.342275206
2017-06-04T04:40:05.985179,19955642.2376535,4562812.230833217,2017-06-03T08:40:06.727814,17793609.118839666,4683327.612166737
2017-06-04T05:00:06.025700,18672878.16193744,4987589.784709096,2017-06-03T09:00:06.667074,16062286.952717995,8399677.946184777
2017-06-04T05:20:06.514748,19890464.397450536,4575540.218052824,2017-06-03T10:20:06.506635,18459906.71365425,9361864.809607375
2017-06-04T05:40:06.413793,19367986.04841809,4806282.809398923,2017-06-03T10:40:06.506856,17628738.8898905,8946685.460585626
2017-06-04T06:00:05.982980,17401042.750101835,4755655.560785215,2017-06-03T11:00:06.846115,15790677.277892713,7799237.830406321
2017-06-04T06:20:06.081023,19603314.40024197,4663649.2754683485,2017-06-03T11:20:06.426322,17666220.702029224,9501039.128912693
2017-06-04T06:40:06.309673,20295960.9231852,4796966.92129784,2017-06-03T11:40:06.880723,15147557.859431215,3072033.4586075805
2017-06-04T07:00:06.356586,19282462.730644226,4678375.359065464,2017-06-03T12:00:06.228060,18133733.86158022,9364989.140831273
2017-06-04T07:20:06.802887,19068877.994841054,4513657.6366507225,2017-06-03T12:20:06.244459,19330959.68795155,10589588.68503901
2017-06-04T07:40:06.386013,19374677.386705253,4627654.62432189,2017-06-03T12:40:06.418125,23107051.001071423,15106527.899804952
2017-06-04T08:20:47.598909,30491269.37291872,7486146.9114541365,2017-06-03T13:00:06.609336,17712867.108520634,9401937.258446537
2017-06-04T08:40:06.961134,22402373.94668418,5556373.430852399,2017-06-03T13:20:06.778295,17957150.75240928,9372229.049990667
2017-06-04T09:00:06.172807,20972772.86907491,4659345.187457357,2017-06-03T13:40:06.472921,17600806.79448849,8454891.584171355
2017-06-04T09:20:06.919056,20540893.7639514,4686210.182017037,2017-06-03T14:00:06.570824,17317240.305933114,9113302.988971816
2017-06-04T14:21:01.209723,21556530.3019026,7644842.135282816,2017-06-03T14:20:06.495211,16910153.787791166,8533682.538874405
2017-06-04T14:40:06.201390,18791830.86884608,4462998.51686269,2017-06-03T14:40:06.231956,16934418.711082045,8857728.485493835
2017-06-04T15:00:06.771237,19387572.774007186,4685125.341928165,2017-06-03T15:00:06.048082,17207189.39890131,8515350.990672639
2017-06-04T15:20:06.792433,20447012.85658415,4610434.426518576,2017-06-03T15:20:05.985083,17683112.582590893,8980587.982942771
2017-06-04T15:40:06.956505,20149072.90205524,4796248.347687622,2017-06-03T15:40:06.027904,17646317.785110492,9503949.190874653
2017-06-04T16:00:05.998838,20820852.016907334,4695706.5644913465,2017-06-03T16:00:06.868567,15633586.78912736,6044489.161499859
2017-06-04T16:20:05.932678,20889638.040719386,4506023.864489136,2017-06-03T16:20:06.754952,17032957.573805086,8828065.013503596
2017-06-04T16:40:06.312046,20856662.87689157,4474373.891222757,2017-06-03T16:40:06.099013,17639748.386016645,9407145.373273747
2017-06-04T17:00:06.185006,12385401.090329874,4685400.592427883,2017-06-03T17:00:06.715308,17059611.639814153,7542960.163090717
2017-06-04T17:20:06.461550,18506988.339279365,3946940.301795317,2017-06-03T17:20:06.667975,16936967.945201974,8334330.384547653
2017-06-04T17:40:06.151604,16247154.726556132,4540432.099234747,2017-06-03T17:40:06.430532,17091542.24824078,8541382.192386527
2017-06-04T18:00:06.899154,13886600.47222636,4710785.2837516265,2017-06-03T18:00:07.383159,15256648.359301714,5401864.605265428
2017-06-04T18:20:06.770029,16616153.46367924,4745491.629075436,2017-06-03T18:20:06.227273,15348799.649675015,8296793.978871229
2017-06-04T18:40:05.950068,14218386.846416175,4652875.073326372,2017-06-03T18:40:07.035635,16960324.370875105,8390329.241994701
2017-06-04T19:00:06.452285,14236566.921326766,4737511.3851368865,2017-06-03T19:00:06.127969,19091500.348291,10157202.820164787
2017-06-04T19:20:06.860924,19464295.6293026,4473525.470866101,2017-06-03T19:20:06.788158,17365444.122662764,8747510.791346956
2017-06-04T19:40:06.981893,15441909.92498519,4591502.1921658525,2017-06-03T19:40:06.767691,16713267.38458577,8494334.636948353
2017-06-04T20:00:06.407608,18672031.651130687,4710452.946520897,2017-06-03T20:00:06.778553,15435536.954780705,7487323.169529073
2017-06-04T20:20:06.684234,19842475.977492176,4582835.829412706,2017-06-03T20:20:06.794493,17117168.855903424,8479243.862853281
2017-06-04T20:40:06.321804,19929823.13009176,4660839.423936835,2017-06-03T20:40:06.398667,16223543.173628982,7983260.998866699
2017-06-04T21:00:06.311210,18789852.439991623,4641780.411096604,,,
2017-06-04T21:20:06.173020,20039873.755477823,4700395.679327238,,,
2017-06-04T21:40:06.462083,20209487.986672755,4705861.15845611,2017-06-03T21:20:06.838009,17137674.688036866,8839489.465959795
2017-06-04T22:00:06.734763,18726221.502474066,4843953.178725741,2017-06-03T21:40:06.167945,17650555.275281116,8732567.391757293
2017-06-04T22:20:06.829673,18918315.38060644,4356756.212437375,2017-06-03T22:00:06.233296,15885463.413531505,7842533.417929162
2017-06-04T22:40:06.467994,20925199.682290014,4880756.8042882,2017-06-03T22:20:06.380706,17385041.793252114,8960594.024951566
2017-06-04T23:00:07.052265,22101148.183382064,4408422.413875514,2017-06-03T22:40:06.748083,17505883.207034808,9340957.721771987
2017-06-04T23:20:06.792029,18668738.774424113,4788395.952969572,2017-06-03T23:00:06.871856,17963494.445849095,14535826.352895806
2017-06-04T23:40:06.232288,21660129.272981185,9114557.90335424,2017-06-03T23:20:06.456681,17441968.774524733,9381321.788510328
2017-06-05T00:00:06.080447,16271800.117743514,4519500.118539541,2017-06-03T23:40:06.853037,19453365.046931867,7359604.403905798
2017-06-05T00:20:06.592030,21813761.50215734,4355677.637834857,2017-06-04T00:00:06.631613,17840937.65810487,9255424.304745337
2017-06-05T00:40:06.571958,19646140.079872992,4825346.351762567,2017-06-04T00:20:06.247709,16759172.087110385,8639299.40235626
2017-06-05T01:00:06.435309,17686773.416055612,4820912.592347358,2017-06-04T00:40:06.776835,16249634.10451366,8236759.133922642
2017-06-05T01:20:06.345645,19417155.18485176,4868627.358650358,2017-06-04T01:00:06.253066,15769556.11220979,8257173.647136775
2017-06-05T01:40:05.919900,19837606.807012025,4671562.1656055115,2017-06-04T01:20:06.847152,17263134.555408705,8747740.925034486
2017-06-05T02:00:06.501974,19383081.231774084,4784408.639915322,2017-06-04T01:40:06.886844,15798345.366053652,7685815.798682173
2017-06-05T02:20:06.321788,18443125.7591734,4889053.740014186,2017-06-04T02:00:06.527634,16435638.887117496,8127654.172520895
2017-06-05T02:40:06.728497,21439609.14152065,4676897.9854067685,2017-06-04T02:20:06.255109,16932864.195420656,8740463.31142522
2017-06-05T03:00:07.001093,17712772.5847776,4625710.500206163,2017-06-04T02:40:06.326358,16893079.845709518,8513601.794900944
2017-06-05T03:20:06.321930,19668338.02014567,4706294.311395601,2017-06-04T03:00:06.703443,17322410.381645706,8878370.084425807
2017-06-05T03:40:06.218397,16930304.00962574,4596501.4138742285,2017-06-04T03:20:06.975421,17364737.079209533,8883890.505206482
2017-06-05T04:00:06.822249,19312829.468336876,4543566.829577249,2017-06-04T03:40:06.206325,16172607.339201013,8267506.017996618
2017-06-05T04:20:06.409317,18573729.801032525,4789628.850515715,2017-06-04T04:00:06.693264,16820876.95307249,8214964.730725173
2017-06-05T04:40:06.378812,19277149.25072481,4852760.389024827,2017-06-04T04:20:06.232005,8568724.302631836,14927580.399764085
2017-06-05T05:00:06.802113,13599925.541632205,5368306.001352467,2017-06-04T04:40:05.967924,16712400.498623302,8290007.01694259
2017-06-05T05:20:06.739505,20018236.48460363,4697421.802062363,2017-06-04T05:00:06.008197,16130381.230851367,8299162.171701957
2017-06-05T05:40:06.561244,21957985.44299468,4547463.113788215,2017-06-04T05:20:06.507391,16764963.706221025,8584707.181300366
2017-06-05T06:00:06.649636,20228393.890133664,4721962.463603328,2017-06-04T05:40:06.394296,17178756.7276162,8511408.237514833
2017-06-05T06:20:06.222092,19212343.40155772,4548759.01480922,2017-06-04T06:00:05.969359,18109406.66999069,8029760.519766704
2017-06-05T06:40:06.522806,18668691.10448988,4771596.715400194,2017-06-04T06:20:06.074593,17075150.970111147,8722150.188034229
2017-06-05T07:00:06.711700,19571699.2036216,4720267.880717843,2017-06-04T06:40:06.324434,17274222.58565379,8759281.640217649
2017-06-05T07:20:06.561984,19186255.18804821,4546300.287202672,2017-06-04T07:00:06.351556,17205294.279562548,8288708.626334008
2017-06-05T07:40:06.209164,19426869.76768448,4800495.3376649,2017-06-04T07:20:06.786377,17325975.564678673,8367386.053758071
2017-06-05T08:00:06.072642,18701164.76545406,4752876.044552893,2017-06-04T07:40:06.388439,16715637.576346548,8753784.780606026
2017-06-05T08:20:06.539100,19874546.355605245,4570291.973046704,2017-06-04T08:20:47.608248,23204462.55095328,13265480.145532476
2017-06-05T08:40:05.923398,19223604.104507893,4693860.395953196,2017-06-04T08:40:06.943642,19025858.556110285,11914467.160304476
,,,2017-06-04T09:00:06.154488,17062058.017205168,8851987.100084547
,,,2017-06-04T09:20:06.903403,18096404.700299744,8725865.515209664
2017-06-05T09:20:06.562075,21446129.52759542,4519715.551019112,2017-06-04T14:21:01.201666,20162829.50391864,11631449.241392415
2017-06-05T09:40:06.602217,21204287.05885441,4591317.2921892535,2017-06-04T14:40:06.192022,16410123.139532007,8409951.015984703
2017-06-05T10:00:07.000716,22751618.163181346,4691425.91220986,2017-06-04T15:00:06.763415,16805067.764287446,8517166.371051451
2017-06-05T10:20:06.161886,21775947.073416147,4398296.703716494,2017-06-04T15:20:06.803181,17347805.521633074,8899245.000929013
2017-06-05T10:40:06.532743,19745547.69133913,4607899.718306673,2017-06-04T15:40:06.942700,17087675.403219927,9101650.615592323
2017-06-05T11:00:06.657940,17630734.452827606,4770425.0571613815,2017-06-04T16:00:05.969235,17174020.82740084,8728424.744731288
2017-06-05T11:20:06.843208,21195432.49115076,4524132.66775226,2017-06-04T16:20:05.949069,17234772.541890267,9278525.785489446
2017-06-05T11:40:06.095666,19423454.30034776,4834343.160821423,2017-06-04T16:40:06.321357,17530436.606006607,8658658.503425034
2017-06-05T12:00:07.021097,21175903.64125735,4547310.086455114,2017-06-04T17:00:06.166322,16860861.87353405,8428133.627792293
2017-06-05T12:20:06.871731,22320490.92201696,4606455.084359817,2017-06-04T17:20:06.452257,16965954.96279967,8963490.330796046
2017-06-05T12:40:06.166022,22033213.61095296,4951456.003166111,2017-06-04T17:40:06.165300,17917135.92907893,8777148.50675695
2017-06-05T13:00:06.512652,16807715.567294233,5300963.0073665865,2017-06-04T18:00:06.889731,15735425.757775774,8459853.938853031
2017-06-05T13:20:06.931194,21770560.54218696,4560687.277914078,2017-06-04T18:20:06.751758,16937308.117623176,8589866.285306605
2017-06-05T13:40:06.595354,12433899.579930143,5271477.062407127,2017-06-04T18:40:05.959422,16674044.141103193,8573664.87833175
2017-06-05T14:00:06.476659,19103948.704407968,4731269.552489143,2017-06-04T19:00:06.465154,17411589.750130355,8773189.69239151
2017-06-05T14:20:06.040474,22358605.755757663,4904275.146012483,2017-06-04T19:20:06.877024,17018865.528449878,9138141.398958648
2017-06-05T14:40:06.389680,21350185.565803688,4548697.164850769,2017-06-04T19:40:06.973415,17621064.242590714,8634289.665424947
2017-06-05T15:00:06.789391,17903217.75030453,4761583.973256488,2017-06-04T20:00:06.398777,16693562.84958279,8412543.475009963
2017-06-05T15:20:06.271666,21783566.85174824,4486872.515284438,2017-06-04T20:20:06.669312,16705549.68263827,8682469.325572062
2017-06-05T15:40:06.251122,20735900.396997254,4540022.806637126,2017-06-04T20:40:06.331645,17135418.008800995,8636247.38890511
2017-06-05T16:00:06.626648,19651191.432624936,4734252.47717609,2017-06-04T21:00:06.326598,17144568.387627132,8355645.197063942
