"Kilde Trindbak flow (m3/s), x","Kilde Trindbak flow (m3/s), y","Kilde Trindbak vandstand /50 (m), x","Kilde Trindbak vandstand /50 (m), y"
2017-07-23 11:56:35,0.0066928771,2017-07-23 11:46:35,0.004154048
2017-07-23 12:06:35,0.0067004272,2017-07-23 11:56:35,0.004157374
2017-07-23 12:16:35,0.0067064694,2017-07-23 12:06:35,0.00416286
2017-07-23 12:26:35,0.0067174122,2017-07-23 12:16:35,0.004161596
2017-07-23 12:36:35,0.0067261552,2017-07-23 12:26:35,0.004170718
2017-07-23 12:46:35,0.0067191208,2017-07-23 12:36:35,0.004152706
2017-07-23 12:56:35,0.0067219987,2017-07-23 12:46:35,0.00415257
2017-07-23 13:06:35,0.0067260931,2017-07-23 12:56:35,0.004135728
2017-07-23 13:16:35,0.0067222539,2017-07-23 13:06:35,0.004122112
2017-07-23 13:26:35,0.0067321074,2017-07-23 13:16:35,0.004129736
2017-07-23 13:36:35,0.006743578,2017-07-23 13:26:35,0.00412507
2017-07-23 13:46:35,0.006744068,2017-07-23 13:36:35,0.00411583
2017-07-23 13:56:35,0.0067348592,2017-07-23 13:46:35,0.004114256
2017-07-23 14:06:35,0.0067302653,2017-07-23 13:56:35,0.00411161
2017-07-23 14:16:35,0.0067107578,2017-07-23 14:06:35,0.004123746
2017-07-23 14:26:35,0.0067131944,2017-07-23 14:16:35,0.00411795
2017-07-23 14:36:35,0.0067269863,2017-07-23 14:26:35,0.004114644
2017-07-23 14:46:35,0.0067372565,2017-07-23 14:36:35,0.004106358
2017-07-23 14:56:35,0.0067315859,2017-07-23 14:46:35,0.004104724
2017-07-23 15:06:35,0.0067362169,2017-07-23 14:56:35,0.004118514
2017-07-23 15:16:35,0.006751934,2017-07-23 15:06:35,0.00412396
2017-07-23 15:26:35,0.0067576465,2017-07-23 15:16:35,0.004126546
2017-07-23 15:36:35,0.0067719435,2017-07-23 15:26:35,0.004135318
2017-07-23 15:46:35,0.0067732777,2017-07-23 15:36:35,0.00413884
2017-07-23 15:56:35,0.006779087,2017-07-23 15:46:35,0.004148136
2017-07-23 16:06:35,0.0067780067,2017-07-23 15:56:35,0.004160506
2017-07-23 16:16:35,0.0067876033,2017-07-23 16:06:35,0.004171048
2017-07-23 16:26:35,0.006788752,2017-07-23 16:16:35,0.004181104
2017-07-23 16:36:35,0.0067910405,2017-07-23 16:26:35,0.004175152
2017-07-23 16:46:35,0.0067852211,2017-07-23 16:36:35,0.004156772
2017-07-23 16:56:35,0.0067617048,2017-07-23 16:46:35,0.004151054
2017-07-23 17:06:35,0.0067649644,2017-07-23 16:56:35,0.004148078
2017-07-23 17:16:35,0.0067621279,2017-07-23 17:06:35,0.004133062
2017-07-23 17:26:35,0.0067588391,2017-07-23 17:16:35,0.00413666
2017-07-23 17:36:35,0.0067456232,2017-07-23 17:26:35,0.004142088
2017-07-23 17:46:35,0.0067320569,2017-07-23 17:36:35,0.004155974
2017-07-23 17:56:35,0.0067191959,2017-07-23 17:46:35,0.004169784
2017-07-23 18:06:35,0.0067057844,2017-07-23 17:56:35,0.0041452
2017-07-23 18:16:35,0.0066977954,2017-07-23 18:06:35,0.00421339
2017-07-23 18:26:35,0.006692621,2017-07-23 18:16:35,0.004283
2017-07-23 18:36:35,0.0066859753,2017-07-23 18:26:35,0.004314974
2017-07-23 18:46:35,0.0066845072,2017-07-23 18:36:35,0.004372488
2017-07-23 18:56:35,0.0066834792,2017-07-23 18:46:35,0.004393046
2017-07-23 19:06:35,0.006686557,2017-07-23 18:56:35,0.004385654
2017-07-23 19:16:35,0.0066854737,2017-07-23 19:06:35,0.004383068
2017-07-23 19:26:35,0.0066785026,2017-07-23 19:16:35,0.004373636
2017-07-23 19:36:35,0.006679008,2017-07-23 19:26:35,0.004345802
2017-07-23 19:46:35,0.0066709013,2017-07-23 19:36:35,0.004335592
2017-07-23 19:56:35,0.0066651272,2017-07-23 19:46:35,0.004327968
2017-07-23 20:06:35,0.0066590477,2017-07-23 19:56:35,0.0043141
2017-07-23 20:16:35,0.0066636252,2017-07-23 20:06:35,0.004307896
2017-07-23 20:26:35,0.006659767,2017-07-23 20:16:35,0.004283798
2017-07-23 20:36:35,0.0066555227,2017-07-23 20:26:35,0.004268782
2017-07-23 20:46:35,0.0066585653,2017-07-23 20:36:35,0.00426217
2017-07-23 20:56:35,0.0066542367,2017-07-23 20:46:35,0.004248224
2017-07-23 21:06:35,0.0066471356,2017-07-23 20:56:35,0.004244898
2017-07-23 21:16:35,0.0066367101,2017-07-23 21:06:35,0.004243244
2017-07-23 21:26:35,0.0066310823,2017-07-23 21:16:35,0.004238616
2017-07-23 21:36:35,0.0066147687,2017-07-23 21:26:35,0.004247718
2017-07-23 21:46:35,0.0066119714,2017-07-23 21:36:35,0.00425756
2017-07-23 21:56:35,0.0066004495,2017-07-23 21:46:35,0.004262092
2017-07-23 22:06:35,0.0065935387,2017-07-23 21:56:35,0.004245774
2017-07-23 22:16:35,0.0065831481,2017-07-23 22:06:35,0.00423743
2017-07-23 22:26:35,0.0065707886,2017-07-23 22:16:35,0.004237586
2017-07-23 22:36:35,0.0065594324,2017-07-23 22:26:35,0.004233228
2017-07-23 22:46:35,0.0065502894,2017-07-23 22:36:35,0.004228464
2017-07-23 22:56:35,0.0065384263,2017-07-23 22:46:35,0.004228074
2017-07-23 23:06:35,0.0065275661,2017-07-23 22:56:35,0.004213468
2017-07-23 23:16:35,0.0065142635,2017-07-23 23:06:35,0.004204074
2017-07-23 23:26:35,0.0065029319,2017-07-23 23:16:35,0.004215102
2017-07-23 23:36:35,0.0064917568,2017-07-23 23:26:35,0.004216366
2017-07-23 23:46:35,0.0064749559,2017-07-23 23:36:35,0.004201506
2017-07-23 23:56:35,0.0064711547,2017-07-23 23:46:35,0.004213604
2017-07-24 00:06:35,0.0064629711,2017-07-23 23:56:35,0.004207846
2017-07-24 00:16:35,0.0064402867,2017-07-24 00:06:35,0.004211426
2017-07-24 00:26:35,0.0064433553,2017-07-24 00:16:35,0.004212144
2017-07-24 00:36:35,0.0064386432,2017-07-24 00:26:35,0.004204676
2017-07-24 00:46:35,0.0064253465,2017-07-24 00:36:35,0.004183224
2017-07-24 00:56:35,0.006415615,2017-07-24 00:46:35,0.00418725
2017-07-24 01:06:35,0.0064076575,2017-07-24 00:56:35,0.004196468
2017-07-24 01:16:35,0.0064130895,2017-07-24 01:06:35,0.004200456
2017-07-24 01:26:35,0.0064093557,2017-07-24 01:16:35,0.004199716
2017-07-24 01:36:35,0.0064018987,2017-07-24 01:26:35,0.004194406
2017-07-24 01:46:35,0.0063944536,2017-07-24 01:36:35,0.00420487
2017-07-24 01:56:35,0.0063839433,2017-07-24 01:46:35,0.004212554
2017-07-24 02:06:35,0.0063735272,2017-07-24 01:56:35,0.004210726
2017-07-24 02:16:35,0.0063588961,2017-07-24 02:06:35,0.004206524
2017-07-24 02:26:35,0.0063621859,2017-07-24 02:16:35,0.004169686
2017-07-24 02:36:35,0.006349635,2017-07-24 02:26:35,0.004176922
2017-07-24 02:46:35,0.0063583894,2017-07-24 02:36:35,0.004172974
2017-07-24 02:56:35,0.0063579166,2017-07-24 02:46:35,0.004168734
2017-07-24 03:06:35,0.0063404687,2017-07-24 02:56:35,0.004176592
2017-07-24 03:16:35,0.0063390906,2017-07-24 03:06:35,0.004182854
2017-07-24 03:26:35,0.0063252483,2017-07-24 03:16:35,0.004194174
2017-07-24 03:36:35,0.0063240386,2017-07-24 03:26:35,0.004202596
2017-07-24 03:46:35,0.0063186837,2017-07-24 03:36:35,0.004207126
2017-07-24 03:56:35,0.0063145197,2017-07-24 03:46:35,0.004210492
2017-07-24 04:06:35,0.0062951861,2017-07-24 03:56:35,0.004212942
2017-07-24 04:16:35,0.0062788744,2017-07-24 04:06:35,0.004190692
2017-07-24 04:26:35,0.0062644476,2017-07-24 04:16:35,0.00418832
2017-07-24 04:36:35,0.0062448447,2017-07-24 04:26:35,0.004192774
2017-07-24 04:46:35,0.0062137746,2017-07-24 04:36:35,0.004193162
2017-07-24 04:56:35,0.0061802366,2017-07-24 04:46:35,0.004189058
2017-07-24 05:06:35,0.0061509529,2017-07-24 04:56:35,0.004183788
2017-07-24 05:16:35,0.0061282386,2017-07-24 05:06:35,0.004187424
2017-07-24 05:26:35,0.0061009088,2017-07-24 05:16:35,0.004196566
2017-07-24 05:36:35,0.0060938821,2017-07-24 05:26:35,0.004189798
2017-07-24 05:46:35,0.0060809951,2017-07-24 05:36:35,0.004188688
2017-07-24 05:56:35,0.0060940856,2017-07-24 05:46:35,0.00419003
2017-07-24 06:06:35,0.0061039951,2017-07-24 05:56:35,0.00418513
2017-07-24 06:16:35,0.0061078093,2017-07-24 06:06:35,0.00418367
2017-07-24 06:26:35,0.0060990769,2017-07-24 06:16:35,0.004179412
2017-07-24 06:36:35,0.0060896081,2017-07-24 06:26:35,0.004191936
2017-07-24 06:46:35,0.0060910736,2017-07-24 06:36:35,0.004180948
2017-07-24 06:56:35,0.0060876551,2017-07-24 06:46:35,0.004187542
2017-07-24 07:06:35,0.0060796563,2017-07-24 06:56:35,0.004192754
2017-07-24 07:16:35,0.0060855643,2017-07-24 07:06:35,0.00419361
2017-07-24 07:26:35,0.0060843927,2017-07-24 07:16:35,0.004197946
2017-07-24 07:36:35,0.0060662109,2017-07-24 07:26:35,0.004193336
2017-07-24 07:46:35,0.0060574239,2017-07-24 07:36:35,0.004196372
2017-07-24 07:56:35,0.0060462926,2017-07-24 07:46:35,0.00419962
2017-07-24 08:06:35,0.0060142961,2017-07-24 07:56:35,0.004202672
2017-07-24 08:16:35,0.0060007251,2017-07-24 08:06:35,0.004205726
2017-07-24 08:26:35,0.0059950018,2017-07-24 08:16:35,0.004208586
2017-07-24 08:36:35,0.0060160061,2017-07-24 08:26:35,0.004204442
2017-07-24 08:46:35,0.006008771,2017-07-24 08:36:35,0.00419464
2017-07-24 08:56:35,0.0059914539,2017-07-24 08:46:35,0.004207904
2017-07-24 09:06:35,0.0059875285,2017-07-24 08:56:35,0.004212456
2017-07-24 09:16:35,0.0059802673,2017-07-24 09:06:35,0.00420664
2017-07-24 09:26:35,0.0059713882,2017-07-24 09:16:35,0.004201506
2017-07-24 09:36:35,0.0059668979,2017-07-24 09:26:35,0.00418334
2017-07-24 09:46:35,0.0059704567,2017-07-24 09:36:35,0.004181162
2017-07-24 09:56:35,0.0059594992,2017-07-24 09:46:35,0.004181492
2017-07-24 10:06:35,0.0059506188,2017-07-24 09:56:35,0.004171632
2017-07-24 10:16:35,0.0059346828,2017-07-24 10:06:35,0.004172838
2017-07-24 10:26:35,0.0059150679,2017-07-24 10:16:35,0.004166614
2017-07-24 10:36:35,0.0059023151,2017-07-24 10:26:35,0.004154146
2017-07-24 10:46:35,0.0058912793,2017-07-24 10:36:35,0.004169298
2017-07-24 10:56:35,0.0058848317,2017-07-24 10:46:35,0.00417241
2017-07-24 11:06:35,0.0058747152,2017-07-24 10:56:35,0.004164572
2017-07-24 11:16:35,0.00586274,2017-07-24 11:06:35,0.004173712
2017-07-24 11:26:35,0.0058599196,2017-07-24 11:16:35,0.004173984
2017-07-24 11:36:35,0.0058479995,2017-07-24 11:26:35,0.004165038
2017-07-24 11:46:35,0.0058378253,2017-07-24 11:36:35,0.004164104
2017-07-24 11:56:35,0.0058298563,2017-07-24 11:46:35,0.00416671
2017-07-24 12:06:35,0.0058234498,2017-07-24 11:56:35,0.004172778
2017-07-24 12:16:35,0.0058153671,2017-07-24 12:06:35,0.004165932
2017-07-24 12:26:35,0.0058087058,2017-07-24 12:16:35,0.004154438
2017-07-24 12:36:35,0.005799243,2017-07-24 12:26:35,0.004165426
2017-07-24 12:46:35,0.0057948048,2017-07-24 12:36:35,0.004190244
2017-07-24 12:56:35,0.0057927458,2017-07-24 12:46:35,0.004188358
2017-07-24 13:06:35,0.0057902885,2017-07-24 12:56:35,0.004184644
2017-07-24 13:16:35,0.0057802099,2017-07-24 13:06:35,0.004190264
2017-07-24 13:26:35,0.0057702578,2017-07-24 13:16:35,0.004183612
2017-07-24 13:36:35,0.0057630653,2017-07-24 13:26:35,0.004171204
2017-07-24 13:46:35,0.0057652406,2017-07-24 13:36:35,0.004187658
2017-07-24 13:56:35,0.0057649004,2017-07-24 13:46:35,0.004200358
2017-07-24 14:06:35,0.0057590297,2017-07-24 13:56:35,0.00420209
2017-07-24 14:16:35,0.0057550938,2017-07-24 14:06:35,0.004194758
2017-07-24 14:26:35,0.0057531734,2017-07-24 14:16:35,0.004187016
2017-07-24 14:36:35,0.0057457552,2017-07-24 14:26:35,0.004186374
2017-07-24 14:46:35,0.005742291,2017-07-24 14:36:35,0.00418653
2017-07-24 14:56:35,0.0057434446,2017-07-24 14:46:35,0.004197188
2017-07-24 15:06:35,0.0057351793,2017-07-24 14:56:35,0.004186316
2017-07-24 15:16:35,0.0057439563,2017-07-24 15:06:35,0.004160234
2017-07-24 15:26:35,0.0057380766,2017-07-24 15:16:35,0.004158094
2017-07-24 15:36:35,0.0057216181,2017-07-24 15:26:35,0.004161692
2017-07-24 15:46:35,0.0057158747,2017-07-24 15:36:35,0.004166574
2017-07-24 15:56:35,0.0057056119,2017-07-24 15:46:35,0.004168344
2017-07-24 16:06:35,0.0056969017,2017-07-24 15:56:35,0.004165816
2017-07-24 16:16:35,0.0056840911,2017-07-24 16:06:35,0.004158562
2017-07-24 16:26:35,0.0056867857,2017-07-24 16:16:35,0.004154516
2017-07-24 16:36:35,0.0056937535,2017-07-24 16:26:35,0.004172526
2017-07-24 16:46:35,0.0056855687,2017-07-24 16:36:35,0.004172992
2017-07-24 16:56:35,0.0056799608,2017-07-24 16:46:35,0.004177972
2017-07-24 17:06:35,0.0056685183,2017-07-24 16:56:35,0.004191742
2017-07-24 17:16:35,0.0056554231,2017-07-24 17:06:35,0.00420135
2017-07-24 17:26:35,0.0056523852,2017-07-24 17:16:35,0.004206602
2017-07-24 17:36:35,0.0056510845,2017-07-24 17:26:35,0.004204968
2017-07-24 17:46:35,0.0056461162,2017-07-24 17:36:35,0.00420738
2017-07-24 17:56:35,0.0056445237,2017-07-24 17:46:35,0.00419678
2017-07-24 18:06:35,0.0056417042,2017-07-24 17:56:35,0.004194388
2017-07-24 18:16:35,0.0056400732,2017-07-24 18:06:35,0.00418019
2017-07-24 18:26:35,0.0056397008,2017-07-24 18:16:35,0.00418546
2017-07-24 18:36:35,0.0056395374,2017-07-24 18:26:35,0.004175872
2017-07-24 18:46:35,0.0056280119,2017-07-24 18:36:35,0.004175502
2017-07-24 18:56:35,0.0056236219,2017-07-24 18:46:35,0.004183516
2017-07-24 19:06:35,0.0056233294,2017-07-24 18:56:35,0.004197246
2017-07-24 19:16:35,0.0056268517,2017-07-24 19:06:35,0.004196546
2017-07-24 19:26:35,0.0056303413,2017-07-24 19:16:35,0.004203724
2017-07-24 19:36:35,0.0056358317,2017-07-24 19:26:35,0.004215996
2017-07-24 19:46:35,0.0056416873,2017-07-24 19:36:35,0.004210958
2017-07-24 19:56:35,0.0056536204,2017-07-24 19:46:35,0.004200748
2017-07-24 20:06:35,0.0056671749,2017-07-24 19:56:35,0.004200786
2017-07-24 20:16:35,0.0056819035,2017-07-24 20:06:35,0.004198356
2017-07-24 20:26:35,0.0056904051,2017-07-24 20:16:35,0.00419147
2017-07-24 20:36:35,0.0056937965,2017-07-24 20:26:35,0.004203042
2017-07-24 20:46:35,0.0056826539,2017-07-24 20:36:35,0.00420489
2017-07-24 20:56:35,0.005692173,2017-07-24 20:46:35,0.004200826
2017-07-24 21:06:35,0.0056953197,2017-07-24 20:56:35,0.004181882
2017-07-24 21:16:35,0.0056961839,2017-07-24 21:06:35,0.004191878
2017-07-24 21:26:35,0.0057017051,2017-07-24 21:16:35,0.00419571
2017-07-24 21:36:35,0.0057017008,2017-07-24 21:26:35,0.00419003
2017-07-24 21:46:35,0.0057076658,2017-07-24 21:36:35,0.004198336
2017-07-24 21:56:35,0.0057147448,2017-07-24 21:46:35,0.004205552
2017-07-24 22:06:35,0.0057195906,2017-07-24 21:56:35,0.004210006
2017-07-24 22:16:35,0.0057275844,2017-07-24 22:06:35,0.00419291
2017-07-24 22:26:35,0.00572708,2017-07-24 22:16:35,0.004196702
2017-07-24 22:36:35,0.0057292457,2017-07-24 22:26:35,0.00421199
2017-07-24 22:46:35,0.0057335028,2017-07-24 22:36:35,0.004208586
2017-07-24 22:56:35,0.0057431593,2017-07-24 22:46:35,0.004198666
2017-07-24 23:06:35,0.005747641,2017-07-24 22:56:35,0.004199794
2017-07-24 23:16:35,0.0057500038,2017-07-24 23:06:35,0.00420279
2017-07-24 23:26:35,0.0057522813,2017-07-24 23:16:35,0.00419536
2017-07-24 23:36:35,0.0057552669,2017-07-24 23:26:35,0.004201254
2017-07-24 23:46:35,0.0057658108,2017-07-24 23:36:35,0.00419711
2017-07-24 23:56:35,0.0057708206,2017-07-24 23:46:35,0.004206466
2017-07-25 00:06:35,0.0057706554,2017-07-24 23:56:35,0.0042031
2017-07-25 00:16:35,0.0057739103,2017-07-25 00:06:35,0.004191742
2017-07-25 00:26:35,0.0057880483,2017-07-25 00:16:35,0.004196352
2017-07-25 00:36:35,0.0057889487,2017-07-25 00:26:35,0.004190244
2017-07-25 00:46:35,0.0057832429,2017-07-25 00:36:35,0.004199328
2017-07-25 00:56:35,0.0057837426,2017-07-25 00:46:35,0.00420734
2017-07-25 01:06:35,0.0057884937,2017-07-25 00:56:35,0.00420279
2017-07-25 01:16:35,0.0057886978,2017-07-25 01:06:35,0.004206154
2017-07-25 01:26:35,0.0057853186,2017-07-25 01:16:35,0.004208896
2017-07-25 01:36:35,0.005783744,2017-07-25 01:26:35,0.004201098
2017-07-25 01:46:35,0.0057931136,2017-07-25 01:36:35,0.004200126
2017-07-25 01:56:35,0.005794358,2017-07-25 01:46:35,0.004198024
2017-07-25 02:06:35,0.005790765,2017-07-25 01:56:35,0.004188008
2017-07-25 02:16:35,0.0057919214,2017-07-25 02:06:35,0.004201194
2017-07-25 02:26:35,0.0057926021,2017-07-25 02:16:35,0.004198218
2017-07-25 02:36:35,0.0057861607,2017-07-25 02:26:35,0.00420275
2017-07-25 02:46:35,0.0057841166,2017-07-25 02:36:35,0.004204734
2017-07-25 02:56:35,0.0057735474,2017-07-25 02:46:35,0.00420069
2017-07-25 03:06:35,0.0057756088,2017-07-25 02:56:35,0.004211522
2017-07-25 03:16:35,0.0057757238,2017-07-25 03:06:35,0.00422325
2017-07-25 03:26:35,0.0057719277,2017-07-25 03:16:35,0.004226246
2017-07-25 03:36:35,0.0057754466,2017-07-25 03:26:35,0.004218194
2017-07-25 03:46:35,0.0057758233,2017-07-25 03:36:35,0.00422327
2017-07-25 03:56:35,0.005784331,2017-07-25 03:46:35,0.004228638
2017-07-25 04:06:35,0.0057810123,2017-07-25 03:56:35,0.004227044
2017-07-25 04:16:35,0.0057832766,2017-07-25 04:06:35,0.00422467
2017-07-25 04:26:35,0.0057875741,2017-07-25 04:16:35,0.004230078
2017-07-25 04:36:35,0.0057915534,2017-07-25 04:26:35,0.004218038
2017-07-25 04:46:35,0.0057903097,2017-07-25 04:36:35,0.00422399
2017-07-25 04:56:35,0.0057972816,2017-07-25 04:46:35,0.004221676
2017-07-25 05:06:35,0.0057984637,2017-07-25 04:56:35,0.00421621
2017-07-25 05:16:35,0.0058051454,2017-07-25 05:06:35,0.00421446
2017-07-25 05:26:35,0.0058072695,2017-07-25 05:16:35,0.004206776
2017-07-25 05:36:35,0.0058187701,2017-07-25 05:26:35,0.004187172
2017-07-25 05:46:35,0.0058228739,2017-07-25 05:36:35,0.004191976
2017-07-25 05:56:35,0.0058257349,2017-07-25 05:46:35,0.004201116
2017-07-25 06:06:35,0.0058302513,2017-07-25 05:56:35,0.004198044
2017-07-25 06:16:35,0.0058355527,2017-07-25 06:06:35,0.004196876
2017-07-25 06:26:35,0.0058356062,2017-07-25 06:16:35,0.004204618
2017-07-25 06:36:35,0.0058413581,2017-07-25 06:26:35,0.004206932
2017-07-25 06:46:35,0.0058546395,2017-07-25 06:36:35,0.004206544
2017-07-25 06:56:35,0.0058571086,2017-07-25 06:46:35,0.004204326
2017-07-25 07:06:35,0.0058557648,2017-07-25 06:56:35,0.004218778
2017-07-25 07:16:35,0.0058575679,2017-07-25 07:06:35,0.004212806
2017-07-25 07:26:35,0.0058508006,2017-07-25 07:16:35,0.004215452
2017-07-25 07:36:35,0.0058446601,2017-07-25 07:26:35,0.004216968
2017-07-25 07:46:35,0.005844661,2017-07-25 07:36:35,0.0042194
2017-07-25 07:56:35,0.0058496928,2017-07-25 07:46:35,0.004207964
2017-07-25 08:06:35,0.0058493705,2017-07-25 07:56:35,0.0042102
2017-07-25 08:16:35,0.0058396645,2017-07-25 08:06:35,0.004217572
2017-07-25 08:26:35,0.0058438437,2017-07-25 08:16:35,0.004223504
2017-07-25 08:36:35,0.0058503991,2017-07-25 08:26:35,0.004226304
2017-07-25 08:46:35,0.0058553611,2017-07-25 08:36:35,0.004210686
2017-07-25 08:56:35,0.0058603442,2017-07-25 08:46:35,0.004196294
2017-07-25 09:06:35,0.0058621709,2017-07-25 08:56:35,0.004196624
2017-07-25 09:16:35,0.005865842,2017-07-25 09:06:35,0.00419291
2017-07-25 09:26:35,0.0058740619,2017-07-25 09:16:35,0.004193902
2017-07-25 09:36:35,0.0058878377,2017-07-25 09:26:35,0.004201856
2017-07-25 09:46:35,0.0059006657,2017-07-25 09:36:35,0.004200262
2017-07-25 09:56:35,0.0058975435,2017-07-25 09:46:35,0.004197014
2017-07-25 10:06:35,0.0058929699,2017-07-25 09:56:35,0.004188824
2017-07-25 10:16:35,0.0058937641,2017-07-25 10:06:35,0.004185674
2017-07-25 10:26:35,0.0058966535,2017-07-25 10:16:35,0.004183378
2017-07-25 10:36:35,0.0059025314,2017-07-25 10:26:35,0.004180422
2017-07-25 10:46:35,0.0059080418,2017-07-25 10:36:35,0.004179956
2017-07-25 10:56:35,0.0059145643,2017-07-25 10:46:35,0.004184858
2017-07-25 11:06:35,0.0059119878,2017-07-25 10:56:35,0.004183126
2017-07-25 11:16:35,0.0059139981,2017-07-25 11:06:35,0.004177428
2017-07-25 11:26:35,0.0059144979,2017-07-25 11:16:35,0.004178906
2017-07-25 11:36:35,0.0059176455,2017-07-25 11:26:35,0.00417488
2017-07-25 11:46:35,0.0059108727,2017-07-25 11:36:35,0.004168656
2017-07-25 11:56:35,0.0059029414,2017-07-25 11:46:35,0.004163676
2017-07-25 12:06:35,0.0059036712,2017-07-25 11:56:35,0.00416109
2017-07-25 12:16:35,0.0059032611,2017-07-25 12:06:35,0.004160332
2017-07-25 12:26:35,0.0058987929,2017-07-25 12:16:35,0.004153718
2017-07-25 12:36:35,0.0059048449,2017-07-25 12:26:35,0.00415049
2017-07-25 12:46:35,0.005892886,2017-07-25 12:36:35,0.004135046
2017-07-25 12:56:35,0.0058975278,2017-07-25 12:46:35,0.00413633
2017-07-25 13:06:35,0.0059025329,2017-07-25 12:56:35,0.004156092
2017-07-25 13:16:35,0.0059012889,2017-07-25 13:06:35,0.00416459
2017-07-25 13:26:35,0.005893461,2017-07-25 13:16:35,0.004157278
2017-07-25 13:36:35,0.0058808575,2017-07-25 13:26:35,0.004143954
2017-07-25 13:46:35,0.005870408,2017-07-25 13:36:35,0.004148428
2017-07-25 13:56:35,0.0058743537,2017-07-25 13:46:35,0.00413701
2017-07-25 14:06:35,0.005877113,2017-07-25 13:56:35,0.004144694
2017-07-25 14:16:35,0.0058828449,2017-07-25 14:06:35,0.004157336
2017-07-25 14:26:35,0.0058839292,2017-07-25 14:16:35,0.004178244
2017-07-25 14:36:35,0.0058802018,2017-07-25 14:26:35,0.004181104
2017-07-25 14:46:35,0.0058766422,2017-07-25 14:36:35,0.004172818
2017-07-25 14:56:35,0.0058864622,2017-07-25 14:46:35,0.00416566
2017-07-25 15:06:35,0.005887674,2017-07-25 14:56:35,0.004158406
2017-07-25 15:16:35,0.0058905171,2017-07-25 15:06:35,0.00416004
2017-07-25 15:26:35,0.0058740302,2017-07-25 15:16:35,0.004147922
2017-07-25 15:36:35,0.0058664353,2017-07-25 15:26:35,0.004151404
2017-07-25 15:46:35,0.0058712995,2017-07-25 15:36:35,0.004156986
2017-07-25 15:56:35,0.0058772513,2017-07-25 15:46:35,0.004151384
2017-07-25 16:06:35,0.0058799413,2017-07-25 15:56:35,0.004157258
2017-07-25 16:16:35,0.0058773826,2017-07-25 16:06:35,0.004151832
2017-07-25 16:26:35,0.0058800248,2017-07-25 16:16:35,0.0041452
2017-07-25 16:36:35,0.0058768764,2017-07-25 16:26:35,0.004148818
2017-07-25 16:46:35,0.0058777894,2017-07-25 16:36:35,0.004160272
2017-07-25 16:56:35,0.0058749773,2017-07-25 16:46:35,0.00416533
2017-07-25 17:06:35,0.0058748303,2017-07-25 16:56:35,0.004167898
2017-07-25 17:16:35,0.0058611631,2017-07-25 17:06:35,0.004172778
2017-07-25 17:26:35,0.0058636765,2017-07-25 17:16:35,0.00416673
2017-07-25 17:36:35,0.0058639973,2017-07-25 17:26:35,0.00417807
2017-07-25 17:46:35,0.0058568374,2017-07-25 17:36:35,0.004187522
2017-07-25 17:56:35,0.0058446174,2017-07-25 17:46:35,0.004178224
2017-07-25 18:06:35,0.0058521657,2017-07-25 17:56:35,0.004177952
2017-07-25 18:16:35,0.0058500562,2017-07-25 18:06:35,0.00418406
2017-07-25 18:26:35,0.0058502944,2017-07-25 18:16:35,0.00418439
2017-07-25 18:36:35,0.005849799,2017-07-25 18:26:35,0.004187308
2017-07-25 18:46:35,0.0058344306,2017-07-25 18:36:35,0.004184254
2017-07-25 18:56:35,0.0058258498,2017-07-25 18:46:35,0.004189738
2017-07-25 19:06:35,0.0058148343,2017-07-25 18:56:35,0.00419003
2017-07-25 19:16:35,0.0058126606,2017-07-25 19:06:35,0.004194116
2017-07-25 19:26:35,0.0058260943,2017-07-25 19:16:35,0.004187968
2017-07-25 19:36:35,0.0058241565,2017-07-25 19:26:35,0.00417842
2017-07-25 19:46:35,0.0058255884,2017-07-25 19:36:35,0.004167294
2017-07-25 19:56:35,0.005837976,2017-07-25 19:46:35,0.00416247
2017-07-25 20:06:35,0.0058434741,2017-07-25 19:56:35,0.004154282
2017-07-25 20:16:35,0.005843432,2017-07-25 20:06:35,0.004153834
2017-07-25 20:26:35,0.0058384685,2017-07-25 20:16:35,0.004145492
