"Trace 0, x","Trace 0, y","Trace 1, x","Trace 1, y",text
0.0985936331,0.1617787887,0.001584398,0.0885451118,トヨタ記念病院
,,-0.0204348112,0.5977661127,富士急ハイランド
-0.0208131889,-0.1342121655,0.0498249079,0.0162359513,ボウリング
0.0221200432,-0.1275326786,0.3443669799,-0.0126055896,ミュージック・ビデオ
,,0.0331155711,0.4223375118,津田沼駅
0.5217716098,0.0787381712,0.0670940132,0.0045548698,ギネス世界記録
0.0083403349,-0.0190808823,0.3107521254,0.0136642618,機動戦士ガンダム
,,-0.1335534973,0.2490624787,本栖湖
0.0083403349,-0.0190808823,0.3528470701,0.0242907614,アニメ
0.0184765186,-0.136572881,-0.68344647,-0.5539163187,トムとジェリー
,,-0.0044526754,0.0210906885,FUJIYAMA
0.0936671212,0.5785063899,0.0141704839,0.6189505407,京浜急行バス
0.0083403349,-0.0190808823,-0.1057395163,0.3297773855,西鉄天神高速バスターミナル
,,-0.1718729018,0.1113730478,河口湖インターチェンジ
0.0083403349,-0.0190808823,0.390566189,0.3962957921,東京ドームシティアトラクションズ
0.0260090362,-0.0712865335,-0.0465783785,0.0821839361,富士吉田インターチェンジ
,,0.1755495191,0.0646598437,稲川淳二
0.0221200432,-0.1275326786,0.0725946178,0.2524619585,遊園地
0.0112392007,-0.2909526088,-0.0060143699,0.1306047368,綾瀬バスストップ
,,-0.8285282932,0.1939136313,ルーニー・テューンズ
0.7742795629,0.0291000428,0.1187584602,0.1549455866,日立マクセル
0.0985936331,0.1617787887,-0.0061994861,0.057993957,ナガシマスカ
,,0.0131484238,0.0411837663,寸劇
0.0939586739,-0.363041149,-0.1687152149,0.2103296283,東富士五湖道路
0.0221200432,-0.1275326786,-0.15714518,0.1871236652,西富士道路
,,-0.1241975928,0.0736174793,旭日丘バスターミナル
0.2403587888,-0.1623634242,0.5286920631,0.0920901633,ポケットモンスター
0.0221200432,-0.1275326786,0.3315733413,0.290566909,とっとこハム太郎
,,0.0007947944,0.5131460799,ローソン
0.1916261878,-0.07064959,-0.0692838751,0.1816209938,フジヤマライナー
0.0083403349,-0.0190808823,-0.1492692958,0.1722770588,富士山
,,-0.0297348883,0.1992340339,辻堂駅
0.2601152823,0.1364596906,-0.0270119478,0.0698982423,大野恭史
0.0083403349,-0.0190808823,0.2143153983,0.1975161663,とんねるずのみなさんのおかげでした
,,-0.0995417814,0.3300581273,本厚木駅
0.0083403349,-0.0190808823,-0.1156842103,0.1333485226,新富士インターチェンジ
0.1064907546,-0.4057913703,-0.1429516207,0.1338485382,富士インターチェンジ
,,-0.0617160466,0.1167491303,東京・河口湖号
0.2743704113,-0.5845867858,0.0314822606,0.2208464238,西武バス狭山営業所
0.0221200432,-0.1275326786,0.1035724635,-0.0254751083,フィギュア
,,-0.0216343616,-0.0408064238,バッグス・バニー
0.1266888052,-0.3665587044,-0.4265468722,0.3136859594,富士吉田市
0.0083403349,-0.0190808823,0.1900227462,-0.2105899736,ボディビル
,,-0.0280808738,0.0726003924,大空天国
0.4693053611,0.1782491663,0.1476358941,0.2245301032,ハロー!モーニング。
0.0083403349,-0.0190808823,0.0747182888,0.0444909982,芸能人
,,0.0486478143,0.245117527,渋谷マークシティ
-0.5484821583,-0.8102947234,-0.1984995115,0.636663202,バスターミナル
0.0221200432,-0.1275326786,-0.0763370339,0.3473537438,富士急シティバス
,,0.1096012049,0.0541386598,ロンQ!ハイランド
0.5249055493,0.4501712187,0.047505525,0.0894949939,罰ゲーム
-0.1612282519,0.3034225779,-0.004410249,0.100844434,レイクライナー
,,-0.2901489821,0.1738678621,山梨県
0.1751109249,-0.7039602307,-0.0922593102,0.3283546061,御殿場駅
0.0083403349,-0.0190808823,-0.0403366375,-0.1838135505,眼鏡
,,0.05654758,0.754352652,きかんしゃトーマス
0.2151343102,0.0503946964,0.2000931419,0.0366462736,アイアンキング
0.0985936331,0.1617787887,0.0588864201,0.2529476616,二子玉川駅
,,0.1858101387,-0.016918515,ジャッキー・チェン
-0.5421024174,0.1857815536,-0.1222588428,0.3181751979,金沢駅
-0.1514797685,0.14573513,-0.0153605407,0.2837649436,天王寺駅・大阪阿部野橋駅バスのりば
,,0.2221891511,0.0248215918,CM
0.0985936331,0.1617787887,-0.4653340854,0.4283845764,富士河口湖町
0.0075107206,0.2289536227,-0.099084962,0.254451577,フジエクスプレス
,,0.1827484634,-0.3962854026,潜水艦
0.8555279471,0.4212235711,-0.024296252,0.2618432029,聖蹟桜ヶ丘駅
0.0985936331,0.1617787887,-0.1736855593,0.3303871879,名鉄バスセンター
,,0.0481267173,0.2770753398,FeliCa
0.0894473236,0.4358462961,-0.0018902562,0.3415567878,前橋駅
-0.1612282519,0.3034225779,-0.2377516691,0.6117080965,名鉄バス
,,-0.0566688258,0.2462651737,御殿場インターチェンジ
0.1834720315,-0.6112010035,-0.0074539542,0.217794209,駅舎
0.0221200432,-0.1275326786,0.0503339774,0.2347845387,品川駅
,,-0.0607234073,0.4136800043,渋川駅
-0.5962102948,0.2333072392,-0.026406613,0.3696991164,高崎駅
-0.1514797685,0.14573513,0.1772817405,0.1700260314,KDDI
,,-0.0428696276,0.3015265687,小倉駅バスセンター
0.0985936331,0.1617787887,-0.05663569,0.2174400081,トステム
0.13856924,0.1589257772,-0.079222331,0.1531184659,富士急行御殿場営業所
,,0.1150821049,0.0286221658,ランティス祭り
-0.0573726978,-0.3016911693,-0.0232260196,0.0481066816,超・戦慄迷宮
0.0083403349,-0.0190808823,0.0723262611,0.3147411013,LIXIL
,,0.2757093149,0.3334748612,よみうりランド
-0.008848399,0.0123222156,0.0676818562,0.0864378861,パビリオン
0.0083403349,-0.0190808823,-0.0939324307,0.2352226434,中央自動車道
,,-0.1021370989,0.4351929356,富士急行
-0.0182017869,0.0928223185,0.2385545948,0.0868471408,久石譲
0.0083403349,-0.0190808823,0.0879827284,0.3004508029,コニカミノルタ
,,0.138694787,0.0524518403,お化け屋敷
0.5673561075,-0.0218227104,-0.0877161561,0.2617130203,京都駅
0.0221200432,-0.1275326786,0.0275148969,0.0374642645,ツチノコ
,,0.1845629199,-0.0679941895,Facebook
0.085415269,0.1946799321,0.1494304729,0.1850066864,バラエティ番組
0.0083403349,-0.0190808823,0.0168007919,0.2784336302,ラッピング車両
,,-0.0805303053,0.1835911625,南関東
0.1357137319,-0.1110239337,-0.0689442547,0.3170111674,東急トランセ
0.0221200432,-0.1275326786,-0.0293550671,-0.0437721224,芸者
,,-0.0575397088,0.6376794502,ジェイアールバス関東
0.1806804475,-0.072716083,0.1133013551,-0.1026001773,リニアモーター
0.0985936331,0.1617787887,0.0147610001,0.1899891188,東京ドームホテル
,,-0.0654257579,0.2478312649,京王バス南・南大沢営業所
0.1123252689,-0.1528680426,-0.0629873475,0.3322793359,日野バスストップ
0.0083403349,-0.0190808823,-0.0441678747,0.2838743813,京王バス東
,,0.0167069101,0.4681820598,川越駅
-0.0664516055,0.2877267065,-0.2190447304,0.8513419979,リカちゃん
0.0221200432,-0.1275326786,-0.03056006,0.3060996468,南大沢駅
,,-0.0305064199,0.239946547,三島駅
-0.7096466944,0.0956733386,-0.1301244779,0.3017688736,富士急山梨バス
-0.1514797685,0.14573513,-0.0533398205,0.3168640982,甲府駅
,,0.1174778065,0.1288852492,ジャンプ!○○中
-0.4307507888,0.1019625402,0.7072051185,-0.0360061096,ゲゲゲの鬼太郎
0.0083403349,-0.0190808823,-0.0768236181,0.1265941641,富士急ハイランド駅
,,-0.1520728428,0.3817689062,中央高速バス
-0.4307507888,0.1019625402,0.1831182042,0.1285467695,スキマスイッチ
-0.1514797685,0.14573513,0.1610312438,0.0369927928,ワーナー・ブラザーズ
,,-0.8221248734,0.4123543827,山梨県の観光地
-0.0452523671,0.7253389073,-0.0047074668,0.2427812344,海浜幕張駅
-0.1612282519,0.3034225779,0.8879718939,0.0194246016,戦国BASARA
,,0.1590173824,0.1257246452,ギャル
0.5992412527,-0.0543758592,0.0351260614,0.1744296685,御殿場プレミアム・アウトレット
0.0083403349,-0.0190808823,0.1126387727,-0.0916250569,指名手配
,,0.0075529235,0.320590051,富士急行線
-0.2180188227,0.3256683918,-0.1108740078,0.3151552245,松本バスターミナル
0.0221200432,-0.1275326786,-0.0351255567,0.1914964848,下部温泉
,,-0.0069099878,0.2495102518,たまプラーザ駅
0.0221200432,-0.1275326786,-0.0530052819,0.3185985417,小松駅
-0.0466359335,-0.1426640558,-0.1060569788,0.258831626,富士急静岡バス
,,-0.1032817581,0.3123727394,高速バス
-0.0176376108,0.1115375446,-0.0112238945,-0.0444771352,絶叫マシン
-0.1612282519,0.3034225779,-0.0803501617,0.3512068697,藤沢駅
,,-0.0965333364,-0.0422258851,トノサマバッタ
0.0985936331,0.1617787887,0.0841995077,-0.0403843574,ダーツ
-0.0846081489,0.0912242741,-0.1735789235,0.3563480917,新宿高速バスターミナル
,,0.0338182647,-0.0545695218,シックス・フラッグス・マジック・マウンテン
0.1433415074,-0.0506888809,-0.1224318197,-0.080413397,錫杖
0.0083403349,-0.0190808823,-0.007059678,0.3529554271,町田バスセンター
,,0.0193564713,0.2927893175,多摩センター駅
0.0105597728,-0.212202469,-0.3905852284,0.2806475314,南都留郡
0.0083403349,-0.0190808823,0.0172921917,0.2678192489,池袋駅
,,-0.2752554424,0.5792281531,近鉄バス
-0.4793401624,-0.612014995,-0.0557862917,0.3405504343,新松田駅
0.0985936331,0.1617787887,-0.1061271966,0.4189598455,中央本線
,,0.2270777548,0.1145714263,YouTube
0.0258580238,-0.0058739939,-0.1508902143,0.1338887324,富士宮道路
0.0083403349,-0.0190808823,-0.0138773389,0.0810350037,ガンダムクライシス
,,0.0037751382,-0.6079226357,ロッキー山脈
-0.036342386,-0.2413487056,-0.2666772246,-0.3342215435,バナジウム
0.0221200432,-0.1275326786,0.0323288889,0.6181001091,京成バス
,,-0.107796331,0.3229615938,バスタ新宿
-0.1666965176,0.3203910848,-0.0047792568,0.3017786644,河口湖駅
0.0985936331,0.1617787887,-0.0505232854,0.2544178283,石和温泉駅
,,-0.0552691828,0.3764059004,ツアーバス
0.3433588253,-0.7494783298,-0.1946884624,0.2051828442,精進湖
0.0083403349,-0.0190808823,0.0724583006,0.0128390725,おもちゃ屋ケンちゃん
,,0.1603192069,-0.053490066,ロボット
0.4082482011,-0.1368686216,-0.0147515427,0.0689091622,人力車
0.0221200432,-0.1275326786,0.5333140603,-0.416488809,ローラーコースター
,,-0.0093537326,0.2351468456,センター北駅
-0.2103306684,0.0563825988,-0.0002572417,0.0467420596,富士飛行社
-0.1514797685,0.14573513,0.2523666719,0.0793207501,ソーシャル・ネットワーキング・サービス
,,-0.3428093715,0.6239515352,西鉄バス
0.2090845228,0.4296327548,0.2376586807,0.0824507506,かいけつゾロリ
0.0985936331,0.1617787887,0.0168470909,0.3799465448,京成津田沼駅
,,0.2644545323,0.0481822767,Mixi
-0.632068284,0.1540517368,-0.0288275261,0.043495073,ミュージアム
-0.1514797685,0.14573513,0.1817494352,-0.1847162572,未確認動物
,,-0.0818840487,0.2350271166,静岡駅
0.2476302116,-0.1260067751,-0.0870219475,0.3626485964,博多バスターミナル
0.0221200432,-0.1275326786,0.1571164296,0.0188525628,アトラクション
,,0.0782816325,0.1378739911,としまえん
-0.3768975784,0.1809465219,-0.0840272148,-0.0423928547,美術館
-0.1514797685,0.14573513,0.1334747045,0.1176303981,ドラマ
,,0.1056698396,0.0819912195,タイヨウのうた
0.0083403349,-0.0190808823,-0.0155385002,0.0532731651,鉄骨番長
-0.042767962,-0.1568288982,0.043339027,0.3124629854,渋谷駅
,,0.7567914807,0.0809089745,ランティス
0.5429378394,-0.4799321434,-0.1430646193,0.2930000066,お笑い芸人
0.0221200432,-0.1275326786,-0.0920705362,0.1677532759,西日本
,,-0.0042977838,-0.0003887134,ヘッドホン
0.0605489923,-0.2576437353,-0.1773717459,0.5546782791,ジェイアール東海バス
0.0221200432,-0.1275326786,-0.2068930075,0.3080916588,西武観光バス
,,0.1246595358,0.1639802315,ピザーラ
0.237710327,0.2069419202,-0.0232648353,0.0691430979,リサとガスパール
0.0985936331,0.1617787887,-0.0259268987,0.3391536957,国府津駅
,,-0.0984024956,0.3198680725,大阪駅・梅田駅周辺バスのりば
0.0296270867,0.2085950574,0.0159906104,0.1009501977,アミューズメント
0.0985936331,0.1617787887,0.0409977469,-0.0679686815,ロックフェスティバル
,,-0.06453531,0.3271021858,関越交通
-0.0968882211,0.3581733628,0.0827416233,0.1256444973,中井正広のブラックバラエティ
-0.1612282519,0.3034225779,-0.1239446545,0.359074784,東京駅バスのりば
,,-0.0403115272,0.3528825883,西船橋駅
-0.376402487,0.1753093324,0.2424682705,-0.0369343346,エイプリルフール
-0.1612282519,0.3034225779,0.1754907142,-0.042323385,コメディ
,,-0.0085130824,0.0842407617,スクラップアンドビルド
-0.2865794508,0.3739464525,-0.144858617,0.8916318082,観覧車
-0.1612282519,0.3034225779,-0.0241205033,0.1748538958,バス停留所
,,-0.0612253545,0.0331588151,コニファーフォレスト
-0.3763241902,0.192652257,0.408087261,-0.072182547,ドラえもん
-0.1612282519,0.3034225779,0.0107047054,-0.0118458541,丁髷
,,-0.02268995,0.0918799413,シャイニング・フラワー
-0.1912183581,-0.6967312246,-0.0624197403,0.0335728188,絶望要塞
0.0083403349,-0.0190808823,0.0157593492,0.2328087309,市が尾駅
,,-0.0003442702,0.0335589429,トンデミーナ
0.0904741184,0.3837266276,-0.0599245033,0.2720237866,大月駅
-0.1612282519,0.3034225779,0.2000172653,0.1566518965,コサキンDEワァオ!
,,-0.0138427629,0.0754284002,エヴァンゲリオン
-0.7601267131,0.0449516095,0.0271820421,-0.7193216753,自然法論
0.0083403349,-0.0190808823,0.0533627618,-0.2154160802,正義
,,0.0323406005,-0.224448626,神学大全
0.8985014565,0.2431491105,0.0295938606,-0.1314145751,市民
0.0083403349,-0.0190808823,0.0978223193,-0.3026068732,トマス・アクィナス
,,-0.0058132261,-0.2201585679,実定法
-0.1156367975,-0.726488017,0.0208083857,-0.2364940391,実証主義
0.0083403349,-0.0190808823,0.0216514791,-0.0018680224,約束
,,-0.0286264489,-0.1799241736,世俗
-0.294416905,0.6620664873,0.0158840709,-0.0683333577,カッパドキア三星
-0.1514797685,0.14573513,0.0243627921,-0.069119856,永久法
,,0.0612363022,-0.2033034581,オーギュスト・コント
-0.5563032332,-0.6843266453,0.0595053607,-0.3133790816,宗教戦争
0.0083403349,-0.0190808823,-0.0923988253,-0.2934033709,世界観
,,0.0916370642,-0.2962563769,ディオゲネス・ラエルティオス
-0.3705679697,0.3723463122,0.0118142001,-0.2128198176,ロゴス
-0.1514797685,0.14573513,0.0928641468,-0.1823180967,ルプレヒト・カール大学ハイデルベルク
,,0.0184765186,-0.136572881,大陸法
0.2201389219,-0.4406947978,-0.0113564985,-0.3291087528,旧約聖書
0.0083403349,-0.0190808823,0.0216481618,-0.1308477152,市民法
,,-0.0074644181,-0.131348926,ラートブルフ
0.0831933668,0.198977181,0.0306070437,-0.1133360112,価値相対主義
0.0985936331,0.1617787887,-0.003202584,-0.3602166556,法哲学
,,0.0495246115,-0.3403822482,無政府主義
0.0616993528,0.1936591065,0.0784937798,-0.4280762636,国際関係
0.0083403349,-0.0190808823,0.0302702242,-0.3040748645,アリストテレス
,,0.1399473911,-0.4352491934,教父
-0.0553114513,0.5532288623,0.0562586284,-0.2651175232,推論
-0.1612282519,0.3034225779,0.0037233109,-0.282811245,法実証主義
,,0.0588307395,-0.3353391068,ギリシャ
0.4987806949,-0.659446895,0.0100490771,-0.2650381454,本質
0.0083403349,-0.0190808823,0.1438473041,-0.3653751883,ジャン＝ジャック・ルソー
,,0.0330772388,-0.1377582149,純粋法学
0.01692599,-0.2500155717,0.0496631232,-0.1353293768,刑法
0.0083403349,-0.0190808823,-0.2389890339,-0.2775428603,自然
,,0.0630894505,-0.1200701932,クリスティアン・トマジウス
0.3775599482,0.2129539566,0.0216846193,-0.1639058095,ザミュエル・フォン・プーフェンドルフ
0.0985936331,0.1617787887,0.0116899876,-0.0620108665,ヘルムート・コーイング
,,0.0038840623,-0.2995104677,民族
-0.7511084997,-0.1392123427,0.04304988,-0.2055067134,ユスティノス
0.0083403349,-0.0190808823,0.0520527776,-0.3159214472,生命
,,0.0043269787,-0.2609315963,国際法
-0.334151718,0.2810474795,0.0031568546,-0.0625544752,トマス・アキナス
0.0985936331,0.1617787887,-0.036781469,-0.2714698186,トマス・ホッブズ
,,-0.0091383627,-0.1669356781,クリュシッポス
-0.2655155047,0.1439341763,0.0276152217,-0.2843556208,絶対主義
0.0221200432,-0.1275326786,0.0145644862,-0.2314722766,ヘシオドス
,,0.0434536297,-0.1369448535,罪刑法定主義
0.0393078102,0.2320198173,0.0244245275,-0.1082505552,ザクセンシュピーゲル
0.0985936331,0.1617787887,-0.0060810306,-0.1308925515,哲学者
,,0.013802562,-0.1585799091,デモクラシー
-0.4282988574,-0.7380510778,0.0034244701,-0.0951915474,マルクス・アウレリウス
0.0083403349,-0.0190808823,0.0494823086,-0.2027202126,義務
,,0.0070305379,-0.1338340583,ストア哲学
0.0083403349,-0.0190808823,-0.0364480558,-0.2695634931,慣習法
0.0884810827,-0.6295707492,0.0113140987,-0.2126412881,ハンス・ケルゼン
,,0.054270714,-0.2536336503,平和
-0.0488525432,0.8112893547,0.0597046738,-0.2707406156,理性
-0.1612282519,0.3034225779,-0.0290741249,-0.0510491301,ロン・フラー
,,0.0648873463,-0.1986583639,倫理学
0.0221200432,-0.1275326786,-0.0013227926,-0.1063135861,グスタフ・ラートブルフ
-0.2681949845,-0.2443467862,0.0088510756,-0.1115459048,普通法
,,-0.0355231386,-0.0802423734,イギリス法
0.0682501528,-0.0198545519,0.0489155165,-0.3480907855,現実主義
0.0985936331,0.1617787887,-0.0224932872,-0.2543458595,宇宙論
,,-0.1261664203,-0.134858474,動物
-0.3623718987,0.5136709224,0.0080823579,-0.0641366165,アレクサンダー・パッセリン・ダントレーヴ
-0.1612282519,0.3034225779,-0.0106319037,-0.2109073332,ギリシャ哲学
,,0.114276823,-0.3203643995,ローマ
0.0383401179,-0.0873193406,0.0415757455,-0.2519530758,国家
0.0221200432,-0.1275326786,0.0011797763,-0.1625234203,道徳
,,-0.0898632999,-0.1992122375,宇宙
0.0588336059,0.229157629,0.039379698,-0.2921883978,キリスト教
0.0221200432,-0.1275326786,0.0151914754,-0.2843101882,ヘラクレイトス
,,0.03842145,-0.1575569542,自然主義的誤謬
0.0623837268,0.3907379169,0.0162928295,-0.1908538175,ノモス
-0.1612282519,0.3034225779,0.0142028962,-0.2989345969,新約聖書
,,0.0994831671,-0.2902766385,真理
-0.5931788923,0.3467149978,-0.0255527312,-0.0801672154,ハート
0.0985936331,0.1617787887,0.056032274,-0.1641114502,稲垣良典
,,0.0560912846,-0.3332105469,アウグスティヌス
-0.4998596138,0.3040143581,0.0211020086,-0.3191226191,思考実験
-0.1514797685,0.14573513,0.0258470491,-0.1690954869,歴史主義
,,-0.0042913361,-0.3310358333,自然法
0.6955780914,-0.3018568348,0.0156432776,-0.4885167169,相対主義
-0.1514797685,0.14573513,0.0055915073,-0.0791163817,ケルゼン
,,0.0025424487,-0.2535553521,啓示
