"53228632, x","53228632, y","53228632 (1), x","53228632 (1), y","53228632 (2), x; 53236473 (2), x","53228632 (2), y","53236473, x","53236473, y","53236473 (1), x","53236473 (1), y","53236473 (2), y"
2017-09-10 04:55:49.18,51.01,,,,,2017-09-10 12:27:55.05,21.29,,,
2017-09-10 04:56:20.35,51.02,,,,,2017-09-10 12:28:55.94,21.29,,,
2017-09-10 04:56:51.07,51.03,,,,,2017-09-10 12:29:27.16,21.3,,,
2017-09-10 04:57:20.74,51.04,,,,,2017-09-10 12:30:29.05,21.31,,,
2017-09-10 04:58:20.13,51.05,,,,,2017-09-10 12:30:57.72,21.31,,,
2017-09-10 04:58:52.85,51.06,,,,,2017-09-10 12:32:58.55,21.32,,,
2017-09-10 04:59:51.24,51.07,,,,,2017-09-10 12:33:27.21,21.33,,,
2017-09-10 05:01:23.35,51.09,,,,,2017-09-10 12:33:58.93,21.33,,,
2017-09-10 05:01:23.35,51.09,,,,,2017-09-10 12:34:29.10,21.33,,,
2017-09-10 05:02:24.24,51.11,,,,,2017-09-10 12:35:30.99,21.34,,,
2017-09-10 05:02:52.96,51.11,,,,,2017-09-10 12:37:01.60,21.35,,,
2017-09-10 05:03:23.13,51.12,,,,,2017-09-10 12:38:00.99,21.36,,,
2017-09-10 05:03:53.35,51.12,,,,,2017-09-10 12:39:32.10,21.37,,,
2017-09-10 05:04:24.02,51.13,,,,,2017-09-10 12:40:02.81,21.37,,,
2017-09-10 05:05:54.13,51.15,,,,,2017-09-10 12:40:29.98,21.37,,,
2017-09-10 05:08:24.13,51.18,,,,,2017-09-10 12:41:30.87,21.38,,,
2017-09-10 05:08:55.35,51.19,,,,,2017-09-10 12:42:02.09,21.38,,,
2017-09-10 05:09:26.02,51.19,,,,,2017-09-10 12:43:03.98,21.38,,,
2017-09-10 05:09:55.74,51.2,,,,,2017-09-10 12:43:32.70,21.39,,,
2017-09-10 05:10:55.13,51.21,,,,,2017-09-10 12:45:33.47,21.4,,,
2017-09-10 05:11:27.80,51.22,,,,,2017-09-10 12:46:02.14,21.4,,,
2017-09-10 05:12:26.24,51.23,,,,,2017-09-10 12:46:33.86,21.4,,,
2017-09-10 05:12:26.24,51.23,,,,,2017-09-10 12:47:04.08,21.4,,,
2017-09-10 05:13:58.30,51.25,,,,,2017-09-10 12:48:05.97,21.41,,,
2017-09-10 05:14:59.19,51.26,,,,,2017-09-10 12:50:35.98,21.42,,,
2017-09-10 05:15:27.91,51.27,,,,,2017-09-10 12:52:07.05,21.42,,,
2017-09-10 05:15:58.13,51.27,,,,,2017-09-10 12:52:37.77,21.42,,,
2017-09-10 05:16:28.30,51.28,,,,,2017-09-10 12:53:04.94,21.43,,,
2017-09-10 05:16:59.02,51.29,,,,,2017-09-10 12:54:05.88,21.43,,,
2017-09-10 05:18:29.08,51.31,,,,,2017-09-10 12:54:37.05,21.43,,,
2017-09-10 05:20:59.08,51.34,,,,,2017-09-10 12:55:38.95,21.44,,,
2017-09-10 05:21:30.30,51.34,,,,,2017-09-10 12:56:07.67,21.44,,,
2017-09-10 05:22:00.97,51.35,,,,,2017-09-10 12:58:08.45,21.44,,,
2017-09-10 05:22:30.69,51.36,,,,,2017-09-10 12:58:37.17,21.45,,,
2017-09-10 05:23:30.08,51.37,,,,,2017-09-10 12:59:08.84,21.45,,,
2017-09-10 05:24:02.80,51.37,,,,,2017-09-10 12:59:39.06,21.45,,,
2017-09-10 05:25:01.19,51.39,,,,,2017-09-10 13:00:40.95,21.46,,,
2017-09-10 05:26:33.30,51.41,,,,,2017-09-10 13:03:10.95,21.47,,,
2017-09-10 05:27:34.19,51.42,,,,,2017-09-10 13:04:42.06,21.49,,,
2017-09-10 05:28:02.86,51.43,,,,,2017-09-10 13:05:12.73,21.49,,,
2017-09-10 05:28:33.08,51.44,,,,,2017-09-10 13:05:39.95,21.5,,,
2017-09-10 05:29:03.30,51.44,,,,,2017-09-10 13:06:40.84,21.51,,,
2017-09-10 05:29:33.97,51.45,,,,,2017-09-10 13:07:12.01,21.51,,,
2017-09-10 05:31:04.08,51.47,,,,,2017-09-10 13:08:13.95,21.52,,,
2017-09-10 05:31:04.08,51.47,,,,,2017-09-10 13:08:42.62,21.53,,,
2017-09-10 05:33:34.08,51.51,,,,,2017-09-10 13:10:43.40,21.54,,,
2017-09-10 05:34:05.25,51.52,,,,,2017-09-10 13:11:12.12,21.55,,,
2017-09-10 05:34:35.97,51.53,,,,,2017-09-10 13:11:12.12,21.55,,,
2017-09-10 05:35:05.64,51.54,,,,,2017-09-10 13:11:43.84,21.55,,,
2017-09-10 05:36:05.08,51.55,,,,,2017-09-10 13:12:14.01,21.56,,,
2017-09-10 05:36:37.75,51.56,,,,,2017-09-10 13:13:15.90,21.57,,,
2017-09-10 05:37:36.14,51.57,,,,,2017-09-10 13:14:46.51,21.58,,,
2017-09-10 05:39:08.25,51.6,,,,,2017-09-10 13:15:45.90,21.59,,,
2017-09-10 05:40:09.14,51.61,,,,,2017-09-10 13:17:17.01,21.6,,,
2017-09-10 05:40:37.86,51.62,,,,,2017-09-10 13:17:47.68,21.61,,,
2017-09-10 05:41:08.03,51.62,,,,,2017-09-10 13:17:47.68,21.61,,,
2017-09-10 05:41:38.25,51.63,,,,,2017-09-10 13:18:14.90,21.61,,,
2017-09-10 05:42:08.92,51.64,,,,,2017-09-10 13:19:15.79,21.62,,,
2017-09-10 05:43:39.03,51.66,,,,,2017-09-10 13:19:47.01,21.62,,,
2017-09-10 05:46:09.03,51.69,,,,,2017-09-10 13:20:48.90,21.63,,,
2017-09-10 05:46:40.25,51.69,,,,,2017-09-10 13:21:17.57,21.63,,,
2017-09-10 05:47:10.92,51.7,,,,,2017-09-10 13:23:18.40,21.64,,,
2017-09-10 05:47:40.64,51.71,,,,,2017-09-10 13:23:47.07,21.65,,,
2017-09-10 05:48:40.03,51.72,,,,,2017-09-10 13:24:18.79,21.65,,,
2017-09-10 05:49:12.75,51.72,,,,,2017-09-10 13:24:48.96,21.65,,,
2017-09-10 05:50:11.13,51.74,,,,,2017-09-10 13:25:50.90,21.66,,,
2017-09-10 05:51:10.52,51.75,,,,,2017-09-10 13:27:21.46,21.67,,,
2017-09-10 05:51:43.19,51.76,,,,,2017-09-10 13:28:20.85,21.68,,,
2017-09-10 05:52:44.13,51.77,,,,,2017-09-10 13:29:51.96,21.69,,,
2017-09-10 05:53:12.80,51.77,,,,,2017-09-10 13:30:22.68,21.69,,,
2017-09-10 05:53:43.02,51.78,,,,,2017-09-10 13:30:49.85,21.7,,,
2017-09-10 05:53:43.02,51.78,,,,,2017-09-10 13:31:50.74,21.7,,,
2017-09-10 05:54:13.19,51.79,,,,,2017-09-10 13:32:21.97,21.71,,,
2017-09-10 05:54:43.91,51.79,,,,,2017-09-10 13:33:23.85,21.71,,,
2017-09-10 05:56:14.02,51.81,,,,,2017-09-10 13:33:52.58,21.72,,,
2017-09-10 05:58:43.97,51.84,,,,,2017-09-10 13:35:53.35,21.73,,,
2017-09-10 05:59:15.19,51.85,,,,,2017-09-10 13:36:22.08,21.73,,,
2017-09-10 05:59:45.91,51.86,,,,,2017-09-10 13:36:53.75,21.74,,,
2017-09-10 06:00:15.58,51.86,,,,,2017-09-10 13:37:23.96,21.74,,,
2017-09-10 06:01:14.97,51.87,,,,,2017-09-10 13:38:25.85,21.75,,,
2017-09-10 06:01:47.69,51.88,,,,,2017-09-10 13:39:56.46,21.77,,,
2017-09-10 06:02:46.08,51.89,,,,,2017-09-10 13:40:55.85,21.78,,,
2017-09-10 06:04:18.19,51.91,,,,,2017-09-10 13:42:26.91,21.79,,,
2017-09-10 06:05:19.08,51.92,,,,,2017-09-10 13:42:57.63,21.8,,,
2017-09-10 06:05:47.80,51.93,,,,,2017-09-10 13:43:24.85,21.8,,,
2017-09-10 06:06:17.97,51.94,,,,,2017-09-10 13:44:25.74,21.81,,,
2017-09-10 06:06:48.19,51.94,,,,,2017-09-10 13:44:56.91,21.81,,,
2017-09-10 06:07:18.86,51.95,,,,,2017-09-10 13:45:58.80,21.82,,,
2017-09-10 06:08:48.97,51.97,,,,,2017-09-10 13:46:27.52,21.83,,,
2017-09-10 06:11:18.97,52.01,,,,,2017-09-10 13:48:28.30,21.85,,,
2017-09-10 06:11:50.14,52.02,,,,,2017-09-10 13:48:57.02,21.85,,,
2017-09-10 06:12:20.86,52.03,,,,,2017-09-10 13:49:28.74,21.86,,,
2017-09-10 06:12:50.58,52.03,,,,,2017-09-10 13:49:58.91,21.87,,,
2017-09-10 06:13:49.96,52.05,,,,,2017-09-10 13:51:00.80,21.88,,,
2017-09-10 06:14:22.63,52.06,,,,,2017-09-10 13:52:31.41,21.91,,,
2017-09-10 06:15:21.02,52.07,,,,,2017-09-10 13:53:30.80,21.92,,,
2017-09-10 06:16:53.13,52.09,,,,,2017-09-10 13:55:01.91,21.94,,,
2017-09-10 06:17:54.02,52.11,,,,,2017-09-10 13:55:32.58,21.95,,,
2017-09-10 06:18:22.74,52.12,,,,,2017-09-10 13:55:59.80,21.96,,,
2017-09-10 06:18:52.91,52.12,,,,,2017-09-10 13:57:00.69,21.97,,,
2017-09-10 06:19:23.13,52.13,,,,,2017-09-10 13:57:31.91,21.97,,,
2017-09-10 06:19:53.85,52.14,,,,,2017-09-10 13:58:33.80,21.97,,,
2017-09-10 06:21:23.91,52.16,,,,,2017-09-10 13:59:02.47,21.98,,,
2017-09-10 06:23:53.91,52.19,,,,,2017-09-10 14:01:03.30,21.99,,,
2017-09-10 06:24:25.13,52.2,,,,,2017-09-10 14:01:31.97,21.99,,,
2017-09-10 06:24:55.80,52.21,,,,,2017-09-10 14:02:03.69,21.99,,,
2017-09-10 06:25:25.52,52.21,,,,,2017-09-10 14:02:33.86,21.99,,,
2017-09-10 06:26:24.91,52.23,,,,,2017-09-10 14:03:35.75,22.0,,,
2017-09-10 06:26:57.63,52.23,,,,,2017-09-10 14:05:06.36,22.01,,,
2017-09-10 06:27:56.02,52.24,,,,,2017-09-10 14:06:05.75,22.01,,,
2017-09-10 06:29:28.13,52.26,,,,,2017-09-10 14:07:36.86,22.02,,,
2017-09-10 06:30:29.02,52.28,,,,,2017-09-10 14:08:07.58,22.03,,,
2017-09-10 06:30:57.69,52.28,,,,,2017-09-10 14:08:34.75,22.03,,,
2017-09-10 06:31:27.91,52.29,,,,,2017-09-10 14:09:35.64,22.04,,,
2017-09-10 06:31:58.08,52.29,,,,,2017-09-10 14:10:06.86,22.04,,,
2017-09-10 06:32:28.80,52.3,,,,,2017-09-10 14:11:08.75,22.05,,,
2017-09-10 06:33:58.91,52.32,,,,,2017-09-10 14:11:37.47,22.05,,,
2017-09-10 06:36:28.91,52.35,,,,,2017-09-10 14:13:38.25,22.06,,,
2017-09-10 06:37:00.08,52.36,,,,,2017-09-10 14:14:06.97,22.06,,,
2017-09-10 06:37:30.80,52.36,,,,,2017-09-10 14:14:38.64,22.07,,,
2017-09-10 06:38:00.47,52.37,,,,,2017-09-10 14:15:08.86,22.07,,,
2017-09-10 06:38:59.86,52.38,,,,,2017-09-10 14:16:10.75,22.08,,,
2017-09-10 06:39:32.58,52.39,,,,,2017-09-10 14:17:41.36,22.09,,,
2017-09-10 06:40:30.97,52.4,,,,,2017-09-10 14:18:40.75,22.09,,,
2017-09-10 06:42:03.08,52.42,,,,,2017-09-10 14:20:11.81,22.1,,,
2017-09-10 06:43:03.97,52.43,,,,,2017-09-10 14:20:42.53,22.1,,,
2017-09-10 06:43:32.69,52.44,,,,,2017-09-10 14:21:09.75,22.1,,,
2017-09-10 06:43:32.69,52.44,,,,,2017-09-10 14:22:10.64,22.1,,,
2017-09-10 06:44:02.86,52.45,,,,,2017-09-10 14:22:41.81,22.1,,,
2017-09-10 06:44:33.08,52.45,,,,,2017-09-10 14:23:43.70,22.11,,,
2017-09-10 06:45:03.74,52.46,,,,,2017-09-10 14:24:12.42,22.11,,,
2017-09-10 06:46:33.86,52.48,,,,,2017-09-10 14:26:13.20,22.12,,,
2017-09-10 06:49:03.85,52.51,,,,,2017-09-10 14:26:41.92,22.12,,,
2017-09-10 06:49:35.07,52.52,,,,,2017-09-10 14:27:13.59,22.12,,,
2017-09-10 06:50:05.74,52.52,,,,,2017-09-10 14:27:43.81,22.13,,,
2017-09-10 06:50:35.46,52.53,,,,,2017-09-10 14:28:45.70,22.13,,,
2017-09-10 06:51:34.85,52.55,,,,,2017-09-10 14:30:16.31,22.14,,,
2017-09-10 06:52:07.52,52.55,,,,,2017-09-10 14:31:15.69,22.14,,,
2017-09-10 06:53:05.96,52.57,,,,,2017-09-10 14:32:46.80,22.15,,,
2017-09-10 06:54:38.02,52.59,,,,,2017-09-10 14:33:17.47,22.15,,,
2017-09-10 06:55:38.91,52.61,,,,,2017-09-10 14:33:44.69,22.15,,,
2017-09-10 06:55:38.91,52.61,,,,,2017-09-10 14:34:45.58,22.16,,,
2017-09-10 06:56:07.63,52.61,,,,,2017-09-10 14:35:16.80,22.16,,,
2017-09-10 06:56:37.85,52.62,,,,,2017-09-10 14:36:18.69,22.16,,,
2017-09-10 06:57:08.02,52.63,,,,,2017-09-10 14:36:47.36,22.16,,,
2017-09-10 06:57:38.74,52.64,,,,,2017-09-10 14:38:48.19,22.17,,,
2017-09-10 06:59:08.80,52.67,,,,,2017-09-10 14:39:16.86,22.18,,,
2017-09-10 07:01:38.80,52.72,,,,,2017-09-10 14:39:48.58,22.18,,,
2017-09-10 07:02:10.02,52.73,,,,,2017-09-10 14:40:18.75,22.18,,,
2017-09-10 07:02:40.69,52.74,,,,,2017-09-10 14:41:20.64,22.19,,,
2017-09-10 07:03:10.41,52.75,,,,,2017-09-10 14:42:51.25,22.2,,,
2017-09-10 07:04:09.80,52.77,,,,,2017-09-10 14:42:51.25,22.2,,,
2017-09-10 07:04:42.52,52.78,,,,,2017-09-10 14:43:50.64,22.21,,,
2017-09-10 07:05:40.91,52.8,,,,,2017-09-10 14:45:21.75,22.22,,,
2017-09-10 07:07:13.02,52.83,,,,,2017-09-10 14:45:52.47,22.22,,,
2017-09-10 07:08:13.91,52.85,,,,,2017-09-10 14:46:19.64,22.23,,,
2017-09-10 07:08:42.58,52.85,,,,,2017-09-10 14:47:20.53,22.23,,,
2017-09-10 07:09:12.80,52.86,,,,,2017-09-10 14:47:51.75,22.24,,,
2017-09-10 07:09:43.02,52.87,,,,,2017-09-10 14:48:53.64,22.25,,,
2017-09-10 07:10:13.69,52.87,,,,,2017-09-10 14:49:22.36,22.25,,,
2017-09-10 07:11:43.80,52.89,,,,,2017-09-10 14:51:23.13,22.26,,,
2017-09-10 07:14:13.80,52.92,,,,,2017-09-10 14:51:51.80,22.27,,,
2017-09-10 07:14:44.97,52.92,,,,,2017-09-10 14:52:23.52,22.27,,,
2017-09-10 07:15:15.69,52.93,,,,,2017-09-10 14:52:53.74,22.27,,,
2017-09-10 07:15:45.36,52.94,,,,,2017-09-10 14:53:55.63,22.28,,,
2017-09-10 07:16:44.80,52.95,,,,,2017-09-10 14:55:26.19,22.28,,,
2017-09-10 07:17:17.47,52.95,,,,,2017-09-10 14:56:25.63,22.29,,,
2017-09-10 07:17:17.47,52.95,,,,,2017-09-10 14:57:56.69,22.3,,,
2017-09-10 07:18:15.86,52.96,,,,,2017-09-10 14:58:27.41,22.3,,,
2017-09-10 07:19:47.97,52.98,,,,,2017-09-10 14:58:54.58,22.3,,,
2017-09-10 07:20:48.86,52.99,,,,,2017-09-10 14:59:55.52,22.31,,,
2017-09-10 07:21:17.58,53.0,,,,,2017-09-10 14:59:55.52,22.31,,,
2017-09-10 07:21:47.75,53.0,,,,,2017-09-10 15:00:26.69,22.31,,,
2017-09-10 07:22:17.97,53.01,,,,,2017-09-10 15:01:28.58,22.31,,,
2017-09-10 07:22:48.63,53.01,,,,,2017-09-10 15:01:57.30,22.32,,,
2017-09-10 07:24:18.74,53.03,,,,,2017-09-10 15:03:58.08,22.33,,,
2017-09-10 07:26:48.74,53.06,,,,,2017-09-10 15:04:26.80,22.33,,,
2017-09-10 07:27:19.96,53.06,,,,,2017-09-10 15:04:58.47,22.33,,,
2017-09-10 07:27:50.63,53.07,,,,,2017-09-10 15:05:28.69,22.33,,,
2017-09-10 07:28:20.35,53.07,,,,,2017-09-10 15:06:30.58,22.34,,,
2017-09-10 07:29:19.74,53.09,,,,,2017-09-10 15:08:01.19,22.34,,,
2017-09-10 07:29:52.46,53.09,,,,,2017-09-10 15:09:00.58,22.35,,,
2017-09-10 07:30:50.85,53.1,,,,,2017-09-10 15:10:31.69,22.36,,,
2017-09-10 07:32:22.91,53.12,,,,,2017-09-10 15:11:02.36,22.36,,,
2017-09-10 07:33:23.85,53.14,,,,,2017-09-10 15:11:29.58,22.36,,,
2017-09-10 07:33:52.52,53.14,,,,,2017-09-10 15:12:30.47,22.36,,,
2017-09-10 07:34:22.74,53.15,,,,,2017-09-10 15:13:01.64,22.37,,,
2017-09-10 07:34:52.91,53.16,,,,,2017-09-10 15:14:03.58,22.38,,,
2017-09-10 07:35:23.63,53.16,,,,,2017-09-10 15:14:32.25,22.38,,,
2017-09-10 07:36:53.74,53.19,,,,,2017-09-10 15:16:33.03,22.39,,,
2017-09-10 07:39:23.69,53.22,,,,,2017-09-10 15:17:01.75,22.4,,,
2017-09-10 07:39:54.91,53.23,,,,,2017-09-10 15:17:33.47,22.4,,,
2017-09-10 07:40:25.63,53.24,,,,,2017-09-10 15:18:03.64,22.41,,,
2017-09-10 07:40:55.30,53.24,,,,,2017-09-10 15:19:05.53,22.41,,,
2017-09-10 07:41:54.69,53.26,,,,,2017-09-10 15:20:36.14,22.42,,,
2017-09-10 07:42:27.41,53.26,,,,,2017-09-10 15:21:35.53,22.43,,,
2017-09-10 07:43:25.80,53.28,,,,,2017-09-10 15:23:06.64,22.44,,,
2017-09-10 07:44:57.91,53.3,,,,,2017-09-10 15:23:37.31,22.45,,,
2017-09-10 07:45:58.80,53.31,,,,,2017-09-10 15:24:04.53,22.45,,,
2017-09-10 07:46:27.47,53.32,,,,,2017-09-10 15:25:05.42,22.45,,,
2017-09-10 07:46:57.69,53.33,,,,,2017-09-10 15:25:36.64,22.46,,,
2017-09-10 07:47:27.91,53.33,,,,,2017-09-10 15:26:38.53,22.46,,,
2017-09-10 07:47:58.58,53.34,,,,,2017-09-10 15:27:07.20,22.47,,,
2017-09-10 07:49:28.69,53.36,,,,,2017-09-10 15:29:08.03,22.48,,,
2017-09-10 07:51:58.69,53.4,,,,,2017-09-10 15:29:36.70,22.48,,,
2017-09-10 07:52:29.86,53.41,,,,,2017-09-10 15:30:08.42,22.48,,,
2017-09-10 07:53:00.58,53.41,,,,,2017-09-10 15:30:38.59,22.49,,,
2017-09-10 07:53:30.30,53.42,,,,,2017-09-10 15:31:40.53,22.49,,,
2017-09-10 07:54:29.69,53.43,,,,,2017-09-10 15:33:11.09,22.5,,,
2017-09-10 07:55:02.36,53.44,,,,,2017-09-10 15:34:10.48,22.5,,,
2017-09-10 07:56:00.75,53.45,,,,,2017-09-10 15:35:41.59,22.51,,,
2017-09-10 07:57:32.86,53.48,,,,,2017-09-10 15:36:12.31,22.51,,,
2017-09-10 07:58:33.75,53.49,,,,,2017-09-10 15:36:39.48,22.51,,,
2017-09-10 07:59:02.47,53.5,,,,,2017-09-10 15:37:40.37,22.52,,,
2017-09-10 07:59:32.64,53.5,,,,,2017-09-10 15:38:11.59,22.52,,,
2017-09-10 08:00:02.86,53.51,,,,,2017-09-10 15:39:13.47,22.53,,,
2017-09-10 08:00:33.58,53.52,,,,,2017-09-10 15:39:42.20,22.53,,,
2017-09-10 08:02:03.63,53.54,,,,,2017-09-10 15:39:42.20,22.53,,,
2017-09-10 08:04:33.63,53.57,,,,,2017-09-10 15:41:42.97,22.54,,,
2017-09-10 08:05:04.85,53.58,,,,,2017-09-10 15:42:11.69,22.54,,,
2017-09-10 08:05:35.52,53.59,,,,,2017-09-10 15:42:43.36,22.54,,,
2017-09-10 08:06:05.24,53.59,,,,,2017-09-10 15:43:13.58,22.54,,,
2017-09-10 08:07:04.63,53.61,,,,,2017-09-10 15:44:15.47,22.55,,,
2017-09-10 08:07:37.35,53.61,,,,,2017-09-10 15:45:46.08,22.56,,,
2017-09-10 08:08:35.74,53.63,,,,,2017-09-10 15:46:45.47,22.56,,,
2017-09-10 08:10:07.80,53.65,,,,,2017-09-10 15:48:16.53,22.57,,,
2017-09-10 08:11:08.74,53.66,,,,,2017-09-10 15:48:47.25,22.57,,,
2017-09-10 08:11:37.41,53.67,,,,,2017-09-10 15:49:14.47,22.58,,,
2017-09-10 08:12:07.63,53.67,,,,,2017-09-10 15:50:15.36,22.58,,,
2017-09-10 08:12:37.80,53.68,,,,,2017-09-10 15:50:46.53,22.59,,,
2017-09-10 08:13:08.52,53.69,,,,,2017-09-10 15:51:48.42,22.59,,,
2017-09-10 08:14:38.63,53.71,,,,,2017-09-10 15:52:17.14,22.6,,,
2017-09-10 08:14:38.63,53.71,,,,,2017-09-10 15:54:17.92,22.61,,,
2017-09-10 08:17:08.63,53.74,,,,,2017-09-10 15:54:46.64,22.62,,,
2017-09-10 08:17:39.80,53.74,,,,,2017-09-10 15:55:18.31,22.62,,,
2017-09-10 08:18:10.52,53.75,,,,,2017-09-10 15:55:48.53,22.62,,,
2017-09-10 08:18:40.19,53.75,,,,,2017-09-10 15:56:50.42,22.63,,,
2017-09-10 08:19:39.58,53.76,,,,,2017-09-10 15:58:21.03,22.64,,,
2017-09-10 08:20:12.30,53.77,,,,,2017-09-10 15:59:20.42,22.65,,,
2017-09-10 08:21:10.69,53.78,,,,,2017-09-10 16:00:51.53,22.66,,,
2017-09-10 08:22:42.80,53.8,,,,,2017-09-10 16:01:22.20,22.66,,,
2017-09-10 08:23:43.69,53.81,,,,,2017-09-10 16:01:49.42,22.67,,,
2017-09-10 08:24:12.41,53.81,,,,,2017-09-10 16:02:50.30,22.67,,,
2017-09-10 08:24:42.58,53.82,,,,,2017-09-10 16:03:21.53,22.67,,,
2017-09-10 08:25:12.80,53.82,,,,,2017-09-10 16:04:23.41,22.68,,,
2017-09-10 08:25:43.47,53.83,,,,,2017-09-10 16:04:52.08,22.68,,,
2017-09-10 08:25:43.47,53.83,,,,,2017-09-10 16:06:52.91,22.69,,,
2017-09-10 08:27:13.58,53.85,,,,,2017-09-10 16:07:21.58,22.69,,,
2017-09-10 08:29:43.58,53.87,,,,,2017-09-10 16:07:53.30,22.69,,,
2017-09-10 08:30:14.80,53.88,,,,,2017-09-10 16:08:23.47,22.69,,,
2017-09-10 08:30:45.47,53.89,,,,,2017-09-10 16:09:25.36,22.7,,,
2017-09-10 08:31:15.19,53.89,,,,,2017-09-10 16:10:55.97,22.72,,,
2017-09-10 08:32:14.58,53.9,,,,,2017-09-10 16:11:55.36,22.74,,,
2017-09-10 08:32:47.25,53.91,,,,,2017-09-10 16:13:26.47,22.75,,,
2017-09-10 08:33:45.69,53.92,,,,,2017-09-10 16:13:57.19,22.75,,,
2017-09-10 08:35:17.75,53.94,,,,,2017-09-10 16:14:24.36,22.75,,,
2017-09-10 08:36:18.64,53.95,,,,,2017-09-10 16:15:25.25,22.78,,,
2017-09-10 08:36:47.36,53.95,,,,,2017-09-10 16:15:56.47,22.79,,,
2017-09-10 08:37:17.58,53.96,,,,,2017-09-10 16:16:58.36,22.79,,,
2017-09-10 08:37:47.75,53.96,,,,,2017-09-10 16:17:27.08,22.79,,,
2017-09-10 08:38:18.47,53.97,,,,,2017-09-10 16:19:27.86,22.81,,,
2017-09-10 08:39:48.52,53.99,,,,,2017-09-10 16:19:56.53,22.82,,,
2017-09-10 08:42:18.52,54.02,,,,,2017-09-10 16:20:28.25,22.82,,,
2017-09-10 08:42:49.74,54.03,,,,,2017-09-10 16:20:58.47,22.82,,,
2017-09-10 08:43:20.41,54.03,,,,,2017-09-10 16:22:00.36,22.83,,,
2017-09-10 08:43:50.13,54.04,,,,,2017-09-10 16:23:30.92,22.84,,,
2017-09-10 08:44:49.52,54.05,,,,,2017-09-10 16:24:30.36,22.85,,,
2017-09-10 08:45:22.24,54.06,,,,,2017-09-10 16:26:01.42,22.87,,,
2017-09-10 08:46:20.63,54.08,,,,,2017-09-10 16:26:32.14,22.88,,,
2017-09-10 08:47:52.74,54.1,,,,,2017-09-10 16:26:59.31,22.89,,,
2017-09-10 08:48:53.63,54.12,,,,,2017-09-10 16:28:00.25,22.9,,,
2017-09-10 08:49:22.30,54.12,,,,,2017-09-10 16:28:31.42,22.9,,,
2017-09-10 08:49:52.52,54.13,,,,,2017-09-10 16:29:33.31,22.92,,,
2017-09-10 08:50:22.74,54.14,,,,,2017-09-10 16:30:02.03,22.93,,,
2017-09-10 08:50:53.41,54.15,,,,,2017-09-10 16:32:02.80,22.95,,,
2017-09-10 08:52:23.52,54.17,,,,,2017-09-10 16:32:31.53,22.95,,,
2017-09-10 08:54:53.52,54.21,,,,,2017-09-10 16:33:03.19,22.96,,,
2017-09-10 08:55:24.69,54.22,,,,,2017-09-10 16:33:33.41,22.96,,,
2017-09-10 08:55:55.41,54.23,,,,,2017-09-10 16:34:35.30,22.97,,,
2017-09-10 08:56:25.08,54.23,,,,,2017-09-10 16:36:05.91,22.99,,,
2017-09-10 08:57:24.52,54.25,,,,,2017-09-10 16:37:05.30,23.0,,,
2017-09-10 08:57:57.19,54.25,,,,,2017-09-10 16:38:36.41,23.01,,,
2017-09-10 08:58:55.58,54.26,,,,,2017-09-10 16:39:07.08,23.02,,,
2017-09-10 08:59:54.97,54.27,,,,,2017-09-10 16:39:34.30,23.02,,,
2017-09-10 09:00:27.69,54.28,,,,,2017-09-10 16:40:35.19,23.03,,,
2017-09-10 09:01:28.58,54.29,,,,,2017-09-10 16:41:06.36,23.03,,,
2017-09-10 09:01:57.30,54.29,,,,,2017-09-10 16:42:08.30,23.04,,,
2017-09-10 09:01:57.30,54.29,,,,,2017-09-10 16:42:36.97,23.04,,,
2017-09-10 09:02:27.47,54.3,,,,,2017-09-10 16:44:37.75,23.05,,,
2017-09-10 09:02:57.69,54.31,,,,,2017-09-10 16:45:06.47,23.06,,,
2017-09-10 09:03:28.36,54.31,,,,,2017-09-10 16:45:38.19,23.06,,,
2017-09-10 09:04:58.47,54.33,,,,,2017-09-10 16:46:08.36,23.07,,,
2017-09-10 09:07:28.47,54.36,,,,,2017-09-10 16:47:10.25,23.08,,,
2017-09-10 09:07:59.69,54.37,,,,,2017-09-10 16:48:40.86,23.09,,,
2017-09-10 09:08:30.35,54.37,,,,,2017-09-10 16:49:40.25,23.09,,,
2017-09-10 09:09:00.07,54.38,,,,,2017-09-10 16:51:11.36,23.1,,,
2017-09-10 09:09:59.46,54.39,,,,,2017-09-10 16:51:42.03,23.11,,,
2017-09-10 09:10:32.13,54.4,,,,,2017-09-10 16:52:09.25,23.11,,,
2017-09-10 09:11:30.57,54.41,,,,,2017-09-10 16:53:10.14,23.12,,,
2017-09-10 09:13:02.63,54.43,,,,,2017-09-10 16:53:41.36,23.12,,,
2017-09-10 09:14:03.52,54.44,,,,,2017-09-10 16:54:43.25,23.13,,,
2017-09-10 09:14:32.24,54.45,,,,,2017-09-10 16:55:11.92,23.13,,,
2017-09-10 09:15:02.46,54.45,,,,,2017-09-10 16:57:12.75,23.15,,,
2017-09-10 09:15:32.63,54.46,,,,,2017-09-10 16:57:41.42,23.15,,,
2017-09-10 09:16:03.35,54.47,,,,,2017-09-10 16:58:13.14,23.15,,,
2017-09-10 09:17:33.46,54.49,,,,,2017-09-10 16:58:43.31,23.16,,,
2017-09-10 09:20:03.41,54.52,,,,,2017-09-10 16:59:45.25,23.17,,,
2017-09-10 09:20:34.63,54.52,,,,,2017-09-10 17:01:15.81,23.19,,,
