type,hoverinfo,latsrc,opacity,lonsrc,marker.size,marker.color,marker.line.width,textsrc,marker.line.color,line.width,mode,line.color
scattergeo,none,sunnymeal:1:982d0e,1,sunnymeal:1:1d5e5c,,,,,,0.0197632129,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:845846,1,sunnymeal:1:be651b,,,,,,0.019738661,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:978cce,1,sunnymeal:1:b3efd9,,,,,,0.0197226489,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:6d78f9,1,sunnymeal:1:5f30f4,,,,,,0.0195219638,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:a80254,1,sunnymeal:1:426c9d,,,,,,0.0195070192,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:234042,1,sunnymeal:1:624361,,,,,,0.0194611178,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:821090,1,sunnymeal:1:d59b76,,,,,,0.0193501005,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:18750d,1,sunnymeal:1:d33aed,,,,,,0.0193170088,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:aeb353,1,sunnymeal:1:457ab4,,,,,,0.0192155988,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:d1382e,1,sunnymeal:1:5182dc,,,,,,0.0192134638,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b42593,1,sunnymeal:1:e46b95,,,,,,0.0192006541,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:04e942,1,sunnymeal:1:004b04,,,,,,0.0191793047,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:133130,1,sunnymeal:1:db99aa,,,,,,0.019166495,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:5ce14b,1,sunnymeal:1:73d974,,,,,,0.0191408756,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:3b81fb,1,sunnymeal:1:d94fb9,,,,,,0.0191269984,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:a8d2fa,1,sunnymeal:1:807e83,,,,,,0.0190885694,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:6b4f3d,1,sunnymeal:1:db30ee,,,,,,0.0190554777,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:4f1b77,1,sunnymeal:1:d9e2d7,,,,,,0.0190309258,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:8cfe9a,1,sunnymeal:1:c2a382,,,,,,0.0190191836,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:3abd22,1,sunnymeal:1:df3fd7,,,,,,0.0189764846,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:c7fbd6,1,sunnymeal:1:2f3587,,,,,,0.018959405,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:b82b86,1,sunnymeal:1:ae5e52,,,,,,0.0189551351,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:41e3df,1,sunnymeal:1:684324,,,,,,0.0189316507,lines+markers,"rgb(231, 123, 118)"
scattergeo,none,sunnymeal:1:1680ab,1,sunnymeal:1:b66c8b,,,,,,0.0188686697,lines+markers,"rgb(231, 123, 118)"
scattergeo,text,sunnymeal:1:a19a8a,,sunnymeal:1:24101c,2,"rgb(255, 0, 0)",3,sunnymeal:1:384a20,"rgba(68, 68, 68, 0)",,markers,
