vis_fid,locationmode,marker.reversescale,marker.cmin,hole,textposition,lowsrc,legendgroup,marker.line.width,stream.head,header.font.family,marker.colorsrc,colorbar.title,showscale,mode,marker.sizemode,stream.token,cauto,xbins.start,fill,zmin,textsrc,zmax,decreasing.line.color,transforms.type,cmin,line.dash,stream.maxpoints,cmax,increasing.line.color,cells.font.colorsrc,fillcolor,cells.font.family,xbins.end,header.line.width,cells.line.width,marker.line.color,line.fillcolor,widthsrc,error_y.arraysrc,valuessrc,orientation,hovertext,colorbar.x,marker.colorbar.xanchor,transforms.operation,zsmooth,connectgaps,highsrc,header.font.size,marker.colorbar.title,marker.color,marker.symbolsrc,line.color,header.fill.colorsrc,pointpos,cells.fill.colorsrc,marker.size,text,marker.fillcolor,marker.sizesrc,marker.cauto,autobiny,rsrc,cells.height,xbins.size,histnorm,jitter,marker.symbol,transforms.filterId,header.valuessrc,header.align,visible,header.font.colorsrc,columnwidthsrc,colorscale,cells.align,hoverinfo,boxpoints,line.shape,marker.autocolorscale,marker.colorbar.y,ytype,xtype,labelssrc,zsrc,header.line.color,transforms.enabled,lonsrc,opacity,name,uid,yaxis,boxmean,marker.colorscale,marker.showscale,marker.sizeref,cells.valuessrc,line.width,cells.font.size,surfaceaxis,cells.line.color,stream.fid,error_y.arrayminussrc,opensrc,marker.colorbar.yanchor,error_y.type,closesrc,marker.colorbar.x,marker.colorbar.lenmode,latsrc,error_y.symmetric,xaxis,marker.cmax,marker.colorbar.len,tsrc,showlegend,transforms.targetsrc,autobinx,header.height,type,marker.opacity,xsrc,ysrc,width,colorbar.y,marker.sizemin
antwagner13:11,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53228632,,y1,,,,,,,,,,,,,,,,,,,,x1,,,,,,,,scatter,,antwagner13:16:527513,antwagner13:16:c34939,,,
antwagner13:11,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53228632,,y2,,,,,,,,,,,,,,,,,,,,x2,,,,,,,,scatter,,antwagner13:16:431db0,antwagner13:16:3f9a8f,,,
antwagner13:11,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53228632,,y3,,,,,,,,,,,,,,,,,,,,x3,,,,,,,,scatter,,antwagner13:16:4c6708,antwagner13:16:1ced9b,,,
antwagner13:11,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53236473,,y1,,,,,,,,,,,,,,,,,,,,x1,,,,,,,,scatter,,antwagner13:16:fe4274,antwagner13:16:8c8970,,,
antwagner13:11,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53236473,,y2,,,,,,,,,,,,,,,,,,,,x2,,,,,,,,scatter,,antwagner13:16:c80ad0,antwagner13:16:997d6d,,,
antwagner13:11,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53236473,,y3,,,,,,,,,,,,,,,,,,,,x3,,,,,,,,scatter,,antwagner13:16:4c6708,antwagner13:16:60eefc,,,
arathichirakkalhouse:1,,,,,,,,,,,,,,markers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arathichirakkalhouse:0:070185,,arathichirakkalhouse:0:bb8d86,,,,,,True,,,,,,,,"arathichirakkalhouse:0:c4f1f7,9866ac,4f149c,3bff6c,935aad,237883,78e3ce,031984,4c623a,dbd43f,1de159,2b5d8a,f94479,ff92c5,069106,170930,a37b2b",,,"arathichirakkalhouse:0:2b2e4b,3fc9ed,dc958c,943e3e,4c6be4,bc97e0,431e1d",arathichirakkalhouse:0:a65ad8,,,,,,,,,,,,,,,,,37f79e,,,,,,"arathichirakkalhouse:0:a5f42a,60863b,dd598f,41d5d0,6816e2,29a334,06891f,f2fecb,bdd7b0,e74a9b,7f47ec,e564eb,c94e81,a2c0d0,fec579,c971a8,0dc74b",,,,,,,,,,,,,,,,,,,,,True,,table,,,,,,
arathichirakkalhouse:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#cc2962,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Expected Attendance,8f501a,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:10:b37240,arathichirakkalhouse:10:fa1518,,,
arathichirakkalhouse:11,,,,,,,,,,,,,,,,,,,,,arathichirakkalhouse:10:65d5a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#75cc29,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Actual Attendance,84a69d,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:10:b37240,arathichirakkalhouse:10:456b4e,,,
arathichirakkalhouse:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(54, 50, 153)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,OPEN,bdbfdc,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:12:8cc3ff,arathichirakkalhouse:12:69bc94,,,
arathichirakkalhouse:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(17, 123, 215)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,CLOSED,19229b,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:12:8cc3ff,arathichirakkalhouse:12:73b150,,,
arathichirakkalhouse:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN PROGRESS,142ddf,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:12:8cc3ff,arathichirakkalhouse:12:562e3c,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,DVR NOT IN  LAN,b3b609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:754e9d,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,HARD DISK ISSUES,0d5f21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:01e638,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,NETWORK ISSUES,e84bdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:69e777,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,CAMERA,e4c4f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:8cb2da,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,DVR FAULT,047465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:32e28c,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,SENSOR FAULT,825daf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:2c9969,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,ALARM PANNEL FAULT,867996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:bb9ead,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,BATTERY ISSUE,a12736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:6473e0,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,NETWORK ISSUES,3a78d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:69e777,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,BIOMETRIC,44c74e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:dbcd52,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,INFLEET CAMERA,9148c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:85710d,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,HOOTER,16e716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:85710d,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,GPS,f16da6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:85710d,,,
arathichirakkalhouse:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,TAB,914a60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathichirakkalhouse:14:96c8d7,arathichirakkalhouse:14:85710d,,,
arathichirakkalhouse:17,,,,,,,,,,,,,,markers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,arathichirakkalhouse:16:b59fe8*,,arathichirakkalhouse:16:0a981c*,,,,,,True,,,,,,,,"arathichirakkalhouse:16:8e0e99,18a015,c09edb,b48549,5fa0e7,5b4379,4bd065,0ef8ab,7c1ffb,631681,215bfe,5501c1,1579b4,e0f5fc,dd7eb6,f39143,836ceb*",,,"arathichirakkalhouse:16:b306d4,089465,9f1190,4de956,09f1f1,795495,41b476*",arathichirakkalhouse:16:3e180e,,,,,,,,,,,,,,,,,571c46,,,,,,"arathichirakkalhouse:16:4d59f9,f110c6,aa71b6,7cd172,bf81b0,0d5012,ecd95c,63a2a2,057ad1,cd0ddb,cc23f0,fd1844,cdee11,a5cf7a,c96c85,995e6c,cf1f0a*",,,,,,,,,,,,,,,,,,,,,True,,table,,,,,,
arathichirakkalhouse:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(189, 51, 4)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,y,7a1cee,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:2:36c421,arathichirakkalhouse:2:7de8c3,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(31, 119, 180)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,TVM,bdbfdc,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:a411b4,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255, 127, 14)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCH,19229b,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:46452d,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(44, 160, 44)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,KOZ,542f8c,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:870f27,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(214, 39, 40)",,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,BLR,a573f0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:a3e781,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(148, 103, 189)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,HUB,dd3317,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:999bcc,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(140, 86, 75)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHN,bc4c12,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:61f921,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(227, 119, 194)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,NGL,5754b0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:0093d8,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(127, 127, 127)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,MDI,32a230,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:981ba0,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(188, 189, 34)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBE,6bf8e1,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:9d88f0,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(23, 190, 207)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,HYD,58dddc,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:9082ca,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(31, 119, 180)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,VIZ,51b76c,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:37134a,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(255, 127, 14)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,MUM,22ec62,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:6f33a9,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(44, 160, 44)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,AHD,d5eb9f,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:065f23,,,
arathichirakkalhouse:5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgb(214, 39, 40)",,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLI,90613b,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:4:7aac2e,arathichirakkalhouse:4:e3190d,,,
arathichirakkalhouse:7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,"rgb(0, 0, 155)",,,,3,,,,,True,,,,,,circle,,,,True,,,,,,,linear,,,,,,,,,,,SLA,b3b609,,,,,,,3,,,,,,,,,,,,,,,,,,True,,True,,scatter,,arathichirakkalhouse:6:5e6de4,arathichirakkalhouse:6:4248bf,,,
arathichirakkalhouse:7,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,"rgb(0, 108, 255)",,,,3,,,,,True,,,,,,circle,,,,True,,,,,,,linear,,,,,,,,,,,RESPONSE TIME,0d5f21,,,,,,,3,,,,,,,,,,,,,,,,,,True,,True,,scatter,,arathichirakkalhouse:6:5e6de4,arathichirakkalhouse:6:98bc8d,,,
arathichirakkalhouse:7,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,"rgb(98, 255, 146)",,,,3,,,,,True,,,,,,circle,,,,True,,,,,,,linear,,,,,,,,,,,REACTION TIME,e84bdf,,,,,,,3,,,,,,,,,,,,,,,,,,True,,True,,scatter,,arathichirakkalhouse:6:5e6de4,arathichirakkalhouse:6:0d7df7,,,
arathichirakkalhouse:7,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,"rgb(255, 147, 0)",,,,3,,,,,True,,,,,,circle,,,,,,,,,,,linear,,,,,,,,,,,RESOLUTION TIME ,e4c4f3,,,,,,,3,,,,,,,,,,,,,,,,,,True,,True,,scatter,,arathichirakkalhouse:6:5e6de4,arathichirakkalhouse:6:cc9578,,,
arathichirakkalhouse:9,,,,,,,,,,,,,,,,,,,,,arathichirakkalhouse:8:a56691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Visited Once In 3 Days,1d9f2c,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathichirakkalhouse:8:3f99af,arathichirakkalhouse:8:31ebf2,,,
arathisobha:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#FFD700,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,DVR NOT IN  LAN,b3b609,,,,,,,3,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:0f0960,,,
arathisobha:30,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#C0C0C0,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,HARD DISK ISSUES,0d5f21,,,,,,,3,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:fbd5bc,,,
arathisobha:30,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#BA8651,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,NETWORK ISSUES,e84bdf,,,,,,,3,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:b3c203,,,
arathisobha:30,,,,,,,,,,,,,,lines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,CAMERA,e4c4f3,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:b5b62b,,,
arathisobha:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,DVR FAULT,047465,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:94e5e1,,,
arathisobha:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,SENSOR FAULT,825daf,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:8c77a5,,,
arathisobha:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,ALARM PANNEL FAULT,867996,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:a749a5,,,
arathisobha:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,BATTERY ISSUE,a12736,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:6c3759,,,
arathisobha:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,NETWORK ISSUES,3a78d8,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:b3c203,,,
arathisobha:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,BIOMETRIC,44c74e,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:cfacc6,,,
arathisobha:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,INFLEET CAMERA,9148c1,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:308312,,,
arathisobha:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,HOOTER,16e716,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:e3ce73,,,
arathisobha:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,GPS,f16da6,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:97fb7a,,,
arathisobha:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,TAB,914a60,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,bar,,arathisobha:29:32de9f,arathisobha:29:5136d7,,,
arathisobha:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,DVR NOT IN  LAN,b3b609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathisobha:31:18c9a7,arathisobha:31:9521ab,,,
arathisobha:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,HARD DISK ISSUES,0d5f21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathisobha:31:18c9a7,arathisobha:31:75dec6,,,
arathisobha:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,NETWORK ISSUES,e84bdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathisobha:31:18c9a7,arathisobha:31:c9f227,,,
arathisobha:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,CAMERA,e4c4f3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathisobha:31:18c9a7,arathisobha:31:b10a2e,,,
arathisobha:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,DVR FAULT,047465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathisobha:31:18c9a7,arathisobha:31:ddd14b,,,
arathisobha:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,SENSOR FAULT,825daf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bar,,arathisobha:31:18c9a7,arathisobha:31:d843c0,,,
